corruption,severity,raw_auc,raw_ece,raw_rho,raw_rho_pval,ts_auc,ts_ece,ts_rho,ts_rho_pval,qcts_auc,qcts_ece,qcts_rho,qcts_rho_pval,n
frost,3,0.5849305555555555,0.14032793909311292,-0.09128797420149869,0.11460019349353422,0.5849305555555555,0.16846558704351386,-0.09128797420149869,0.11460019349353422,0.5866666666666667,0.1562945987035831,-0.10297033531401766,0.07494686605638286,300
frost,4,0.55875,0.16084856111556292,-0.05244684575695987,0.36533990357242385,0.55875,0.1828349560499191,-0.05244684575695987,0.36533990357242385,0.5605555555555556,0.162829828808705,-0.06465343532419508,0.2642835814205465,300
frost,5,0.560138888888889,0.15429012864828112,-0.014293947716938291,0.8052507191824525,0.560138888888889,0.18171490694085757,-0.014293947716938291,0.8052507191824525,0.5620138888888889,0.15427757258216537,-0.026081198965373368,0.652760699316077,300
fog,1,0.5732638888888888,0.3585174909234047,0.03274261149550213,0.572139999858694,0.5732638888888888,0.3457177119453748,0.03274261149550213,0.572139999858694,0.5718055555555555,0.35313616454601293,0.021221141184684947,0.7143145378066944,300
fog,2,0.631388888888889,0.3611954363808036,0.07811603982405266,0.1772008307373384,0.631388888888889,0.35102886023620755,0.07809649271348548,0.17730958506646693,0.6309027777777778,0.35426545493304734,0.06949015949413945,0.23012716226050195,300
fog,3,0.5175694444444444,0.42590850050250695,0.15397227500376048,0.007546925158741611,0.5175694444444444,0.39690144220987955,0.15397227500376048,0.007546925158741611,0.5164583333333334,0.41144904196262366,0.14316792432981032,0.01305780250795209,300
fog,4,0.49312500000000004,0.5025131784379483,0.15237136708185473,0.008203304903505059,0.49312500000000004,0.462545357644558,0.15237136708185473,0.008203304903505059,0.49118055555555556,0.48294322441021603,0.1336109218187776,0.020616397570740182,300
fog,5,0.5021527777777778,0.5891474172472955,0.05529599074123998,0.3398372818792834,0.5021527777777778,0.5337506692608198,0.05529599074123998,0.3398372818792834,0.4978472222222222,0.5685417937239011,0.02478940582961014,0.6689144264331603,300
brightness,1,0.6797916666666667,0.15403125221530595,-0.23313121611563992,4.553887262276029e-05,0.6797916666666667,0.16721870938936867,-0.23313121611563992,4.553887262276029e-05,0.6808333333333333,0.14854039467871188,-0.2423153253044964,2.206449393332545e-05,300
brightness,2,0.6646527777777778,0.09482177464912336,-0.2733694722815865,1.5320819733840916e-06,0.6646527777777778,0.12271318209668002,-0.2733694722815865,1.5320819733840916e-06,0.6665277777777777,0.11034169819205998,-0.2843396027042515,5.497096555105275e-07,300
brightness,3,0.6783333333333333,0.07826127233604589,-0.33518754056308364,2.608433701246205e-09,0.6783333333333333,0.10836065611491602,-0.33518754056308364,2.608433701246205e-09,0.6798958333333333,0.09610638851920765,-0.3457832605103141,7.505948703549846e-10,300
brightness,4,0.6492361111111111,0.1228478081400196,-0.3212289301662669,1.2542296483792896e-08,0.6492361111111111,0.10269523660341898,-0.3212149656907708,1.2561520183929791e-08,0.6507638888888888,0.08910398496935763,-0.33208950373086704,3.7215655649814054e-09,300
brightness,5,0.6222222222222222,0.07919510447730621,-0.311771706619273,3.4762855981762645e-08,0.6222222222222222,0.08146074845145147,-0.311771706619273,3.4762855981762645e-08,0.62375,0.0606460810204347,-0.32529364515787973,8.00433967615808e-09,300
contrast,1,0.6117361111111111,0.23577547003825508,-0.1901033712290266,0.0009357345105801928,0.6117361111111111,0.23908391454567512,-0.1901033712290266,0.0009357345105801928,0.6115972222222222,0.2372766747574012,-0.19814480016601746,0.0005565940638261018,300
contrast,2,0.6151388888888889,0.23754910664012036,-0.23066118674973446,5.506781225446911e-05,0.6151388888888889,0.2427959233149886,-0.23066118674973446,5.506781225446911e-05,0.6154861111111111,0.2430323456724485,-0.238195720771419,3.0647301572219237e-05,300
contrast,3,0.5908333333333333,0.2586396876970927,-0.24111753328630203,2.429092327263353e-05,0.5908333333333333,0.26054096053044,-0.24111753328630203,2.429092327263353e-05,0.5909027777777777,0.2532767407844464,-0.2477620567267494,1.4162506750999216e-05,300
contrast,4,0.5380555555555555,0.2716847751537959,-0.09318266339391519,0.1072364786471719,0.5380555555555555,0.27309196248650547,-0.09318266339391519,0.1072364786471719,0.5384027777777778,0.2787980967511733,-0.10260299761344711,0.07599655421905765,300
