perturb_type,level,pid,dice,seed,commit
bias_field,coef0.1,247,0.856868,42,9d844b58
bias_field,coef0.1,248,0.861092,42,9d844b58
bias_field,coef0.1,249,0.878225,42,9d844b58
bias_field,coef0.1,250,0.893817,42,9d844b58
bias_field,coef0.1,251,0.90103,42,9d844b58
bias_field,coef0.1,252,0.889393,42,9d844b58
bias_field,coef0.1,253,0.890627,42,9d844b58
bias_field,coef0.1,254,0.895975,42,9d844b58
bias_field,coef0.1,255,0.86234,42,9d844b58
bias_field,coef0.1,256,0.88323,42,9d844b58
bias_field,coef0.1,257,0.846688,42,9d844b58
bias_field,coef0.1,258,0.881785,42,9d844b58
bias_field,coef0.1,259,0.888269,42,9d844b58
bias_field,coef0.3,182,0.829504,42,9d844b58
bias_field,coef0.3,183,0.793031,42,9d844b58
bias_field,coef0.3,184,0.792265,42,9d844b58
bias_field,coef0.3,185,0.827307,42,9d844b58
bias_field,coef0.3,186,0.835953,42,9d844b58
bias_field,coef0.3,187,0.861604,42,9d844b58
bias_field,coef0.3,188,0.785767,42,9d844b58
bias_field,coef0.3,189,0.567954,42,9d844b58
bias_field,coef0.3,190,0.812501,42,9d844b58
bias_field,coef0.3,191,0.788495,42,9d844b58
bias_field,coef0.3,192,0.847898,42,9d844b58
bias_field,coef0.3,193,0.852796,42,9d844b58
bias_field,coef0.3,194,0.856743,42,9d844b58
bias_field,coef0.3,195,0.809441,42,9d844b58
bias_field,coef0.3,196,0.688066,42,9d844b58
bias_field,coef0.3,197,0.892715,42,9d844b58
bias_field,coef0.3,198,0.668874,42,9d844b58
bias_field,coef0.3,199,0.748076,42,9d844b58
bias_field,coef0.3,200,0.761355,42,9d844b58
bias_field,coef0.3,201,0.773546,42,9d844b58
bias_field,coef0.3,202,0.815882,42,9d844b58
bias_field,coef0.3,203,0.76893,42,9d844b58
bias_field,coef0.3,204,0.800225,42,9d844b58
bias_field,coef0.3,205,0.85006,42,9d844b58
bias_field,coef0.3,206,0.83498,42,9d844b58
bias_field,coef0.3,207,0.773906,42,9d844b58
bias_field,coef0.3,208,0.829096,42,9d844b58
bias_field,coef0.3,209,0.807775,42,9d844b58
bias_field,coef0.3,210,0.827764,42,9d844b58
bias_field,coef0.3,211,0.817605,42,9d844b58
bias_field,coef0.3,212,0.863138,42,9d844b58
bias_field,coef0.3,213,0.73956,42,9d844b58
bias_field,coef0.3,214,0.562318,42,9d844b58
bias_field,coef0.3,215,0.845855,42,9d844b58
bias_field,coef0.3,216,0.858378,42,9d844b58
bias_field,coef0.3,217,0.744208,42,9d844b58
bias_field,coef0.3,218,0.780321,42,9d844b58
bias_field,coef0.3,219,0.73711,42,9d844b58
bias_field,coef0.3,220,0.771288,42,9d844b58
bias_field,coef0.3,221,0.854569,42,9d844b58
bias_field,coef0.3,222,0.796202,42,9d844b58
bias_field,coef0.3,223,0.829696,42,9d844b58
bias_field,coef0.3,224,0.688492,42,9d844b58
bias_field,coef0.3,225,0.832989,42,9d844b58
bias_field,coef0.3,226,0.705764,42,9d844b58
bias_field,coef0.3,227,0.810818,42,9d844b58
bias_field,coef0.3,228,0.847087,42,9d844b58
bias_field,coef0.3,229,0.810738,42,9d844b58
bias_field,coef0.3,230,0.82239,42,9d844b58
bias_field,coef0.3,231,0.789133,42,9d844b58
bias_field,coef0.3,232,0.86022,42,9d844b58
bias_field,coef0.3,233,0.811364,42,9d844b58
bias_field,coef0.3,234,0.835374,42,9d844b58
bias_field,coef0.3,235,0.849405,42,9d844b58
bias_field,coef0.3,236,0.813922,42,9d844b58
bias_field,coef0.3,237,0.821676,42,9d844b58
bias_field,coef0.3,238,0.837681,42,9d844b58
bias_field,coef0.3,239,0.782129,42,9d844b58
bias_field,coef0.3,240,0.866656,42,9d844b58
bias_field,coef0.3,241,0.842592,42,9d844b58
bias_field,coef0.3,242,0.82181,42,9d844b58
bias_field,coef0.3,243,0.819766,42,9d844b58
bias_field,coef0.3,244,0.874258,42,9d844b58
bias_field,coef0.3,245,0.87326,42,9d844b58
bias_field,coef0.3,246,0.854491,42,9d844b58
bias_field,coef0.3,247,0.850662,42,9d844b58
bias_field,coef0.3,248,0.779443,42,9d844b58
bias_field,coef0.3,249,0.86116,42,9d844b58
bias_field,coef0.3,250,0.870314,42,9d844b58
bias_field,coef0.3,251,0.870707,42,9d844b58
bias_field,coef0.3,252,0.795652,42,9d844b58
bias_field,coef0.3,253,0.853758,42,9d844b58
bias_field,coef0.3,254,0.821595,42,9d844b58
bias_field,coef0.3,255,0.784698,42,9d844b58
bias_field,coef0.3,256,0.874987,42,9d844b58
bias_field,coef0.3,257,0.76053,42,9d844b58
bias_field,coef0.3,258,0.845015,42,9d844b58
bias_field,coef0.3,259,0.85625,42,9d844b58
bias_field,coef0.5,182,0.673695,42,9d844b58
bias_field,coef0.5,183,0.69437,42,9d844b58
bias_field,coef0.5,184,0.582146,42,9d844b58
bias_field,coef0.5,185,0.659196,42,9d844b58
bias_field,coef0.5,186,0.688886,42,9d844b58
bias_field,coef0.5,187,0.532818,42,9d844b58
bias_field,coef0.5,188,0.57687,42,9d844b58
bias_field,coef0.5,189,0.527703,42,9d844b58
bias_field,coef0.5,190,0.697879,42,9d844b58
bias_field,coef0.5,191,0.696325,42,9d844b58
bias_field,coef0.5,192,0.721164,42,9d844b58
bias_field,coef0.5,193,0.64316,42,9d844b58
bias_field,coef0.5,194,0.646087,42,9d844b58
bias_field,coef0.5,195,0.683066,42,9d844b58
bias_field,coef0.5,196,0.649847,42,9d844b58
bias_field,coef0.5,197,0.803478,42,9d844b58
bias_field,coef0.5,198,0.646395,42,9d844b58
bias_field,coef0.5,199,0.575513,42,9d844b58
bias_field,coef0.5,200,0.625583,42,9d844b58
bias_field,coef0.5,201,0.708502,42,9d844b58
bias_field,coef0.5,202,0.678317,42,9d844b58
bias_field,coef0.5,203,0.622198,42,9d844b58
bias_field,coef0.5,204,0.612783,42,9d844b58
bias_field,coef0.5,205,0.692128,42,9d844b58
bias_field,coef0.5,206,0.726851,42,9d844b58
bias_field,coef0.5,207,0.66027,42,9d844b58
bias_field,coef0.5,208,0.719065,42,9d844b58
bias_field,coef0.5,209,0.599675,42,9d844b58
bias_field,coef0.5,210,0.709307,42,9d844b58
bias_field,coef0.5,211,0.677774,42,9d844b58
bias_field,coef0.5,212,0.642948,42,9d844b58
bias_field,coef0.5,213,0.513297,42,9d844b58
bias_field,coef0.5,214,0.473736,42,9d844b58
bias_field,coef0.5,215,0.575469,42,9d844b58
bias_field,coef0.5,216,0.720972,42,9d844b58
bias_field,coef0.5,217,0.641575,42,9d844b58
bias_field,coef0.5,218,0.679484,42,9d844b58
bias_field,coef0.5,219,0.65084,42,9d844b58
bias_field,coef0.5,220,0.584748,42,9d844b58
bias_field,coef0.5,221,0.750199,42,9d844b58
bias_field,coef0.5,222,0.635812,42,9d844b58
bias_field,coef0.5,223,0.54856,42,9d844b58
bias_field,coef0.5,224,0.683227,42,9d844b58
bias_field,coef0.5,225,0.667731,42,9d844b58
bias_field,coef0.5,226,0.512555,42,9d844b58
bias_field,coef0.5,227,0.509614,42,9d844b58
bias_field,coef0.5,228,0.667575,42,9d844b58
bias_field,coef0.5,229,0.731087,42,9d844b58
bias_field,coef0.5,230,0.716653,42,9d844b58
bias_field,coef0.5,231,0.560373,42,9d844b58
bias_field,coef0.5,232,0.620719,42,9d844b58
bias_field,coef0.5,233,0.746239,42,9d844b58
bias_field,coef0.5,234,0.672733,42,9d844b58
bias_field,coef0.5,235,0.680459,42,9d844b58
bias_field,coef0.5,236,0.732736,42,9d844b58
bias_field,coef0.5,237,0.612347,42,9d844b58
bias_field,coef0.5,238,0.762787,42,9d844b58
bias_field,coef0.5,239,0.676936,42,9d844b58
bias_field,coef0.5,240,0.553468,42,9d844b58
bias_field,coef0.5,241,0.536068,42,9d844b58
bias_field,coef0.5,242,0.720966,42,9d844b58
bias_field,coef0.5,243,0.755273,42,9d844b58
bias_field,coef0.5,244,0.770781,42,9d844b58
bias_field,coef0.5,245,0.615959,42,9d844b58
bias_field,coef0.5,246,0.721294,42,9d844b58
bias_field,coef0.5,247,0.593492,42,9d844b58
bias_field,coef0.5,248,0.661713,42,9d844b58
bias_field,coef0.5,249,0.63672,42,9d844b58
bias_field,coef0.5,250,0.611937,42,9d844b58
bias_field,coef0.5,251,0.740515,42,9d844b58
bias_field,coef0.5,252,0.742091,42,9d844b58
bias_field,coef0.5,253,0.678613,42,9d844b58
bias_field,coef0.5,254,0.514457,42,9d844b58
bias_field,coef0.5,255,0.720185,42,9d844b58
bias_field,coef0.5,256,0.741434,42,9d844b58
bias_field,coef0.5,257,0.580075,42,9d844b58
bias_field,coef0.5,258,0.716918,42,9d844b58
bias_field,coef0.5,259,0.687901,42,9d844b58
bias_field,coef0.7,182,0.457462,42,9d844b58
bias_field,coef0.7,183,0.487092,42,9d844b58
bias_field,coef0.7,184,0.580365,42,9d844b58
bias_field,coef0.7,185,0.414664,42,9d844b58
bias_field,coef0.7,186,0.480292,42,9d844b58
bias_field,coef0.7,187,0.236263,42,9d844b58
bias_field,coef0.7,188,0.240149,42,9d844b58
bias_field,coef0.7,189,0.162179,42,9d844b58
bias_field,coef0.7,190,0.299097,42,9d844b58
bias_field,coef0.7,191,0.494377,42,9d844b58
bias_field,coef0.7,192,0.494278,42,9d844b58
bias_field,coef0.7,193,0.387881,42,9d844b58
bias_field,coef0.7,194,0.38894,42,9d844b58
bias_field,coef0.7,195,0.273395,42,9d844b58
bias_field,coef0.7,196,0.393269,42,9d844b58
bias_field,coef0.7,197,0.356565,42,9d844b58
bias_field,coef0.7,198,0.393289,42,9d844b58
bias_field,coef0.7,199,0.469414,42,9d844b58
bias_field,coef0.7,200,0.300561,42,9d844b58
bias_field,coef0.7,201,0.615888,42,9d844b58
bias_field,coef0.7,202,0.571934,42,9d844b58
bias_field,coef0.7,203,0.455128,42,9d844b58
bias_field,coef0.7,204,0.420155,42,9d844b58
bias_field,coef0.7,205,0.600912,42,9d844b58
bias_field,coef0.7,206,0.506174,42,9d844b58
bias_field,coef0.7,207,0.63252,42,9d844b58
bias_field,coef0.7,208,0.42898,42,9d844b58
bias_field,coef0.7,209,0.495131,42,9d844b58
bias_field,coef0.7,210,0.46847,42,9d844b58
bias_field,coef0.7,211,0.356183,42,9d844b58
bias_field,coef0.7,212,0.435888,42,9d844b58
bias_field,coef0.7,213,0.411035,42,9d844b58
bias_field,coef0.7,214,0.124594,42,9d844b58
bias_field,coef0.7,215,0.267458,42,9d844b58
bias_field,coef0.7,216,0.71351,42,9d844b58
bias_field,coef0.7,217,0.340066,42,9d844b58
bias_field,coef0.7,218,0.293657,42,9d844b58
bias_field,coef0.7,219,0.395927,42,9d844b58
bias_field,coef0.7,220,0.450629,42,9d844b58
bias_field,coef0.7,221,0.494173,42,9d844b58
bias_field,coef0.7,222,0.451153,42,9d844b58
bias_field,coef0.7,223,0.293757,42,9d844b58
bias_field,coef0.7,224,0.431801,42,9d844b58
bias_field,coef0.7,225,0.402752,42,9d844b58
bias_field,coef0.7,226,0.501301,42,9d844b58
bias_field,coef0.7,227,0.255129,42,9d844b58
bias_field,coef0.7,228,0.387646,42,9d844b58
bias_field,coef0.7,229,0.417139,42,9d844b58
bias_field,coef0.7,230,0.4667,42,9d844b58
bias_field,coef0.7,231,0.583439,42,9d844b58
bias_field,coef0.7,232,0.318236,42,9d844b58
bias_field,coef0.7,233,0.562354,42,9d844b58
bias_field,coef0.7,234,0.427517,42,9d844b58
bias_field,coef0.7,235,0.408045,42,9d844b58
bias_field,coef0.7,236,0.510772,42,9d844b58
bias_field,coef0.7,237,0.521612,42,9d844b58
bias_field,coef0.7,238,0.525696,42,9d844b58
bias_field,coef0.7,239,0.32838,42,9d844b58
bias_field,coef0.7,240,0.442771,42,9d844b58
bias_field,coef0.7,241,0.35966,42,9d844b58
bias_field,coef0.7,242,0.507393,42,9d844b58
bias_field,coef0.7,243,0.591165,42,9d844b58
bias_field,coef0.7,244,0.403345,42,9d844b58
bias_field,coef0.7,245,0.437189,42,9d844b58
bias_field,coef0.7,246,0.423098,42,9d844b58
bias_field,coef0.7,247,0.305055,42,9d844b58
bias_field,coef0.7,248,0.561358,42,9d844b58
bias_field,coef0.7,249,0.649006,42,9d844b58
bias_field,coef0.7,250,0.491571,42,9d844b58
bias_field,coef0.7,251,0.39562,42,9d844b58
bias_field,coef0.7,252,0.481817,42,9d844b58
bias_field,coef0.7,253,0.37643,42,9d844b58
bias_field,coef0.7,254,0.456004,42,9d844b58
bias_field,coef0.7,255,0.361658,42,9d844b58
bias_field,coef0.7,256,0.433071,42,9d844b58
bias_field,coef0.7,257,0.203121,42,9d844b58
bias_field,coef0.7,258,0.427996,42,9d844b58
bias_field,coef0.7,259,0.577749,42,9d844b58
ghosting,int0.00,182,0.851846,42,9d844b58
ghosting,int0.00,183,0.853657,42,9d844b58
ghosting,int0.00,184,0.866549,42,9d844b58
ghosting,int0.00,185,0.873732,42,9d844b58
ghosting,int0.00,186,0.87096,42,9d844b58
ghosting,int0.00,187,0.865472,42,9d844b58
ghosting,int0.00,188,0.850452,42,9d844b58
ghosting,int0.00,189,0.75175,42,9d844b58
ghosting,int0.00,190,0.850243,42,9d844b58
ghosting,int0.00,191,0.864621,42,9d844b58
ghosting,int0.00,192,0.881605,42,9d844b58
ghosting,int0.00,193,0.900391,42,9d844b58
ghosting,int0.00,194,0.873118,42,9d844b58
ghosting,int0.00,195,0.870258,42,9d844b58
ghosting,int0.00,196,0.809953,42,9d844b58
ghosting,int0.00,197,0.91079,42,9d844b58
ghosting,int0.00,198,0.831439,42,9d844b58
ghosting,int0.00,199,0.79032,42,9d844b58
ghosting,int0.00,200,0.880124,42,9d844b58
ghosting,int0.00,201,0.845633,42,9d844b58
ghosting,int0.00,202,0.852728,42,9d844b58
ghosting,int0.00,203,0.845669,42,9d844b58
ghosting,int0.00,204,0.859896,42,9d844b58
ghosting,int0.00,205,0.878513,42,9d844b58
ghosting,int0.00,206,0.87499,42,9d844b58
ghosting,int0.00,207,0.86513,42,9d844b58
ghosting,int0.00,208,0.868993,42,9d844b58
ghosting,int0.00,209,0.876752,42,9d844b58
ghosting,int0.00,210,0.863299,42,9d844b58
ghosting,int0.00,211,0.897542,42,9d844b58
ghosting,int0.00,212,0.897943,42,9d844b58
ghosting,int0.00,213,0.798698,42,9d844b58
ghosting,int0.00,214,0.691223,42,9d844b58
ghosting,int0.00,215,0.868391,42,9d844b58
ghosting,int0.00,216,0.882825,42,9d844b58
ghosting,int0.00,217,0.835214,42,9d844b58
ghosting,int0.00,218,0.837882,42,9d844b58
ghosting,int0.00,219,0.832824,42,9d844b58
ghosting,int0.00,220,0.819829,42,9d844b58
ghosting,int0.00,221,0.877989,42,9d844b58
ghosting,int0.00,222,0.868582,42,9d844b58
ghosting,int0.00,223,0.872255,42,9d844b58
ghosting,int0.00,224,0.867796,42,9d844b58
ghosting,int0.00,225,0.859893,42,9d844b58
ghosting,int0.00,226,0.866648,42,9d844b58
ghosting,int0.00,227,0.849785,42,9d844b58
ghosting,int0.00,228,0.863191,42,9d844b58
ghosting,int0.00,229,0.890869,42,9d844b58
ghosting,int0.00,230,0.88682,42,9d844b58
ghosting,int0.00,231,0.855063,42,9d844b58
ghosting,int0.00,232,0.881466,42,9d844b58
ghosting,int0.00,233,0.864449,42,9d844b58
ghosting,int0.00,234,0.878153,42,9d844b58
ghosting,int0.00,235,0.868549,42,9d844b58
ghosting,int0.00,236,0.852856,42,9d844b58
ghosting,int0.00,237,0.871603,42,9d844b58
ghosting,int0.00,238,0.853013,42,9d844b58
ghosting,int0.00,239,0.886453,42,9d844b58
ghosting,int0.00,240,0.907734,42,9d844b58
ghosting,int0.00,241,0.884916,42,9d844b58
ghosting,int0.00,242,0.861682,42,9d844b58
ghosting,int0.00,243,0.875564,42,9d844b58
ghosting,int0.00,244,0.897474,42,9d844b58
ghosting,int0.00,245,0.908326,42,9d844b58
ghosting,int0.00,246,0.896507,42,9d844b58
ghosting,int0.00,247,0.861362,42,9d844b58
ghosting,int0.00,248,0.866812,42,9d844b58
ghosting,int0.00,249,0.878902,42,9d844b58
ghosting,int0.00,250,0.90056,42,9d844b58
ghosting,int0.00,251,0.90267,42,9d844b58
ghosting,int0.00,252,0.892048,42,9d844b58
ghosting,int0.00,253,0.891623,42,9d844b58
ghosting,int0.00,254,0.902036,42,9d844b58
ghosting,int0.00,255,0.864843,42,9d844b58
ghosting,int0.00,256,0.879999,42,9d844b58
ghosting,int0.00,257,0.868913,42,9d844b58
ghosting,int0.00,258,0.881503,42,9d844b58
ghosting,int0.00,259,0.89004,42,9d844b58
ghosting,int0.25,182,0.851385,42,9d844b58
ghosting,int0.25,183,0.853992,42,9d844b58
ghosting,int0.25,184,0.869006,42,9d844b58
ghosting,int0.25,185,0.874905,42,9d844b58
ghosting,int0.25,186,0.869458,42,9d844b58
ghosting,int0.25,187,0.86488,42,9d844b58
ghosting,int0.25,188,0.845352,42,9d844b58
ghosting,int0.25,189,0.769517,42,9d844b58
ghosting,int0.25,190,0.846418,42,9d844b58
ghosting,int0.25,191,0.862136,42,9d844b58
ghosting,int0.25,192,0.885866,42,9d844b58
ghosting,int0.25,193,0.898869,42,9d844b58
ghosting,int0.25,194,0.870846,42,9d844b58
ghosting,int0.25,195,0.873549,42,9d844b58
ghosting,int0.25,196,0.802037,42,9d844b58
ghosting,int0.25,197,0.909935,42,9d844b58
ghosting,int0.25,198,0.833467,42,9d844b58
ghosting,int0.25,199,0.803849,42,9d844b58
ghosting,int0.25,200,0.879568,42,9d844b58
ghosting,int0.25,201,0.843952,42,9d844b58
ghosting,int0.25,202,0.850421,42,9d844b58
ghosting,int0.25,203,0.844638,42,9d844b58
ghosting,int0.25,204,0.857124,42,9d844b58
ghosting,int0.25,205,0.863328,42,9d844b58
ghosting,int0.25,206,0.866302,42,9d844b58
ghosting,int0.25,207,0.865006,42,9d844b58
ghosting,int0.25,208,0.870749,42,9d844b58
ghosting,int0.25,209,0.877663,42,9d844b58
ghosting,int0.25,210,0.858015,42,9d844b58
ghosting,int0.25,211,0.900606,42,9d844b58
ghosting,int0.25,212,0.9036,42,9d844b58
ghosting,int0.25,213,0.807624,42,9d844b58
ghosting,int0.25,214,0.683649,42,9d844b58
ghosting,int0.25,215,0.864533,42,9d844b58
ghosting,int0.25,216,0.876279,42,9d844b58
ghosting,int0.25,217,0.831805,42,9d844b58
ghosting,int0.25,218,0.830038,42,9d844b58
ghosting,int0.25,219,0.830879,42,9d844b58
ghosting,int0.25,220,0.813226,42,9d844b58
ghosting,int0.25,221,0.874506,42,9d844b58
ghosting,int0.25,222,0.872802,42,9d844b58
ghosting,int0.25,223,0.869652,42,9d844b58
ghosting,int0.25,224,0.861042,42,9d844b58
ghosting,int0.25,225,0.85995,42,9d844b58
ghosting,int0.25,226,0.862838,42,9d844b58
ghosting,int0.25,227,0.850229,42,9d844b58
ghosting,int0.25,228,0.861221,42,9d844b58
ghosting,int0.25,229,0.879696,42,9d844b58
ghosting,int0.25,230,0.892191,42,9d844b58
ghosting,int0.25,231,0.851846,42,9d844b58
ghosting,int0.25,232,0.880058,42,9d844b58
ghosting,int0.25,233,0.840903,42,9d844b58
ghosting,int0.25,234,0.878329,42,9d844b58
ghosting,int0.25,235,0.866727,42,9d844b58
ghosting,int0.25,236,0.85411,42,9d844b58
ghosting,int0.25,237,0.868604,42,9d844b58
ghosting,int0.25,238,0.849157,42,9d844b58
ghosting,int0.25,239,0.881938,42,9d844b58
ghosting,int0.25,240,0.906648,42,9d844b58
ghosting,int0.25,241,0.880897,42,9d844b58
ghosting,int0.25,242,0.859225,42,9d844b58
ghosting,int0.25,243,0.875495,42,9d844b58
ghosting,int0.25,244,0.892305,42,9d844b58
ghosting,int0.25,245,0.905273,42,9d844b58
ghosting,int0.25,246,0.895447,42,9d844b58
ghosting,int0.25,247,0.85886,42,9d844b58
ghosting,int0.25,248,0.865659,42,9d844b58
ghosting,int0.25,249,0.876529,42,9d844b58
ghosting,int0.25,250,0.898226,42,9d844b58
ghosting,int0.25,251,0.901619,42,9d844b58
ghosting,int0.25,252,0.881789,42,9d844b58
ghosting,int0.25,253,0.89253,42,9d844b58
ghosting,int0.25,254,0.90284,42,9d844b58
ghosting,int0.25,255,0.865638,42,9d844b58
ghosting,int0.25,256,0.878108,42,9d844b58
ghosting,int0.25,257,0.858728,42,9d844b58
ghosting,int0.25,258,0.880993,42,9d844b58
ghosting,int0.25,259,0.893812,42,9d844b58
ghosting,int0.50,182,0.841765,42,9d844b58
ghosting,int0.50,183,0.847426,42,9d844b58
ghosting,int0.50,184,0.863198,42,9d844b58
ghosting,int0.50,185,0.87128,42,9d844b58
ghosting,int0.50,186,0.86572,42,9d844b58
ghosting,int0.50,187,0.863204,42,9d844b58
ghosting,int0.50,188,0.822506,42,9d844b58
ghosting,int0.50,189,0.772159,42,9d844b58
ghosting,int0.50,190,0.843593,42,9d844b58
ghosting,int0.50,191,0.862685,42,9d844b58
ghosting,int0.50,192,0.881196,42,9d844b58
ghosting,int0.50,193,0.895638,42,9d844b58
ghosting,int0.50,194,0.86572,42,9d844b58
ghosting,int0.50,195,0.875925,42,9d844b58
ghosting,int0.50,196,0.778113,42,9d844b58
ghosting,int0.50,197,0.905448,42,9d844b58
ghosting,int0.50,198,0.827017,42,9d844b58
ghosting,int0.50,199,0.796497,42,9d844b58
ghosting,int0.50,200,0.872526,42,9d844b58
ghosting,int0.50,201,0.838073,42,9d844b58
ghosting,int0.50,202,0.849618,42,9d844b58
ghosting,int0.50,203,0.845549,42,9d844b58
ghosting,int0.50,204,0.846279,42,9d844b58
ghosting,int0.50,205,0.85337,42,9d844b58
ghosting,int0.50,206,0.851931,42,9d844b58
ghosting,int0.50,207,0.860055,42,9d844b58
ghosting,int0.50,208,0.865053,42,9d844b58
ghosting,int0.50,209,0.873632,42,9d844b58
ghosting,int0.50,210,0.855831,42,9d844b58
ghosting,int0.50,211,0.891154,42,9d844b58
ghosting,int0.50,212,0.868233,42,9d844b58
ghosting,int0.50,213,0.799862,42,9d844b58
ghosting,int0.50,214,0.667618,42,9d844b58
ghosting,int0.50,215,0.864689,42,9d844b58
ghosting,int0.50,216,0.876755,42,9d844b58
ghosting,int0.50,217,0.813659,42,9d844b58
ghosting,int0.50,218,0.816905,42,9d844b58
ghosting,int0.50,219,0.82144,42,9d844b58
ghosting,int0.50,220,0.814345,42,9d844b58
ghosting,int0.50,221,0.868176,42,9d844b58
ghosting,int0.50,222,0.86821,42,9d844b58
ghosting,int0.50,223,0.868475,42,9d844b58
ghosting,int0.50,224,0.84961,42,9d844b58
ghosting,int0.50,225,0.853293,42,9d844b58
ghosting,int0.50,226,0.857171,42,9d844b58
ghosting,int0.50,227,0.84708,42,9d844b58
ghosting,int0.50,228,0.862478,42,9d844b58
ghosting,int0.50,229,0.868108,42,9d844b58
ghosting,int0.50,230,0.885461,42,9d844b58
ghosting,int0.50,231,0.840867,42,9d844b58
ghosting,int0.50,232,0.866639,42,9d844b58
ghosting,int0.50,233,0.843817,42,9d844b58
ghosting,int0.50,234,0.876855,42,9d844b58
ghosting,int0.50,235,0.861372,42,9d844b58
ghosting,int0.50,236,0.851244,42,9d844b58
ghosting,int0.50,237,0.868253,42,9d844b58
ghosting,int0.50,238,0.829865,42,9d844b58
ghosting,int0.50,239,0.881855,42,9d844b58
ghosting,int0.50,240,0.90647,42,9d844b58
ghosting,int0.50,241,0.884571,42,9d844b58
ghosting,int0.50,242,0.858132,42,9d844b58
ghosting,int0.50,243,0.876753,42,9d844b58
ghosting,int0.50,244,0.89083,42,9d844b58
ghosting,int0.50,245,0.903714,42,9d844b58
ghosting,int0.50,246,0.889197,42,9d844b58
ghosting,int0.50,247,0.85678,42,9d844b58
ghosting,int0.50,248,0.857914,42,9d844b58
ghosting,int0.50,249,0.874912,42,9d844b58
ghosting,int0.50,250,0.895517,42,9d844b58
ghosting,int0.50,251,0.893766,42,9d844b58
ghosting,int0.50,252,0.890118,42,9d844b58
ghosting,int0.50,253,0.888634,42,9d844b58
ghosting,int0.50,254,0.900758,42,9d844b58
ghosting,int0.50,255,0.861371,42,9d844b58
ghosting,int0.50,256,0.874811,42,9d844b58
ghosting,int0.50,257,0.863237,42,9d844b58
ghosting,int0.50,258,0.878535,42,9d844b58
ghosting,int0.50,259,0.890285,42,9d844b58
ghosting,int0.75,182,0.844334,42,9d844b58
ghosting,int0.75,183,0.81772,42,9d844b58
ghosting,int0.75,184,0.839335,42,9d844b58
ghosting,int0.75,185,0.845174,42,9d844b58
ghosting,int0.75,186,0.843215,42,9d844b58
ghosting,int0.75,187,0.856658,42,9d844b58
ghosting,int0.75,188,0.82663,42,9d844b58
ghosting,int0.75,189,0.74705,42,9d844b58
ghosting,int0.75,190,0.829843,42,9d844b58
ghosting,int0.75,191,0.860201,42,9d844b58
ghosting,int0.75,192,0.850566,42,9d844b58
ghosting,int0.75,193,0.897784,42,9d844b58
ghosting,int0.75,194,0.84998,42,9d844b58
ghosting,int0.75,195,0.856184,42,9d844b58
ghosting,int0.75,196,0.777217,42,9d844b58
ghosting,int0.75,197,0.904946,42,9d844b58
ghosting,int0.75,198,0.810067,42,9d844b58
ghosting,int0.75,199,0.786685,42,9d844b58
ghosting,int0.75,200,0.866227,42,9d844b58
ghosting,int0.75,201,0.828621,42,9d844b58
ghosting,int0.75,202,0.827024,42,9d844b58
ghosting,int0.75,203,0.845489,42,9d844b58
ghosting,int0.75,204,0.799358,42,9d844b58
ghosting,int0.75,205,0.829397,42,9d844b58
ghosting,int0.75,206,0.831339,42,9d844b58
ghosting,int0.75,207,0.825119,42,9d844b58
ghosting,int0.75,208,0.853127,42,9d844b58
ghosting,int0.75,209,0.852584,42,9d844b58
ghosting,int0.75,210,0.847743,42,9d844b58
ghosting,int0.75,211,0.878358,42,9d844b58
ghosting,int0.75,212,0.890008,42,9d844b58
ghosting,int0.75,213,0.746055,42,9d844b58
ghosting,int0.75,214,0.646438,42,9d844b58
ghosting,int0.75,215,0.84166,42,9d844b58
ghosting,int0.75,216,0.870527,42,9d844b58
ghosting,int0.75,217,0.76712,42,9d844b58
ghosting,int0.75,218,0.76042,42,9d844b58
ghosting,int0.75,219,0.792237,42,9d844b58
ghosting,int0.75,220,0.798512,42,9d844b58
ghosting,int0.75,221,0.857397,42,9d844b58
ghosting,int0.75,222,0.852176,42,9d844b58
ghosting,int0.75,223,0.846795,42,9d844b58
ghosting,int0.75,224,0.822333,42,9d844b58
ghosting,int0.75,225,0.831636,42,9d844b58
ghosting,int0.75,226,0.856605,42,9d844b58
ghosting,int0.75,227,0.831867,42,9d844b58
ghosting,int0.75,228,0.862652,42,9d844b58
ghosting,int0.75,229,0.821297,42,9d844b58
ghosting,int0.75,230,0.878847,42,9d844b58
ghosting,int0.75,231,0.828161,42,9d844b58
ghosting,int0.75,232,0.860344,42,9d844b58
ghosting,int0.75,233,0.800022,42,9d844b58
ghosting,int0.75,234,0.860945,42,9d844b58
ghosting,int0.75,235,0.860557,42,9d844b58
ghosting,int0.75,236,0.840259,42,9d844b58
ghosting,int0.75,237,0.848647,42,9d844b58
ghosting,int0.75,238,0.833194,42,9d844b58
ghosting,int0.75,239,0.87031,42,9d844b58
ghosting,int0.75,240,0.871141,42,9d844b58
ghosting,int0.75,241,0.860558,42,9d844b58
ghosting,int0.75,242,0.820988,42,9d844b58
ghosting,int0.75,243,0.86831,42,9d844b58
ghosting,int0.75,244,0.886321,42,9d844b58
ghosting,int0.75,245,0.900531,42,9d844b58
ghosting,int0.75,246,0.883575,42,9d844b58
ghosting,int0.75,247,0.839909,42,9d844b58
ghosting,int0.75,248,0.846165,42,9d844b58
ghosting,int0.75,249,0.870631,42,9d844b58
