bb_idx,MT_DeepNetBim,WT_DeepNetBim
247,0.0035823583602905,0.0036337673664093
248,1.0,1.0
249,0.0986613035202026,0.0680291652679443
250,0.1466765105724334,0.0105023682117462
251,0.1490119099617004,0.4297076165676117
252,1.0,1.0
253,0.1014547646045684,0.1018306314945221
254,0.3008564114570617,0.3017230629920959
255,0.588050365447998,0.5890472531318665
256,1.0,1.0
257,0.0055202543735504,0.005552738904953
258,0.2684654593467712,0.2696226835250854
259,0.2565726637840271,0.2576967477798462
260,1.0,1.0
261,0.0028772950172424,0.0033716559410095
262,0.1602063179016113,0.1827824711799621
263,0.1521121561527252,0.1737836897373199
264,1.0,1.0
265,0.0477956235408782,0.0761467218399047
266,0.0035047531127929,0.005742073059082
267,0.0035662949085235,0.0058425962924957
268,1.0,1.0
269,0.0057050883769989,0.0065337419509887
270,0.2750151753425598,0.3030387163162231
271,0.262936532497406,0.2902219891548157
272,1.0,1.0
273,0.0487898588180542,0.0755229294300079
274,0.0027076601982116,0.0117390155792236
275,0.0027083456516265,0.457485169172287
276,1.0,1.0
277,0.1181922256946563,0.1121283173561096
278,0.081543356180191,0.0771951377391815
279,0.096315860748291,0.0912582278251648
280,1.0,1.0
281,0.1200647056102752,0.1200348436832428
282,0.176457017660141,0.5689532160758972
283,0.1791670322418213,0.6330053210258484
284,1.0,1.0
285,0.0892586410045623,0.0989554226398468
286,0.5190724730491638,0.5473979711532593
287,0.5534260272979736,0.5813600420951843
288,1.0,1.0
289,0.1288046538829803,0.1288053095340728
290,0.5777977705001831,0.5777991414070129
291,0.6515035629272461,0.6515048146247864
292,1.0,1.0
293,0.0863268673419952,0.0904434621334075
294,0.127591073513031,0.0968113243579864
295,0.1297763288021087,0.1010477542877197
296,1.0,1.0
297,0.1128024458885192,0.0751906037330627
298,0.1644443273544311,0.0245352685451507
299,0.1671398282051086,0.0245513916015625
300,1.0,1.0
301,0.1061045229434967,0.0840781331062316
302,0.16123628616333,0.4571990966796875
303,0.163483440876007,0.5371907353401184
304,1.0,1.0
305,0.0916802287101745,0.0913460850715637
306,0.136840671300888,0.1363531649112701
307,0.1390431523323059,0.1385499536991119
308,1.0,1.0
309,0.1336051821708679,0.1341665685176849
310,0.1943382918834686,0.195097416639328
311,0.1972973942756652,0.1980652213096618
312,1.0,1.0
313,0.1675527095794677,0.1674521565437317
314,0.1054684817790985,0.1054005026817321
315,0.1361218392848968,0.1360371112823486
316,1.0,1.0
317,0.0028772950172424,0.0033716559410095
318,0.1602063179016113,0.1827824711799621
319,0.1521121561527252,0.1737836897373199
320,1.0,1.0
321,0.0813995897769928,0.0810881555080413
322,0.0266819894313812,0.0265738666057586
323,0.026699423789978,0.0265912115573883
324,1.0,1.0
