bb_idx,MT_ImmuneApp,WT_ImmuneApp
308,0.0099422633647918,0.9822479486465454
309,0.9998332262039183,0.999811589717865
310,3.895163536071777e-05,1.9878149032592773e-05
311,0.0002934704825747,0.000266283750534
312,0.98704993724823,0.981282353401184
313,0.9999880790710448,0.9999252557754515
314,2.950429916381836e-06,1.2636184692382812e-05
315,9.894371032714844e-06,1.4513731002807615e-05
316,0.0002451539039611,0.0177750289440155
317,0.8765131831169128,0.9982223510742188
318,1.7076730728149414e-05,0.0003749728202819
319,0.0001583397388458,0.000487595796585
320,0.0008407831192016,0.1532135903835296
321,0.0007214546203613,5.480647087097168e-05
322,0.6799790859222412,0.0118729174137115
323,0.4625311493873596,0.1062711775302887
324,0.0081889629364013,0.2750901579856872
