bb_idx,MT_MHCflurry_presentation,WT_MHCflurry_presentation,MT_MHCflurry_affinity_neg,WT_MHCflurry_affinity_neg
1059,0.0107369104300545,0.019272825414335,-16663.30069698482,-10101.034023501064
1060,0.0471730920696482,0.1977148422703351,-3493.091274677643,-747.5865502616414
1061,0.0125339055070034,0.0349472993275911,-14182.702762201136,-5383.583122579452
1062,0.0594252090521676,0.0246098299130121,-29644.6715343606,-29112.77436536029
1063,0.1663477123583101,0.0387660516179128,-9073.240593743853,-17963.21852413181
1064,0.970404006761061,0.8846551134658004,-47.504032120839845,-80.91240346489039
1065,0.1489563535528308,0.0925776389471099,-10384.029549718767,-6909.119383582792
1066,0.5945823048413525,0.3984585741867836,-1163.9575110945582,-1007.029258862982
1067,0.3816303740369607,0.148786983906515,-2837.513544091228,-3969.141789467918
1068,0.0031153513596728,0.0033321548725339,-33233.9824247866,-30541.455021728794
1069,0.0034394343991237,0.0036703862523645,-30004.712283441677,-27638.41445515211
1070,0.0034944752248226,0.0036073970380671,-29516.611167367908,-28137.203295830637
1071,0.0035970765323403,0.0037905283058845,-28647.19494141174,-26733.67757053463
1072,0.0050209283956175,0.0056767142830822,-20292.56725406887,-17605.215165749858
1073,0.0040583123742067,0.0037422173134932,-25289.140037089182,-27090.40001623721
1074,0.0704801683610521,0.020674497926076,-29873.7288110674,-31555.82318097863
1075,0.2909127117603624,0.0418784130826414,-5253.029660510238,-14917.521263161085
1076,0.964025869259056,0.8272455182270021,-71.09616488976798,-118.55204282741175
1077,0.2006702267639313,0.0403040628612799,-8709.768998718077,-15544.00384993305
1078,0.4763790522589254,0.0973822806549521,-2313.858891251349,-5884.607147519808
1079,0.5986182974079775,0.0900505941776388,-1391.071732988363,-6431.767819095944
1080,0.0031916164873326,0.0035020010329713,-32045.916695192664,-32688.904103527573
1081,0.0032432197917613,0.0039218843978422,-31519.436316298863,-29079.24049285169
1082,0.0036747304746613,0.0108289938585844,-27703.576558896304,-10147.75673299692
1083,0.0045100414645179,0.0230903538729686,-22417.251586042643,-4594.653228427621
1084,0.0097427669413983,0.1672898559901568,-10089.258083897234,-507.508941232918
1085,0.0071199291226274,0.2967113149783878,-13972.221963102147,-236.4373315494292
1086,0.0076590844659327,0.0106015109881287,-21840.08082404442,-20056.94334556766
1087,0.2066099643897994,0.2303733962937397,-583.4963375876798,-650.8180296330286
1088,0.0533440341607662,0.0373712325661327,-2821.0717460833744,-5329.598123146479
1089,0.3875646591180061,0.3886611035898354,-233.9086045624783,-299.69188999203374
1090,0.3928344435944552,0.3277558003714178,-228.63568975673385,-393.85837678958814
1091,0.6154023102048966,0.6079218010255063,-90.01117555763852,-119.69342131028168
1092,0.104814031987461,0.14347059611431,-21895.40191269686,-16866.397522559775
1093,0.2330005449974288,0.3173789044620843,-8205.140762985915,-5896.152237571703
1094,0.219939517454058,0.2768879422579611,-8859.884659742793,-7200.368751866049
1095,0.9838271487879722,0.984844975077223,-35.0460207462777,-36.46566706755453
1096,0.8595723658068207,0.8530108452870288,-372.6946012656867,-438.4973728708273
1097,0.240130082062772,0.3623150489998495,-7878.344249229416,-4796.4359706112655
1098,0.0487025847449393,0.0327727027904891,-2283.0826685788875,-3193.6190876354444
1099,0.0656846135053627,0.0569406345429503,-1647.1197469542751,-1761.9116631617965
1100,0.004798679377446,0.0043025109645677,-25989.962779034875,-26610.26645049461
1101,0.0065789942388422,0.005569522509368,-18746.745529545147,-20374.08255249257
1102,0.0491289372714146,0.0277790518458384,-2261.6438425030774,-3806.2533026562046
1103,0.0074815328620054,0.005838055487019,-16407.479496653654,-19404.56651782918
1104,0.0324655142591727,0.0394143699991691,-27898.36689567017,-28603.552092735004
1105,0.0364516272226498,0.0465394483729509,-24657.8423132559,-23921.93487918469
1106,0.0888029546672556,0.0827503263035331,-9308.145047773643,-12710.58004505678
1107,0.7647989111745565,0.8539628244905391,-251.5625447967649,-173.39726436864137
1108,0.1029710976324668,0.114192000840768,-7864.5283033435535,-8801.968807306499
1109,0.0759689406709725,0.080183654032251,-11089.377537116872,-13167.464241048892
1110,0.0049525156722487,0.0040733374039046,-25908.973377676102,-27311.382013634968
1111,0.0170884960789963,0.0094945570030499,-7148.629310974274,-11364.231522315984
1112,0.0049693551133688,0.0041492171932241,-25818.142185705943,-26795.22627807936
1113,0.0181232390179266,0.0118059822988151,-6721.510730959248,-9058.93968077885
1114,0.0821118763488367,0.0354584545363745,-1323.777094140965,-2848.0159158867805
1115,0.012586189365901,0.0067294832990567,-9839.939757009512,-16243.822300461865
1116,0.0033267651708052,0.0031267168751998,-30925.67214434698,-33008.0365470913
1117,0.0037643650997209,0.0036545270538793,-27218.889643713,-28095.867190609395
1118,0.0036653063489313,0.0035290575082683,-27979.366319288765,-29128.53527352299
1119,0.0045837082148122,0.0044287643520079,-22205.21781105678,-23034.689715135173
1120,0.003840838006903,0.0036614672738472,-26659.023885660823,-28040.842046982845
1121,0.0033417528251175,0.0032725830379006,-30782.41389412161,-31489.673043574985
1122,0.0036356555729563,0.004844027560407,-32437.72752052757,-32030.704964483823
1123,0.0048236700422457,0.0066380356799149,-24215.90612980984,-23114.864898104268
1124,0.0057993780229948,0.0090973335163666,-20012.38673188945,-16667.55503376472
1125,0.0096167226145548,0.006195965258711,-11842.830383069837,-24825.819687986703
1126,0.0073004370639897,0.0069494956653457,-15765.497932399136,-22041.957432748848
1127,0.0047734936349243,0.0052489482769589,-24479.268738400457,-29477.49708363448
1128,0.0032631646722509,0.0032164379038711,-32638.786097191107,-32568.34987098261
1129,0.004347503582411,0.0043459929601142,-24264.51951460373,-23862.723205404032
1130,0.004170880062656,0.0041233978203376,-25327.62453703333,-25195.74106947856
1131,0.0090897414127952,0.0068198691137858,-11300.014549569212,-14967.510528838937
1132,0.0041684300797924,0.0040640576318949,-25343.01411640239,-25576.129134920477
1133,0.0034746235647321,0.0034103010749971,-30589.062363672845,-30657.84583827689
1134,0.0086533446459443,0.0044450728027713,-16884.924240926084,-24463.63897478207
1135,0.0055382171394069,0.0038403755787229,-26818.3318167702,-28455.786499570026
1136,0.0054655825910889,0.0040864088905184,-27187.359079862643,-26686.81221757044
1137,0.0062418198626938,0.0046840383559353,-23694.209891596394,-23174.025338439595
1138,0.0078409685254295,0.0052450663970576,-18704.33640223976,-20614.36222003588
1139,0.0073086072410007,0.0042448929061889,-20119.526554444223,-25657.437574831853
1140,0.011796030365132,0.0215922152940596,-21891.882385579756,-20157.14575086241
1141,0.0117885735587418,0.0211035427906974,-21906.30868783988,-20648.443606092624
1142,0.0196178824658234,0.0587901521499892,-12861.709352715783,-6906.574614517302
1143,0.009111811160544,0.0164569579429119,-28637.42769143907,-26803.75641828123
1144,0.0120617165831848,0.023856185885887,-21389.683880465665,-18147.31446394736
1145,0.0104724840798051,0.0193411623606174,-24779.469886333954,-22629.8293154132
1146,0.0049839429181549,0.0042442570012192,-24530.94529053013,-26929.971654254998
1147,0.066354727670764,0.0397147289156732,-1598.8014197818857,-2595.5421257164926
1148,0.0056977618516556,0.0048621898879686,-21357.37156387625,-23398.45677632406
1149,0.0054084318139045,0.0052298838008182,-22541.26588414453,-21698.422065542945
1150,0.0079202408456613,0.0071667941984717,-15180.808968116096,-15656.274919593468
1151,0.0053103570618503,0.0046179576259054,-22972.29640558857,-24679.649309106844
1152,0.0712552918411876,0.0788621850034721,-2651.3523408197984,-2509.028801442402
1153,0.0521299002397152,0.0427303102423491,-3735.202241346164,-4905.57115441593
1154,0.0136844684124422,0.0121327762660411,-15419.838506683776,-18520.724896063875
1155,0.0138672429615722,0.0172300120449141,-15207.745475790762,-12838.885328524935
1156,0.016015700630685,0.0161269043301921,-13082.447337423326,-13759.760907244983
1157,0.0168713555768175,0.0160821400216114,-12388.803603594568,-13799.838419241009
1158,0.0031258641611166,0.0032901259040724,-34152.436483494086,-34376.959379713444
1159,0.0034097136685254,0.0034972863123316,-31220.02983559142,-32275.560816682108
1160,0.0035271534282175,0.003613890665931,-30146.74767349503,-31200.21311954276
1161,0.003483895375312,0.0036175723965717,-30533.54114768496,-31167.406629212797
1162,0.0039456333780381,0.0040070227922377,-26848.76213726628,-28042.175984458925
1163,0.0036585534364809,0.0037253053245702,-29028.726131643005,-30236.519455961767
1164,0.0066037739964542,0.0096497733347868,-26686.748753682023,-27050.13837647373
1165,0.6747061513998882,0.7671752744431503,-72.2053712533554,-67.36650202466943
1166,0.0096012893161068,0.0156973493170318,-18097.295599049696,-16288.827757146451
1167,0.0080306708835198,0.0130201809489408,-21786.51541266286,-19801.97614726431
1168,0.0135619563887146,0.0211657997652918,-12630.070940885533,-11905.9029805158
1169,0.0113249640475761,0.0186351306513786,-15240.977927282467,-13609.744597692374
1170,0.0037541061816005,0.0041998112821734,-28703.210835075803,-26576.46374656331
1171,0.0332399908921578,0.0263407819579248,-2947.205167585664,-3922.18902586001
1172,0.0846850899206246,0.0791285515753595,-1063.7459143717158,-1193.4762799292137
1173,0.1145696527901179,0.1062686068182857,-753.1176518087925,-854.259525651563
1174,0.0203250637543017,0.0112396672505509,-4957.61617122839,-9576.198061037963
1175,0.0062187855955706,0.0054886196190396,-17027.834937690444,-20149.157581977448
1176,0.006031757818335,0.0107340784803039,-32947.91516634549,-29998.900738770422
1177,0.0080609973182146,0.0245461080099149,-24392.427641631137,-12618.483638559625
1178,0.0505408501620614,0.2101857916926812,-3523.0571671667017,-1113.0029895928417
1179,0.0165090233757909,0.556987597728811,-11558.90212823,-225.0388015883784
1180,0.381034896518244,0.6494627257992444,-283.4222155509425,-150.97356805853877
1181,0.4095217280739379,0.5878467393772795,-250.68741768970935,-197.6360880873575
1182,0.0053685458706942,0.0068569003899794,-33439.366927302915,-33709.28642822499
1183,0.008295470469358,0.01068428022505,-21300.1471607732,-21267.926897729416
1184,0.0182883282997664,0.0152545992531985,-9341.059114317675,-14670.277602747998
1185,0.0091175130770963,0.0101765287357011,-19309.28828133768,-22372.977882506704
1186,0.0113964101613617,0.0106560801661821,-15310.438850600578,-21326.497907009503
1187,0.013360090155873,0.011676514667847,-12972.426308756172,-19389.70145752005
1188,0.0034753003635664,0.0043511182144602,-31538.37085201586,-31597.04218143739
1189,0.0058371105842127,0.0062420311459167,-18447.227167278936,-21749.504882490208
1190,0.0057549153882932,0.0058244132055268,-18720.12206569363,-23366.727982403438
1191,0.0901898659641071,0.009033509285558,-1005.2279226997036,-14822.68311058796
1192,0.051917029655967,0.0087168802098603,-1851.864863245584,-15382.32771296099
1193,0.007859635317139,0.0056750979155369,-13552.070837371297,-24003.606433935944
1194,0.0330194359736419,0.0206502148179464,-26252.262989333823,-25652.94108924902
1195,0.8675807244997227,0.879112682818075,-117.1737802623504,-62.60657443016329
1196,0.4429258101874456,0.6065603114499056,-1027.5045071048744,-309.1401918666533
1197,0.3315276924713732,0.2166372028166673,-1670.3617274786309,-1812.961528848851
1198,0.5879608962433427,0.4885269952624448,-562.7312648523246,-506.0782023174983
1199,0.6271563500905708,0.5355192774538357,-475.0672899679422,-416.9321427680256
1200,0.0098183228777577,0.0049788634046853,-32767.99329708129,-32786.920161466456
1201,0.0113271228885949,0.005840026977675,-28239.359386090666,-27796.20742497335
1202,0.0123391689661737,0.0060850370662403,-25830.602777888696,-26637.93717591894
1203,0.0147921099472995,0.0069934950286029,-21377.46648047556,-23061.018929305978
1204,0.0247084846402559,0.0113979799743513,-12475.157709239424,-13883.570720561916
1205,0.0145864744906587,0.0071348701372241,-21692.45159461689,-22587.42356180024
1206,0.0053278356137752,0.003774645928205,-32327.041186827853,-32085.61138030362
1207,0.0061490633800632,0.0043975623113316,-27867.782920633414,-27399.241292258856
1208,0.0075651327007642,0.0053642189731293,-22480.339756378868,-22308.21211166084
1209,0.0063672638306771,0.0044795171642304,-26879.03998959048,-26881.037652402087
1210,0.0068212450315344,0.0047861990569017,-25027.44452421679,-25101.551013207427
1211,0.0061876549337565,0.004353252769898,-27687.75913900506,-27687.660484304557
1212,0.0041900788444685,0.0040648210703466,-30785.761471449896,-30788.903157498877
1213,0.0116792681930306,0.0111940102675658,-10632.900854996238,-10771.180196548476
1214,0.0045554212674477,0.0044002053371303,-28236.362904221867,-28365.907242056808
1215,0.004616109370285,0.0044096262592179,-27852.51692407408,-28303.244042575883
1216,0.0060673283130093,0.0057421535975234,-20988.887916250416,-21536.865009528992
1217,0.0043866761855811,0.0042111145390904,-29360.33206086896,-29683.838144389956
1218,0.0038663871421338,0.004110203228863,-28225.05796697512,-27968.08829482997
1219,0.0270143513911123,0.0494306442927614,-3723.350254766422,-2059.9227925548653
1220,0.0035530428076794,0.0037393160119367,-30800.860181078464,-30839.80619337889
1221,0.0037023657349418,0.0039842055265748,-29518.187351285345,-28882.82573108903
1222,0.0105599386320787,0.0136863083025322,-9963.122927719432,-8026.250205655612
1223,0.0044794443178571,0.0048100521895676,-24241.289723517933,-23771.03576860005
1224,0.0033118460456536,0.0033786398008524,-31083.90535862213,-30678.23507727664
1225,0.0035297174509834,0.0038097797424037,-29103.954576956286,-27098.216944210795
1226,0.0032597039923409,0.0033342540802107,-31597.607399581884,-31100.177056408265
1227,0.0036040064895536,0.0038296935278401,-28484.347678473303,-26952.61151580276
1228,0.0047724524349728,0.0051198728747474,-21307.32560194439,-19962.159045053024
1229,0.0033569472190101,0.0034416345207667,-30652.628948262707,-30098.34717095888
1230,0.0031702295533375,0.0031757078530607,-32328.47517020982,-32040.801965641786
1231,0.0040321427950814,0.0038621589198795,-25215.8153105525,-26175.760208702417
1232,0.0035261687239121,0.0035860105559999,-28963.44981207581,-28261.290259832196
1233,0.0038457892343206,0.0038674215538675,-26479.70563923815,-26138.9493817827
1234,0.0050102377191821,0.0058945935091217,-20143.25136783107,-16902.34893208012
1235,0.0033781308991059,0.003504015532599,-30275.592429835586,-28944.80154331157
1236,0.0042824494120774,0.0038381901425012,-26325.88425685204,-28310.2539553333
1237,0.0203233168011124,0.0389516785514594,-5210.434940589586,-2510.842411087689
1238,0.0076221055843176,0.0066711387015346,-14491.520327215305,-15977.794063575931
1239,0.0063049332040912,0.0077165591135599,-17641.33335710565,-13739.082661492272
1240,0.0265642012087373,0.0258060986191215,-3929.022857218376,-3890.188802203552
1241,0.0059962163883889,0.006434601090127,-18583.028490101235,-16586.852966694558
1242,0.0031067469826386,0.0031117039686678,-33310.25592462904,-33575.612120541125
1243,0.00360030434439,0.0039095751449407,-28604.52770865615,-26522.296169168058
1244,0.005589993105998,0.0247281842672721,-18148.218571582096,-3885.7979655084782
1245,0.003251233987463,0.0033223343616944,-32035.77637450384,-31322.52438901012
1246,0.0033938874977282,0.0035825942917717,-30645.876642367428,-28974.75163420329
1247,0.0044805145100478,0.0050095102827443,-22998.32802346472,-20487.428043042368
1248,0.0034892780059922,0.0034313796335423,-29620.26739140435,-29824.44919761739
1249,0.0034615419033163,0.0035398865696762,-29865.488022491176,-28880.48141119221
1250,0.0038466249228444,0.0039049076260014,-26781.540067345984,-26095.295794210637
1251,0.0047536495189299,0.0051479741057578,-21205.225985560908,-19627.858366111333
1252,0.0040262690272254,0.0043802089967403,-25177.985792042047,-23196.79235614946
1253,0.0098166538314424,0.0125097718856781,-9998.579679575729,-7808.48392766527
1254,0.0377069245622948,0.0430005492737156,-27616.8364744107,-27678.8803964317
1255,0.0501319496084511,0.0651270948484872,-20324.599369974883,-17623.214183989883
1256,0.0588661113548488,0.0718469171433032,-17064.123854714493,-15810.8645567399
1257,0.0030434729977506,0.0030225670208126,-33347.183473443576,-33586.89710135986
1258,0.003215471069846,0.0031966408348976,-31506.68759832104,-31699.81551435712
1259,0.0035639568687721,0.0035010924940535,-28329.6141337244,-28856.60331386568
1260,0.6990649408265647,0.0095948596103729,-362.55040097828777,-13540.093794547754
1261,0.0583550982501698,0.0053295225776275,-15122.964287023317,-24912.88734547862
1262,0.434025225746898,0.0755243886525512,-1134.7242275348096,-1507.8128214833796
1263,0.0044689777084713,0.0034586070681187,-25653.686192076584,-29529.04934177441
1264,0.004399679005408,0.0041436848468299,-26071.634621492816,-24498.632417135424
1265,0.0043819405414202,0.0040494648443167,-26180.77402467872,-25088.10271438762
1266,0.0069281255167405,0.0050064054809922,-23460.7660934052,-27372.25138261292
1267,0.0099657927940933,0.0056824688753604,-16084.95147212754,-24008.95280631866
1268,0.0069939471059624,0.0067189662191504,-23231.906325052205,-20183.45664165939
1269,0.0060539446516521,0.0567254666808445,-31021.48882953209,-21710.426917841007
1270,0.0683470901752609,0.268186976161007,-2393.3055613964366,-3377.714176268269
1271,0.027139176367558,0.6833317831339004,-6475.930770710213,-544.4087241106051
1272,0.0079682311679925,0.006815597351391,-31879.422210600565,-31970.55326235764
1273,0.0207756344521856,0.0128508084459075,-11728.273670216404,-16537.722295448577
1274,0.7937634287235567,0.7814421703072781,-55.45867235873983,-51.023385102181415
1275,0.0053695104162676,0.0057398503044709,-20635.20813419215,-21032.219197835268
1276,0.0037177998062409,0.0039663555239884,-30179.197877270504,-30826.519437853192
1277,0.0056164427487182,0.0055550769938447,-19696.78392493748,-21756.93701582548
1278,0.0192711858499607,0.0226385110480409,-18409.58865226552,-19436.487949612616
1279,0.0319858803993524,0.0360762619136347,-10781.277222781808,-11860.033937659411
1280,0.0458060539469575,0.0465264157344065,-7339.674260001032,-9025.599691107504
1281,0.004923196042231,0.0045511640595962,-21588.24410658995,-23141.00919529693
1282,0.0036205640441948,0.003500407668789,-29662.61226368088,-30354.28522361738
1283,0.0044474663354852,0.0041943156213876,-23980.988320920736,-25179.65293215799
1284,0.0090866864390216,0.0093188555780866,-12685.318352847851,-13812.690363788528
1285,0.0052759489917672,0.0051497899328461,-22288.74182902684,-25546.13313371177
1286,0.0130598735504482,0.0123184735676739,-8696.123767296069,-10331.275469040083
1287,0.0131584959885635,0.0117394118168145,-31088.589402249985,-31349.05390785401
1288,0.0239465321928044,0.0226218254689479,-16595.149369808485,-15775.780818258994
1289,0.0389534630033514,0.057243039514543,-9897.337978874326,-5844.941184130243
1290,0.0199400798473422,0.0158479518158145,-27768.748242610796,-30149.421905327174
1291,0.3817842383437241,0.1135174453253586,-827.2563089126478,-3566.488890737878
1292,0.0223878238965689,0.0204967162500805,-24585.00345765357,-23022.70527307191
1293,0.0039267912332548,0.0042999063909193,-26745.169733650848,-24842.06003909572
1294,0.015972010010693,0.0423359006572611,-6230.373582962092,-2265.8495886043047
1295,0.0036653514712562,0.003877796738145,-28718.869129374023,-27642.31891300314
1296,0.0042593785203495,0.0062460081874931,-28997.32561580567,-30195.526261333034
1297,0.0179985224389021,0.0141518701499814,-6483.309791094161,-12902.812794680072
1298,0.0058635503865483,0.0072598348874381,-20831.895228566536,-25836.609866757302
1299,0.0031518523866926,0.003276033337359,-33834.76707789055,-33707.776455269435
1300,0.0033732488642619,0.0035705413682585,-31543.64529437812,-30839.665231336057
1301,0.0036020223342722,0.0038426777089398,-29476.15059076626,-28585.570150006177
1302,0.0030744751486418,0.0031163985504102,-33468.44223917364,-33364.7722751965
1303,0.0033443391551865,0.0034510820525132,-30682.97906625797,-30028.19290875541
1304,0.003524416867201,0.0036125063027475,-29064.8473725182,-28642.962438470717
1305,0.0039250158193728,0.0043060433472857,-28167.181711983463,-26904.124468256192
1306,0.0073975954873454,0.0110943464707109,-14615.552872106502,-10083.589778681731
1307,0.0041846253641558,0.0049799494960942,-26362.78970429491,-23147.6719726186
1308,0.0163751702353113,0.0629740402016086,-12732.473123321784,-8759.264919551459
1309,0.0230517187542853,0.0666480042806741,-8891.399367773958,-8229.232662404382
1310,0.0410578934837195,0.1493999989585575,-4814.663788189373,-3257.9771485060205
1311,0.0038192491559775,0.004228205130145,-26991.111398555186,-26170.364969143902
1312,0.0102876565950291,0.0109483495175432,-9666.702089158733,-9758.967786679035
1313,0.0053229947490076,0.0058740100841611,-19147.64045489887,-18624.335670076965
1314,0.0657654233768136,0.0570711004101592,-10165.193244869522,-8412.09389085282
1315,0.0363612054796136,0.0227337997311533,-19316.13234945941,-22512.798130918018
1316,0.8725698999891687,0.7739495127596119,-91.30618881093535,-132.02255618434558
1317,0.0037445466589021,0.0037541511643915,-27187.297055623974,-27661.81357579132
1318,0.0035293131556791,0.003375735454895,-28902.131170075954,-30871.28009549172
1319,0.0042312630201923,0.0042385617189491,-23961.369206573967,-24400.68608891211
1320,0.0051721106481217,0.0050998192658514,-24446.439906119384,-25705.785512261176
1321,0.0053723687702271,0.0048975304216094,-23503.96061689322,-26805.123558472813
1322,0.0081628108474391,0.0077482079693935,-15235.375541832223,-16666.16174549712
1323,0.0032178553896533,0.0042454072473794,-32005.30267678937,-31367.94380763307
1324,0.0036823246893371,0.0059771321245702,-27843.96636676143,-22016.721328094787
1325,0.0045981066127595,0.0086079633102789,-22131.88082163785,-15083.027026888956
1326,0.0032257304965471,0.0032618170243327,-31519.860966433826,-31303.39258449857
1327,0.006258953100987,0.0078511801607819,-15880.281540160946,-12612.534192448042
1328,0.0044912855559301,0.0044440592661156,-22388.988912986817,-22739.411131257108
1329,0.0033735842250489,0.0033934094697935,-30082.676629305453,-29950.88778239388
1330,0.0039745265192257,0.0039233432371529,-25395.29952904831,-25780.616380592142
1331,0.0038367463200657,0.0038133784357787,-26338.39923313995,-26549.305574639748
1332,0.005895697992072,0.0050681333241834,-17206.140747919173,-19965.3196465295
1333,0.0110976548386047,0.0097207338365605,-8923.608696322082,-10162.20210749456
1334,0.0729095658233326,0.0598158076303619,-1202.3150107036813,-1483.846465371272
1335,0.003365552170473,0.0034280273481557,-30250.118020586837,-29667.860837996304
1336,0.0038105655666896,0.003873953769262,-26607.47757964399,-26146.265606861853
1337,0.0041758396088729,0.0042289102372338,-24205.43793735356,-23881.05031888971
1338,0.0054022836427902,0.0055944492639574,-18955.446853583795,-18597.25847579514
1339,0.0064801364434231,0.0067853970470089,-15700.462008289427,-15227.313330087556
1340,0.1035824633196218,0.1117427479470384,-814.1937395724005,-758.8634166456208
1341,0.0069289455581534,0.01096489795126,-18329.16665888965,-13904.000596706856
1342,0.0040421608054332,0.0049541664524378,-32018.18468822245,-31699.934597954536
1343,0.0056498237089088,0.0077339761439968,-22644.58665348707,-19983.46113557043
1344,0.0350933653931525,0.0166035575314654,-7444.865427991165,-19631.630392460946
1345,0.0278013849605736,0.1017326691797998,-9535.970563757315,-2766.921372245908
1346,0.3496040678570873,0.5718968704234477,-465.26759196968544,-218.11009142661456
1347,0.0085264722149206,0.0068136089916004,-20721.767403092672,-24720.938913523645
1348,0.0062932971220401,0.0055606169112375,-28393.147110889902,-30513.052399387954
1349,0.0072827921248151,0.0065930122990948,-24404.958749160727,-25578.73783784675
1350,0.0031067469826386,0.0031117039686678,-33310.25592462904,-33575.612120541125
1351,0.00360030434439,0.0039095751449407,-28604.52770865615,-26522.296169168058
1352,0.005589993105998,0.0247281842672721,-18148.218571582096,-3885.7979655084782
1353,0.003251233987463,0.0033223343616944,-32035.77637450384,-31322.52438901012
1354,0.0033938874977282,0.0035825942917717,-30645.876642367428,-28974.75163420329
1355,0.0044805145100478,0.0050095102827443,-22998.32802346472,-20487.428043042368
1356,0.0034892780059922,0.0034313796335423,-29620.26739140435,-29824.44919761739
1357,0.0034615419033163,0.0035398865696762,-29865.488022491176,-28880.48141119221
1358,0.0038466249228444,0.0039049076260014,-26781.540067345984,-26095.295794210637
1359,0.0047536495189299,0.0051479741057578,-21205.225985560908,-19627.858366111333
1360,0.0040262690272254,0.0043802089967403,-25177.985792042047,-23196.79235614946
1361,0.0098166538314424,0.0125097718856781,-9998.579679575729,-7808.48392766527
1362,0.0377069245622948,0.0430005492737156,-27616.8364744107,-27678.8803964317
1363,0.0501319496084511,0.0651270948484872,-20324.599369974883,-17623.214183989883
1364,0.0588661113548488,0.0718469171433032,-17064.123854714493,-15810.8645567399
1365,0.0030434729977506,0.0030225670208126,-33347.183473443576,-33586.89710135986
1366,0.003215471069846,0.0031966408348976,-31506.68759832104,-31699.81551435712
1367,0.0035639568687721,0.0035010924940535,-28329.6141337244,-28856.60331386568
1368,0.6990649408265647,0.0095948596103729,-362.55040097828777,-13540.093794547754
1369,0.0583550982501698,0.0053295225776275,-15122.964287023317,-24912.88734547862
1370,0.434025225746898,0.0755243886525512,-1134.7242275348096,-1507.8128214833796
1371,0.0044689777084713,0.0034586070681187,-25653.686192076584,-29529.04934177441
1372,0.004399679005408,0.0041436848468299,-26071.634621492816,-24498.632417135424
1373,0.0043819405414202,0.0040494648443167,-26180.77402467872,-25088.10271438762
1374,0.0069281255167405,0.0050064054809922,-23460.7660934052,-27372.25138261292
1375,0.0099657927940933,0.0056824688753604,-16084.95147212754,-24008.95280631866
1376,0.0069939471059624,0.0067189662191504,-23231.906325052205,-20183.45664165939
1377,0.0032995960457066,0.0050314039862952,-31388.001542491053,-24190.200345106558
1378,0.0036521418563831,0.0281406978557192,-28263.01152649631,-4012.7079838776913
1379,0.0034627094871087,0.0192971370373702,-29861.88387381308,-5972.574409842339
1380,0.0030827104063892,0.0031650123314273,-33016.90903905211,-32228.854747785947
1381,0.0034704138389624,0.0034942147809559,-29214.379228846643,-29097.496624515352
1382,0.0033624452952315,0.0033678910399524,-30183.94097854208,-30225.6383295205
1383,0.0050387429812844,0.009348089762371,-31294.12281752357,-29947.93940143948
1384,0.00589567316696,0.010878385058306,-26598.34959268772,-25579.522335840924
1385,0.2612763337783066,0.5944521610270184,-395.3440785353967,-166.1383035494835
1386,0.0131082758307542,0.0322579734011674,-27639.06237471984,-27132.654396120688
1387,0.0320846946182277,0.0825658129672809,-10780.160116518851,-9759.403631435547
1388,0.4951677936082729,0.6517425730276645,-329.6810722135472,-429.1453912898201
1389,0.7785666181748532,0.739304856371359,-49.849486497617896,-51.01423820917765
1390,0.0077429656950626,0.0063249058814156,-26896.39887136437,-27207.716808089004
1391,0.3033095260212954,0.1631866215264205,-428.17585022156095,-802.8123483036666
1392,0.00702225917053,0.0059691228988724,-22058.62368908126,-25191.19877719464
1393,0.0074570409933573,0.0074584832051572,-20726.382052878933,-19997.947520267568
1394,0.3401170800580224,0.0696975561368316,-266.6996399561499,-1874.307565004088
1395,0.0524128540442841,0.0104974278458994,-26490.21274753948,-28094.53839942598
1396,0.316305122664004,0.0607014717221318,-2974.7905829347264,-4372.696761237556
1397,0.2455546143792852,0.0297585760927406,-4272.519643514197,-9417.984089844458
1398,0.0104494266280662,0.0543060916175876,-17947.661442878405,-2349.2312518928625
1399,0.1829006382299272,0.0373793093357863,-773.7625247466744,-3514.4625002519856
1400,0.0112194930096296,0.009219856359675,-16667.417110498598,-15296.27151148876
1401,0.0032545297439148,0.0033253672206102,-32228.463088855588,-31449.075417014432
1402,0.0038194111218939,0.0039921671725626,-27316.68965399403,-26037.472818619222
1403,0.0034235525721513,0.0035281466217397,-30586.27097420179,-29583.64977236327
1404,0.0032011843505458,0.0031567141669222,-31829.36329170553,-32297.68880801826
1405,0.003346693805784,0.0031928991419921,-30401.01201442524,-31919.736187313552
1406,0.0033380717080757,0.0032692779592263,-30482.126907039263,-31149.824719382566
1407,0.0053112560892342,0.0046993460692887,-19556.51375484458,-22123.599542012344
1408,0.0035983879418832,0.0034457352876458,-29250.72700275342,-30489.35571532462
1409,0.0041844456555397,0.00397232946778,-25027.131805431287,-26322.496554696605
1410,0.0032947504774749,0.0033378620519556,-30789.30288703958,-30397.94433796268
1411,0.0032690371397705,0.0032794404392824,-31039.47847210984,-30957.45279015609
1412,0.0033793097432822,0.0034187204871624,-29993.827048243005,-29655.56201866245
1413,0.0074782995426868,0.0051373761837514,-25931.431241024977,-26428.908826018225
1414,0.0208703016168887,0.0074762300354218,-8889.588709536598,-17917.61513575246
1415,0.1715237937270518,0.0365178383185083,-855.8686780680218,-3395.202833930284
1416,0.0122137306432302,0.0058289132234683,-28264.1530199102,-28700.64533065478
