bb_idx,MT_Neoag
8952,13.16998
8953,13.16998
8954,13.16998
8955,43.318294
8956,43.318294
8957,43.318294
8958,43.318294
8959,43.318294
8960,43.318294
8961,13.16998
8962,13.16998
8963,13.16998
8964,13.16998
8965,13.16998
8966,13.16998
8967,13.16998
8968,13.16998
8969,13.16998
8970,13.16998
8971,13.16998
8972,13.16998
8973,13.16998
8974,13.16998
8975,13.16998
8976,13.16998
8977,13.16998
8978,13.16998
8979,106.736934
8980,106.736934
8981,106.736934
8982,106.736934
8983,106.736934
8984,106.736934
8985,71.943134
8986,71.943134
8987,71.943134
8988,71.943134
8989,71.943134
8990,71.943134
8991,13.16998
8992,13.16998
8993,13.16998
8994,13.16998
8995,13.16998
8996,13.16998
8997,13.16998
8998,13.16998
8999,13.16998
9000,13.16998
9001,13.16998
9002,13.16998
9003,13.16998
9004,13.16998
9005,13.16998
9006,13.16998
9007,13.16998
9008,13.16998
9009,13.16998
9010,13.16998
9011,13.16998
9012,13.16998
9013,13.16998
9014,13.16998
9015,54.97577
9016,54.97577
9017,54.97577
9018,54.97577
9019,54.97577
9020,54.97577
9021,54.97577
9022,54.97577
9023,54.97577
9024,54.97577
9025,54.97577
9026,54.97577
9027,71.943134
9028,71.943134
9029,71.943134
9030,71.943134
9031,71.943134
9032,71.943134
9033,71.943134
9034,71.943134
9035,71.943134
9036,71.943134
9037,71.943134
9038,71.943134
9039,54.97577
9040,54.97577
9041,54.97577
9042,71.943134
9043,71.943134
9044,71.943134
9045,54.97577
9046,54.97577
9047,54.97577
9048,54.97577
9049,54.97577
9050,54.97577
9051,71.943134
9052,71.943134
9053,71.943134
9054,13.16998
9055,13.16998
9056,13.16998
9057,13.16998
9058,13.16998
9059,13.16998
9060,13.16998
9061,13.16998
9062,13.16998
9063,43.318294
9064,43.318294
9065,43.318294
9066,13.16998
9067,13.16998
9068,13.16998
9069,13.16998
9070,13.16998
9071,13.16998
9072,13.16998
9073,13.16998
9074,13.16998
9075,13.16998
9076,13.16998
9077,13.16998
9078,13.16998
9079,13.16998
9080,13.16998
9081,13.16998
9082,13.16998
9083,13.16998
9084,13.16998
9085,13.16998
9086,13.16998
9087,13.16998
9088,13.16998
9089,13.16998
9090,13.16998
9091,13.16998
9092,13.16998
9093,13.16998
9094,13.16998
9095,13.16998
9096,13.16998
9097,13.16998
9098,13.16998
9099,1.933884
9100,1.933884
9101,1.933884
9102,1.933884
9103,1.933884
9104,1.933884
9105,1.933884
9106,1.933884
9107,1.933884
9108,22.440171
9109,22.440171
9110,22.440171
9111,22.440171
9112,22.440171
9113,22.440171
9114,37.532123
9115,37.532123
9116,37.532123
9117,1.933884
9118,1.933884
9119,1.933884
9120,1.933884
9121,1.933884
9122,1.933884
9123,1.933884
9124,1.933884
9125,1.933884
9126,1.933884
9127,1.933884
9128,1.933884
9129,13.16998
9130,13.16998
9131,13.16998
9132,13.16998
9133,13.16998
9134,13.16998
9135,13.16998
9136,13.16998
9137,13.16998
9138,13.16998
9139,13.16998
9140,13.16998
9141,13.16998
9142,13.16998
9143,13.16998
9144,13.16998
9145,13.16998
9146,13.16998
9147,13.16998
9148,13.16998
9149,13.16998
9150,13.16998
9151,13.16998
9152,13.16998
9153,13.16998
9154,13.16998
9155,13.16998
9156,13.16998
9157,13.16998
9158,13.16998
9159,54.97577
9160,54.97577
9161,54.97577
9162,71.943134
9163,71.943134
9164,71.943134
9165,54.97577
9166,54.97577
9167,54.97577
9168,54.97577
9169,54.97577
9170,54.97577
9171,71.943134
9172,71.943134
9173,71.943134
9174,13.16998
9175,13.16998
9176,13.16998
9177,13.16998
9178,13.16998
9179,13.16998
9180,13.16998
9181,13.16998
9182,13.16998
9183,43.318294
9184,43.318294
9185,43.318294
9186,13.16998
9187,13.16998
9188,13.16998
9189,34.773693
9190,34.773693
9191,34.773693
9192,34.773693
9193,34.773693
9194,34.773693
9195,34.773693
9196,34.773693
9197,34.773693
9198,34.773693
9199,34.773693
9200,34.773693
9201,34.773693
9202,34.773693
9203,34.773693
9204,34.773693
9205,34.773693
9206,34.773693
9207,71.789602
9208,71.789602
9209,71.789602
9210,71.789602
9211,71.789602
9212,71.789602
9213,34.773693
9214,34.773693
9215,34.773693
9216,34.773693
9217,34.773693
9218,34.773693
9219,13.16998
9220,13.16998
9221,13.16998
9222,54.97577
9223,54.97577
9224,54.97577
9225,54.97577
9226,54.97577
9227,54.97577
9228,71.943134
9229,71.943134
9230,71.943134
9231,13.16998
9232,13.16998
9233,13.16998
9234,13.16998
9235,13.16998
9236,13.16998
9237,13.16998
9238,13.16998
9239,13.16998
9240,13.16998
9241,13.16998
9242,13.16998
9243,13.16998
9244,13.16998
9245,13.16998
9246,13.16998
9247,13.16998
9248,13.16998
9249,34.773693
9250,34.773693
9251,34.773693
9252,34.773693
9253,34.773693
9254,34.773693
9255,34.773693
9256,34.773693
9257,34.773693
9258,34.773693
9259,34.773693
9260,34.773693
9261,34.773693
9262,34.773693
9263,34.773693
9264,34.773693
9265,34.773693
9266,34.773693
9267,34.773693
9268,34.773693
9269,34.773693
9270,34.773693
9271,34.773693
9272,34.773693
9273,34.773693
9274,34.773693
9275,34.773693
9276,34.773693
9277,34.773693
9278,34.773693
9279,61.117504
9280,61.117504
9281,61.117504
9282,61.117504
9283,61.117504
9284,61.117504
9285,61.117504
9286,61.117504
9287,61.117504
9288,61.117504
9289,61.117504
9290,61.117504
9291,100.354785
9292,100.354785
9293,100.354785
9294,61.117504
9295,61.117504
9296,61.117504
9297,61.117504
9298,61.117504
9299,61.117504
9300,61.117504
9301,61.117504
9302,61.117504
9303,61.117504
9304,61.117504
9305,61.117504
9306,61.117504
9307,61.117504
9308,61.117504
9309,1.933884
9310,1.933884
9311,1.933884
9312,1.933884
9313,1.933884
9314,1.933884
9315,1.933884
9316,1.933884
9317,1.933884
9318,22.440171
9319,22.440171
9320,22.440171
9321,22.440171
9322,22.440171
9323,22.440171
9324,37.532123
9325,37.532123
9326,37.532123
9327,1.933884
9328,1.933884
9329,1.933884
9330,1.933884
9331,1.933884
9332,1.933884
9333,1.933884
9334,1.933884
9335,1.933884
9336,1.933884
9337,1.933884
9338,1.933884
9339,34.773693
9340,34.773693
9341,34.773693
9342,34.773693
9343,34.773693
9344,34.773693
9345,125.082993
9346,125.082993
9347,125.082993
9348,125.082993
9349,125.082993
9350,125.082993
9351,142.385411
9352,142.385411
9353,142.385411
9354,34.773693
9355,34.773693
9356,34.773693
9357,34.773693
9358,34.773693
9359,34.773693
9360,34.773693
9361,34.773693
9362,34.773693
9363,34.773693
9364,34.773693
9365,34.773693
9366,34.773693
9367,34.773693
9368,34.773693
9369,13.16998
9370,13.16998
9371,13.16998
9372,13.16998
9373,13.16998
9374,13.16998
9375,43.318294
9376,43.318294
9377,43.318294
9378,13.16998
9379,13.16998
9380,13.16998
9381,13.16998
9382,13.16998
9383,13.16998
9384,13.16998
9385,13.16998
9386,13.16998
9387,13.16998
9388,13.16998
9389,13.16998
9390,13.16998
9391,13.16998
9392,13.16998
9393,13.16998
9394,13.16998
9395,13.16998
9396,54.97577
9397,54.97577
9398,54.97577
9399,34.773693
9400,34.773693
9401,34.773693
9402,34.773693
9403,34.773693
9404,34.773693
9405,125.082993
9406,125.082993
9407,125.082993
9408,125.082993
9409,125.082993
9410,125.082993
9411,142.385411
9412,142.385411
9413,142.385411
9414,34.773693
9415,34.773693
9416,34.773693
9417,34.773693
9418,34.773693
9419,34.773693
9420,34.773693
9421,34.773693
9422,34.773693
9423,34.773693
9424,34.773693
9425,34.773693
9426,34.773693
9427,34.773693
9428,34.773693
9429,13.16998
9430,13.16998
9431,13.16998
9432,13.16998
9433,13.16998
9434,13.16998
9435,13.16998
9436,13.16998
9437,13.16998
9438,13.16998
9439,13.16998
9440,13.16998
9441,13.16998
9442,13.16998
9443,13.16998
9444,13.16998
9445,13.16998
9446,13.16998
9447,13.16998
9448,13.16998
9449,13.16998
9450,13.16998
9451,13.16998
9452,13.16998
9453,13.16998
9454,13.16998
9455,13.16998
9456,13.16998
9457,13.16998
9458,13.16998
9459,1.933884
9460,1.933884
9461,1.933884
9462,1.933884
9463,1.933884
9464,1.933884
9465,1.933884
9466,1.933884
9467,1.933884
9468,1.933884
9469,1.933884
9470,1.933884
9471,1.933884
9472,1.933884
9473,1.933884
9474,1.933884
9475,1.933884
9476,1.933884
9477,1.933884
9478,1.933884
9479,1.933884
9480,1.933884
9481,1.933884
9482,1.933884
9483,1.933884
9484,1.933884
9485,1.933884
9486,1.933884
9487,1.933884
9488,1.933884
9489,1.933884
9490,1.933884
9491,1.933884
9492,1.933884
9493,1.933884
9494,1.933884
9495,1.933884
9496,1.933884
9497,1.933884
9498,1.933884
9499,1.933884
9500,1.933884
9501,1.933884
9502,1.933884
9503,1.933884
9504,1.933884
9505,1.933884
9506,1.933884
9507,1.933884
9508,1.933884
9509,1.933884
9510,1.933884
9511,1.933884
9512,1.933884
9513,1.933884
9514,1.933884
9515,1.933884
9516,1.933884
9517,1.933884
9518,1.933884
9519,142.385411
9520,142.385411
9521,142.385411
9522,142.385411
9523,142.385411
9524,125.082993
9525,125.082993
9526,125.082993
9527,125.082993
9528,125.082993
9529,142.385411
9530,142.385411
9531,142.385411
9532,142.385411
9533,142.385411
9534,125.082993
9535,125.082993
9536,125.082993
9537,125.082993
9538,125.082993
9539,142.385411
9540,142.385411
9541,142.385411
9542,142.385411
9543,142.385411
9544,125.082993
9545,125.082993
9546,125.082993
9547,125.082993
9548,125.082993
9549,125.082993
9550,125.082993
9551,125.082993
9552,125.082993
9553,125.082993
9554,142.385411
9555,142.385411
9556,142.385411
9557,142.385411
9558,142.385411
9559,34.773693
9560,34.773693
9561,34.773693
9562,34.773693
9563,34.773693
9564,34.773693
9565,34.773693
9566,34.773693
9567,34.773693
9568,34.773693
9569,34.773693
9570,34.773693
9571,34.773693
9572,34.773693
9573,34.773693
9574,34.773693
9575,34.773693
9576,34.773693
9577,34.773693
9578,34.773693
9579,71.789602
9580,71.789602
9581,71.789602
9582,71.789602
9583,71.789602
9584,34.773693
9585,34.773693
9586,34.773693
9587,34.773693
9588,34.773693
9589,34.773693
9590,34.773693
9591,34.773693
9592,34.773693
9593,34.773693
9594,34.773693
9595,34.773693
9596,34.773693
9597,34.773693
9598,34.773693
9599,34.773693
9600,34.773693
9601,34.773693
9602,34.773693
9603,34.773693
9604,34.773693
9605,34.773693
9606,34.773693
9607,34.773693
9608,34.773693
9609,34.773693
9610,34.773693
9611,34.773693
9612,34.773693
9613,34.773693
9614,125.082993
9615,125.082993
9616,125.082993
9617,125.082993
9618,125.082993
9619,1.933884
9620,1.933884
9621,1.933884
9622,1.933884
9623,1.933884
9624,1.933884
9625,1.933884
9626,1.933884
9627,1.933884
9628,1.933884
9629,1.933884
9630,1.933884
9631,1.933884
9632,1.933884
9633,1.933884
9634,1.933884
9635,1.933884
9636,1.933884
9637,1.933884
9638,1.933884
9639,1.933884
9640,1.933884
9641,1.933884
9642,1.933884
9643,1.933884
9644,1.933884
9645,1.933884
9646,1.933884
9647,1.933884
9648,1.933884
9649,1.933884
9650,1.933884
9651,1.933884
9652,1.933884
9653,1.933884
9654,1.933884
9655,1.933884
9656,1.933884
9657,1.933884
9658,1.933884
9659,1.933884
9660,1.933884
9661,1.933884
9662,1.933884
9663,1.933884
9664,1.933884
9665,1.933884
9666,1.933884
9667,1.933884
9668,1.933884
9669,1.933884
9670,1.933884
9671,1.933884
9672,1.933884
9673,1.933884
9674,1.933884
9675,1.933884
9676,1.933884
9677,1.933884
9678,1.933884
9679,1.933884
9680,1.933884
9681,1.933884
9682,1.933884
9683,1.933884
9684,1.933884
9685,1.933884
9686,1.933884
9687,1.933884
9688,1.933884
9689,1.933884
9690,1.933884
9691,1.933884
9692,1.933884
9693,1.933884
9694,1.933884
9695,1.933884
9696,1.933884
9697,1.933884
9698,1.933884
9699,1.933884
9700,1.933884
9701,1.933884
9702,1.933884
9703,1.933884
9704,1.933884
9705,1.933884
9706,1.933884
9707,1.933884
9708,1.933884
9709,1.933884
9710,1.933884
9711,1.933884
9712,1.933884
9713,1.933884
9714,1.933884
9715,1.933884
9716,1.933884
9717,1.933884
9718,1.933884
9719,13.16998
9720,13.16998
9721,13.16998
9722,13.16998
9723,13.16998
9724,43.318294
9725,43.318294
9726,43.318294
9727,43.318294
9728,43.318294
9729,13.16998
9730,13.16998
9731,13.16998
9732,13.16998
9733,13.16998
9734,13.16998
9735,13.16998
9736,13.16998
9737,13.16998
9738,13.16998
9739,13.16998
9740,13.16998
9741,13.16998
9742,13.16998
9743,13.16998
9744,13.16998
9745,13.16998
9746,13.16998
9747,13.16998
9748,13.16998
9749,43.318294
9750,43.318294
9751,43.318294
9752,43.318294
9753,43.318294
9754,13.16998
9755,13.16998
9756,13.16998
9757,13.16998
9758,13.16998
9759,54.97577
9760,54.97577
9761,54.97577
9762,54.97577
9763,54.97577
9764,54.97577
9765,54.97577
9766,54.97577
9767,54.97577
9768,54.97577
9769,13.16998
9770,13.16998
9771,13.16998
9772,13.16998
9773,13.16998
9774,13.16998
9775,13.16998
9776,13.16998
9777,13.16998
9778,13.16998
9779,13.16998
9780,13.16998
9781,13.16998
9782,13.16998
9783,13.16998
9784,13.16998
9785,13.16998
9786,13.16998
9787,13.16998
9788,13.16998
9789,13.16998
9790,13.16998
9791,13.16998
9792,13.16998
9793,13.16998
9794,13.16998
9795,13.16998
9796,13.16998
9797,13.16998
9798,13.16998
9799,13.16998
9800,13.16998
9801,13.16998
9802,13.16998
9803,13.16998
9804,43.318294
9805,43.318294
9806,43.318294
9807,43.318294
9808,43.318294
9809,13.16998
9810,13.16998
9811,13.16998
9812,13.16998
9813,13.16998
9814,13.16998
9815,13.16998
9816,13.16998
9817,13.16998
9818,13.16998
9819,13.16998
9820,13.16998
9821,13.16998
9822,13.16998
9823,13.16998
9824,13.16998
9825,13.16998
9826,13.16998
9827,13.16998
9828,13.16998
9829,13.16998
9830,13.16998
9831,13.16998
9832,13.16998
9833,13.16998
9834,13.16998
9835,13.16998
9836,13.16998
9837,13.16998
9838,13.16998
9839,13.16998
9840,13.16998
9841,13.16998
9842,13.16998
9843,13.16998
9844,13.16998
9845,13.16998
9846,13.16998
9847,13.16998
9848,13.16998
9849,13.16998
9850,13.16998
9851,13.16998
9852,13.16998
9853,13.16998
9854,13.16998
9855,13.16998
9856,13.16998
9857,13.16998
9858,13.16998
9859,13.16998
9860,13.16998
9861,13.16998
9862,13.16998
9863,13.16998
9864,13.16998
9865,13.16998
9866,13.16998
9867,13.16998
9868,13.16998
9869,34.773693
9870,34.773693
9871,34.773693
9872,34.773693
9873,34.773693
9874,34.773693
9875,34.773693
9876,34.773693
9877,34.773693
9878,34.773693
9879,34.773693
9880,34.773693
9881,34.773693
9882,34.773693
9883,34.773693
9884,183.711753
9885,183.711753
9886,183.711753
9887,183.711753
9888,183.711753
9889,125.082993
9890,125.082993
9891,125.082993
9892,125.082993
9893,125.082993
9894,142.385411
9895,142.385411
9896,142.385411
9897,142.385411
9898,142.385411
9899,34.773693
9900,34.773693
9901,34.773693
9902,34.773693
9903,34.773693
9904,34.773693
9905,34.773693
9906,34.773693
9907,34.773693
9908,34.773693
9909,34.773693
9910,34.773693
9911,34.773693
9912,34.773693
9913,34.773693
9914,34.773693
9915,34.773693
9916,34.773693
9917,34.773693
9918,34.773693
9919,1.933884
9920,1.933884
9921,1.933884
9922,1.933884
9923,1.933884
9924,1.933884
9925,1.933884
9926,1.933884
9927,1.933884
9928,1.933884
9929,1.933884
9930,1.933884
9931,1.933884
9932,1.933884
9933,1.933884
9934,1.933884
9935,1.933884
9936,1.933884
9937,1.933884
9938,1.933884
9939,1.933884
9940,1.933884
9941,1.933884
9942,1.933884
9943,1.933884
9944,1.933884
9945,1.933884
9946,1.933884
9947,1.933884
9948,1.933884
9949,1.933884
9950,1.933884
9951,1.933884
9952,1.933884
9953,1.933884
9954,1.933884
9955,1.933884
9956,1.933884
9957,1.933884
9958,1.933884
9959,1.933884
9960,1.933884
9961,1.933884
9962,1.933884
9963,1.933884
9964,1.933884
9965,1.933884
9966,1.933884
9967,1.933884
9968,1.933884
9969,71.789602
9970,71.789602
9971,71.789602
9972,71.789602
9973,71.789602
9974,34.773693
9975,34.773693
9976,34.773693
9977,34.773693
9978,34.773693
9979,34.773693
9980,34.773693
9981,34.773693
9982,34.773693
9983,34.773693
9984,34.773693
9985,34.773693
9986,34.773693
9987,34.773693
9988,34.773693
9989,34.773693
9990,34.773693
9991,34.773693
9992,34.773693
9993,34.773693
9994,34.773693
9995,34.773693
9996,34.773693
9997,34.773693
9998,34.773693
9999,34.773693
10000,34.773693
10001,34.773693
10002,34.773693
10003,34.773693
10004,125.082993
10005,125.082993
10006,125.082993
10007,125.082993
10008,125.082993
10009,125.082993
10010,125.082993
10011,125.082993
10012,125.082993
10013,125.082993
10014,142.385411
10015,142.385411
10016,142.385411
10017,142.385411
10018,142.385411
10019,1.933884
10020,1.933884
10021,1.933884
10022,1.933884
10023,1.933884
10024,1.933884
10025,1.933884
10026,1.933884
10027,1.933884
10028,1.933884
10029,1.933884
10030,1.933884
10031,1.933884
10032,1.933884
10033,1.933884
10034,1.933884
10035,1.933884
10036,1.933884
10037,1.933884
10038,1.933884
10039,1.933884
10040,1.933884
10041,1.933884
10042,1.933884
10043,1.933884
10044,1.933884
10045,1.933884
10046,1.933884
10047,1.933884
10048,1.933884
10049,1.933884
10050,1.933884
10051,1.933884
10052,1.933884
10053,1.933884
10054,1.933884
10055,1.933884
10056,1.933884
10057,1.933884
10058,1.933884
10059,1.933884
10060,1.933884
10061,1.933884
10062,1.933884
10063,1.933884
10064,1.933884
10065,1.933884
10066,1.933884
10067,1.933884
10068,1.933884
10069,13.16998
10070,13.16998
10071,13.16998
10072,13.16998
10073,13.16998
10074,13.16998
10075,13.16998
10076,13.16998
10077,13.16998
10078,13.16998
10079,13.16998
10080,13.16998
10081,13.16998
10082,13.16998
10083,13.16998
10084,13.16998
10085,13.16998
10086,13.16998
10087,13.16998
10088,13.16998
10089,13.16998
10090,13.16998
10091,13.16998
10092,13.16998
10093,13.16998
10094,13.16998
10095,13.16998
10096,13.16998
10097,13.16998
10098,13.16998
10099,13.16998
10100,13.16998
10101,13.16998
10102,13.16998
10103,13.16998
10104,13.16998
10105,13.16998
10106,13.16998
10107,13.16998
10108,13.16998
10109,13.16998
10110,13.16998
10111,13.16998
10112,13.16998
10113,13.16998
10114,13.16998
10115,13.16998
10116,13.16998
10117,13.16998
10118,13.16998
10119,13.16998
10120,13.16998
10121,13.16998
10122,13.16998
10123,13.16998
10124,13.16998
10125,13.16998
10126,13.16998
10127,13.16998
10128,13.16998
10129,13.16998
10130,13.16998
10131,13.16998
10132,13.16998
10133,13.16998
10134,13.16998
10135,13.16998
10136,13.16998
10137,13.16998
10138,13.16998
10139,54.97577
10140,54.97577
10141,54.97577
10142,54.97577
10143,54.97577
10144,54.97577
10145,54.97577
10146,54.97577
10147,54.97577
10148,54.97577
10149,71.943134
10150,71.943134
10151,71.943134
10152,71.943134
10153,71.943134
10154,106.736934
10155,106.736934
10156,106.736934
10157,106.736934
10158,106.736934
10159,71.943134
10160,71.943134
10161,71.943134
10162,71.943134
10163,71.943134
10164,13.16998
10165,13.16998
10166,13.16998
10167,13.16998
10168,13.16998
10169,1.933884
10170,1.933884
10171,1.933884
10172,1.933884
10173,1.933884
10174,1.933884
10175,1.933884
10176,1.933884
10177,1.933884
10178,1.933884
10179,1.933884
10180,1.933884
10181,1.933884
10182,1.933884
10183,1.933884
10184,1.933884
10185,1.933884
10186,1.933884
10187,1.933884
10188,1.933884
10189,1.933884
10190,1.933884
10191,1.933884
10192,1.933884
10193,1.933884
10194,1.933884
10195,1.933884
10196,1.933884
10197,1.933884
10198,1.933884
10199,1.933884
10200,1.933884
10201,1.933884
10202,1.933884
10203,1.933884
10204,1.933884
10205,1.933884
10206,1.933884
10207,1.933884
10208,1.933884
10209,13.16998
10210,13.16998
10211,13.16998
10212,13.16998
10213,13.16998
10214,13.16998
10215,13.16998
10216,13.16998
10217,13.16998
10218,13.16998
10219,13.16998
10220,13.16998
10221,13.16998
10222,13.16998
10223,13.16998
10224,13.16998
10225,13.16998
10226,13.16998
10227,13.16998
10228,13.16998
10229,13.16998
10230,13.16998
10231,13.16998
10232,13.16998
10233,13.16998
10234,13.16998
10235,13.16998
10236,13.16998
10237,13.16998
10238,13.16998
10239,13.16998
10240,13.16998
10241,13.16998
10242,13.16998
10243,13.16998
10244,13.16998
10245,13.16998
10246,13.16998
10247,13.16998
10248,13.16998
10249,13.16998
10250,13.16998
10251,13.16998
10252,13.16998
10253,13.16998
10254,13.16998
10255,13.16998
10256,13.16998
10257,13.16998
10258,13.16998
10259,13.16998
10260,13.16998
10261,13.16998
10262,13.16998
10263,13.16998
10264,13.16998
10265,13.16998
10266,13.16998
10267,13.16998
10268,13.16998
10269,13.16998
10270,13.16998
10271,13.16998
10272,13.16998
10273,43.318294
10274,43.318294
10275,43.318294
10276,43.318294
10277,13.16998
10278,13.16998
10279,13.16998
10280,13.16998
10281,13.16998
10282,13.16998
10283,13.16998
10284,13.16998
10285,13.16998
10286,13.16998
10287,13.16998
10288,13.16998
10289,22.440171
10290,22.440171
10291,22.440171
10292,22.440171
10293,81.76321
10294,81.76321
10295,81.76321
10296,81.76321
10297,37.532123
10298,37.532123
10299,37.532123
10300,37.532123
10301,1.933884
10302,1.933884
10303,1.933884
10304,1.933884
10305,1.933884
10306,1.933884
10307,1.933884
10308,1.933884
10309,1.933884
10310,1.933884
10311,1.933884
10312,1.933884
10313,1.933884
10314,1.933884
10315,1.933884
10316,1.933884
10317,1.933884
10318,1.933884
10319,1.933884
10320,1.933884
10321,22.440171
10322,22.440171
10323,22.440171
10324,22.440171
10325,22.440171
10326,22.440171
10327,22.440171
10328,22.440171
10329,1.933884
10330,1.933884
10331,1.933884
10332,1.933884
10333,1.933884
10334,1.933884
10335,1.933884
10336,1.933884
10337,1.933884
10338,1.933884
10339,1.933884
10340,1.933884
10341,1.933884
10342,1.933884
10343,1.933884
10344,1.933884
10345,1.933884
10346,1.933884
10347,1.933884
10348,1.933884
10349,1.933884
10350,1.933884
10351,1.933884
10352,1.933884
10353,1.933884
10354,1.933884
10355,1.933884
10356,1.933884
10357,1.933884
10358,1.933884
10359,1.933884
10360,1.933884
10361,1.933884
10362,1.933884
10363,1.933884
10364,1.933884
10365,39.644072
10366,39.644072
10367,39.644072
10368,39.644072
10369,97.084433
10370,97.084433
10371,97.084433
10372,97.084433
10373,109.949399
10374,109.949399
10375,109.949399
10376,109.949399
10377,39.513792
10378,39.513792
10379,39.513792
10380,39.513792
10381,39.513792
10382,39.513792
10383,39.513792
10384,39.513792
10385,39.513792
10386,39.513792
10387,39.513792
10388,39.513792
10389,71.883478
10390,71.883478
10391,71.883478
10392,71.883478
10393,71.883478
10394,71.883478
10395,71.883478
10396,71.883478
10397,39.513792
10398,39.513792
10399,39.513792
10400,39.513792
10401,39.513792
10402,39.513792
10403,39.513792
10404,39.513792
10405,39.513792
10406,39.513792
10407,39.513792
10408,39.513792
10409,13.16998
10410,13.16998
10411,13.16998
10412,13.16998
10413,13.16998
10414,13.16998
10415,13.16998
10416,13.16998
10417,54.97577
10418,54.97577
10419,54.97577
10420,54.97577
10421,54.97577
10422,54.97577
10423,54.97577
10424,54.97577
10425,71.943134
10426,71.943134
10427,71.943134
10428,71.943134
10429,13.16998
10430,13.16998
10431,13.16998
10432,13.16998
10433,43.318294
10434,43.318294
10435,43.318294
10436,43.318294
10437,13.16998
10438,13.16998
10439,13.16998
10440,13.16998
10441,13.16998
10442,13.16998
10443,13.16998
10444,13.16998
10445,13.16998
10446,13.16998
10447,13.16998
10448,13.16998
10449,13.16998
10450,13.16998
10451,13.16998
10452,13.16998
10453,13.16998
10454,13.16998
10455,13.16998
10456,13.16998
10457,13.16998
10458,13.16998
10459,13.16998
10460,13.16998
10461,13.16998
10462,13.16998
10463,13.16998
10464,13.16998
10465,13.16998
10466,13.16998
10467,13.16998
10468,13.16998
10469,13.16998
10470,13.16998
10471,13.16998
10472,13.16998
10473,13.16998
10474,13.16998
10475,13.16998
10476,13.16998
10477,13.16998
10478,13.16998
10479,13.16998
10480,13.16998
10481,13.16998
10482,13.16998
10483,13.16998
10484,13.16998
10485,13.16998
10486,13.16998
10487,13.16998
10488,13.16998
10489,97.084433
10490,97.084433
10491,97.084433
10492,109.949399
10493,109.949399
10494,109.949399
10495,97.084433
10496,97.084433
10497,97.084433
10498,97.084433
10499,97.084433
10500,97.084433
10501,109.949399
10502,109.949399
10503,109.949399
10504,39.513792
10505,39.513792
10506,39.513792
10507,71.883478
10508,71.883478
10509,71.883478
10510,39.513792
10511,39.513792
10512,39.513792
10513,39.513792
10514,39.513792
10515,39.513792
10516,39.513792
10517,39.513792
10518,39.513792
10519,54.97577
10520,54.97577
10521,54.97577
10522,71.943134
10523,71.943134
10524,71.943134
10525,13.16998
10526,13.16998
10527,13.16998
10528,54.97577
10529,54.97577
10530,54.97577
10531,54.97577
10532,54.97577
10533,54.97577
10534,71.943134
10535,71.943134
10536,71.943134
10537,13.16998
10538,13.16998
10539,13.16998
10540,43.318294
10541,43.318294
10542,43.318294
10543,13.16998
10544,13.16998
10545,13.16998
10546,13.16998
10547,13.16998
10548,13.16998
10549,13.16998
10550,13.16998
10551,13.16998
10552,54.97577
10553,54.97577
10554,54.97577
10555,54.97577
10556,54.97577
10557,54.97577
10558,71.943134
10559,71.943134
10560,71.943134
10561,43.318294
10562,43.318294
10563,43.318294
10564,13.16998
10565,13.16998
10566,13.16998
10567,13.16998
10568,13.16998
10569,13.16998
10570,13.16998
10571,13.16998
10572,13.16998
10573,13.16998
10574,13.16998
10575,13.16998
10576,13.16998
10577,13.16998
10578,13.16998
10579,39.513792
10580,39.513792
10581,39.513792
10582,39.513792
10583,39.513792
10584,39.513792
10585,39.513792
10586,39.513792
10587,39.513792
10588,39.513792
10589,39.513792
10590,39.513792
10591,39.513792
10592,39.513792
10593,39.513792
10594,39.513792
10595,39.513792
10596,39.513792
10597,39.513792
10598,39.513792
10599,39.513792
10600,39.513792
10601,39.513792
10602,39.513792
10603,39.513792
10604,39.513792
10605,39.513792
10606,39.513792
10607,39.513792
10608,39.513792
10609,97.084433
10610,97.084433
10611,97.084433
10612,109.949399
10613,109.949399
10614,109.949399
10615,97.084433
10616,97.084433
10617,97.084433
10618,97.084433
10619,97.084433
10620,97.084433
10621,109.949399
10622,109.949399
10623,109.949399
10624,39.513792
10625,39.513792
10626,39.513792
10627,71.883478
10628,71.883478
10629,71.883478
10630,39.513792
10631,39.513792
10632,39.513792
10633,39.513792
10634,39.513792
10635,39.513792
10636,39.513792
10637,39.513792
10638,39.513792
10639,167.191657
10640,167.191657
10641,167.191657
10642,180.391676
10643,180.391676
10644,180.391676
10645,167.191657
10646,167.191657
10647,167.191657
10648,167.191657
10649,167.191657
10650,167.191657
10651,241.241807
10652,241.241807
10653,241.241807
10654,61.117504
10655,61.117504
10656,61.117504
10657,167.191657
10658,167.191657
10659,167.191657
10660,167.191657
10661,167.191657
10662,167.191657
10663,180.391676
10664,180.391676
10665,180.391676
10666,61.117504
10667,61.117504
10668,61.117504
10669,125.082993
10670,125.082993
10671,125.082993
10672,125.082993
10673,125.082993
10674,125.082993
10675,142.385411
10676,142.385411
10677,142.385411
10678,34.773693
10679,34.773693
10680,34.773693
10681,34.773693
10682,34.773693
10683,34.773693
10684,34.773693
10685,34.773693
10686,34.773693
10687,34.773693
10688,34.773693
10689,34.773693
10690,34.773693
10691,34.773693
10692,34.773693
10693,34.773693
10694,34.773693
10695,34.773693
10696,34.773693
10697,34.773693
10698,34.773693
10699,61.117504
