bb_idx,MT_MHCnuggets,WT_MHCnuggets
13006,-36512.62,-36983.91
13007,-37849.61,-37576.63
13008,-35675.79,-35115.73
13009,-24561.91,-14663.07
13010,-35639.01,-33795.56
13011,-5461.51,-5448.31
13012,-40928.97,-39669.39
13013,-35751.62,-35711.72
13014,-30685.3,-33332.76
13015,-28617.71,-33941.99
13016,-34791.86,-37793.12
13017,-5427.13,-5433.89
13018,-40324.33,-39874.34
13019,-37032.62,-37336.39
13020,-36584.3,-36472.1
13021,-9279.14,-31769.3
13022,-34919.26,-35653.58
13023,-5450.89,-5453.31
13024,-36873.1,-37477.37
13025,-28358.9,-28642.77
13026,-33419.64,-32606.32
13027,-12742.41,-31770.51
13028,-27583.98,-31416.59
13029,-5428.65,-5429.54
13030,-40314.11,-39682.84
13031,-30386.73,-31083.96
13032,-35613.78,-34383.99
13033,-34894.6,-34387.07
13034,-34506.46,-35648.98
13035,-5438.24,-5439.71
13036,-25808.46,-23475.22
13037,-27146.03,-28767.42
13038,-30446.51,-26425.64
13039,-23022.6,-16851.98
13040,-14632.26,-18946.16
13041,-5452.79,-5455.78
13042,-32855.31,-30970.87
13043,-17014.74,-14178.34
13044,-34882.89,-29985.95
13045,-23282.44,-14603.65
13046,-22179.16,-22452.31
13047,-5482.99,-5486.65
13048,-40633.52,-39983.15
13049,-35641.75,-35252.94
13050,-33428.51,-30833.3
13051,-36366.68,-34871.84
13052,-33974.54,-33409.63
13053,-5463.7,-5461.45
13054,-39548.58,-39249.42
13055,-35671.49,-35038.12
13056,-34127.12,-34350.7
13057,-29179.1,-26665.95
13058,-31674.79,-31937.41
13059,-5466.04,-5460.26
13060,-38558.85,-37278.33
13061,-36670.57,-36025.88
13062,-37457.68,-36972.51
13063,-22568.64,-26737.82
13064,-35245.08,-35772.13
13065,-5464.55,-5465.29
13066,-34881.96,-34431.04
13067,-32861.92,-29818.09
13068,-36656.54,-35717.39
13069,-22713.12,-30110.92
13070,-22964.03,-24897.47
13071,-5453.58,-5453.71
13072,-39103.01,-33837.59
13073,-23797.39,-29911.05
13074,-37244.62,-35829.33
13075,-36045.34,-37851.44
13076,-30148.34,-31793.55
13077,-5460.63,-5439.13
13078,-34493.89,-39601.97
13079,-21993.26,-21822.09
13080,-15728.55,-8750.04
13081,-31394.85,-27229.46
13082,-32351.38,-31512.41
13083,-5447.69,-5458.62
13084,-39442.49,-40041.24
13085,-33368.66,-35683.32
13086,-34448.14,-35921.3
13087,-12697.87,-10570.87
13088,-32469.89,-31790.17
13089,-5472.24,-5469.77
13090,-33771.78,-34154.87
13091,-35575.33,-34243.46
13092,-37469.33,-37321.86
13093,-19343.37,-13739.22
13094,-30806.59,-29695.87
13095,-5449.34,-5447.81
13096,-34202.39,-34165.61
13097,-15989.59,-15668.94
13098,-17764.6,-19108.32
13099,-23668.38,-19635.32
13100,-25359.62,-25220.74
13101,-5607.53,-5559.39
13102,-33453.79,-32497.85
13103,-34472.07,-33951.81
13104,-36043.57,-35518.76
13105,-35112.29,-32701.01
13106,-28572.8,-27031.5
13107,-5467.7,-5468.8
13108,-29087.94,-27596.7
13109,-31526.89,-29835.4
13110,-32387.41,-31730.15
13111,-38386.72,-38427.9
13112,-36480.76,-35395.78
13113,-5493.14,-5496.59
13114,-21446.9,-19108.24
13115,-34176.29,-32865.94
13116,-32775.86,-32953.59
13117,-41305.88,-41584.51
13118,-36054.12,-35857.86
13119,-5447.54,-5451.83
13120,-21238.67,-17942.22
13121,-23651.35,-19234.96
13122,-14178.85,-14395.49
13123,-42920.8,-42361.73
13124,-35309.64,-34312.15
13125,-5453.15,-5455.03
13126,-18394.01,-15863.63
13127,-34464.2,-32878.24
13128,-33775.02,-34301.33
13129,-36986.41,-34528.92
13130,-35256.46,-32013.33
13131,-5433.46,-5432.66
13132,-31096.38,-33140.84
13133,-33526.2,-32026.2
13134,-20177.25,-25814.41
13135,-36666.95,-34095.79
13136,-36986.18,-33459.36
13137,-5451.3,-5445.01
13138,-37329.02,-36465.32
13139,-31411.6,-28396.18
13140,-28416.67,-28821.09
13141,-39605.69,-38313.1
13142,-38636.91,-37732.35
13143,-5449.8,-5460.93
13144,-20334.71,-30328.49
13145,-32665.44,-10321.04
13146,-36995.52,-35792.98
13147,-16702.57,-17648.08
13148,-30265.76,-34304.16
13149,-5470.96,-5471.74
13150,-28364.49,-28336.67
13151,-18623.79,-27440.78
13152,-36320.86,-35834.88
13153,-16753.72,-32903.76
13154,-33175.52,-32245.75
13155,-5473.86,-5469.29
13156,-25686.51,-29496.19
13157,-2872.45,-8109.57
13158,-33686.41,-33473.2
13159,-24669.36,-37177.42
13160,-37382.34,-38465.58
13161,-5431.1,-5426.9
13162,-20078.58,-29840.33
13163,-17634.72,-26009.19
13164,-35707.82,-36489.29
13165,-12420.87,-18128.7
13166,-36522.56,-36106.34
13167,-5473.32,-5485.04
13168,-3090.12,-4203.86
13169,-30585.56,-35743.5
13170,-31683.73,-34092.55
13171,-35700.08,-38027.15
13172,-37660.87,-37073.31
13173,-5423.58,-5419.67
13174,-36526.86,-38674.42
13175,-32265.8,-36108.9
13176,-34095.08,-34481.45
13177,-7319.93,-16208.92
13178,-34235.72,-33542.17
13179,-5429.34,-5427.37
13180,-33913.82,-36352.94
13181,-21636.46,-29372.33
13182,-31005.78,-31965.69
13183,-6950.44,-16003.97
13184,-33885.25,-34155.56
13185,-5438.74,-5437.58
13186,-28982.56,-31780.72
13187,-8762.43,-16849.4
13188,-27306.51,-32610.49
13189,-4488.04,-12031.8
13190,-34723.68,-35638.49
13191,-5433.32,-5433.29
13192,-375.78,-28263.59
13193,-170.02,-897.08
13194,-1645.02,-2540.26
13195,-18989.4,-30933.81
13196,-27756.07,-29086.07
13197,-5439.82,-5453.75
13198,-21070.22,-28119.95
13199,-4336.82,-12928.14
13200,-4374.02,-7419.06
13201,-464.42,-39974.04
13202,-27689.45,-32189.15
13203,-5449.74,-5450.16
13204,-32085.66,-32978.91
13205,-10012.85,-10052.77
13206,-251.14,-557.0
13207,-33995.37,-41592.25
13208,-29822.58,-31418.79
13209,-5431.63,-5439.5
13210,-2848.62,-30718.37
13211,-33334.28,-19763.4
13212,-37302.46,-36162.08
13213,-35081.07,-23925.6
13214,-36074.85,-36220.8
13215,-5427.94,-5446.18
13216,-4255.06,-2446.04
13217,-27506.35,-21582.89
13218,-36168.83,-35995.23
13219,-27442.16,-32466.68
13220,-33222.24,-35662.24
13221,-5437.78,-5440.62
13222,-22180.88,-27559.42
13223,-9798.3,-13282.64
13224,-34373.09,-32934.55
13225,-25045.4,-30398.33
13226,-35957.48,-36479.7
13227,-5433.6,-5435.7
13228,-27869.54,-32298.04
13229,-30757.59,-30920.19
13230,-36364.33,-36713.65
13231,-28940.86,-37242.89
13232,-32965.28,-34492.38
13233,-5454.7,-5457.45
13234,-18993.03,-20953.79
13235,-13852.37,-18204.52
13236,-34056.46,-34035.78
13237,-31912.6,-30789.09
13238,-36646.56,-34859.65
13239,-5438.17,-5436.42
13240,-13288.07,-15074.31
13241,-2266.37,-4327.57
13242,-30553.17,-31644.48
13243,-28024.36,-25771.67
13244,-38259.12,-38146.47
13245,-5420.5,-5421.45
13246,-27105.86,-28116.82
13247,-24289.79,-25544.65
13248,-33131.64,-33801.86
13249,-40124.57,-40133.09
13250,-39333.44,-39245.7
13251,-5427.66,-5427.59
13252,-28834.76,-31626.25
13253,-10522.78,-10503.63
13254,-28830.09,-30172.38
13255,-39115.91,-38405.0
13256,-39668.72,-38931.3
13257,-5432.93,-5435.74
13258,-17188.64,-32759.7
13259,-15877.59,-18589.45
13260,-26399.15,-28424.76
13261,-31868.4,-33249.75
13262,-39242.07,-38742.74
13263,-5427.87,-5429.45
13264,-14354.22,-19841.54
13265,-30732.61,-33263.05
13266,-34763.55,-36006.74
13267,-39633.39,-42651.84
13268,-39960.35,-40019.55
13269,-5428.4,-5427.41
13270,-38374.46,-32514.27
13271,-23075.2,-16931.34
13272,-24330.88,-31491.41
13273,-34239.29,-38244.4
13274,-39873.99,-39742.65
13275,-5436.31,-5431.07
13276,-21630.27,-70.26
13277,-5013.64,-27552.76
13278,-33460.68,-36554.19
13279,-13252.9,-17630.49
13280,-28612.56,-27554.66
13281,-5450.37,-5426.07
13282,-15862.57,-19186.98
13283,-33621.92,-34285.45
13284,-27904.6,-27536.52
13285,-6097.23,-2326.8
13286,-31573.55,-26946.03
13287,-5438.78,-5434.95
13288,-34687.35,-25907.15
13289,-31496.75,-22252.01
13290,-31563.78,-33109.4
13291,-18853.65,-14207.47
13292,-37179.76,-35569.84
13293,-5442.37,-5443.58
13294,-32578.97,-25931.19
13295,-29186.61,-22086.01
13296,-32536.62,-31583.22
13297,-11054.79,-8058.25
13298,-34403.71,-33706.72
13299,-5446.4,-5444.14
13300,-41425.05,-36792.92
13301,-28752.79,-15646.3
13302,-33931.23,-32915.82
13303,-23719.79,-18963.07
13304,-37364.26,-36375.82
13305,-5434.92,-5433.94
13306,-39072.32,-34260.09
13307,-23987.89,-9938.98
13308,-36213.1,-35170.35
13309,-22221.78,-19807.2
13310,-38748.23,-38526.58
13311,-5469.88,-5457.21
13312,-25027.37,-23324.76
13313,-14550.35,-9445.57
13314,-29368.38,-27348.67
13315,-27485.22,-28776.12
13316,-33231.88,-33616.8
13317,-5464.68,-5460.41
13318,-33756.62,-27589.9
13319,-23291.31,-6576.76
13320,-15738.21,-10434.41
13321,-28468.46,-17247.73
13322,-34822.45,-33735.72
13323,-5452.33,-5440.42
13324,-21106.67,-127.67
13325,-37633.94,-34910.6
13326,-28228.77,-18625.91
13327,-35964.49,-31096.76
13328,-37254.86,-36626.02
13329,-5425.13,-5426.44
13330,-39871.87,-36614.1
13331,-36682.41,-35507.22
13332,-17775.89,-8637.04
13333,-31617.36,-2940.81
13334,-39198.13,-37363.26
13335,-5452.39,-5454.79
13336,-27380.66,-25606.13
13337,-27412.89,-27994.24
13338,-13161.35,-6746.39
13339,-5210.85,-119.59
13340,-30473.74,-28896.88
13341,-5432.75,-5490.39
13342,-1235.68,-9157.35
13343,-18225.24,-32381.1
13344,-798.46,-21050.13
13345,-36095.54,-37011.93
13346,-27898.32,-35643.12
13347,-5449.52,-5444.89
13348,-1500.89,-726.77
13349,-28161.89,-27865.17
13350,-24819.67,-15824.38
13351,-39706.49,-41483.31
13352,-33997.58,-36758.5
13353,-5430.59,-5429.7
13354,-25853.99,-10547.3
13355,-19605.73,-29349.04
13356,-25306.39,-27596.4
13357,-6681.2,-10843.81
13358,-30097.14,-35257.74
13359,-5435.9,-5437.17
13360,-19668.31,-20837.25
13361,-17358.28,-26469.7
13362,-2236.26,-6166.04
13363,-33371.63,-37968.4
13364,-30291.85,-35878.04
13365,-5441.54,-5445.88
13366,-33234.84,-34513.0
13367,-24465.82,-29886.8
13368,-20412.24,-16174.25
13369,-39771.78,-41824.2
13370,-37008.18,-38998.08
13371,-5440.04,-5442.41
13372,-32040.78,-33844.43
13373,-30484.82,-32488.82
13374,-22306.23,-20173.22
13375,-41427.69,-42846.64
13376,-35302.68,-37446.85
13377,-5458.42,-5463.17
13378,-36212.99,-37078.26
13379,-37767.26,-38068.11
13380,-33006.9,-31467.94
13381,-41662.29,-41018.4
13382,-37954.33,-38174.85
13383,-5452.7,-5459.73
13384,-17716.88,-22446.01
13385,-23173.21,-24398.93
13386,-5277.37,-1733.15
13387,-20155.47,-39370.47
13388,-27874.23,-34534.66
13389,-5458.02,-5451.71
13390,-6873.79,-7135.84
13391,-32966.77,-34573.25
13392,-29190.88,-11417.68
13393,-25263.27,-40283.14
13394,-31005.38,-37084.97
13395,-5432.01,-5434.13
13396,-410.26,-2790.7
13397,-35615.22,-36189.99
13398,-27879.76,-2208.78
13399,-38975.14,-42745.51
13400,-34140.88,-38776.29
13401,-5430.98,-5435.6
13402,-19322.63,-29193.68
13403,-34388.93,-36149.73
13404,-33456.27,-32615.49
13405,-35614.6,-42289.19
13406,-36538.4,-38430.59
13407,-5457.62,-5453.28
13408,-16142.19,-17173.48
13409,-22338.81,-3670.52
13410,-13766.51,-17569.27
13411,-34617.29,-41857.59
13412,-34924.85,-36902.67
13413,-5464.58,-5466.81
13414,-12344.18,-10262.56
13415,-9844.61,-22979.91
13416,-14337.83,-20430.41
13417,-25061.27,-35525.18
13418,-35646.18,-33588.2
13419,-5439.4,-5438.67
13420,-37.43,-100.07
13421,-31215.85,-33008.76
13422,-22410.57,-16691.59
13423,-40077.55,-41966.84
13424,-38886.31,-38668.31
13425,-5431.5,-5429.98
13426,-718.22,-3181.72
13427,-20633.86,-32670.47
13428,-13931.85,-11254.53
13429,-32079.2,-35734.48
13430,-31190.05,-30922.22
13431,-5449.27,-5448.03
13432,-8363.92,-18908.02
13433,-446.7,-25453.1
13434,-35130.62,-34803.1
13435,-22327.43,-30151.82
13436,-32989.63,-32710.99
13437,-5436.41,-5436.59
13438,-19969.98,-23046.58
13439,-26266.9,-32925.3
13440,-31438.84,-33024.53
13441,-12611.2,-16465.16
13442,-32855.4,-31017.14
13443,-5472.4,-5468.9
13444,-5123.65,-4419.18
13445,-4658.97,-6361.05
13446,-1400.41,-3280.77
13447,-17206.68,-17627.91
13448,-25440.72,-18778.37
13449,-5447.92,-5445.52
13450,-35215.38,-36045.69
13451,-2853.0,-9507.26
13452,-16060.33,-25776.86
13453,-38638.25,-36785.9
13454,-37032.07,-35413.47
13455,-5438.36,-5435.61
13456,-28139.3,-30474.27
13457,-669.31,-1221.54
13458,-66.55,-316.67
13459,-30766.29,-33009.62
13460,-32020.24,-30077.4
13461,-5445.31,-5448.47
13462,-35075.8,-34495.95
13463,-12314.63,-15888.61
13464,-15820.34,-12899.48
13465,-34706.54,-38745.33
13466,-36361.83,-35702.44
13467,-5444.64,-5448.82
13468,-36510.13,-37560.82
13469,-7232.74,-11842.8
13470,-356.41,-1353.01
13471,-38490.32,-40670.87
13472,-37791.77,-36773.73
13473,-5481.2,-5269.48
13474,-32802.52,-21287.94
13475,-24937.8,-10105.8
13476,-32279.2,-20661.23
13477,-26723.58,-24971.19
13478,-34647.64,-29632.83
13479,-5457.04,-5461.62
13480,-31395.11,-22960.96
13481,-18135.03,-16094.3
13482,-17816.48,-20917.97
13483,-11582.2,-5654.62
13484,-32603.84,-21321.07
13485,-5439.03,-5448.37
13486,-27958.52,-21613.42
13487,-17621.39,-14109.87
13488,-32374.96,-31776.2
13489,-3205.41,-5962.44
13490,-14023.52,-6111.09
13491,-5436.79,-5437.56
13492,-37.63,-21.96
13493,-29873.96,-27511.87
13494,-21205.97,-18942.36
13495,-21605.89,-21773.86
13496,-25920.52,-20545.01
13497,-5432.36,-5433.45
13498,-20638.19,-14520.41
13499,-25912.15,-22526.02
13500,-24717.53,-26825.86
13501,-23203.97,-24271.58
13502,-22775.04,-19829.25
13503,-5521.42,-5526.19
13504,-6286.61,-3894.99
13505,-30655.75,-29627.87
13506,-34814.41,-34613.64
13507,-17366.98,-18337.86
13508,-30793.73,-27395.64
13509,-5425.75,-5425.27
13510,-31181.11,-25562.74
13511,-29675.99,-26701.0
13512,-35951.26,-36035.77
13513,-8680.12,-8367.42
13514,-30527.2,-27263.27
13515,-5440.32,-5441.15
13516,-35945.68,-33110.18
13517,-844.52,-637.3
13518,-33654.6,-33898.7
13519,-21948.9,-22183.47
13520,-35278.2,-34361.32
13521,-5469.47,-5468.39
13522,-29193.08,-26879.8
13523,-10548.26,-7888.12
13524,-31748.75,-34720.22
13525,-22844.06,-21963.65
13526,-37026.03,-34313.16
13527,-5447.58,-5446.51
13528,-26930.15,-29646.8
13529,-3607.88,-2143.44
13530,-9966.42,-7600.59
13531,-23811.29,-28805.58
13532,-33914.44,-27989.44
13533,-5442.55,-5440.15
13534,-29311.41,-28898.65
13535,-22725.37,-21228.33
13536,-28668.69,-28012.6
13537,-36672.42,-34378.22
13538,-35024.77,-32167.22
13539,-5449.4,-5431.62
13540,-18472.33,-24888.59
13541,-30970.09,-26183.6
13542,-5563.49,-13641.7
13543,-24521.69,-21239.07
13544,-28187.36,-27264.09
13545,-5436.82,-5442.97
13546,-31588.53,-33811.06
13547,-29489.88,-32337.29
13548,-30958.9,-31223.36
13549,-29976.68,-19981.4
13550,-28176.46,-28036.41
13551,-5439.0,-5435.0
13552,-15837.37,-20812.22
13553,-17895.99,-19525.71
13554,-35328.91,-35063.98
13555,-32170.69,-30151.42
13556,-29591.6,-30202.1
13557,-5480.69,-5477.52
13558,-20420.52,-22323.25
13559,-29633.07,-29391.5
13560,-38127.69,-37912.41
13561,-17440.43,-19174.56
13562,-33463.94,-34431.28
13563,-5477.72,-5477.36
13564,-9929.7,-15063.65
13565,-187.31,-959.64
13566,-36358.31,-36288.07
13567,-7596.42,-12955.75
13568,-27268.91,-29763.95
13569,-5453.58,-5454.14
13570,-1860.19,-1998.3
13571,-6575.84,-7430.64
13572,-31114.91,-31327.13
13573,-34494.55,-34559.22
13574,-34538.41,-34945.09
13575,-5449.75,-5452.46
13576,-3691.48,-4621.91
13577,-804.54,-1751.31
13578,-26742.97,-27813.41
13579,-11226.45,-11636.3
13580,-23885.45,-25893.06
13581,-5468.38,-5469.94
13582,-2476.0,-2094.79
13583,-4850.92,-4752.48
13584,-669.76,-575.22
13585,-8088.33,-8200.87
13586,-25790.94,-28006.19
13587,-5446.86,-5453.27
13588,-712.72,-9624.79
13589,-226.96,-866.78
13590,-6083.15,-10371.7
13591,-927.68,-8357.91
13592,-25756.62,-30236.04
13593,-5431.45,-5437.22
13594,-26725.67,-27363.39
13595,-1996.68,-1960.07
13596,-18580.04,-19287.01
13597,-1854.79,-14202.86
13598,-34931.35,-35767.6
13599,-5433.98,-5434.79
13600,-24912.21,-25359.23
13601,-9579.72,-11499.4
13602,-19268.95,-17648.1
13603,-17341.96,-16850.47
13604,-38271.6,-38440.07
13605,-5451.04,-5450.51
13606,-2997.12,-1669.67
13607,-3334.03,-5729.34
13608,-5957.77,-4834.37
13609,-15095.07,-27790.87
13610,-5878.27,-22996.17
13611,-5441.42,-5433.63
13612,-12280.14,-14787.34
13613,-4172.51,-3951.15
13614,-2993.04,-1239.37
13615,-21671.21,-23170.37
13616,-11071.7,-10943.45
13617,-5463.42,-5453.2
13618,-13386.06,-21516.37
13619,-19521.86,-19029.77
13620,-33433.8,-29914.6
13621,-39259.73,-38793.99
13622,-27255.37,-26945.64
13623,-5437.09,-5433.69
13624,-6576.36,-15259.87
13625,-13465.5,-12744.92
13626,-31689.33,-29442.0
13627,-37658.48,-39406.28
13628,-29977.91,-29098.71
13629,-5444.26,-5441.87
13630,-28238.33,-28684.41
13631,-29163.81,-28320.34
13632,-24925.39,-21852.51
13633,-23383.47,-28579.89
13634,-33475.06,-34085.49
13635,-5437.87,-5436.27
13636,-25779.94,-25551.2
13637,-30843.06,-31760.27
13638,-9085.24,-6972.58
13639,-35846.34,-39583.04
13640,-37792.83,-38543.99
13641,-5436.04,-5434.79
13642,-37266.53,-37579.17
13643,-17743.52,-19213.72
13644,-33655.43,-34591.85
13645,-17160.34,-25751.34
13646,-36950.09,-37897.67
13647,-5432.86,-5433.05
13648,-32139.1,-33206.96
13649,-18984.92,-19830.03
13650,-34570.62,-35059.83
13651,-22030.2,-23339.49
13652,-37418.97,-37751.27
13653,-5450.87,-5461.53
13654,-12690.5,-18527.11
13655,-28496.5,-27986.72
13656,-24232.15,-14486.24
13657,-22354.12,-25791.54
13658,-36180.95,-36832.1
13659,-5442.28,-5441.1
13660,-4224.26,-7967.6
13661,-25461.17,-29014.77
13662,-29797.4,-26900.81
13663,-37044.52,-39958.26
13664,-39541.74,-40080.66
13665,-5438.8,-5442.08
13666,-32324.65,-31421.4
13667,-23924.87,-24040.16
13668,-28134.26,-27378.2
13669,-9069.37,-16593.32
13670,-35495.88,-36495.35
13671,-5453.02,-5453.46
13672,-32350.04,-28691.16
13673,-37402.73,-38583.16
13674,-5439.68,-5447.69
13675,-27520.28,-27757.93
13676,-37789.38,-38433.89
13677,-5429.59,-5434.79
13678,-28471.72,-27696.26
13679,-39414.35,-39166.14
13680,-5442.65,-5442.65
13681,-36887.33,-36430.56
13682,-40274.79,-40306.56
13683,-5439.73,-5440.01
13684,-38108.97,-37711.58
13685,-38394.97,-38396.04
13686,-5451.77,-5452.29
13687,-33396.82,-32963.69
13688,-36648.86,-35853.64
13689,-5460.45,-5458.87
13690,-25677.21,-20426.1
13691,-35446.03,-34852.06
13692,-5422.99,-5425.32
13693,-26972.9,-17062.23
13694,-31576.11,-30427.37
13695,-5462.0,-5483.28
13696,-15259.82,-8012.4
13697,-12311.13,-11108.26
13698,-5449.37,-5447.47
13699,-18516.26,-11702.97
13700,-31110.98,-32049.42
13701,-5454.92,-5451.78
13702,-34167.74,-34063.51
13703,-33932.97,-34623.78
13704,-5433.94,-5460.69
13705,-4876.97,-4258.7
13706,-35770.65,-36206.82
13707,-5434.88,-5440.64
13708,-15169.6,-18564.09
13709,-31692.82,-30707.14
13710,-5457.05,-5458.47
13711,-22839.09,-23765.66
13712,-33097.61,-33901.47
13713,-5461.18,-5457.91
13714,-36217.78,-35708.06
13715,-36622.82,-36882.5
13716,-5448.38,-5451.39
13717,-35780.29,-34324.48
13718,-35781.98,-35937.96
13719,-5447.84,-5442.73
13720,-31655.45,-26691.62
13721,-36332.03,-35756.44
13722,-5432.78,-5435.57
13723,-11871.99,-6428.25
13724,-32361.26,-31622.68
13725,-5490.27,-5488.58
13726,-3748.96,-1313.75
13727,-30926.68,-27860.39
13728,-5451.3,-5455.27
13729,-1008.85,-791.98
13730,-30262.31,-29668.88
13731,-5467.93,-5464.09
13732,-7975.96,-8130.88
13733,-34839.67,-34092.35
13734,-5456.62,-5524.01
13735,-27140.19,-21328.54
13736,-36297.2,-32049.72
13737,-5456.48,-5441.93
13738,-6845.85,-11616.51
13739,-35421.78,-34364.28
13740,-5441.66,-5442.97
13741,-18042.37,-10678.06
13742,-37209.02,-37164.35
13743,-5417.5,-5421.57
13744,-5233.08,-10202.03
13745,-33385.9,-34734.37
13746,-5445.26,-5448.61
13747,-16973.37,-15425.69
13748,-37016.19,-37293.65
13749,-5445.78,-5449.72
13750,-24290.62,-24615.43
13751,-33191.57,-33315.81
13752,-5445.54,-5448.96
13753,-17103.99,-19574.96
13754,-28049.04,-27187.57
13755,-882.4,-479.67
13756,-34689.11,-34780.74
13757,-34250.46,-34591.72
13758,-5419.82,-5417.53
13759,-17188.73,-27211.45
13760,-31012.46,-32741.73
13761,-5445.54,-5439.09
13762,-23962.7,-30538.11
13763,-35831.39,-36724.14
13764,-5450.17,-5449.39
13765,-27335.35,-31856.24
13766,-33030.28,-35403.9
13767,-5440.02,-5437.05
13768,-21671.18,-32520.27
13769,-31951.64,-33430.2
13770,-5440.17,-5453.35
13771,-24534.61,-20352.11
13772,-35681.28,-34110.65
13773,-5433.0,-5450.2
13774,-29363.51,-22736.95
13775,-34355.83,-35087.49
13776,-5426.2,-5430.02
13777,-29559.4,-24406.75
13778,-35474.4,-33549.73
13779,-5424.43,-5424.96
13780,-8961.46,-9209.52
13781,-21907.42,-19228.34
13782,-5473.37,-5471.55
13783,-33958.51,-35243.31
13784,-29079.04,-28770.65
13785,-5459.09,-5461.26
13786,-10130.13,-13217.65
13787,-27308.34,-25693.64
13788,-5465.54,-5462.68
13789,-35012.62,-35678.31
13790,-31465.48,-32522.19
13791,-5453.7,-5453.57
13792,-20874.08,-17862.27
13793,-20317.56,-19947.94
13794,-5428.53,-5479.99
13795,-33109.62,-30330.06
13796,-27498.89,-25575.79
13797,-5447.67,-5428.66
13798,-29826.35,-22815.29
13799,-30487.68,-30117.28
13800,-5445.22,-5445.05
13801,-31489.21,-32497.29
13802,-31269.74,-31255.94
13803,-5453.02,-5453.46
13804,-32350.04,-28691.16
13805,-37402.73,-38583.16
13806,-5439.68,-5447.69
13807,-27520.28,-27757.93
13808,-37789.38,-38433.89
13809,-5429.59,-5434.79
13810,-28471.72,-27696.26
13811,-39414.35,-39166.14
13812,-5442.65,-5442.65
13813,-36887.33,-36430.56
13814,-40274.79,-40306.56
13815,-5439.73,-5440.01
13816,-38108.97,-37711.58
13817,-38394.97,-38396.04
13818,-5451.77,-5452.29
13819,-33396.82,-32963.69
13820,-36648.86,-35853.64
13821,-5460.45,-5458.87
13822,-25677.21,-20426.1
13823,-35446.03,-34852.06
13824,-5422.99,-5425.32
13825,-26972.9,-17062.23
13826,-31576.11,-30427.37
13827,-5462.0,-5483.28
13828,-15259.82,-8012.4
13829,-12311.13,-11108.26
13830,-5449.37,-5447.47
13831,-18516.26,-11702.97
13832,-31110.98,-32049.42
13833,-5454.92,-5451.78
13834,-34167.74,-34063.51
13835,-33932.97,-34623.78
13836,-5481.26,-5447.36
13837,-7648.41,-956.1
13838,-34982.68,-11189.14
13839,-5470.03,-5512.89
13840,-10624.11,-9071.61
13841,-31634.21,-25638.98
13842,-5465.05,-5471.75
13843,-30456.52,-20540.38
13844,-34305.18,-28784.74
13845,-5463.65,-5471.62
13846,-19437.75,-9302.43
13847,-31144.94,-26341.63
13848,-5454.22,-5451.39
13849,-33455.16,-32428.86
13850,-33166.65,-25753.58
13851,-5462.78,-5453.15
13852,-19829.88,-13836.77
13853,-16551.15,-9017.79
13854,-5410.41,-5484.98
13855,-7704.81,-6336.96
13856,-2537.24,-2720.7
13857,-5447.39,-5445.7
13858,-9766.9,-8186.55
13859,-15935.15,-9837.89
13860,-5444.51,-5443.06
13861,-23886.13,-21136.81
13862,-34973.09,-26896.98
13863,-5430.35,-5514.72
13864,-22175.09,-20977.54
13865,-32394.15,-20004.25
13866,-5433.8,-5431.76
13867,-7458.77,-3959.75
13868,-29762.58,-28439.21
13869,-5449.29,-5458.89
13870,-8827.63,-21673.64
13871,-23650.22,-26609.24
13872,-5436.4,-5441.56
13873,-36483.96,-35785.95
13874,-35359.04,-34789.26
13875,-5422.69,-5426.17
13876,-35269.38,-36827.66
13877,-31169.9,-29816.91
13878,-5431.74,-5439.1
13879,-25452.21,-24316.4
13880,-23304.0,-21001.03
13881,-5455.71,-5454.4
13882,-28156.94,-29295.32
13883,-30624.9,-30200.1
13884,-5447.72,-5446.37
13885,-15025.56,-15261.92
13886,-29709.78,-30297.44
13887,-5421.75,-5420.0
13888,-32622.21,-35984.34
13889,-32401.05,-32556.05
13890,-5435.49,-5453.92
13891,-4681.38,-10050.3
13892,-21985.45,-22079.52
13893,-5468.41,-5480.59
13894,-27671.78,-31991.28
13895,-34240.57,-33708.81
13896,-5451.78,-5452.74
13897,-12849.48,-19722.26
13898,-35269.58,-33958.35
13899,-5446.18,-5445.7
13900,-31621.75,-30244.69
13901,-36392.4,-36043.39
13902,-5474.49,-5442.21
13903,-28721.03,-7217.43
13904,-33097.56,-17318.4
13905,-5431.67,-5432.73
13906,-14234.25,-11482.42
13907,-34684.11,-26445.98
13908,-5426.82,-5425.63
13909,-28665.66,-19016.58
13910,-30739.52,-25308.43
13911,-5427.28,-5430.57
13912,-29974.08,-20742.36
13913,-39587.09,-38477.2
13914,-5450.69,-5448.23
13915,-28710.31,-26311.04
13916,-34611.66,-32979.51
13917,-5469.15,-5469.35
13918,-35882.15,-34303.06
13919,-34922.53,-32103.95
13920,-5436.88,-5440.99
13921,-19354.52,-12521.4
13922,-36742.02,-34099.72
13923,-5450.0,-5450.36
13924,-12864.39,-9610.01
13925,-35265.62,-34832.14
13926,-5432.13,-5440.4
13927,-17079.69,-11882.84
13928,-31538.96,-29417.1
13929,-5445.88,-5449.31
13930,-1229.76,-755.56
13931,-30444.65,-26143.47
13932,-5458.2,-5452.36
13933,-28852.61,-27449.79
13934,-33060.95,-27641.1
13935,-5442.33,-5442.17
13936,-23417.31,-33730.46
13937,-37428.2,-34209.4
13938,-5443.78,-5430.38
13939,-26378.72,-30153.82
