bb_idx,MT_PredIG,WT_PredIG
9220,0.246481,0.071471
9221,0.618534,0.011402
9222,0.030112,0.012301
9223,0.085478,0.105327
9224,0.004002,0.013269
9225,0.722259,0.269428
9226,0.868416,0.308814
9227,0.760659,0.613094
9228,0.011447,0.003292
9229,0.005193,0.001241
9230,0.063186,0.007175
9231,0.198142,0.02265
9232,0.171581,0.058046
9233,0.336158,0.070474
9234,0.003496,0.007736
9235,0.003496,0.007736
9236,0.000758,0.001556
9237,0.142606,0.063932
9238,0.142606,0.063932
9239,0.009713,0.010597
9240,0.000627,0.002775
9241,0.027376,0.015457
9242,0.007477,0.006449
9243,0.287301,0.213782
9244,0.049878,0.323558
9245,0.011858,0.011858
9246,0.094269,0.02295
9247,0.480701,0.052988
9248,0.005175,0.004369
9249,0.222616,0.158088
9250,0.119537,0.004358
9251,0.004747,0.002551
9252,0.130494,0.528077
9253,0.130392,0.08574
9254,0.028898,0.052325
9255,0.012266,0.003343
9256,0.010165,0.002245
9257,0.0607,0.004125
9258,0.109551,0.109551
9259,0.243017,0.243017
9260,0.114074,0.236835
9261,0.014247,0.015192
9262,0.012802,0.005199
9263,0.086226,0.075278
9264,0.190888,0.109551
9265,0.215531,0.243017
9266,0.074849,0.074849
9267,0.061716,0.119537
9268,0.056695,0.061716
9269,0.004747,0.05845
9270,0.056695,0.119537
9271,0.119537,0.018087
9272,0.007865,0.029122
9273,0.19744,0.158088
9274,0.004748,0.002698
9275,0.007865,0.007865
9276,0.234505,0.173405
9277,0.005331,0.001401
9278,0.007865,0.007759
9279,0.136097,0.119537
9280,0.158088,0.1081
9281,0.007759,0.002551
9282,0.056695,0.061716
9283,0.061716,0.066118
9284,0.003826,0.007865
9285,0.000892,0.004824
9286,0.004824,0.004824
9287,0.000115,0.000287
9288,0.000103,0.012618
9289,0.00044,0.028483
9290,3.8e-05,0.007834
9291,0.000122,0.000126
9292,0.001012,0.001092
9293,0.000664,0.000833
9294,0.002993,0.00638
9295,0.001418,0.005618
9296,0.000427,0.002359
9297,0.072733,0.003173
9298,0.206396,0.072163
9299,0.005147,0.008908
9300,0.000193,0.000604
9301,0.000129,0.000108
9302,0.000108,0.000108
9303,0.000138,0.002041
9304,2.9e-05,0.000848
9305,0.000204,3.8e-05
9306,0.001316,0.008401
9307,0.00521,0.00439
9308,0.002091,0.000369
9309,0.328847,0.294689
9310,0.119537,0.066118
9311,0.007759,0.008885
9312,0.294689,0.294689
9313,0.155936,0.066118
9314,0.011811,0.049791
9315,0.081723,0.156244
9316,0.098115,0.098115
9317,0.261664,0.128195
9318,0.08463,0.115894
9319,0.063368,0.040113
9320,0.329844,0.112013
9321,0.001534,0.000242
9322,0.000438,0.00018
9323,0.001156,0.001195
9324,4.2e-05,0.000214
9325,6.7e-05,0.000665
9326,2.2e-05,0.000272
9327,0.000188,0.000869
9328,0.005831,0.005831
9329,1.7e-05,1.7e-05
9330,0.030675,0.078731
9331,0.052906,0.077466
9332,4.3e-05,0.001318
9333,0.173661,0.173661
9334,0.173661,0.396343
9335,0.01369,0.01369
9336,0.024861,0.042397
9337,0.022319,0.231188
9338,0.008084,0.047021
9339,0.066118,0.066118
9340,0.057063,0.076746
9341,0.007865,0.007834
9342,0.024656,0.142585
9343,0.085357,0.439151
9344,0.050456,0.00374
9345,0.024854,0.044463
9346,0.007923,0.01437
9347,0.035242,0.062521
9348,0.032178,0.031567
9349,0.006916,0.014291
9350,0.046902,0.130135
9351,0.058925,0.157431
9352,0.039,0.145895
9353,0.123679,0.122244
9354,0.11082,0.07389
9355,0.109551,0.109551
9356,0.202472,0.202472
9357,0.053823,0.046618
9358,0.01004,0.002927
9359,0.002551,0.002821
9360,0.001768,0.148829
9361,0.056695,0.02131
9362,0.002551,0.002551
9363,0.003736,0.00054
9364,0.08345,0.08345
9365,0.012708,0.008347
9366,0.004653,0.012418
9367,0.009248,0.007164
9368,0.000495,0.004959
9369,0.001135,0.000275
9370,0.00018,0.000484
9371,0.000196,0.000204
9372,0.217085,0.199173
9373,0.094758,0.226588
9374,0.009328,0.016379
9375,0.050586,0.014759
9376,0.099659,0.296929
9377,0.19426,0.283631
9378,0.211725,0.010753
9379,0.052552,0.059685
9380,0.545977,0.234633
9381,0.704586,0.770591
9382,0.553951,0.384767
9383,0.048372,0.559173
9384,0.876425,0.889033
9385,0.66393,0.832595
9386,0.450881,0.890586
9387,0.537923,0.150528
9388,0.206471,0.155489
9389,0.037032,0.017457
9390,0.118675,0.727602
9391,0.005331,0.070711
9392,0.003826,0.017457
9393,0.641735,0.926465
9394,0.16429,0.896826
9395,0.022635,0.139969
9396,0.110209,0.068114
9397,0.119537,0.163016
9398,0.007865,0.017457
9399,0.040113,0.011455
9400,0.03193,0.00422
9401,0.074369,0.271301
9402,0.024656,0.142585
9403,0.085357,0.439151
9404,0.050456,0.00374
9405,0.024854,0.044463
9406,0.007923,0.01437
9407,0.035242,0.062521
9408,0.032178,0.031567
9409,0.006916,0.014291
9410,0.046902,0.130135
9411,0.058925,0.157431
9412,0.039,0.145895
9413,0.123679,0.122244
9414,0.11082,0.07389
9415,0.109551,0.109551
9416,0.202472,0.202472
9417,0.053823,0.046618
9418,0.01004,0.002927
9419,0.002551,0.002821
9420,0.001768,0.148829
9421,0.056695,0.02131
9422,0.002551,0.002551
9423,0.003736,0.00054
9424,0.08345,0.08345
9425,0.012708,0.008347
9426,0.004653,0.012418
9427,0.009248,0.007164
9428,0.000495,0.004959
9429,0.103163,0.230863
9430,0.230863,0.098181
9431,0.610058,0.523473
9432,0.000524,0.137046
9433,0.000593,0.137046
9434,0.040909,0.528454
9435,0.237518,0.623873
9436,0.2058,0.153716
9437,0.41943,0.717459
9438,0.54648,0.48854
9439,0.121161,0.345418
9440,0.292218,0.45613
9441,0.068307,0.120243
9442,0.325917,0.149175
9443,0.245543,0.439683
9444,0.054314,0.312991
9445,0.018256,0.487563
9446,0.113724,0.387095
9447,0.002051,0.058549
9448,0.002051,0.077933
9449,0.008977,0.342319
9450,0.248279,0.278459
9451,0.243017,0.243017
9452,0.047025,0.047025
9453,0.093064,0.009141
9454,0.011391,0.013532
9455,0.016396,0.028737
9456,0.292156,0.971681
9457,0.098695,0.924571
9458,0.005634,0.552988
9459,0.00048,0.021522
9460,0.001183,0.012283
9461,0.001034,0.006331
9462,0.005073,0.002315
9463,0.000202,0.000582
9464,0.009484,0.001606
9465,0.021911,0.014282
9466,0.002851,0.001863
9467,0.022227,0.008448
9468,0.018498,9.6e-05
9469,0.015345,5.5e-05
9470,0.007531,0.000708
9471,0.061913,0.006979
9472,0.031462,0.021522
9473,0.000922,0.002173
9474,0.107852,0.002203
9475,0.066583,0.009474
9476,0.005746,0.001593
9477,0.100898,0.050937
9478,0.150514,0.003173
9479,0.001562,0.009713
9480,0.000731,0.000671
9481,0.000658,0.002068
9482,0.00907,0.000269
9483,0.009658,0.014282
9484,0.009658,0.027938
9485,0.018015,0.00337
9486,0.006801,0.006979
9487,0.003271,0.004449
9488,0.001467,0.004881
9489,0.000196,0.002135
9490,0.12267,0.00398
9491,0.003288,4.2e-05
9492,0.01109,0.007174
9493,0.316756,0.004025
9494,0.006921,5e-05
9495,0.023174,0.000192
9496,0.202791,0.00398
9497,0.06282,1.7e-05
9498,0.212904,0.001766
9499,0.284201,0.001766
9500,0.044077,3.2e-05
9501,0.376804,0.732562
9502,0.218168,0.498514
9503,0.525527,0.440439
9504,0.359596,0.273985
9505,0.024386,0.111628
9506,0.187293,0.253923
9507,0.103981,0.004648
9508,0.033692,0.000168
9509,0.164155,0.017081
9510,0.119537,0.046705
9511,0.00157,0.003192
9512,0.007551,0.008885
9513,0.089761,0.001546
9514,0.004719,0.000331
9515,0.054991,0.000738
9516,0.158088,0.004477
9517,0.066118,0.000465
9518,0.012293,0.000614
9519,0.040168,0.030318
9520,0.009222,0.010877
9521,0.004692,0.001498
9522,0.000967,0.00101
9523,0.001521,0.000517
9524,0.005391,0.006715
9525,0.010588,0.013172
9526,0.00307,0.005349
9527,0.000396,0.001142
9528,0.000897,0.003088
9529,0.004983,0.006773
9530,0.014038,0.029748
9531,0.003532,0.004804
9532,0.00052,0.000708
9533,0.000871,0.007606
9534,0.00188,0.005724
9535,0.000953,0.002908
9536,0.004983,0.004983
9537,0.000375,0.000375
9538,0.000819,0.001882
9539,0.00188,0.005724
9540,0.000716,0.001619
9541,0.000716,0.002186
9542,0.000218,0.000172
9543,0.000283,0.000857
9544,0.783493,0.805863
9545,0.792556,0.805863
9546,0.882161,0.890944
9547,0.192829,0.256269
9548,0.623711,0.678646
9549,0.011908,0.225908
9550,0.016328,0.339392
9551,0.061715,0.734274
9552,0.033858,0.038779
9553,0.00353,0.088698
9554,0.033285,0.02265
9555,0.033285,0.041392
9556,0.135621,0.289834
9557,0.009979,0.448112
9558,0.006022,0.008054
9559,0.001123,0.001176
9560,0.000395,0.000928
9561,0.000213,0.000111
9562,9.2e-05,0.000461
9563,0.000638,0.000905
9564,0.002141,0.002141
9565,0.002141,0.002343
9566,0.000432,0.000465
9567,0.000141,0.000221
9568,0.001504,0.000395
9569,0.181514,0.095261
9570,0.2058,0.190888
9571,0.263135,0.306717
9572,0.41943,0.236835
9573,0.103502,0.188252
9574,0.11278,0.12262
9575,0.11278,0.12262
9576,0.39662,0.10683
9577,0.062521,0.398531
9578,0.062069,0.105519
9579,0.108369,0.02442
9580,0.056393,0.052894
9581,0.039186,0.224083
9582,0.008659,0.003843
9583,0.064106,0.069589
9584,0.009081,0.009081
9585,0.004479,0.004479
9586,0.001571,0.001571
9587,0.003757,0.003757
9588,0.006184,0.006184
9589,0.03426,0.03426
9590,0.031972,0.031972
9591,0.040113,0.040113
9592,0.050456,0.046112
9593,0.050959,0.099774
9594,0.018934,0.018934
9595,0.018934,0.018934
9596,0.029564,0.029564
9597,0.4284,0.4284
9598,0.003092,0.008791
9599,0.28469,0.094565
9600,0.094565,0.094565
9601,0.190888,0.109551
9602,0.075797,0.051451
9603,0.019301,0.048847
9604,0.266028,0.468837
9605,0.155689,0.155689
9606,0.410476,0.028289
9607,0.005634,0.00836
9608,0.309895,0.15449
9609,0.044677,0.016091
9610,0.044677,0.014724
9611,0.008784,0.047729
9612,0.321679,0.321679
9613,0.014724,0.014724
9614,0.135621,0.07593
9615,0.135621,0.135621
9616,0.016538,0.015134
9617,0.009713,0.009713
9618,0.118382,0.118382
9619,0.008069,0.005001
9620,0.002981,0.001844
9621,0.002324,0.006499
9622,0.066462,0.073216
9623,0.00406,0.013392
9624,0.881518,0.91295
9625,0.723935,0.652225
9626,0.735977,0.413736
9627,0.187286,0.58616
9628,0.881438,0.472189
9629,0.128112,0.401267
9630,0.041292,0.542411
9631,0.209277,0.453577
9632,0.074315,0.371606
9633,0.25461,0.387454
9634,0.945438,0.947643
9635,0.970665,0.974407
9636,0.96279,0.981848
9637,0.587315,0.371274
9638,0.917479,0.985391
9639,0.042171,0.075181
9640,0.025697,0.046437
9641,0.063826,0.197943
9642,0.291385,0.353274
9643,0.012014,0.075181
9644,0.038978,0.056718
9645,0.036312,0.036312
9646,0.101804,0.269878
9647,0.059613,0.059613
9648,0.17364,0.116949
9649,0.030958,0.008323
9650,0.010828,0.027566
9651,0.022147,0.022147
9652,0.032556,0.032556
9653,0.021973,0.021973
9654,0.003092,0.00447
9655,0.019105,0.023012
9656,0.022179,0.022179
9657,0.142312,0.142312
9658,0.034218,0.01361
9659,0.002386,0.001046
9660,0.106524,0.106524
9661,0.158088,0.158088
9662,0.049791,0.012293
9663,0.119537,0.056695
9664,0.155936,0.066118
9665,0.119537,0.119537
9666,0.507902,0.507902
9667,0.049791,0.049791
9668,0.28014,0.437262
9669,0.000583,0.036312
9670,0.000782,0.072163
9671,0.01384,0.036312
9672,0.005445,0.007744
9673,0.058521,0.033285
9674,0.000358,0.000909
9675,9.4e-05,0.002216
9676,0.006778,0.003013
9677,0.003791,0.001192
9678,0.001887,0.002216
9679,0.045719,0.039353
9680,0.039387,0.039353
9681,0.002892,0.00114
9682,0.006953,0.006638
9683,0.01547,0.050321
9684,0.062248,0.096571
9685,0.07198,0.096571
9686,0.001705,0.00061
9687,0.0249,0.013605
9688,0.07198,0.039353
9689,0.010687,0.020306
9690,0.02181,0.020306
9691,0.029915,0.015771
9692,0.01175,0.005041
9693,0.011494,0.020306
9694,0.000534,0.000222
9695,0.004148,0.000821
9696,0.014903,0.001143
9697,0.272484,0.010841
9698,0.000614,4e-05
9699,0.034993,0.019721
9700,0.000517,0.001046
9701,0.048138,0.158088
9702,0.007759,0.007759
9703,0.046705,0.019721
9704,0.155936,0.066118
9705,0.066118,0.04057
9706,0.214936,0.158088
9707,0.002551,0.002551
9708,0.328847,0.066118
9709,0.136376,0.057063
9710,0.336326,0.214936
9711,0.078559,0.137142
9712,0.012293,0.004747
9713,0.15922,0.115865
9714,0.048138,0.048138
9715,0.056695,0.061716
9716,0.257919,0.240441
9717,0.007551,0.007865
9718,0.115865,0.155936
9719,0.023181,0.094565
9720,0.006057,0.162897
9721,0.098324,0.109551
9722,0.024498,0.046856
9723,0.002642,0.019731
9724,0.031388,0.016735
9725,0.012266,0.004382
9726,0.012266,0.002689
9727,0.127586,0.022996
9728,0.012266,0.004382
9729,0.186303,0.23387
9730,0.495001,0.329167
9731,0.296396,0.402387
9732,0.002841,0.003784
9733,0.360679,0.321607
9734,0.302618,0.302618
9735,0.302618,0.302618
9736,0.196264,0.324314
9737,0.005645,0.005645
9738,0.395088,0.395088
9739,0.20863,0.073414
9740,0.20863,0.040768
9741,0.000245,0.000739
9742,0.000253,0.000357
9743,0.016281,0.03617
9744,0.00021,8.5e-05
9745,0.00065,0.000441
9746,0.000208,5.7e-05
9747,0.000158,0.000126
9748,0.001903,0.000441
9749,0.00047,0.000562
9750,0.000641,0.000767
9751,0.001129,0.000587
9752,0.000846,0.0011
9753,0.000393,0.000562
9754,0.014817,0.066362
9755,0.005188,0.005826
9756,0.002388,0.003804
9757,0.001556,0.001531
9758,0.000554,0.002187
9759,0.071546,0.132797
9760,0.044011,0.029501
9761,0.003103,0.001381
9762,0.003928,0.007493
9763,0.003491,0.001
9764,0.000372,0.002653
9765,0.000753,0.005351
9766,0.002168,0.014621
9767,7.4e-05,0.010151
9768,0.000372,0.002396
9769,0.033546,0.048941
9770,0.038978,0.056718
9771,0.033546,0.048941
9772,0.009713,0.009713
9773,0.034345,0.034345
9774,0.000135,0.000456
9775,0.000302,0.000357
9776,0.000514,0.00018
9777,0.000638,0.000607
9778,0.000856,0.000299
9779,0.693768,0.741092
9780,0.420183,0.667879
9781,0.208105,0.395682
9782,0.947937,0.970717
9783,0.080806,0.417936
9784,0.070175,0.139645
9785,0.166866,0.028275
9786,0.166866,0.084954
9787,0.917952,0.952365
9788,0.275844,0.064066
9789,0.004834,0.006514
9790,0.023407,0.023407
9791,0.012554,0.005619
9792,0.004339,0.007957
9793,0.002252,0.002252
9794,0.07867,0.180349
9795,0.095354,0.243376
9796,0.20241,0.436444
9797,0.018536,0.087765
9798,0.067253,0.346302
9799,0.056209,0.027847
9800,0.046167,0.022618
9801,0.241564,0.242195
9802,0.015225,0.012931
9803,0.194272,0.127588
9804,0.007254,0.004228
9805,0.004228,0.009158
9806,0.012895,0.013631
9807,0.017212,0.016249
9808,0.032341,0.021505
9809,0.174554,0.326524
9810,0.169851,0.251745
9811,0.21707,0.396496
9812,0.009827,0.056455
9813,0.106392,0.194275
9814,0.723808,0.454677
9815,0.140021,0.175328
9816,0.102144,0.102144
9817,0.353389,0.285833
9818,0.483477,0.409501
9819,0.169631,0.15301
9820,0.169631,0.140436
9821,0.005886,0.004541
9822,0.004787,0.001395
9823,0.121107,0.140436
9824,0.000709,0.001278
9825,0.000709,0.001278
9826,0.002068,0.000241
9827,0.003328,0.000147
9828,0.000336,0.000423
9829,0.128433,0.245849
9830,0.245849,0.100614
9831,0.110079,0.013394
9832,0.045076,0.045076
9833,0.100614,0.180255
9834,0.150077,0.150077
9835,0.247656,0.488732
9836,0.025977,0.033992
9837,0.031952,0.018404
9838,0.306051,0.306051
9839,0.554259,0.530987
9840,0.444344,0.444344
9841,0.109285,0.088729
9842,0.052287,0.066672
9843,0.202819,0.372043
9844,0.063563,0.153719
9845,0.103601,0.135109
9846,0.052487,0.13979
9847,0.150278,0.150278
9848,0.119012,0.063326
9849,0.010694,0.010694
9850,0.010694,0.010694
9851,0.008966,0.003422
9852,0.130605,0.027407
9853,0.002831,0.001076
9854,0.001474,0.009921
9855,0.001847,0.006782
9856,0.00066,0.000405
9857,0.000419,0.000486
9858,0.001263,0.001023
9859,0.030614,0.030614
9860,0.030614,0.030614
9861,0.104893,0.16468
9862,0.011028,0.006125
9863,0.104893,0.11029
9864,0.000524,0.000213
9865,0.001097,0.000524
9866,0.00075,0.001546
9867,0.000287,0.000287
9868,0.004238,0.000783
9869,0.056718,0.000723
9870,0.00256,0.000214
9871,0.056718,0.001164
9872,0.059613,0.002062
9873,0.135621,0.002065
9874,0.136456,0.703972
9875,0.136456,0.703972
9876,0.175739,0.505247
9877,0.01506,0.215238
9878,0.117684,0.505247
9879,0.211841,0.510469
9880,0.092018,0.319696
9881,0.001899,0.007321
9882,0.001397,0.034973
9883,0.102383,0.491973
9884,0.01672,0.308665
9885,0.000381,0.056225
9886,0.01134,0.231455
9887,0.001712,0.115357
9888,0.000525,0.104127
9889,0.02635,0.670208
9890,0.003734,0.143595
9891,0.065962,0.768825
9892,0.106625,0.11988
9893,0.016609,0.174687
9894,0.046505,0.044146
9895,0.083305,0.044146
9896,0.059003,0.056047
9897,0.015053,0.032396
9898,0.050672,0.156458
9899,0.056695,0.12588
9900,0.061716,0.266163
9901,0.119537,0.156212
9902,0.003497,0.057177
9903,0.061716,0.047704
9904,0.056695,0.056695
9905,0.056695,0.056695
9906,0.225011,0.106524
9907,0.002551,0.002551
9908,0.061716,0.056695
9909,0.42381,0.42381
9910,0.42381,0.367121
9911,0.585578,0.270498
9912,0.012245,0.015472
9913,0.010761,0.003015
9914,0.003161,0.000554
9915,0.000272,8.4e-05
9916,0.000272,0.000278
9917,3.2e-05,2.7e-05
9918,0.001036,0.000211
9919,0.037038,0.021338
9920,0.004849,0.004782
9921,0.005196,0.0012
9922,0.002422,0.006479
9923,0.001029,0.005674
9924,0.118382,0.040418
9925,0.135621,0.046908
9926,0.036312,0.003793
9927,0.013149,0.002184
9928,0.135621,0.046908
9929,0.094893,0.005212
9930,0.024972,0.006085
9931,0.051627,0.073361
9932,0.005955,0.007061
9933,0.002194,0.008132
9934,0.330488,0.109505
9935,0.098115,0.211461
9936,0.11278,0.025782
9937,0.085637,0.024057
9938,0.145473,0.064596
9939,0.024476,0.045719
9940,0.038867,0.038867
9941,0.045719,0.018029
9942,0.032239,0.013634
9943,0.060293,0.009149
9944,0.000395,0.001906
9945,0.000395,0.000395
9946,0.000892,0.000395
9947,0.000187,0.000287
9948,0.000395,0.000213
9949,0.004824,0.004477
9950,0.000465,0.001322
9951,0.000465,0.000892
9952,0.000187,0.000141
9953,0.000892,0.000395
9954,0.000395,0.002141
9955,0.000848,0.000395
9956,0.000783,0.000783
9957,0.000115,3.8e-05
9958,0.000196,0.000182
9959,0.001906,0.000685
9960,0.000395,0.004477
9961,0.000395,0.000395
9962,0.000141,3.8e-05
9963,0.000197,0.000848
9964,0.01249,0.006108
9965,0.01249,0.009808
9966,0.00811,0.000368
9967,0.000115,0.000115
9968,0.001977,0.000465
9969,0.031388,0.001533
9970,0.031388,0.004371
9971,0.005578,0.001958
9972,0.058548,0.011676
9973,0.002388,0.001594
9974,0.045961,0.972657
9975,0.007295,0.948277
9976,0.031776,0.417936
9977,0.18096,0.924713
9978,0.011491,0.871485
9979,0.005691,0.006548
9980,0.00191,0.019326
9981,0.039353,0.109096
9982,0.013424,0.043171
9983,0.004007,0.138681
9984,0.106524,0.061598
9985,0.225011,0.085748
9986,0.02108,0.044134
9987,0.003826,0.019448
9988,0.106524,0.061598
9989,0.355429,0.218149
9990,0.355429,0.218149
9991,0.056646,0.18566
9992,0.011333,0.043477
9993,0.219604,0.314507
9994,0.598055,0.369398
9995,0.163016,0.070744
9996,0.070744,0.070744
9997,0.052542,0.037235
9998,0.067136,0.067136
9999,0.155489,0.143207
10000,0.218149,0.218149
10001,0.143207,0.143207
10002,0.066989,0.043068
10003,0.143207,0.324524
10004,0.056695,0.028932
10005,0.056695,0.028932
10006,0.225011,0.062828
10007,0.007759,0.00223
10008,0.021438,0.008981
10009,0.170534,0.157859
10010,0.20066,0.192001
10011,0.572099,0.693458
10012,0.017457,0.048892
10013,0.064234,0.163016
10014,0.505829,0.505829
10015,0.693458,0.218708
10016,0.324524,0.324524
10017,0.043068,0.066989
10018,0.218149,0.303691
10019,0.00042,0.001236
10020,0.00042,0.00031
10021,0.000121,0.000568
10022,4.9e-05,3.8e-05
10023,0.000335,6.9e-05
10024,0.000351,0.000154
10025,0.002122,0.000221
10026,0.004983,0.00042
10027,0.000436,4.9e-05
10028,0.000645,0.000361
10029,0.005596,0.000157
10030,0.004721,0.000568
10031,0.004983,0.000435
10032,0.000643,5.9e-05
10033,0.003539,0.000214
10034,0.00405,0.004696
10035,0.004572,0.012279
10036,0.110504,0.116378
10037,0.00047,0.012007
10038,0.002056,0.001762
10039,0.136778,0.569693
10040,0.436004,0.65972
10041,0.855897,0.761671
10042,0.311072,0.29857
10043,0.13691,0.55371
10044,0.475631,0.173384
10045,0.628078,0.173384
10046,0.723691,0.353724
10047,0.117838,0.332403
10048,0.475631,0.173384
10049,0.001768,0.001902
10050,0.001004,0.000487
10051,0.001768,0.000858
10052,0.012525,0.018712
10053,0.001768,0.000858
10054,0.028161,0.609986
10055,0.028161,0.609986
10056,0.117596,0.788205
10057,0.278861,0.518271
10058,0.237973,0.696215
10059,0.007418,0.035192
10060,0.006124,0.03521
10061,0.002343,0.011639
10062,0.083842,0.048737
10063,0.028646,0.021653
10064,0.035995,0.549666
10065,0.041806,0.800051
10066,0.087672,0.788205
10067,0.017835,0.872466
10068,0.041806,0.587834
10069,0.178959,0.124595
10070,0.065933,0.055218
10071,0.006087,0.009132
10072,0.038628,0.014104
10073,0.008313,0.006293
10074,0.821311,0.245255
10075,0.93413,0.542917
10076,0.019808,0.003514
10077,0.099804,0.020328
10078,0.815838,0.174411
10079,0.566198,0.808754
10080,0.468196,0.808754
10081,0.037003,0.244118
10082,0.044333,0.212904
10083,0.468196,0.808754
10084,0.004983,0.004983
10085,0.004983,0.004983
10086,0.007909,0.007909
10087,0.005998,0.005268
10088,0.012491,0.007909
10089,0.000935,0.005165
10090,0.001394,0.010246
10091,0.032015,0.1403
10092,0.032221,0.028597
10093,0.08939,0.110669
10094,0.000269,0.021687
10095,0.000218,0.028241
10096,0.28501,0.73352
10097,0.031754,0.504617
10098,0.101657,0.299154
10099,0.000402,0.002545
10100,0.002952,0.004816
10101,0.368897,0.470083
10102,0.027709,0.632323
10103,0.394647,0.264836
10104,0.257919,0.115865
10105,0.066118,0.328847
10106,0.240441,0.217515
10107,0.012293,0.029122
10108,0.437262,0.487322
10109,0.061716,0.119537
10110,0.061716,0.119537
10111,0.115865,0.115865
10112,0.012293,0.029122
10113,0.155936,0.155936
10114,0.215559,0.155366
10115,0.225011,0.046048
10116,0.186353,0.046048
10117,0.007834,0.032937
10118,0.001009,0.004427
10119,0.029447,0.009911
10120,0.00767,0.003508
10121,0.032341,0.032341
10122,0.010646,0.009046
10123,0.019771,0.008927
10124,0.002266,0.071786
10125,0.001894,0.251351
10126,0.002411,0.034264
10127,4.8e-05,0.021353
10128,0.000823,0.183185
10129,0.002357,0.022897
10130,0.030748,0.181975
10131,0.002357,0.040789
10132,3.7e-05,0.008697
10133,0.01085,0.019161
10134,0.001766,0.005673
10135,0.057548,0.025449
10136,0.000669,7.5e-05
10137,0.0006,0.000132
10138,0.005553,0.00613
10139,0.000264,0.000264
10140,0.000395,0.000395
10141,0.000414,0.000218
10142,0.000187,0.000187
10143,0.000465,0.001824
10144,0.000264,0.000264
10145,0.000876,0.000282
10146,0.001024,0.001213
10147,0.000614,0.000614
10148,0.000892,0.000892
10149,0.017077,0.013294
10150,0.044781,0.035562
10151,0.039499,0.039499
10152,0.168519,0.168519
10153,0.011311,0.011311
10154,0.01352,0.010516
10155,0.078392,0.062709
10156,0.018329,0.018329
10157,0.071513,0.071513
10158,0.004024,0.001791
10159,0.041806,0.036435
10160,0.041806,0.135615
10161,0.03093,0.03093
10162,0.062634,0.062634
10163,0.102211,0.102211
10164,0.025668,0.017683
10165,0.023059,0.023059
10166,0.010459,0.008964
10167,0.031975,0.012978
10168,0.010459,0.026839
10169,0.009406,0.109551
10170,0.003677,0.095261
10171,0.009406,0.189596
10172,0.0607,0.08257
10173,0.761271,0.002135
10174,0.72677,0.005764
10175,0.66156,0.004771
10176,0.761271,0.006587
10177,0.211295,0.053168
10178,0.339381,0.045853
10179,0.089291,0.010701
10180,0.211295,0.097212
10181,0.022545,0.119537
10182,0.020641,0.056695
10183,0.02638,0.04057
10184,0.02638,0.119537
10185,0.002455,0.000928
10186,0.002416,0.000429
10187,0.005994,9.8e-05
10188,0.011527,0.000523
10189,0.006108,0.00472
10190,0.038789,0.016429
10191,0.000377,0.000286
10192,0.040749,0.012224
10193,0.000545,0.000436
10194,9.7e-05,0.000334
10195,0.000109,0.000104
10196,0.004488,0.000948
10197,0.000545,0.000948
10198,9.7e-05,0.000334
10199,0.000158,0.000467
10200,0.000403,0.000334
10201,0.001914,0.001328
10202,0.003773,0.001328
10203,0.018146,0.001799
10204,0.009785,0.000633
10205,0.000267,0.000111
10206,0.003579,0.000469
10207,0.003579,0.000469
10208,0.003579,0.00114
10209,0.024679,0.072163
10210,0.002568,0.012992
10211,0.027938,0.016203
10212,0.024785,0.024785
10213,0.000119,0.000228
10214,6.8e-05,0.000384
10215,0.002289,0.000864
10216,0.000802,0.000856
10217,0.079822,0.040022
10218,0.031634,0.028985
10219,0.114417,0.046452
10220,0.006934,0.006934
10221,0.813283,0.720356
10222,0.877775,0.593921
10223,0.522217,0.304922
10224,0.522217,0.473656
10225,0.008023,0.039258
10226,0.034231,0.144967
10227,0.029298,0.190888
10228,0.003765,0.157458
10229,0.00036,0.004258
10230,0.000974,0.00334
10231,0.000114,0.003725
10232,0.000799,0.009406
10233,0.012045,0.012045
10234,0.071467,0.071467
10235,0.012045,0.012045
10236,0.012045,0.005017
10237,0.000367,0.000828
10238,0.002351,0.001228
10239,0.001215,0.00448
10240,0.000367,0.001228
10241,0.000589,7.3e-05
10242,0.005279,0.000852
10243,0.001906,0.0003
10244,0.000892,4e-05
10245,0.000245,0.001356
10246,0.000906,0.000557
10247,0.00036,0.00036
10248,0.000457,0.000457
10249,0.107134,0.075568
10250,0.075568,0.10809
10251,0.00148,0.00148
10252,0.075568,0.075568
10253,0.009708,0.009708
10254,0.016153,0.002534
10255,0.001602,0.000475
10256,0.010023,0.009465
10257,0.002119,0.003471
10258,0.009517,0.002119
10259,0.00137,0.000653
10260,0.00309,0.00309
10261,0.001213,0.001213
10262,0.001213,0.001213
10263,0.000892,0.000432
10264,0.001624,0.01249
10265,0.001529,0.001549
10266,0.000538,0.000395
10267,0.009536,0.004477
10268,0.000258,0.00013
10269,0.00111,5.1e-05
10270,0.003223,0.00052
10271,0.028437,0.000311
10272,0.01676,0.000264
10273,0.022101,0.00052
10274,0.053823,0.000538
10275,0.02034,0.000812
10276,0.066118,0.000352
10277,0.000311,0.00024
10278,0.001652,0.000465
10279,0.001395,0.004824
10280,0.001652,0.000395
10281,0.155945,0.070586
10282,0.009699,0.009966
10283,0.003767,0.001059
10284,0.043518,0.044259
10285,0.009699,0.009966
10286,0.105702,0.071757
10287,0.003767,0.002323
10288,0.105702,0.071757
