bb_idx,MT_Seq2Neo,WT_Seq2Neo
14362,0.773392,0.761017
14363,0.906666,0.893195
14364,0.698079,0.729772
14365,0.69247,0.717713
14366,0.855753,0.839838
14367,0.722326,0.710971
14368,0.849422,0.83366
14369,0.748273,0.732908
14370,0.771924,0.754555
14371,0.853433,0.825507
14372,0.727761,0.702048
14373,0.849354,0.826453
14374,0.757241,0.767671
14375,0.766072,0.775783
14376,0.867087,0.866789
14377,0.777785,0.7873
14378,0.886072,0.892288
14379,0.625183,0.653401
14380,0.605722,0.642244
14381,0.784994,0.801926
14382,0.647769,0.687573
14383,0.78475,0.807819
14384,0.62574,0.645839
14385,0.637445,0.662663
14386,0.760024,0.763681
14387,0.579623,0.5978
14388,0.796299,0.810304
14389,0.67156,0.637564
14390,0.714418,0.673331
14391,0.794558,0.763264
14392,0.673285,0.62936
14393,0.805683,0.778744
14394,0.558817,0.51337
14395,0.485759,0.450683
14396,0.746611,0.728622
14397,0.438127,0.42998
14398,0.748976,0.727787
14399,0.584856,0.582301
14400,0.548669,0.568857
14401,0.802103,0.797406
14402,0.581269,0.604031
14403,0.783676,0.78429
14404,0.735571,0.712632
14405,0.715523,0.704976
14406,0.901318,0.888551
14407,0.734823,0.720664
14408,0.895482,0.880806
14409,0.753835,0.763417
14410,0.749379,0.768338
14411,0.893205,0.900572
14412,0.741779,0.749992
14413,0.892605,0.897365
14414,0.841296,0.848012
14415,0.848767,0.858914
14416,0.923756,0.925827
14417,0.824397,0.82768
14418,0.921198,0.924261
14419,0.689891,0.739615
14420,0.701613,0.766578
14421,0.839632,0.876533
14422,0.689678,0.732287
14423,0.855008,0.885057
14424,0.894972,0.928821
14425,0.902363,0.933915
14426,0.970665,0.979873
14427,0.91143,0.933867
14428,0.96582,0.977405
14429,0.865199,0.908162
14430,0.871313,0.915659
14431,0.944617,0.964722
14432,0.861568,0.909806
14433,0.946524,0.96434
14434,0.698318,0.758275
14435,0.685678,0.775879
14436,0.810585,0.862365
14437,0.654856,0.754544
14438,0.82807,0.861817
14439,0.690791,0.671716
14440,0.704554,0.700458
14441,0.813847,0.787177
14442,0.655687,0.673454
14443,0.841617,0.810221
14444,0.688465,0.629938
14445,0.726714,0.684878
14446,0.880034,0.831706
14447,0.721186,0.698399
14448,0.886423,0.822586
14449,0.680798,0.734139
14450,0.685568,0.752621
14451,0.791603,0.83173
14452,0.668875,0.736733
14453,0.809715,0.855832
14454,0.626058,0.778264
14455,0.64743,0.77886
14456,0.798068,0.866586
14457,0.624228,0.758935
14458,0.78377,0.886608
14459,0.722479,0.763953
14460,0.737383,0.765756
14461,0.865971,0.884271
14462,0.730156,0.774076
14463,0.866821,0.882055
14464,0.723991,0.741814
14465,0.728495,0.741834
14466,0.86943,0.864809
14467,0.739509,0.760995
14468,0.863967,0.866974
14469,0.693952,0.690687
14470,0.710721,0.703707
14471,0.869162,0.860806
14472,0.722629,0.725605
14473,0.862939,0.855474
14474,0.875996,0.872544
14475,0.882717,0.879307
14476,0.930543,0.927684
14477,0.876587,0.873815
14478,0.938833,0.935622
14479,0.804063,0.766094
14480,0.82284,0.787138
14481,0.884572,0.853667
14482,0.815028,0.773182
14483,0.888126,0.852887
14484,0.692408,0.631842
14485,0.725476,0.668376
14486,0.864965,0.828212
14487,0.769977,0.708222
14488,0.871299,0.83584
14489,0.753358,0.689423
14490,0.761824,0.710816
14491,0.883488,0.841911
14492,0.766894,0.683441
14493,0.890266,0.842294
14494,0.712239,0.688302
14495,0.725726,0.696825
14496,0.810652,0.7867
14497,0.718347,0.700984
14498,0.838271,0.81476
14499,0.728836,0.653499
14500,0.754993,0.666064
14501,0.845444,0.815016
14502,0.757341,0.694416
14503,0.866526,0.82562
14504,0.759347,0.732803
14505,0.780119,0.767166
14506,0.91487,0.917953
14507,0.821852,0.80789
14508,0.92369,0.919964
14509,0.748224,0.825592
14510,0.746114,0.8263
14511,0.8251,0.902627
14512,0.747275,0.820844
14513,0.838738,0.909131
14514,0.739028,0.782048
14515,0.74518,0.774696
14516,0.844454,0.887142
14517,0.75946,0.785863
14518,0.862088,0.892786
14519,0.751379,0.72371
14520,0.773426,0.72976
14521,0.889864,0.882418
14522,0.785719,0.757132
14523,0.883177,0.859822
14524,0.558704,0.529195
14525,0.579048,0.551092
14526,0.803,0.808842
14527,0.649262,0.631072
14528,0.797849,0.798147
14529,0.831746,0.841157
14530,0.824263,0.838155
14531,0.927411,0.937908
14532,0.84443,0.856376
14533,0.929146,0.938259
14534,0.798123,0.807784
14535,0.79693,0.800524
14536,0.857065,0.864912
14537,0.78237,0.78808
14538,0.892181,0.901254
14539,0.821483,0.818006
14540,0.823345,0.821535
14541,0.911604,0.910383
14542,0.819586,0.81635
14543,0.919861,0.918654
14544,0.886356,0.846665
14545,0.899902,0.862659
14546,0.938401,0.907951
14547,0.891523,0.846113
14548,0.944626,0.92221
14549,0.666114,0.648503
14550,0.686634,0.661861
14551,0.768633,0.722722
14552,0.670964,0.620843
14553,0.800641,0.778435
14554,0.539269,0.556644
14555,0.566954,0.577333
14556,0.718294,0.72942
14557,0.615626,0.606162
14558,0.722531,0.73959
14559,0.69517,0.656817
14560,0.707676,0.660241
14561,0.819563,0.81884
14562,0.723866,0.693268
14563,0.806543,0.80271
14564,0.780089,0.732986
14565,0.795604,0.749829
14566,0.871525,0.858519
14567,0.808744,0.762238
14568,0.873804,0.852145
14569,0.74832,0.709327
14570,0.765134,0.720426
14571,0.843913,0.822033
14572,0.782796,0.743905
14573,0.849232,0.826992
14574,0.77059,0.745855
14575,0.79746,0.780066
14576,0.877693,0.871015
14577,0.796538,0.780046
14578,0.887427,0.884268
14579,0.803385,0.783211
14580,0.81426,0.800571
14581,0.894488,0.888956
14582,0.804894,0.789761
14583,0.890042,0.876356
14584,0.768062,0.686174
14585,0.750639,0.674707
14586,0.922993,0.877832
14587,0.790969,0.723591
14588,0.923947,0.879425
14589,0.771352,0.729756
14590,0.778079,0.744009
14591,0.905002,0.883138
14592,0.791259,0.758099
14593,0.915966,0.896787
14594,0.78233,0.79347
14595,0.809943,0.822122
14596,0.858976,0.883691
14597,0.780975,0.796817
14598,0.879653,0.905499
14599,0.822631,0.758394
14600,0.831295,0.773995
14601,0.895312,0.857638
14602,0.797384,0.736529
14603,0.905507,0.872018
14604,0.793594,0.740194
14605,0.78957,0.741013
14606,0.896884,0.868778
14607,0.764184,0.696328
14608,0.87974,0.853444
14609,0.627149,0.674543
14610,0.637321,0.664068
14611,0.769409,0.784079
14612,0.629154,0.637371
14613,0.737116,0.765656
14614,0.711283,0.714268
14615,0.714712,0.716337
14616,0.842218,0.844079
14617,0.729155,0.711144
14618,0.835829,0.832953
14619,0.690937,0.649787
14620,0.715853,0.686678
14621,0.798103,0.777519
14622,0.694042,0.651469
14623,0.803832,0.76829
14624,0.70014,0.668797
14625,0.732395,0.713594
14626,0.780518,0.771682
14627,0.732379,0.709313
14628,0.795779,0.773807
14629,0.767835,0.72938
14630,0.772373,0.756857
14631,0.876829,0.842963
14632,0.793072,0.752301
14633,0.878561,0.851395
14634,0.818947,0.790489
14635,0.823601,0.802178
14636,0.896705,0.8789
14637,0.826011,0.796828
14638,0.882653,0.865522
14639,0.859312,0.877577
14640,0.871434,0.892647
14641,0.946082,0.959839
14642,0.884759,0.895379
14643,0.951423,0.963386
14644,0.741142,0.793316
14645,0.741761,0.788991
14646,0.822344,0.876713
14647,0.748591,0.79077
14648,0.868739,0.890182
14649,0.748515,0.756341
14650,0.754247,0.767106
14651,0.839828,0.828689
14652,0.713704,0.710777
14653,0.846609,0.845469
14654,0.848943,0.845976
14655,0.851095,0.8487
14656,0.921485,0.903269
14657,0.834462,0.830454
14658,0.920225,0.916494
14659,0.704511,0.684311
14660,0.720819,0.677399
14661,0.859381,0.849665
14662,0.728013,0.699958
14663,0.850556,0.833156
14664,0.425884,0.398601
14665,0.423363,0.407892
14666,0.728984,0.715174
14667,0.519944,0.484038
14668,0.735277,0.709536
14669,0.559415,0.610662
14670,0.574089,0.660515
14671,0.702027,0.774267
14672,0.625219,0.656493
14673,0.698805,0.768754
14674,0.711359,0.716393
14675,0.726025,0.742439
14676,0.731082,0.766654
14677,0.722555,0.712767
14678,0.760049,0.789197
14679,0.784346,0.71585
14680,0.799997,0.725053
14681,0.855415,0.778918
14682,0.800971,0.720154
14683,0.871296,0.792134
14684,0.822493,0.807859
14685,0.848636,0.830185
14686,0.90288,0.881558
14687,0.839911,0.7853
14688,0.898967,0.872631
14689,0.81767,0.800547
14690,0.830792,0.816166
14691,0.890782,0.880462
14692,0.807072,0.802422
14693,0.882157,0.873598
14694,0.765676,0.721151
14695,0.789448,0.757685
14696,0.917972,0.897546
14697,0.790994,0.7656
14698,0.913661,0.894213
14699,0.593371,0.515838
14700,0.623699,0.54911
14701,0.870534,0.842795
14702,0.690164,0.641116
14703,0.854513,0.836485
14704,0.622079,0.506106
14705,0.698375,0.610705
14706,0.867913,0.808145
14707,0.718563,0.629881
14708,0.867089,0.811455
14709,0.731137,0.676328
14710,0.770957,0.705163
14711,0.92965,0.890334
14712,0.818268,0.762177
14713,0.915643,0.878489
14714,0.786573,0.79284
14715,0.807614,0.804053
14716,0.928014,0.928476
14717,0.832759,0.829603
14718,0.919465,0.914237
14719,0.764936,0.794394
14720,0.783576,0.807925
14721,0.850914,0.858604
14722,0.765722,0.790641
14723,0.880833,0.901444
14724,0.794739,0.785749
14725,0.793265,0.79216
14726,0.863163,0.866269
14727,0.779226,0.775863
14728,0.881008,0.886985
14729,0.785796,0.727856
14730,0.799105,0.737034
14731,0.896836,0.871386
14732,0.808338,0.761371
14733,0.905695,0.877566
14734,0.850832,0.797533
14735,0.865246,0.819732
14736,0.950078,0.929197
14737,0.857774,0.815307
14738,0.951308,0.933665
14739,0.780457,0.83059
14740,0.79378,0.830194
14741,0.902959,0.932046
14742,0.749463,0.792693
14743,0.902662,0.929219
14744,0.731302,0.772891
14745,0.752375,0.794263
14746,0.893166,0.916011
14747,0.719578,0.756575
14748,0.896062,0.911061
14749,0.765297,0.768189
14750,0.768829,0.777532
14751,0.860315,0.863158
14752,0.799143,0.793901
14753,0.839217,0.860108
14754,0.70887,0.696701
14755,0.737843,0.733782
14756,0.856194,0.835848
14757,0.765191,0.740353
14758,0.842339,0.813359
14759,0.71222,0.739111
14760,0.741215,0.76508
14761,0.845209,0.875333
14762,0.745772,0.761633
14763,0.845905,0.87403
14764,0.677724,0.717819
14765,0.67444,0.716082
14766,0.762844,0.815241
14767,0.656773,0.680538
14768,0.762835,0.810286
14769,0.669143,0.687368
14770,0.65973,0.687565
14771,0.79913,0.81367
14772,0.693323,0.710567
14773,0.792443,0.816739
14774,0.817905,0.772241
14775,0.839263,0.78164
14776,0.922637,0.912384
14777,0.844322,0.807075
14778,0.925021,0.909185
14779,0.871168,0.822556
14780,0.880041,0.832411
14781,0.94056,0.934708
14782,0.860681,0.827034
14783,0.935856,0.928213
14784,0.693588,0.702873
14785,0.68403,0.717861
14786,0.861536,0.874254
14787,0.703409,0.729403
14788,0.835612,0.86219
14789,0.747371,0.766384
14790,0.751291,0.776036
14791,0.885667,0.897711
14792,0.768976,0.801845
14793,0.864867,0.880589
14794,0.760992,0.784074
14795,0.766353,0.802563
14796,0.877075,0.894471
14797,0.786923,0.813113
14798,0.88078,0.886898
14799,0.711099,0.734427
14800,0.723029,0.745154
14801,0.804685,0.82326
14802,0.723511,0.753748
14803,0.788834,0.819365
14804,0.709869,0.693351
14805,0.704756,0.694311
14806,0.835867,0.821251
14807,0.698893,0.691633
14808,0.842806,0.834742
14809,0.711024,0.700582
14810,0.710506,0.704047
14811,0.825883,0.827166
14812,0.747652,0.747
14813,0.864209,0.864472
14814,0.664864,0.670488
14815,0.690282,0.696051
14816,0.767247,0.770867
14817,0.716236,0.705293
14818,0.814525,0.817855
14819,0.707326,0.671035
14820,0.723682,0.687819
14821,0.798735,0.71041
14822,0.728511,0.672722
14823,0.833737,0.770945
14824,0.702958,0.65737
14825,0.700978,0.650853
14826,0.842131,0.81034
14827,0.757471,0.713554
14828,0.84647,0.820232
14829,0.717429,0.730418
14830,0.754034,0.771306
14831,0.881016,0.899825
14832,0.806884,0.816318
14833,0.875633,0.898326
14834,0.765095,0.770761
14835,0.795558,0.792401
14836,0.905073,0.908556
14837,0.823951,0.83326
14838,0.89979,0.905699
14839,0.707835,0.634664
14840,0.752119,0.670608
14841,0.874329,0.816163
14842,0.774465,0.700358
14843,0.869908,0.807717
14844,0.749865,0.700878
14845,0.748082,0.705934
14846,0.859123,0.830777
14847,0.77059,0.718079
14848,0.857979,0.832691
14849,0.772913,0.77919
14850,0.768732,0.77314
14851,0.850218,0.869156
14852,0.767181,0.763741
14853,0.830922,0.853463
14854,0.761953,0.757247
14855,0.757202,0.753913
14856,0.824961,0.824779
14857,0.765868,0.759648
14858,0.837888,0.838005
14859,0.766586,0.782776
14860,0.771461,0.787944
14861,0.888354,0.898824
14862,0.767106,0.789363
14863,0.888217,0.896707
14864,0.792147,0.81131
14865,0.788033,0.801389
14866,0.907702,0.922872
14867,0.800551,0.820793
14868,0.910322,0.921443
14869,0.703,0.698355
14870,0.707008,0.702788
14871,0.813515,0.832892
14872,0.725559,0.726859
14873,0.823968,0.840852
14874,0.64901,0.609518
14875,0.672031,0.656665
14876,0.749053,0.758052
14877,0.681622,0.663887
14878,0.795772,0.802242
14879,0.619524,0.670534
14880,0.630767,0.698231
14881,0.796225,0.833465
14882,0.68169,0.713851
14883,0.82855,0.859787
14884,0.616802,0.674906
14885,0.62323,0.682053
14886,0.783872,0.807922
14887,0.617823,0.644888
14888,0.797211,0.824251
14889,0.682155,0.683407
14890,0.685472,0.68929
14891,0.879081,0.874298
14892,0.712581,0.701798
14893,0.883021,0.879468
14894,0.80771,0.783331
14895,0.807073,0.782414
14896,0.934182,0.927709
14897,0.821248,0.805598
14898,0.925619,0.919672
14899,0.662644,0.652587
14900,0.64164,0.639261
14901,0.832932,0.842329
14902,0.662655,0.665909
14903,0.814439,0.824279
14904,0.721682,0.73113
14905,0.720558,0.730452
14906,0.842038,0.853515
14907,0.715878,0.740093
14908,0.826833,0.844635
14909,0.821196,0.828627
14910,0.829718,0.832622
14911,0.908631,0.911213
14912,0.801519,0.812558
14913,0.906305,0.909831
14914,0.711612,0.726371
14915,0.635724,0.707001
14916,0.027836,0.027158
14917,0.943243,0.949345
14918,0.671493,0.605537
14919,0.718414,0.652794
14920,0.032093,0.029187
14921,0.938452,0.917275
14922,0.65468,0.608296
14923,0.685516,0.603704
14924,0.039333,0.035684
14925,0.908716,0.857344
14926,0.626965,0.644511
14927,0.632641,0.640248
14928,0.094504,0.07132
14929,0.836559,0.854944
14930,0.617051,0.618991
14931,0.72628,0.731663
14932,0.471852,0.398978
14933,0.885637,0.8847
14934,0.704162,0.672983
14935,0.788009,0.745262
14936,0.31836,0.254314
14937,0.917306,0.883326
14938,0.432554,0.571304
14939,0.639151,0.671144
14940,0.056111,0.059222
14941,0.840928,0.851013
14942,0.493588,0.656577
14943,0.673914,0.69197
14944,0.137489,0.132828
14945,0.860755,0.875427
14946,0.589245,0.487023
14947,0.697395,0.606149
14948,0.189913,0.098036
14949,0.90686,0.873991
14950,0.622678,0.637254
14951,0.705724,0.704022
14952,0.120017,0.058969
14953,0.897103,0.917211
14954,0.741138,0.76032
14955,0.799891,0.807732
14956,0.309137,0.260935
14957,0.940908,0.945676
14958,0.798342,0.784412
14959,0.764255,0.753856
14960,0.056791,0.0563
14961,0.9186,0.917001
14962,0.754352,0.711163
14963,0.745243,0.707712
14964,0.07074,0.066797
14965,0.909905,0.88178
14966,0.513782,0.535215
14967,0.716479,0.694617
14968,0.2262,0.176056
14969,0.875787,0.853847
14970,0.648921,0.710814
14971,0.750024,0.802507
14972,0.313049,0.581649
14973,0.917371,0.935516
14974,0.813954,0.843444
14975,0.854372,0.874999
14976,0.719366,0.71862
14977,0.96903,0.973988
14978,0.73772,0.763308
14979,0.772208,0.793635
14980,0.523902,0.51694
14981,0.911466,0.929149
14982,0.709875,0.666221
14983,0.713678,0.705722
14984,0.17831,0.159425
14985,0.838776,0.851119
14986,0.764751,0.697361
14987,0.681967,0.59347
14988,0.048339,0.043826
14989,0.895839,0.85571
14990,0.788901,0.816967
14991,0.852552,0.877807
14992,0.58853,0.710249
14993,0.966126,0.974009
14994,0.731527,0.783788
14995,0.785192,0.811393
14996,0.486364,0.61667
14997,0.935624,0.949566
14998,0.579655,0.608988
14999,0.597742,0.634235
15000,0.065573,0.068159
15001,0.876801,0.897529
15002,0.729846,0.705013
15003,0.769993,0.722567
15004,0.756043,0.536494
15005,0.89301,0.854188
15006,0.715007,0.680145
15007,0.778564,0.706912
15008,0.793512,0.546052
15009,0.925609,0.880011
15010,0.775546,0.809151
15011,0.839394,0.825371
15012,0.833555,0.750388
15013,0.956251,0.94322
15014,0.735008,0.783696
15015,0.802771,0.835484
15016,0.692749,0.727653
15017,0.953554,0.955939
15018,0.698732,0.679492
15019,0.768752,0.772837
15020,0.568033,0.689641
15021,0.928828,0.917988
15022,0.648642,0.617511
15023,0.79254,0.777109
15024,0.50935,0.716102
15025,0.93633,0.915109
15026,0.642473,0.633616
15027,0.70621,0.697536
15028,0.227208,0.26273
15029,0.904725,0.862061
15030,0.570919,0.61147
15031,0.592717,0.616576
15032,0.087625,0.102997
15033,0.791165,0.766902
15034,0.689443,0.704516
15035,0.698966,0.704242
15036,0.159269,0.172614
15037,0.885414,0.86528
15038,0.691612,0.73258
15039,0.703437,0.74765
15040,0.229081,0.386234
15041,0.903412,0.916935
15042,0.71196,0.74957
15043,0.731739,0.763943
15044,0.058519,0.110665
15045,0.90637,0.91803
15046,0.626399,0.682344
15047,0.671668,0.725229
15048,0.183798,0.323418
15049,0.86545,0.885008
15050,0.574981,0.595341
15051,0.607836,0.657868
15052,0.110905,0.247521
15053,0.811661,0.837982
15054,0.583729,0.585681
15055,0.61594,0.67234
15056,0.050769,0.164942
15057,0.888774,0.917838
15058,0.560191,0.607745
15059,0.5116,0.60088
15060,0.02954,0.058244
15061,0.842028,0.872668
15062,0.598628,0.716982
15063,0.637097,0.53252
15064,0.050125,0.025838
15065,0.866836,0.882245
15066,0.730333,0.764201
15067,0.82838,0.792607
15068,0.510837,0.24862
15069,0.939505,0.932305
15070,0.67361,0.606102
15071,0.760445,0.731125
15072,0.402464,0.317705
15073,0.913426,0.921449
15074,0.539434,0.533076
15075,0.656894,0.656088
15076,0.086592,0.086955
15077,0.834699,0.850519
15078,0.715496,0.710147
15079,0.775381,0.748149
15080,0.084125,0.053765
15081,0.93802,0.938951
15082,0.762306,0.760083
15083,0.748263,0.713684
15084,0.219712,0.142212
15085,0.934566,0.925258
15086,0.659686,0.654698
15087,0.656486,0.648963
15088,0.169945,0.162929
15089,0.825086,0.821249
15090,0.575174,0.573695
15091,0.707382,0.685701
15092,0.098256,0.08205
15093,0.896277,0.878139
15094,0.625659,0.67153
15095,0.648823,0.687829
15096,0.049106,0.047959
15097,0.856406,0.85507
15098,0.774505,0.755478
15099,0.780338,0.780717
15100,0.170935,0.108341
15101,0.955774,0.926898
15102,0.753207,0.793276
15103,0.766863,0.789786
15104,0.154851,0.086474
15105,0.946879,0.9391
15106,0.601799,0.725992
15107,0.686112,0.785665
15108,0.048735,0.127615
15109,0.903447,0.946107
15110,0.653985,0.627073
15111,0.759016,0.783671
15112,0.172629,0.233129
15113,0.915787,0.93154
15114,0.605935,0.720466
15115,0.716801,0.775535
15116,0.155121,0.254991
15117,0.891609,0.90418
15118,0.579518,0.744025
15119,0.668823,0.782605
15120,0.112972,0.2123
15121,0.859025,0.922909
15122,0.735919,0.764338
15123,0.73622,0.803907
15124,0.044759,0.123329
15125,0.944139,0.94482
15126,0.734057,0.737351
15127,0.811775,0.80582
15128,0.135275,0.295791
15129,0.947843,0.938511
15130,0.452952,0.467058
15131,0.628812,0.631445
15132,0.104363,0.110203
15133,0.822736,0.825589
15134,0.537967,0.55816
15135,0.73854,0.727982
15136,0.091415,0.058836
15137,0.869874,0.847069
15138,0.559623,0.634412
15139,0.742593,0.733841
15140,0.322727,0.202339
15141,0.889506,0.859992
15142,0.582951,0.617175
15143,0.674669,0.661503
15144,0.200162,0.158393
15145,0.874584,0.847304
15146,0.737718,0.764566
15147,0.741437,0.770441
15148,0.212656,0.180821
15149,0.955707,0.954703
15150,0.731411,0.782996
15151,0.780423,0.819308
15152,0.497667,0.431791
15153,0.950717,0.963676
15154,0.49941,0.613446
15155,0.680496,0.722311
15156,0.092669,0.077256
15157,0.849531,0.893962
15158,0.502335,0.5467
15159,0.688406,0.716285
15160,0.060459,0.088803
15161,0.861911,0.861337
15162,0.612798,0.658032
15163,0.721676,0.733527
15164,0.230982,0.250035
15165,0.909703,0.900461
15166,0.670587,0.725407
15167,0.71952,0.727222
15168,0.351101,0.301436
15169,0.922022,0.920564
15170,0.705427,0.775468
15171,0.729499,0.772706
15172,0.112452,0.140115
15173,0.912689,0.938244
15174,0.691156,0.73735
15175,0.663627,0.686236
15176,0.104391,0.1177
15177,0.886584,0.900975
15178,0.778178,0.776296
15179,0.804602,0.791271
15180,0.704605,0.624966
15181,0.912516,0.901783
15182,0.814515,0.835789
15183,0.842008,0.851954
15184,0.787779,0.789556
15185,0.93872,0.943071
15186,0.698259,0.76169
15187,0.7662,0.787978
15188,0.301062,0.405851
15189,0.919317,0.924126
15190,0.599969,0.638791
15191,0.690692,0.634012
15192,0.09039,0.044155
15193,0.878972,0.852693
15194,0.600596,0.490787
15195,0.635899,0.592914
15196,0.119201,0.081311
15197,0.87486,0.834519
15198,0.433217,0.442058
15199,0.463284,0.480228
15200,0.053435,0.045757
15201,0.843702,0.841784
15202,0.383884,0.536989
15203,0.337636,0.416627
15204,0.025265,0.039508
15205,0.838329,0.826093
15206,0.465274,0.543081
15207,0.606088,0.621507
15208,0.113291,0.122199
15209,0.87359,0.873835
15210,0.418033,0.559303
15211,0.637978,0.681973
15212,0.107657,0.113024
15213,0.898895,0.915378
15214,0.509891,0.499026
15215,0.691066,0.699835
15216,0.152141,0.109584
15217,0.923644,0.925211
15218,0.669969,0.643208
15219,0.707295,0.741781
15220,0.115405,0.121684
15221,0.946622,0.945168
15222,0.853299,0.85634
15223,0.844778,0.847077
15224,0.111508,0.110936
15225,0.972178,0.973927
15226,0.668042,0.693368
15227,0.595679,0.647889
15228,0.02959,0.033253
15229,0.903871,0.901482
15230,0.544164,0.669191
15231,0.632626,0.680318
15232,0.051795,0.053587
15233,0.894623,0.89291
15234,0.855543,0.868101
15235,0.87468,0.861315
15236,0.405749,0.275644
15237,0.976828,0.970075
15238,0.721091,0.705301
15239,0.732257,0.679796
15240,0.045799,0.035525
15241,0.920682,0.904642
15242,0.421369,0.45706
15243,0.573169,0.564092
15244,0.02653,0.024078
15245,0.81307,0.825731
15246,0.462962,0.529961
15247,0.646044,0.669312
15248,0.09539,0.092735
15249,0.841588,0.862783
15250,0.699476,0.700074
15251,0.7703,0.780888
15252,0.600441,0.655086
15253,0.926321,0.926993
15254,0.798084,0.794556
15255,0.789968,0.806178
15256,0.411962,0.68748
15257,0.932976,0.922735
15258,0.728642,0.745343
15259,0.716541,0.73017
15260,0.140363,0.124746
15261,0.894937,0.896068
15262,0.721098,0.711374
15263,0.767065,0.752356
15264,0.358251,0.239672
15265,0.874205,0.869698
15266,0.718831,0.698304
15267,0.751186,0.741874
15268,0.79249,0.778231
15269,0.650576,0.648764
15270,0.696104,0.708297
15271,0.734295,0.745447
15272,0.711281,0.72888
15273,0.726361,0.756836
15274,0.760328,0.786998
15275,0.702276,0.692899
15276,0.725715,0.728491
15277,0.75449,0.75752
15278,0.620363,0.597129
15279,0.671117,0.636775
15280,0.694167,0.658544
15281,0.602659,0.503429
15282,0.693893,0.656935
15283,0.726231,0.688434
15284,0.367487,0.38163
15285,0.613641,0.626992
15286,0.647149,0.662963
15287,0.607638,0.613595
15288,0.758112,0.781082
15289,0.778667,0.794082
15290,0.758584,0.729973
15291,0.825282,0.830052
15292,0.849654,0.844625
15293,0.564099,0.497979
15294,0.677615,0.63857
15295,0.70066,0.644061
15296,0.330337,0.298521
15297,0.489753,0.445146
15298,0.467009,0.419109
15299,0.785965,0.749799
15300,0.807285,0.789456
15301,0.837616,0.811946
15302,0.762574,0.722044
15303,0.840947,0.812761
15304,0.860506,0.835166
15305,0.660343,0.704562
15306,0.730337,0.767713
15307,0.762494,0.79784
15308,0.666751,0.753035
15309,0.715523,0.803044
15310,0.745621,0.828993
15311,0.762568,0.730675
15312,0.763944,0.74515
15313,0.803815,0.787399
15314,0.694533,0.613457
15315,0.75006,0.686627
15316,0.76787,0.71912
15317,0.670283,0.731694
15318,0.751059,0.736499
15319,0.786309,0.776342
15320,0.712467,0.749827
15321,0.761807,0.760228
15322,0.807813,0.802354
15323,0.434026,0.554281
15324,0.592757,0.655037
15325,0.646412,0.702018
15326,0.632981,0.65682
15327,0.691528,0.705958
15328,0.740512,0.756151
15329,0.439466,0.541927
15330,0.617752,0.645921
15331,0.588984,0.628078
15332,0.447643,0.442282
15333,0.612362,0.598173
15334,0.698959,0.675186
15335,0.633197,0.614319
15336,0.763982,0.71768
15337,0.819825,0.761814
15338,0.703804,0.705337
15339,0.740108,0.709873
15340,0.79784,0.768466
15341,0.759176,0.80623
15342,0.800648,0.819399
15343,0.824871,0.844229
15344,0.72149,0.77395
15345,0.748967,0.802415
15346,0.773143,0.829017
15347,0.456159,0.421619
15348,0.66293,0.657229
15349,0.658024,0.683573
15350,0.715798,0.704919
15351,0.796871,0.76459
15352,0.821186,0.795683
15353,0.769223,0.746104
15354,0.774979,0.769556
15355,0.797455,0.777791
15356,0.694897,0.738316
15357,0.655987,0.73315
15358,0.692982,0.758148
15359,0.837102,0.856427
15360,0.842309,0.875001
15361,0.867345,0.900072
15362,0.794203,0.801794
15363,0.783965,0.797658
15364,0.81626,0.827941
15365,0.622094,0.635759
15366,0.715243,0.725714
15367,0.755387,0.758062
15368,0.691877,0.718941
15369,0.723522,0.760823
15370,0.763964,0.796232
15371,0.702219,0.704805
15372,0.752885,0.765685
15373,0.779312,0.792352
15374,0.688509,0.674477
15375,0.74354,0.711314
15376,0.767626,0.738858
15377,0.626979,0.54053
15378,0.752913,0.708932
15379,0.780592,0.745432
15380,0.672694,0.630672
15381,0.778179,0.731626
15382,0.805577,0.762576
15383,0.613365,0.607988
15384,0.775798,0.733283
15385,0.808493,0.756193
15386,0.425794,0.562721
15387,0.584231,0.65782
15388,0.669004,0.711144
15389,0.662206,0.658949
15390,0.673585,0.66377
15391,0.699931,0.687836
15392,0.726539,0.709922
15393,0.714318,0.705106
15394,0.740984,0.716364
15395,0.693243,0.68085
15396,0.727628,0.725989
15397,0.770352,0.765562
15398,0.718831,0.698304
15399,0.751186,0.741874
15400,0.79249,0.778231
15401,0.650576,0.648764
15402,0.696104,0.708297
15403,0.734295,0.745447
15404,0.711281,0.72888
15405,0.726361,0.756836
15406,0.760328,0.786998
15407,0.702276,0.692899
15408,0.725715,0.728491
15409,0.75449,0.75752
15410,0.620363,0.597129
15411,0.671117,0.636775
15412,0.694167,0.658544
15413,0.602659,0.503429
15414,0.693893,0.656935
15415,0.726231,0.688434
15416,0.367487,0.38163
15417,0.613641,0.626992
15418,0.647149,0.662963
15419,0.607638,0.613595
15420,0.758112,0.781082
15421,0.778667,0.794082
15422,0.758584,0.729973
15423,0.825282,0.830052
15424,0.849654,0.844625
15425,0.564099,0.497979
15426,0.677615,0.63857
15427,0.70066,0.644061
15428,0.330337,0.298521
15429,0.489753,0.445146
15430,0.467009,0.419109
15431,0.754234,0.754614
15432,0.78045,0.781879
15433,0.811448,0.822221
15434,0.640297,0.643415
15435,0.734654,0.749484
15436,0.764793,0.777974
