bb_idx,MT_BigMHC,WT_BigMHC
2144,0.19151965,0.16248907
2145,0.0014452419,0.0003588029
2146,0.06675991,0.03718997
2147,0.010279198,0.009941923
2148,0.07329716,0.07712608
2149,0.00059193006,0.00034524617
2150,0.023827905,0.016295416
2151,0.021808889,0.018190607
2152,0.0818126,0.12689686
2153,0.00479827,0.0040141614
2154,0.019527987,0.012888826
2155,0.045265492,0.07751996
2156,0.20192757,0.15221299
2157,0.0019970406,0.000905292
2158,0.071306124,0.05103869
2159,0.10001765,0.11816753
2160,0.06820276,0.05647878
2161,0.00012492338,0.0007945701
2162,0.021029085,0.016087582
2163,0.02554723,0.038222495
2164,0.14317648,0.08085867
2165,0.0022467363,0.0012196907
2166,0.10938348,0.07836185
2167,0.3784041,0.38037568
2168,0.16917206,0.1725431
2169,0.0012168557,0.0050736973
2170,0.04792996,0.06945718
2171,0.117310844,0.14913869
2172,0.26696876,0.22002788
2173,0.00046882094,0.00031255177
2174,0.037698716,0.027218694
2175,0.10402187,0.074489474
2176,0.0819146,0.06360487
2177,0.0019106234,0.0015953977
2178,0.02272962,0.029490301
2179,0.04037713,0.043097667
2180,0.10639657,0.10336757
2181,0.0005014642,0.00055284484
2182,0.008754907,0.009976402
2183,0.088413276,0.053758476
2184,0.04206175,0.032493416
2185,0.00115224,0.00035164872
2186,0.023970151,0.0152275255
2187,0.013940945,0.008550078
2188,0.083349936,0.08409773
2189,0.0015849716,0.0016416634
2190,0.11640717,0.07792424
2191,0.07534348,0.028693756
2192,0.12012434,0.08062233
2193,0.00031503878,0.00032953752
2194,0.008285485,0.012809207
2195,0.018684654,0.014741154
2196,0.12820315,0.09667004
2197,0.0013427899,0.0018226592
2198,0.032727964,0.0440013
2199,0.049052935,0.06941794
2200,0.027773121,0.07154352
2201,0.0024587594,0.0034888515
2202,0.038395327,0.05484479
2203,0.03357026,0.03039149
2204,0.10586076,0.11312569
2205,0.00040454933,0.00034865199
2206,0.008985296,0.0146062095
2207,0.017121227,0.012871595
2208,0.09571169,0.10646667
2209,0.0009877826,0.0012857736
2210,0.012410342,0.01147083
2211,0.0376649,0.038559202
2212,0.2037179,0.23631085
2213,0.043160908,0.0029080205
2214,0.07221769,0.05486786
2215,0.016959025,0.014965824
2216,0.3172675,0.38479614
2217,0.0003848731,0.00034023548
2218,0.018989814,0.023385856
2219,0.024810279,0.05023266
2220,0.03603687,0.027362054
2221,0.0011051871,0.0016823009
2222,0.017994463,0.034016255
2223,0.01754061,0.05911048
2224,0.113961734,0.09971274
2225,0.00028244383,0.0011386237
2226,0.0054453164,0.015220622
2227,0.026626725,0.12105562
2228,0.12886487,0.13592468
2229,0.007128574,0.0011747775
2230,0.11509087,0.102233246
2231,0.043357622,0.11574589
2232,0.12343371,0.08375698
2233,0.00019447206,0.00016878678
2234,0.0064670057,0.005893801
2235,0.018442377,0.01250247
2236,0.04851512,0.041094203
2237,0.0005613933,0.00048367612
2238,0.01473965,0.01604532
2239,0.011383733,0.014238851
2240,0.07631143,0.07046713
2241,0.0008118154,0.00050284126
2242,0.008189148,0.0048658564
2243,0.010717555,0.010639369
2244,0.10389524,0.095542476
2245,0.0004499447,0.00066800433
2246,0.03942382,0.03517023
2247,0.029985234,0.042769037
2248,0.1191051,0.12601447
2249,0.00028806325,0.00048482858
2250,0.01760395,0.047796395
2251,0.007470111,0.012771408
2252,0.0730511,0.08212689
2253,0.00038433034,0.00057258044
2254,0.006437456,0.0058322926
2255,0.014836444,0.0141906245
2256,0.16374305,0.08640345
2257,0.00038149147,0.00035839799
2258,0.049530927,0.012607968
2259,0.07951624,0.021358404
2260,0.08478124,0.055039626
2261,0.0005001658,0.00033153294
2262,0.034210797,0.013285597
2263,0.3667521,0.1288342
2264,0.045636863,0.037229024
2265,0.06664921,0.018335672
2266,0.006071206,0.001603323
2267,0.20235762,0.13529955
2268,0.015698632,0.008799365
2269,0.001785092,0.00079919636
2270,0.14723171,0.13887194
2271,0.006667266,0.0041937213
2272,0.0010556623,0.0007079329
2273,0.14224377,0.17417298
2274,0.054212067,0.07770948
2275,0.01797392,0.034956727
2276,0.051029205,0.0534543
2277,0.08708235,0.06963732
2278,0.024663823,0.015882019
2279,0.32047758,0.21671511
2280,0.02562025,0.027192986
2281,0.001972344,0.0018600196
2282,0.48721495,0.5066558
2283,0.13778703,0.015429611
2284,0.04063866,0.01029325
2285,0.1667618,0.11494408
2286,0.00577304,0.0057329484
2287,0.001452381,0.0013493212
2288,0.055336393,0.13720521
2289,0.008327175,0.009169428
2290,0.00053452683,0.0007971358
2291,0.06032445,0.055613577
2292,0.0024382046,0.0035923852
2293,0.00027296232,0.00043519793
2294,0.06978831,0.068132065
2295,0.0056743165,0.006099475
2296,0.00041525374,0.00032939675
2297,0.053460933,0.051561635
2298,0.0062653176,0.0056718946
2299,0.0020506098,0.0021070924
2300,0.027976057,0.022014441
2301,0.046597023,0.04090515
2302,0.00421323,0.0041097044
2303,0.0587807,0.060102545
2304,0.13738266,0.04698071
2305,0.027604854,0.008836325
2306,0.15166707,0.15696704
2307,0.057953503,0.038236536
2308,0.024103327,0.011661949
2309,0.12857506,0.12897857
2310,0.058522422,0.0817603
2311,0.007742431,0.009781927
2312,0.11190208,0.067094095
2313,0.044951677,0.06329393
2314,0.0042481227,0.007354787
2315,0.21754156,0.16934016
2316,0.016385797,0.0074430807
2317,0.0019842882,0.001160504
2318,0.18038692,0.15777993
2319,0.020666111,0.009130588
2320,0.0017643532,0.00092437636
2321,0.26009518,0.26996776
2322,0.0032046128,0.0027473068
2323,0.0012912467,0.00085346465
2324,0.17366476,0.18790543
2325,0.02335057,0.02478369
2326,0.007203941,0.008660087
2327,0.17621931,0.2535835
2328,0.03391563,0.044247866
2329,0.0066775447,0.008574332
2330,0.16234496,0.09822971
2331,0.001726373,0.0009326073
2332,0.00024120398,0.00021140896
2333,0.13390623,0.13336314
2334,0.035789784,0.06293674
2335,0.017803906,0.021921774
2336,0.04867549,0.061845217
2337,0.019206481,0.0067869327
2338,0.0013602113,0.00041446436
2339,0.04317695,0.046703994
2340,0.013115011,0.01148549
2341,0.0006170799,0.0005921557
2342,0.13046345,0.12941179
2343,0.0103277555,0.009142756
2344,0.001582997,0.001029926
2345,0.25466007,0.2721555
2346,0.011286362,0.0035672195
2347,0.0013281663,0.00052832294
2348,0.11863359,0.15941085
2349,0.00039446563,0.0002958432
2350,0.00011492277,9.10836e-05
2351,0.0843065,0.08652789
2352,0.010922901,0.004842039
2353,0.0014023389,0.0006936993
2354,0.055599954,0.05814341
2355,0.096416496,0.0027315686
2356,0.07066687,0.0014768279
2357,0.057991274,0.04461212
2358,0.005929742,0.0025057502
2359,0.0008624969,0.00034110728
2360,0.045636863,0.037229024
2361,0.06664921,0.018335672
2362,0.006071206,0.001603323
2363,0.20235762,0.13529955
2364,0.015698632,0.008799365
2365,0.001785092,0.00079919636
2366,0.14723171,0.13887194
2367,0.006667266,0.0041937213
2368,0.0010556623,0.0007079329
2369,0.14224377,0.17417298
2370,0.054212067,0.07770948
2371,0.01797392,0.034956727
2372,0.051029205,0.0534543
2373,0.08708235,0.06963732
2374,0.024663823,0.015882019
2375,0.32047758,0.21671511
2376,0.02562025,0.027192986
2377,0.001972344,0.0018600196
2378,0.48721495,0.5066558
2379,0.13778703,0.015429611
2380,0.04063866,0.01029325
2381,0.1667618,0.11494408
2382,0.00577304,0.0057329484
2383,0.001452381,0.0013493212
2384,0.22732656,0.07387359
2385,0.0029006577,0.020909844
2386,0.00045289862,0.0021084172
2387,0.16172051,0.12701829
2388,0.001501007,0.0017728106
2389,0.00016364544,0.00015917986
2390,0.12741159,0.11283944
2391,0.0020377806,0.0019262355
2392,0.00058678567,0.0005295287
2393,0.086170495,0.117982626
2394,0.012155594,0.017054673
2395,0.0029465833,0.0044438117
2396,0.44864926,0.4205815
2397,0.015930858,0.008729867
2398,0.008554903,0.006080487
2399,0.13850471,0.21715951
2400,0.025720567,0.18597195
2401,0.007026657,0.065344475
2402,0.07415829,0.076596774
2403,0.11784653,0.55258524
2404,0.013205112,0.17859618
2405,0.0722939,0.11814183
2406,0.007244721,0.006141875
2407,0.001425731,0.0011420085
2408,0.13015136,0.14220674
2409,0.019955574,0.016925301
2410,0.0050527668,0.002599904
2411,0.1752917,0.23452358
2412,0.1941066,0.3096384
2413,0.063682996,0.14104494
2414,0.057199437,0.05583022
2415,0.01946501,0.023346644
2416,0.015763786,0.019501628
2417,0.13996112,0.14307632
2418,0.007917421,0.010588311
2419,0.0010983389,0.0018762738
2420,0.15092202,0.1212396
2421,0.024834177,0.01885576
2422,0.0028529374,0.0019895493
2423,0.06535984,0.04163999
2424,0.017531512,0.015472978
2425,0.0012007499,0.0009138921
2426,0.096815094,0.096784234
2427,0.00838359,0.0042272503
2428,0.0008435909,0.0008365697
2429,0.08964419,0.08839935
2430,0.0070304098,0.0058207586
2431,0.00048791265,0.0003584086
2432,0.5509155,0.45620036
2433,0.005151057,0.050919797
2434,0.0004640536,0.003344477
2435,0.08287581,0.08688926
2436,0.017722016,0.021798385
2437,0.0073045664,0.0059816195
2438,0.14369702,0.1509578
2439,0.0034292978,0.0055878055
2440,0.0028239095,0.0022681453
2441,0.08536995,0.1039734
2442,0.078575425,0.0890715
2443,0.008900092,0.011979165
2444,0.21781209,0.1939516
2445,0.11397692,0.070400454
2446,0.012811628,0.005802776
2447,0.042630423,0.063166454
2448,0.110819,0.59470123
2449,0.015877621,0.13243207
2450,0.10207837,0.0980091
2451,0.056085315,0.25682575
2452,0.030382684,0.25892168
2453,0.043224424,0.050654523
2454,0.0017786952,0.007153254
2455,0.00049948186,0.0028921186
2456,0.04152752,0.117941864
2457,0.0103272,0.0019941165
2458,0.0011157022,0.0005572434
2459,0.10724103,0.08984564
2460,0.008772245,0.010985815
2461,0.0010588899,0.0015355526
2462,0.15029784,0.15013573
2463,0.0023379948,0.002814607
2464,0.0010658819,0.0011011229
2465,0.12070108,0.11666368
2466,0.07931202,0.03228977
2467,0.012678931,0.0067735575
2468,0.14284077,0.19551301
2469,0.008768065,0.0050311354
2470,0.0010169188,0.0007727171
2471,0.046446282,0.10336542
2472,0.01912739,0.021013064
2473,0.0024152605,0.00345674
2474,0.26595592,0.21235819
2475,0.022671822,0.03371094
2476,0.005276151,0.0064933887
2477,0.086925015,0.10286433
2478,0.0042107427,0.0028272884
2479,0.0010427461,0.00090713
2480,0.03455896,0.04866271
2481,0.010196475,0.02271277
2482,0.001697899,0.0046259505
2483,0.0750406,0.11715536
2484,0.08185654,0.13463853
2485,0.009750163,0.015412775
2486,0.09340636,0.08307855
2487,0.26719373,0.26642725
2488,0.034321792,0.038190816
2489,0.5555309,0.69660085
2490,0.11245575,0.13401519
2491,0.016044982,0.010844384
2492,0.17080688,0.1965365
2493,0.009415823,0.014486319
2494,0.0023532964,0.0038463413
2495,0.045539975,0.07023484
2496,0.021043854,0.012094113
2497,0.0018971557,0.001493787
2498,0.094370104,0.09885248
2499,0.004218914,0.013322322
2500,0.00083623093,0.002143986
2501,0.06444163,0.09739269
2502,0.008731618,0.0072557465
2503,0.0013192348,0.0020698812
2504,0.026595462,0.036878787
2505,0.30054992,0.043845203
2506,0.0639936,0.01167798
2507,0.05181427,0.060675774
2508,0.22325762,0.31330857
2509,0.042377915,0.08337937
2510,0.07801795,0.08093353
2511,0.038481556,0.022071358
2512,0.004602299,0.0022338522
2513,0.18441106,0.21373948
2514,0.037240002,0.020824527
2515,0.003923045,0.003515954
2516,0.14713454,0.21494794
2517,0.021016957,0.029849768
2518,0.005712307,0.00647286
2519,0.117141835,0.115529
2520,0.019762456,0.0042336755
2521,0.008004768,0.0013110834
2522,0.25895396,0.37782583
2523,0.28411928,0.0033675763
2524,0.23141238,0.0011103943
2525,0.19379084,0.15614745
2526,0.012752913,0.0058044675
2527,0.003539747,0.0012967518
2528,0.20520198,0.27534744
2529,0.022740394,0.005396007
2530,0.0022471638,0.0009932276
2531,0.18476364,0.24681292
2532,0.013377203,0.023454612
2533,0.0011001693,0.002829572
2534,0.1950028,0.2672941
2535,0.043666303,0.07143772
2536,0.011179163,0.00982709
2537,0.077954344,0.0856813
2538,0.011548934,0.013737868
2539,0.0062219887,0.005723355
2540,0.097202316,0.098768406
2541,0.0052155964,0.0053212284
2542,0.00129563,0.0012084814
2543,0.19897388,0.22971763
2544,0.02392394,0.007607492
2545,0.0018179704,0.00053705374
2546,0.14863394,0.22947025
2547,0.08206671,0.017784758
2548,0.13097103,0.005072764
2549,0.12246321,0.15999238
2550,0.03889335,0.02652758
2551,0.003324773,0.001576078
2552,0.13545172,0.076395035
2553,0.030106505,0.009519595
2554,0.027117971,0.017138096
2555,0.013048696,0.013914538
2556,0.20045678,0.016523745
2557,0.0818182,0.07826405
2558,0.0037840412,0.0031014618
2559,0.020152137,0.012400067
2560,0.057581954,0.017041726
2561,0.0023594133,0.0007511303
2562,0.06269753,0.04850605
2563,0.0018740201,0.0016113196
2564,0.015580393,0.011533187
2565,0.024989963,0.020841071
2566,0.0028485449,0.0008273289
2567,0.3000137,0.16744973
2568,0.007284209,0.0040700533
2569,0.0051182387,0.0034819574
2570,0.0447604,0.03320286
2571,0.0045437287,0.0025788716
2572,0.16726176,0.16536154
2573,0.0018509969,0.0024021305
2574,0.01640209,0.020136904
2575,0.05668893,0.06351479
2576,0.021176567,0.039589006
2577,0.2140503,0.1559966
2578,0.008712828,0.013155299
2579,0.06384618,0.03381519
2580,0.10580148,0.09330494
2581,0.015870765,0.026692227
2582,0.52417815,0.185101
2583,0.0077690235,0.003623659
2584,0.031767912,0.014071324
2585,0.28659528,0.074270286
2586,0.07157767,0.15621471
2587,0.20371962,0.07472432
2588,0.0047499896,0.003725851
2589,0.004461452,0.0062638293
2590,0.018364253,0.014631853
2591,0.016430741,0.009490592
2592,0.24644078,0.1552337
2593,0.0077620894,0.013182203
2594,0.10466682,0.036810983
2595,0.02614755,0.018761363
2596,0.07381927,0.024930645
2597,0.28285134,0.3165956
2598,0.010623731,0.00291058
2599,0.017719967,0.011342516
2600,0.028694943,0.022843296
2601,0.033475753,0.012205362
2602,0.14663224,0.14915018
2603,0.017057681,0.010287142
2604,0.015598402,0.012905278
2605,0.01724296,0.016398573
2606,0.0161325,0.0075539113
2607,0.3962429,0.29707226
2608,0.03333018,0.021939246
2609,0.07575923,0.0643448
2610,0.25520048,0.19281282
2611,0.006299987,0.0022578943
2612,0.4662635,0.47000867
2613,0.0061422368,0.0037343826
2614,0.026590498,0.013853661
2615,0.29998773,0.33941665
2616,0.003110818,0.0011762304
2617,0.17023396,0.15971102
2618,0.009938053,0.00448137
2619,0.0153827695,0.010731566
2620,0.059426155,0.064990066
2621,0.005463003,0.0026942268
2622,0.19514486,0.11731019
2623,0.04991541,0.039746825
2624,0.005907693,0.007970127
2625,0.019031001,0.031516448
2626,0.010557194,0.009582557
2627,0.5159909,0.40833014
2628,0.008779539,0.011348293
2629,0.051481463,0.032314055
2630,0.09400546,0.043696005
2631,0.04185869,0.021108445
2632,0.15105608,0.1118294
2633,0.006434108,0.0035933454
2634,0.048879046,0.030513836
2635,0.03615307,0.034802835
2636,0.00953459,0.012682303
2637,0.107245855,0.09480003
2638,0.0037293006,0.004367688
2639,0.018115211,0.017240617
2640,0.026644394,0.026482882
2641,0.0017920298,0.0019578298
2642,0.07224334,0.07600973
2643,0.004133198,0.003743747
2644,0.0089163305,0.0071037174
2645,0.018459963,0.01656794
2646,0.005575022,0.0056549357
2647,0.13223432,0.09183167
2648,0.0044138366,0.008981445
2649,0.008474039,0.008143422
2650,0.025433194,0.0153270075
2651,0.0069615804,0.005425737
2652,0.05494696,0.059046116
2653,0.0033079658,0.005401935
2654,0.0087658,0.021050474
2655,0.009672693,0.014980434
2656,0.002042702,0.0049908957
2657,0.13253604,0.11332884
2658,0.001451671,0.002005283
2659,0.010119938,0.009474688
2660,0.019906843,0.022504611
2661,0.0017013957,0.0069205766
2662,0.115063824,0.065576755
2663,0.0020416232,0.0016608794
2664,0.025797138,0.011660503
2665,0.022907408,0.00768064
2666,0.0051027024,0.0058871894
2667,0.017836088,0.0124835735
2668,0.0011434542,0.00043681328
2669,0.0143948225,0.008008501
2670,0.051369514,0.027158309
2671,0.00059248955,0.000496509
2672,0.13545172,0.076395035
2673,0.030106505,0.009519595
2674,0.027117971,0.017138096
2675,0.013048696,0.013914538
2676,0.20045678,0.016523745
2677,0.0818182,0.07826405
2678,0.0037840412,0.0031014618
2679,0.020152137,0.012400067
2680,0.057581954,0.017041726
2681,0.0023594133,0.0007511303
2682,0.06269753,0.04850605
2683,0.0018740201,0.0016113196
2684,0.015580393,0.011533187
2685,0.024989963,0.020841071
2686,0.0028485449,0.0008273289
2687,0.3000137,0.16744973
2688,0.007284209,0.0040700533
2689,0.0051182387,0.0034819574
2690,0.0447604,0.03320286
2691,0.0045437287,0.0025788716
2692,0.16726176,0.16536154
2693,0.0018509969,0.0024021305
2694,0.01640209,0.020136904
2695,0.05668893,0.06351479
2696,0.021176567,0.039589006
2697,0.2140503,0.1559966
2698,0.008712828,0.013155299
2699,0.06384618,0.03381519
2700,0.10580148,0.09330494
2701,0.015870765,0.026692227
2702,0.52417815,0.185101
2703,0.0077690235,0.003623659
2704,0.031767912,0.014071324
2705,0.28659528,0.074270286
2706,0.07157767,0.15621471
2707,0.20371962,0.07472432
2708,0.0047499896,0.003725851
2709,0.004461452,0.0062638293
2710,0.018364253,0.014631853
2711,0.016430741,0.009490592
2712,0.053221464,0.044716854
2713,0.017758453,0.011617287
2714,0.017427493,0.017625034
2715,0.027209783,0.03032832
2716,0.0009883506,0.0015704883
2717,0.09673379,0.072918825
2718,0.017727943,0.0107084885
2719,0.02519389,0.019057527
2720,0.020933654,0.016750425
2721,0.004302108,0.0031967626
2722,0.052698787,0.050980575
2723,0.016232291,0.012970516
2724,0.02931412,0.03515006
2725,0.02483889,0.019858316
2726,0.0013297332,0.0017128267
2727,0.116252616,0.107415125
2728,0.0034200014,0.0023150109
2729,0.02181202,0.023969505
2730,0.024007095,0.015739249
2731,0.0018055557,0.0015070833
2732,0.13646331,0.15858766
2733,0.006471343,0.008240436
2734,0.050079864,0.050315905
2735,0.033151515,0.0566771
2736,0.057234026,0.09291957
2737,0.06225924,0.04874
2738,0.0031839178,0.0017319218
2739,0.022106593,0.023967573
2740,0.022868183,0.04943093
2741,0.034119483,0.010297863
2742,0.07760019,0.0834384
2743,0.015105649,0.00531665
2744,0.010490896,0.021778
2745,0.014915096,0.04055508
2746,0.00718124,0.0038781501
2747,0.24174632,0.17537615
2748,0.027061496,0.016444314
2749,0.019227894,0.008352826
2750,0.14837937,0.11210443
2751,0.01836809,0.004303234
2752,0.13545172,0.076395035
2753,0.030106505,0.009519595
2754,0.027117971,0.017138096
2755,0.013048696,0.013914538
2756,0.20045678,0.016523745
2757,0.0818182,0.07826405
2758,0.0037840412,0.0031014618
2759,0.020152137,0.012400067
2760,0.057581954,0.017041726
2761,0.0023594133,0.0007511303
2762,0.06269753,0.04850605
2763,0.0018740201,0.0016113196
2764,0.015580393,0.011533187
2765,0.024989963,0.020841071
2766,0.0028485449,0.0008273289
2767,0.3000137,0.16744973
2768,0.007284209,0.0040700533
2769,0.0051182387,0.0034819574
2770,0.0447604,0.03320286
2771,0.0045437287,0.0025788716
2772,0.16726176,0.16536154
2773,0.0018509969,0.0024021305
2774,0.01640209,0.020136904
2775,0.05668893,0.06351479
2776,0.021176567,0.039589006
2777,0.2140503,0.1559966
2778,0.008712828,0.013155299
2779,0.06384618,0.03381519
2780,0.10580148,0.09330494
2781,0.015870765,0.026692227
2782,0.52417815,0.185101
2783,0.0077690235,0.003623659
2784,0.031767912,0.014071324
2785,0.28659528,0.074270286
2786,0.07157767,0.15621471
2787,0.20371962,0.07472432
2788,0.0047499896,0.003725851
2789,0.004461452,0.0062638293
2790,0.018364253,0.014631853
2791,0.016430741,0.009490592
2792,0.053221464,0.044716854
2793,0.017758453,0.011617287
2794,0.017427493,0.017625034
2795,0.027209783,0.03032832
2796,0.0009883506,0.0015704883
2797,0.09673379,0.072918825
2798,0.017727943,0.0107084885
2799,0.02519389,0.019057527
2800,0.020933654,0.016750425
2801,0.004302108,0.0031967626
2802,0.052698787,0.050980575
2803,0.016232291,0.012970516
2804,0.02931412,0.03515006
2805,0.02483889,0.019858316
2806,0.0013297332,0.0017128267
2807,0.116252616,0.107415125
2808,0.0034200014,0.0023150109
2809,0.02181202,0.023969505
2810,0.024007095,0.015739249
2811,0.0018055557,0.0015070833
2812,0.13646331,0.15858766
2813,0.006471343,0.008240436
2814,0.050079864,0.050315905
2815,0.033151515,0.0566771
2816,0.057234026,0.09291957
2817,0.06225924,0.04874
2818,0.0031839178,0.0017319218
2819,0.022106593,0.023967573
2820,0.022868183,0.04943093
2821,0.034119483,0.010297863
2822,0.07760019,0.0834384
2823,0.015105649,0.00531665
2824,0.010490896,0.021778
2825,0.014915096,0.04055508
2826,0.00718124,0.0038781501
2827,0.24174632,0.17537615
2828,0.027061496,0.016444314
2829,0.019227894,0.008352826
2830,0.14837937,0.11210443
2831,0.01836809,0.004303234
2832,0.10375216,0.105279274
2833,0.0018242645,0.002084057
2834,0.056893643,0.051869057
2835,0.08092719,0.102945514
2836,0.027998855,0.046074662
2837,0.10904096,0.097723536
2838,0.001027909,0.00086228974
2839,0.032578085,0.023696346
2840,0.041111134,0.033717074
2841,0.0043069026,0.0044603487
2842,0.2581752,0.27192608
2843,0.007826022,0.0049265563
2844,0.01768138,0.010049911
2845,0.11164615,0.071295395
2846,0.003947579,0.0018497454
2847,0.18631682,0.21833955
2848,0.00427344,0.004185569
2849,0.030358914,0.026962738
2850,0.070288025,0.0626478
2851,0.0069075497,0.004160209
2852,0.10515328,0.08982253
2853,0.00094736955,0.00067377335
2854,0.036539335,0.02696824
2855,0.04206636,0.034566585
2856,0.0021203486,0.0024703816
2857,0.15208244,0.12991987
2858,0.0048819263,0.0023477993
2859,0.008946354,0.009693732
2860,0.027194377,0.02188482
2861,0.0010176674,0.00090030144
2862,0.09070419,0.057136953
2863,0.016973408,0.0071014506
2864,0.070663735,0.09396372
2865,0.10730965,0.08890451
2866,0.029011589,0.031728175
2867,0.2649098,0.22054121
2868,0.0043776385,0.005909271
2869,0.051660154,0.03566889
2870,0.068028584,0.06703975
2871,0.014047131,0.016059894
2872,0.06690228,0.16477619
2873,0.0015425987,0.0031985978
2874,0.012938092,0.0173953
2875,0.006193091,0.009135951
2876,0.20153077,0.0628354
2877,0.18392344,0.15326026
2878,0.0039687795,0.0026900475
2879,0.043036323,0.03396978
2880,0.050310817,0.040192265
2881,0.012627586,0.014404065
2882,0.13840906,0.1863828
2883,0.0049382383,0.0061794473
2884,0.06347306,0.048953764
2885,0.1419708,0.18098816
2886,0.011577698,0.009585687
2887,0.39958793,0.38756576
2888,0.0043412666,0.0025336614
2889,0.037263654,0.025720645
2890,0.694462,0.6966029
2891,0.03160566,0.015190823
2892,0.03181981,0.034333963
2893,0.0028829004,0.0032360575
2894,0.039233368,0.042222317
2895,0.2226238,0.19201146
2896,0.01887417,0.009748773
2897,0.093162194,0.08228179
2898,0.00057430885,0.0002537638
2899,0.004445951,0.0046075606
2900,0.023180002,0.017312238
2901,0.0057411385,0.0044118525
2902,0.047205426,0.07398293
2903,0.011756982,0.008434953
2904,0.04825594,0.050402258
2905,0.42322466,0.3448475
2906,0.009075172,0.0075379196
2907,0.17352347,0.092549644
2908,0.08827446,0.040952496
2909,0.050792377,0.07357347
2910,0.22213392,0.21543585
2911,0.08020838,0.07133999
2912,0.064972654,0.10442894
2913,0.03957943,0.01597696
2914,0.04685027,0.058268912
2915,0.05329738,0.050627954
2916,0.0028830282,0.01190474
2917,0.13798067,0.12559055
2918,0.005107328,0.0047782436
2919,0.0034712763,0.003322479
2920,0.015692335,0.014003352
2921,0.0025148664,0.002995093
2922,0.3026951,0.33903143
2923,0.056186616,0.025434058
2924,0.031374168,0.01955193
2925,0.033293795,0.023854792
2926,0.009705124,0.004929449
2927,0.12701812,0.11143502
2928,0.02250352,0.005986815
2929,0.00720658,0.011972606
2930,0.010744999,0.017791463
2931,0.11169411,0.050411623
2932,0.12607545,0.11910641
2933,0.002989234,0.0019416362
2934,0.015032512,0.011343978
2935,0.01975635,0.032961722
2936,0.0034327225,0.00431187
2937,0.315723,0.38103563
2938,0.044153363,0.004963018
2939,0.020300463,0.023934504
2940,0.10557664,0.18564312
2941,0.03453361,0.017064393
2942,0.08071012,0.0825548
2943,0.00303559,0.0019538351
2944,0.016694596,0.045404587
2945,0.028464457,0.18637669
2946,0.3542021,0.07005829
2947,0.103406504,0.06681811
2948,0.007706292,0.0033052948
2949,0.0113756,0.006785291
2950,0.06925332,0.06431437
2951,0.050878976,0.03518337
2952,0.028252328,0.030693991
2953,0.0038114022,0.0018934595
2954,0.0410117,0.02487268
2955,0.123658076,0.109656535
2956,0.18898478,0.18277778
2957,0.012632933,0.030888585
2958,0.011376666,0.009416113
2959,0.0024503882,0.002807941
2960,0.0014608704,0.0012489968
2961,0.009170398,0.012465422
2962,0.03931444,0.028939705
2963,0.00058906403,0.00057009526
2964,0.0624429,0.07050462
2965,0.0005535212,0.0011200075
2966,0.006182709,0.004492872
2967,0.024815788,0.02000443
2968,0.034695227,0.0203378
2969,0.0038522019,0.0028237053
2970,0.4818005,0.5240818
2971,0.0001285285,0.000135625
2972,0.0051209643,0.003560035
2973,0.04694498,0.04008155
2974,0.008579806,0.005923268
2975,0.002617748,0.0023503422
2976,0.03691737,0.028458973
2977,0.01286345,0.01328452
2978,0.002909343,0.002774549
2979,0.029555278,0.025972703
2980,0.029046549,0.023929927
2981,0.0017474083,0.001440903
2982,0.022600463,0.20900021
2983,0.0035964276,0.0008787579
2984,0.06556819,0.030077418
2985,0.205384,0.1250013
2986,0.072328694,0.012689993
2987,0.020800984,0.028720543
2988,0.0059890323,0.009645276
2989,0.002482806,0.0023950487
2990,0.00084404915,0.00086601765
2991,0.027141927,0.011621741
2992,0.0029193687,0.0025020968
2993,0.00082756724,0.00062538584
2994,0.37744537,0.41882846
2995,0.00034101921,0.0005954936
2996,0.003130877,0.0069776922
2997,0.092452474,0.03736231
2998,0.0026187736,0.0024802391
2999,0.0016114855,0.0037433847
3000,0.00907514,0.011373333
3001,0.0013421841,0.00039061168
3002,0.0035471148,0.009431407
3003,0.02027333,0.025247322
3004,0.09714913,0.08674651
3005,0.0014310387,0.0012683813
3006,0.05786946,0.059494346
3007,0.000924984,0.0019310316
3008,0.019612003,0.03949463
3009,0.05361537,0.038232185
3010,0.013091967,0.008940742
3011,0.0039404924,0.002627717
3012,0.08431679,0.1370752
3013,0.0033672822,0.00083845324
3014,0.003179988,0.010932071
3015,0.12786771,0.043299586
3016,0.06911263,0.06653405
3017,0.0045505143,0.0050306334
3018,0.0040050605,0.0032451712
3019,0.0063143983,0.0022503766
3020,0.0020696477,0.0026593402
3021,0.05913254,0.034295667
3022,0.013781451,0.047866277
3023,0.0020761287,0.0016461725
3024,0.120960824,0.12611951
3025,0.019116012,0.0022202705
3026,0.025728827,0.12231045
3027,0.31583446,0.24087334
3028,0.03811002,0.098857
3029,0.0035793583,0.0023089016
3030,0.049606252,0.010272875
3031,0.0025702815,0.0014328135
3032,0.006015171,0.003160391
3033,0.011995058,0.004871261
3034,0.00094565976,0.0017234365
3035,0.0014784837,0.00028225337
3036,0.014529496,0.012546144
3037,0.002450789,0.0016272384
3038,0.00056818844,0.0006862086
3039,0.013201057,0.012657965
3040,0.003047532,0.004642968
3041,0.0011759291,0.0012874312
3042,0.012881966,0.0103407595
3043,0.0010205792,0.00093585264
3044,0.0037939723,0.0008626609
3045,0.010572667,0.0049567595
3046,0.008804587,0.0043422594
3047,0.0026244037,0.0008355939
