bb_idx,MT_ImmuneApp,WT_ImmuneApp
57,0.9981589317321776,0.0014809668064117
58,1.6689300537109375e-06,8.350610733032227e-05
59,3.576278686523437e-06,2.384185791015625e-07
60,0.0001175105571746,5.781650543212891e-06
61,0.0439351797103881,0.0108084082603454
62,8.258223533630371e-05,3.325939178466797e-05
63,0.0013867318630218,0.0271126925945281
64,0.0003151297569274,0.1108526587486267
65,0.0008184015750885,9.864568710327148e-06
66,1.290440559387207e-05,2.9206275939941406e-06
67,0.056703507900238,1.4901161193847656e-06
68,0.0010124444961547,0.0080554485321044
69,1.5974044799804688e-05,1.1086463928222656e-05
70,0.0042743682861328,0.0001973211765289
71,1.2218952178955078e-06,8.311867713928223e-05
72,0.0906083881855011,0.0013508200645446
73,7.241964340209961e-06,0.003736525774002
74,2.2411346435546875e-05,0.0001089870929718
75,0.000230073928833,6.875395774841309e-05
76,0.0008083879947662,0.9999960660934448
77,0.0036846995353698,1.0
78,0.000619500875473,0.9997124671936036
79,0.000345766544342,1.0
80,0.0001164972782135,0.0004397928714752
81,6.735324859619141e-06,1.2069940567016602e-05
82,2.276897430419922e-05,8.642673492431641e-07
83,1.055002212524414e-05,2.5033950805664062e-05
84,1.2278556823730469e-05,0.0007409155368804
85,0.973029851913452,0.0005010664463043
86,0.4723197221755981,0.0001063346862792
87,0.8711584210395813,0.0008032917976379
88,0.7372902035713196,0.0632378756999969
89,4.824995994567871e-05,0.9999584555625916
90,0.9948429465293884,0.1287895143032074
91,3.546476364135742e-06,3.2186508178710938e-06
92,3.248453140258789e-06,0.0001211166381835
93,0.0002098977565765,9.989738464355467e-05
94,0.9999991655349731,0.2225631177425384
95,0.0003905892372131,0.0136780440807342
96,0.0002757906913757,9.167194366455078e-05
97,0.0034020543098449,0.0001938641071319
98,5.066394805908203e-07,1.96695327758789e-06
99,1.132488250732422e-06,1.3709068298339844e-06
100,3.337860107421875e-06,1.7374753952026367e-05
101,7.423758506774902e-05,0.0023714005947113
102,6.0051679611206055e-05,9.47713851928711e-06
103,1.0132789611816406e-06,1.1920928955078125e-06
104,0.0107159912586212,0.0006050169467926
105,0.0058565437793731,0.0005994141101837
106,4.082918167114258e-06,3.8743019104003917e-07
107,0.0002041161060333,2.0951032638549805e-05
108,0.0078773200511932,0.0012597739696502
109,0.0001094937324523,1.0818243026733398e-05
110,1.8477439880371092e-06,6.556510925292969e-07
111,8.13603401184082e-06,1.2934207916259766e-05
112,0.0,0.0
113,1.3440847396850586e-05,2.9206275939941406e-06
114,3.457069396972656e-06,6.854534149169922e-07
115,1.3530254364013672e-05,1.1026859283447266e-06
116,1.0281801223754885e-05,8.96751880645752e-05
117,4.32133674621582e-06,1.4156103134155272e-05
118,5.632638931274414e-06,0.0007094144821166
119,5.573034286499024e-06,0.0001167356967926
120,1.6391277313232422e-05,0.0041645169258117
121,7.975101470947266e-05,0.0048528909683227
122,1.1920928955078125e-07,0.0
123,2.6404857635498047e-05,4.157423973083496e-05
124,5.185604095458984e-06,6.22868537902832e-06
125,1.379847526550293e-05,6.705522537231445e-06
126,3.933906555175781e-06,5.662441253662109e-07
127,8.046627044677734e-07,1.2516975402832031e-06
128,0.0001521110534667,1.4990568161010742e-05
129,0.9919322729110718,0.9996286630630492
130,0.000133991241455,3.7848949432373047e-06
131,0.0001264512538909,0.00294029712677
132,0.0002789497375488,4.267692565917969e-05
133,0.0077574551105499,0.0001326501369476
134,0.997970700263977,0.9812896251678468
135,0.9568966627120972,0.9529770612716676
136,6.785988807678223e-05,1.5407800674438477e-05
137,6.10649585723877e-05,1.0609626770019531e-05
138,0.2510306537151336,0.0029784142971038
139,6.103515625e-05,6.705522537231445e-06
140,0.0007466375827789,8.574128150939941e-05
141,0.0001139640808105,0.9565749168395996
142,1.1116266250610352e-05,0.9933102130889891
143,0.0012451410293579,0.1511699557304382
144,3.3974647521972656e-06,3.1381845474243164e-05
145,4.932284355163574e-05,0.0001736581325531
146,0.0009772181510925,0.0134066045284271
147,1.8715858459472656e-05,1.0192394256591795e-05
148,0.8950105905532837,0.0003635585308074
149,0.0501558482646942,0.000167965888977
150,0.999991536140442,0.509207010269165
151,0.0005165338516235,2.115964889526367e-06
152,6.645917892456055e-06,1.5169382095336914e-05
153,0.9950811862945556,0.9999533295631408
154,0.0011259019374847,1.2427568435668944e-05
155,3.606081008911133e-06,1.671910285949707e-05
156,4.699826240539551e-05,0.0001111924648284
157,0.0004671514034271,0.0288880467414855
158,6.109476089477539e-06,1.728534698486328e-06
159,3.781914710998535e-05,0.0125423073768615
160,0.0003151297569274,0.1108526587486267
