bb_idx,MT_TSCAPE,WT_TSCAPE
8603,0.076152,0.031102
8604,0.173801,0.166941
8605,0.041498,0.038111
8606,0.049287,0.037627
8607,0.138333,0.143071
8608,0.223084,0.180768
8609,0.088787,0.098456
8610,0.267275,0.240198
8611,0.091979,0.072845
8612,0.097127,0.092874
8613,0.084658,0.100755
8614,0.088148,0.122214
8615,0.052078,0.04816
8616,0.16743,0.198645
8617,0.044763,0.052305
8618,0.045469,0.058894
8619,0.065574,0.061008
8620,0.140879,0.129544
8621,0.03535,0.031976
8622,0.180605,0.159454
8623,0.043666,0.036789
8624,0.047754,0.040498
8625,0.211223,0.244504
8626,0.306769,0.346477
8627,0.298298,0.36441
8628,0.478873,0.505415
8629,0.135273,0.150205
8630,0.173325,0.18794
8631,0.071961,0.059193
8632,0.094659,0.072703
8633,0.028909,0.02781
8634,0.148519,0.128429
8635,0.033594,0.03075
8636,0.041815,0.037127
8637,0.102253,0.090847
8638,0.17431,0.15293
8639,0.139032,0.129668
8640,0.310976,0.279384
8641,0.063487,0.05677
8642,0.089063,0.076798
8643,0.083406,0.083745
8644,0.087525,0.090097
8645,0.063943,0.07305
8646,0.259453,0.258248
8647,0.056614,0.063662
8648,0.05827,0.056011
8649,0.068247,0.059598
8650,0.121983,0.119395
8651,0.054837,0.056905
8652,0.162758,0.154771
8653,0.044711,0.042416
8654,0.05227,0.047716
8655,0.138194,0.165829
8656,0.14101,0.182662
8657,0.114146,0.150999
8658,0.328249,0.396202
8659,0.078314,0.093896
8660,0.090304,0.116523
8661,0.0309,0.034868
8662,0.037644,0.036646
8663,0.02435,0.024567
8664,0.103022,0.118238
8665,0.017152,0.018483
8666,0.022692,0.022341
8667,0.070244,0.067916
8668,0.095763,0.106369
8669,0.095765,0.110768
8670,0.210601,0.209451
8671,0.042206,0.044949
8672,0.050814,0.056864
8673,0.11733,0.128422
8674,0.1651,0.173748
8675,0.109954,0.120927
8676,0.34434,0.366123
8677,0.071889,0.082956
8678,0.075995,0.086211
8679,0.092541,0.111762
8680,0.170477,0.18038
8681,0.10906,0.11338
8682,0.261262,0.278398
8683,0.072949,0.076014
8684,0.091751,0.097263
8685,0.11502,0.120962
8686,0.156996,0.15483
8687,0.074499,0.078063
8688,0.178034,0.172012
8689,0.057616,0.059489
8690,0.082318,0.084757
8691,0.086365,0.100291
8692,0.117375,0.14884
8693,0.054721,0.061149
8694,0.205221,0.227032
8695,0.058061,0.064981
8696,0.07049,0.08247
8697,0.122696,0.127818
8698,0.174326,0.181758
8699,0.058874,0.058912
8700,0.218023,0.203009
8701,0.064649,0.065563
8702,0.065218,0.070259
8703,0.068903,0.074051
8704,0.115999,0.11548
8705,0.096143,0.08999
8706,0.193813,0.191756
8707,0.059104,0.061449
8708,0.057826,0.06265
8709,0.072066,0.076178
8710,0.153304,0.154529
8711,0.05315,0.05729
8712,0.147251,0.14764
8713,0.044587,0.042172
8714,0.056149,0.061617
8715,0.121217,0.111754
8716,0.155814,0.135618
8717,0.060784,0.053377
8718,0.214044,0.198279
8719,0.058503,0.055646
8720,0.067198,0.0613
8721,0.047643,0.039419
8722,0.069605,0.064902
8723,0.053925,0.061634
8724,0.121476,0.102936
8725,0.035912,0.029757
8726,0.036592,0.035211
8727,0.088405,0.099244
8728,0.164728,0.163091
8729,0.134378,0.137256
8730,0.24582,0.238349
8731,0.067731,0.070184
8732,0.082541,0.08814
8733,0.147077,0.130745
8734,0.185654,0.170733
8735,0.10878,0.091814
8736,0.375346,0.3262
8737,0.07155,0.066312
8738,0.090339,0.076792
8739,0.040234,0.058524
8740,0.064817,0.095189
8741,0.02873,0.039595
8742,0.096809,0.136156
8743,0.029057,0.036192
8744,0.023384,0.031632
8745,0.250135,0.201545
8746,0.347735,0.307292
8747,0.261179,0.166034
8748,0.426542,0.392174
8749,0.127818,0.106619
8750,0.166586,0.11728
8751,0.031935,0.031771
8752,0.056715,0.05824
8753,0.023523,0.022738
8754,0.083364,0.093746
8755,0.02242,0.024018
8756,0.025202,0.027238
8757,0.08034,0.060663
8758,0.160839,0.115642
8759,0.087255,0.074403
8760,0.197882,0.170878
8761,0.047471,0.037945
8762,0.072382,0.053706
8763,0.060709,0.056436
8764,0.102911,0.096057
8765,0.035717,0.041981
8766,0.151371,0.147345
8767,0.04257,0.041408
8768,0.04609,0.048561
8769,0.179721,0.193941
8770,0.219621,0.234257
8771,0.078406,0.105084
8772,0.247843,0.307586
8773,0.089159,0.092807
8774,0.08968,0.105284
8775,0.056699,0.070154
8776,0.089277,0.108613
8777,0.059392,0.063414
8778,0.13112,0.139144
8779,0.039797,0.046105
8780,0.05116,0.056661
8781,0.052085,0.041374
8782,0.053539,0.05318
8783,0.020954,0.021745
8784,0.075255,0.079089
8785,0.023632,0.02368
8786,0.019524,0.020214
8787,0.089685,0.106502
8788,0.145333,0.146172
8789,0.14113,0.141143
8790,0.216421,0.228221
8791,0.063346,0.062372
8792,0.066636,0.069219
8793,0.064081,0.07207
8794,0.083852,0.088783
8795,0.040851,0.042306
8796,0.152553,0.16882
8797,0.040336,0.042798
8798,0.047097,0.047779
8799,0.064619,0.066964
8800,0.094567,0.075
8801,0.055649,0.040757
8802,0.228738,0.18546
8803,0.043039,0.032757
8804,0.062265,0.046918
8805,0.04069,0.044424
8806,0.072902,0.060564
8807,0.032624,0.025857
8808,0.100502,0.100061
8809,0.026793,0.024626
8810,0.030732,0.0341
8811,0.110211,0.061652
8812,0.17784,0.070494
8813,0.060691,0.049151
8814,0.176451,0.111289
8815,0.062904,0.03692
8816,0.07172,0.044746
8817,0.070943,0.073289
8818,0.073686,0.068644
8819,0.05135,0.040467
8820,0.143027,0.143171
8821,0.057769,0.045549
8822,0.053337,0.040356
8823,0.041982,0.081742
8824,0.075161,0.106347
8825,0.033736,0.068832
8826,0.163581,0.251574
8827,0.033968,0.050728
8828,0.040251,0.062128
8829,0.080727,0.053439
8830,0.135309,0.095437
8831,0.118386,0.053739
8832,0.214866,0.128917
8833,0.054353,0.030756
8834,0.088152,0.044517
8835,0.052306,0.090271
8836,0.086538,0.168176
8837,0.049427,0.105934
8838,0.149195,0.255321
8839,0.033984,0.058269
8840,0.036232,0.06912
8841,0.159812,0.138752
8842,0.253349,0.218254
8843,0.295122,0.105792
8844,0.388662,0.334681
8845,0.128072,0.089274
8846,0.200883,0.133805
8847,0.035886,0.028148
8848,0.038774,0.048319
8849,0.018311,0.024668
8850,0.090797,0.080928
8851,0.019609,0.021899
8852,0.022206,0.024251
8853,0.068265,0.078385
8854,0.109767,0.132108
8855,0.099437,0.105591
8856,0.207743,0.247358
8857,0.042133,0.05389
8858,0.064082,0.086182
8859,0.092038,0.05699
8860,0.128409,0.071712
8861,0.063747,0.033115
8862,0.143089,0.087614
8863,0.058901,0.038612
8864,0.054225,0.032444
8865,0.030468,0.0464
8866,0.054185,0.074274
8867,0.027265,0.041032
8868,0.091886,0.128051
8869,0.035196,0.045758
8870,0.037483,0.048122
8871,0.090782,0.091255
8872,0.094952,0.106674
8873,0.106058,0.113824
8874,0.173508,0.174229
8875,0.03317,0.038027
8876,0.056369,0.060511
8877,0.245535,0.255851
8878,0.289731,0.327238
8879,0.222549,0.229656
8880,0.499703,0.564944
8881,0.130218,0.163416
8882,0.130647,0.150548
8883,0.042044,0.051764
8884,0.060842,0.073741
8885,0.019979,0.023229
8886,0.105904,0.138894
8887,0.025599,0.028467
8888,0.031634,0.033637
8889,0.090501,0.117516
8890,0.136379,0.182898
8891,0.056627,0.059142
8892,0.177574,0.211373
8893,0.05915,0.077523
8894,0.056305,0.083483
8895,0.117071,0.111438
8896,0.162814,0.149043
8897,0.078761,0.079105
8898,0.274711,0.269668
8899,0.069929,0.065705
8900,0.085381,0.079461
8901,0.121245,0.122392
8902,0.216239,0.189822
8903,0.077412,0.064633
8904,0.265954,0.256438
8905,0.078773,0.074488
8906,0.091869,0.085403
8907,0.114085,0.152899
8908,0.199342,0.268959
8909,0.10672,0.119067
8910,0.250436,0.297896
8911,0.070603,0.088872
8912,0.09225,0.113957
8913,0.053193,0.053284
8914,0.087728,0.101212
8915,0.02606,0.028017
8916,0.10327,0.129538
8917,0.03148,0.032881
8918,0.03629,0.041691
8919,0.131459,0.126313
8920,0.188205,0.166927
8921,0.11292,0.09399
8922,0.375261,0.363495
8923,0.082729,0.074052
8924,0.101354,0.086651
8925,0.054059,0.07642
8926,0.129329,0.173888
8927,0.028385,0.036858
8928,0.177252,0.212786
8929,0.042821,0.050494
8930,0.059733,0.076098
8931,0.195313,0.139291
8932,0.172754,0.145713
8933,0.13033,0.094022
8934,0.379137,0.287147
8935,0.08816,0.071173
8936,0.118557,0.086707
8937,0.237722,0.196472
8938,0.350476,0.330563
8939,0.110546,0.120183
8940,0.417048,0.388422
8941,0.109518,0.097224
8942,0.156102,0.1518
8943,0.229887,0.209441
8944,0.38573,0.3573
8945,0.150851,0.13413
8946,0.440134,0.406313
8947,0.144051,0.123398
8948,0.207058,0.167659
8949,0.043088,0.039106
8950,0.075645,0.0668
8951,0.035722,0.037444
8952,0.160274,0.144822
8953,0.033313,0.03295
8954,0.053789,0.052078
8955,0.126603,0.079096
8956,0.157065,0.111976
8957,0.112909,0.079495
8958,0.20756,0.154275
8959,0.062505,0.046866
8960,0.080564,0.05813
8961,0.130179,0.135881
8962,0.193884,0.201005
8963,0.13846,0.141305
8964,0.300299,0.307485
8965,0.074641,0.078146
8966,0.100779,0.107737
8967,0.052435,0.042416
8968,0.077091,0.061442
8969,0.038822,0.040432
8970,0.139735,0.103917
8971,0.032349,0.026215
8972,0.041087,0.035906
8973,0.114043,0.098565
8974,0.231669,0.213097
8975,0.152224,0.164607
8976,0.283541,0.271038
8977,0.106077,0.097702
8978,0.120817,0.125834
8979,0.158977,0.155795
8980,0.223804,0.218028
8981,0.127384,0.102549
8982,0.312562,0.320572
8983,0.085194,0.08555
8984,0.117584,0.106797
8985,0.087527,0.078286
8986,0.151121,0.136515
8987,0.083781,0.072469
8988,0.248151,0.203297
8989,0.061441,0.055627
8990,0.071083,0.063796
8991,0.102685,0.078004
8992,0.220799,0.176012
8993,0.09297,0.074997
8994,0.217841,0.154051
8995,0.059494,0.050016
8996,0.083729,0.060154
8997,0.138931,0.117445
8998,0.192478,0.169622
8999,0.083542,0.062901
9000,0.341906,0.319885
9001,0.084456,0.07354
9002,0.075664,0.069086
9003,0.088972,0.06932
9004,0.147792,0.093212
9005,0.081698,0.069742
9006,0.229784,0.174487
9007,0.056758,0.04379
9008,0.063182,0.05427
9009,0.167025,0.116481
9010,0.314408,0.234287
9011,0.092821,0.07156
9012,0.356754,0.281451
9013,0.099775,0.077261
9014,0.118727,0.086584
9015,0.082589,0.11406
9016,0.164988,0.215927
9017,0.059517,0.080657
9018,0.246537,0.275228
9019,0.060321,0.072349
9020,0.072569,0.087997
9021,0.086288,0.054234
9022,0.193624,0.138122
9023,0.066485,0.047059
9024,0.243409,0.210927
9025,0.052923,0.047672
9026,0.087014,0.068128
9027,0.080742,0.072369
9028,0.127841,0.101446
9029,0.08274,0.092692
9030,0.194818,0.177324
9031,0.057988,0.041514
9032,0.083141,0.078145
9033,0.046975,0.063459
9034,0.053926,0.057318
9035,0.041801,0.041234
9036,0.133074,0.137209
9037,0.031391,0.03314
9038,0.044067,0.040677
9039,0.06952,0.056969
9040,0.138036,0.103265
9041,0.067002,0.062659
9042,0.068004,0.056806
9043,0.051157,0.061171
9044,0.047824,0.043133
9045,0.138078,0.064755
9046,0.184755,0.104519
9047,0.09519,0.04905
9048,0.138842,0.158027
9049,0.046991,0.056769
9050,0.075152,0.079378
9051,0.083943,0.109969
9052,0.062379,0.104695
9053,0.058508,0.086992
9054,0.173784,0.112978
9055,0.145612,0.078637
9056,0.124589,0.087696
9057,0.11092,0.074285
9058,0.062125,0.062134
9059,0.086586,0.080066
9060,0.275295,0.176378
9061,0.156735,0.130983
9062,0.132089,0.100569
9063,0.036806,0.046347
9064,0.021406,0.028095
9065,0.028684,0.028225
9066,0.161782,0.227831
9067,0.079542,0.125785
9068,0.081905,0.117454
9069,0.063081,0.062088
9070,0.039603,0.03659
9071,0.042498,0.04135
9072,0.063105,0.077663
9073,0.061044,0.072419
9074,0.044547,0.053963
9075,0.107984,0.090616
9076,0.181723,0.144463
9077,0.11607,0.094326
9078,0.060468,0.066292
9079,0.040926,0.046429
9080,0.039683,0.04924
9081,0.220755,0.207018
9082,0.240078,0.224179
9083,0.129669,0.121686
9084,0.084793,0.113015
9085,0.030383,0.042551
9086,0.043933,0.058577
9087,0.061844,0.04545
9088,0.056503,0.041609
9089,0.049239,0.034929
9090,0.044931,0.04085
9091,0.036965,0.036304
9092,0.039098,0.039424
9093,0.159442,0.175636
9094,0.136823,0.162282
9095,0.115498,0.112397
9096,0.093132,0.064442
9097,0.057867,0.045334
9098,0.061117,0.052556
9099,0.165533,0.140839
9100,0.085519,0.088626
9101,0.101239,0.074129
9102,0.08328,0.081791
9103,0.071281,0.08659
9104,0.080139,0.106775
9105,0.069587,0.057073
9106,0.095011,0.082542
9107,0.100518,0.087736
9108,0.028982,0.028309
9109,0.024148,0.023577
9110,0.022564,0.021753
9111,0.127947,0.105595
9112,0.207883,0.190395
9113,0.0853,0.068093
9114,0.070763,0.070025
9115,0.071337,0.081291
9116,0.047619,0.057304
9117,0.048248,0.048125
9118,0.060918,0.080249
9119,0.069079,0.074363
9120,0.231629,0.208672
9121,0.206656,0.15647
9122,0.172905,0.147981
9123,0.067914,0.078746
9124,0.027215,0.037486
9125,0.044677,0.052863
9126,0.149571,0.179562
9127,0.243517,0.279161
9128,0.109229,0.14747
9129,0.036937,0.037436
9130,0.039548,0.03064
9131,0.038389,0.029698
9132,0.082119,0.109363
9133,0.050415,0.067318
9134,0.060609,0.062175
9135,0.102319,0.057357
9136,0.096245,0.052164
9137,0.063091,0.038658
9138,0.078746,0.073123
9139,0.052236,0.052126
9140,0.058885,0.059052
9141,0.069337,0.082377
9142,0.058537,0.081331
9143,0.054819,0.068843
9144,0.03697,0.026487
9145,0.024654,0.021502
9146,0.021311,0.019755
9147,0.119625,0.097876
9148,0.136266,0.152729
9149,0.095756,0.067677
9150,0.055278,0.042263
9151,0.029328,0.02031
9152,0.033041,0.031774
9153,0.11667,0.136221
9154,0.042209,0.076187
9155,0.069517,0.097804
9156,0.10294,0.12103
9157,0.090478,0.09395
9158,0.070606,0.083396
9159,0.06952,0.056969
9160,0.138036,0.103265
9161,0.067002,0.062659
9162,0.068004,0.056806
9163,0.051157,0.061171
9164,0.047824,0.043133
9165,0.138078,0.064755
9166,0.184755,0.104519
9167,0.09519,0.04905
9168,0.138842,0.158027
9169,0.046991,0.056769
9170,0.075152,0.079378
9171,0.083943,0.109969
9172,0.062379,0.104695
9173,0.058508,0.086992
9174,0.173784,0.112978
9175,0.145612,0.078637
9176,0.124589,0.087696
9177,0.11092,0.074285
9178,0.062125,0.062134
9179,0.086586,0.080066
9180,0.275295,0.176378
9181,0.156735,0.130983
9182,0.132089,0.100569
9183,0.036806,0.046347
9184,0.021406,0.028095
9185,0.028684,0.028225
9186,0.161782,0.227831
9187,0.079542,0.125785
9188,0.081905,0.117454
9189,0.11945,0.100597
9190,0.071323,0.051473
9191,0.067797,0.052721
9192,0.072459,0.077679
9193,0.033893,0.045784
9194,0.034585,0.041887
9195,0.099847,0.07352
9196,0.133165,0.095206
9197,0.092513,0.076088
9198,0.111486,0.142289
9199,0.039585,0.065191
9200,0.081347,0.087955
9201,0.185561,0.289854
9202,0.146457,0.220173
9203,0.131917,0.205504
9204,0.205842,0.184842
9205,0.074324,0.060074
9206,0.098334,0.096174
9207,0.085567,0.058176
9208,0.033424,0.030095
9209,0.04689,0.03492
9210,0.193736,0.173498
9211,0.147243,0.099435
9212,0.102767,0.084539
9213,0.091359,0.097447
9214,0.044794,0.07926
9215,0.054992,0.081293
9216,0.066152,0.070966
9217,0.059613,0.069338
9218,0.057666,0.068961
9219,0.061236,0.071959
9220,0.044413,0.055331
9221,0.056599,0.059452
9222,0.147061,0.235659
9223,0.10242,0.112279
9224,0.109453,0.164555
9225,0.097358,0.156001
9226,0.095815,0.10905
9227,0.086311,0.113913
9228,0.051634,0.052094
9229,0.029716,0.032633
9230,0.036015,0.041452
9231,0.103501,0.083859
9232,0.192126,0.125525
9233,0.090172,0.063017
9234,0.132027,0.165693
9235,0.063614,0.076373
9236,0.076397,0.092729
9237,0.093913,0.140289
9238,0.06359,0.065182
9239,0.082128,0.091588
9240,0.073823,0.08261
9241,0.022627,0.025193
9242,0.039437,0.043369
9243,0.16568,0.180811
9244,0.167184,0.121355
9245,0.098574,0.085149
9246,0.064341,0.039682
9247,0.031113,0.028117
9248,0.038918,0.030097
9249,0.04374,0.038247
9250,0.023246,0.018217
9251,0.048921,0.034585
9252,0.160581,0.178597
9253,0.136887,0.200296
9254,0.117545,0.158605
9255,0.230743,0.216878
9256,0.084069,0.069686
9257,0.106337,0.103016
9258,0.108536,0.129547
9259,0.073759,0.08488
9260,0.087715,0.102364
9261,0.050131,0.056866
9262,0.039157,0.038946
9263,0.04173,0.044514
9264,0.124093,0.126812
9265,0.08643,0.085433
9266,0.061851,0.073483
9267,0.048145,0.043693
9268,0.048665,0.039432
9269,0.039136,0.033828
9270,0.11673,0.103407
9271,0.114562,0.103206
9272,0.086276,0.079844
9273,0.041882,0.051613
9274,0.025271,0.035894
9275,0.027779,0.033404
9276,0.241099,0.205174
9277,0.408684,0.396686
9278,0.220733,0.216936
9279,0.076659,0.063564
9280,0.045868,0.043288
9281,0.040185,0.040792
9282,0.072905,0.078476
9283,0.073415,0.088708
9284,0.046297,0.052246
9285,0.046186,0.063757
9286,0.050594,0.0384
9287,0.035862,0.043566
9288,0.089586,0.085999
9289,0.086751,0.105912
9290,0.063408,0.054064
9291,0.116822,0.07834
9292,0.05841,0.037721
9293,0.062008,0.048621
9294,0.124424,0.14668
9295,0.100812,0.164109
9296,0.058581,0.076631
9297,0.077173,0.047268
9298,0.09986,0.048387
9299,0.064572,0.037729
9300,0.063915,0.076923
9301,0.025093,0.062475
9302,0.046762,0.066776
9303,0.155025,0.155965
9304,0.169848,0.132105
9305,0.132803,0.11901
9306,0.09414,0.073764
9307,0.088474,0.093436
9308,0.073626,0.058423
9309,0.165533,0.140839
9310,0.085519,0.088626
9311,0.101239,0.074129
9312,0.08328,0.081791
9313,0.071281,0.08659
9314,0.080139,0.106775
9315,0.069587,0.057073
9316,0.095011,0.082542
9317,0.100518,0.087736
9318,0.028982,0.028309
9319,0.024148,0.023577
9320,0.022564,0.021753
9321,0.127947,0.105595
9322,0.207883,0.190395
9323,0.0853,0.068093
9324,0.070763,0.070025
9325,0.071337,0.081291
9326,0.047619,0.057304
9327,0.048248,0.048125
9328,0.060918,0.080249
9329,0.069079,0.074363
9330,0.231629,0.208672
9331,0.206656,0.15647
9332,0.172905,0.147981
9333,0.067914,0.078746
9334,0.027215,0.037486
9335,0.044677,0.052863
9336,0.149571,0.179562
9337,0.243517,0.279161
9338,0.109229,0.14747
9339,0.107607,0.07478
9340,0.10993,0.083182
9341,0.09074,0.059343
9342,0.090612,0.148574
9343,0.085417,0.163512
9344,0.070521,0.116342
9345,0.175212,0.089423
9346,0.169227,0.075163
9347,0.127579,0.078169
9348,0.083207,0.105096
9349,0.057457,0.09281
9350,0.054229,0.078695
9351,0.06387,0.118949
9352,0.037607,0.091434
9353,0.043031,0.091903
9354,0.139733,0.10392
9355,0.226335,0.122005
9356,0.116623,0.083719
9357,0.073169,0.058847
9358,0.051501,0.058573
9359,0.065695,0.060938
9360,0.200987,0.21322
9361,0.130285,0.143143
9362,0.117574,0.11709
9363,0.226113,0.191099
9364,0.075011,0.115119
9365,0.092403,0.115994
9366,0.139018,0.120289
9367,0.10423,0.103363
9368,0.148261,0.153562
9369,0.050472,0.046403
9370,0.056187,0.054529
9371,0.034903,0.03733
9372,0.107146,0.125425
9373,0.056441,0.048775
9374,0.081702,0.089926
9375,0.028399,0.023217
9376,0.037618,0.026172
9377,0.027787,0.019543
9378,0.083611,0.113318
9379,0.073948,0.095718
9380,0.063266,0.095798
9381,0.085592,0.096842
9382,0.094128,0.072352
9383,0.05484,0.051091
9384,0.121853,0.156853
9385,0.094155,0.116531
9386,0.117195,0.136944
9387,0.121223,0.101602
9388,0.049112,0.044237
9389,0.076609,0.06253
9390,0.155215,0.161817
9391,0.074435,0.048526
9392,0.090548,0.080007
9393,0.130203,0.115651
9394,0.156993,0.163226
9395,0.135683,0.105333
9396,0.107397,0.094065
9397,0.083137,0.070433
9398,0.100769,0.086582
9399,0.107607,0.07478
9400,0.10993,0.083182
9401,0.09074,0.059343
9402,0.090612,0.148574
9403,0.085417,0.163512
9404,0.070521,0.116342
9405,0.175212,0.089423
9406,0.169227,0.075163
9407,0.127579,0.078169
9408,0.083207,0.105096
9409,0.057457,0.09281
9410,0.054229,0.078695
9411,0.06387,0.118949
9412,0.037607,0.091434
9413,0.043031,0.091903
9414,0.139733,0.10392
9415,0.226335,0.122005
9416,0.116623,0.083719
9417,0.073169,0.058847
9418,0.051501,0.058573
9419,0.065695,0.060938
9420,0.200987,0.21322
9421,0.130285,0.143143
9422,0.117574,0.11709
9423,0.226113,0.191099
9424,0.075011,0.115119
9425,0.092403,0.115994
9426,0.139018,0.120289
9427,0.10423,0.103363
9428,0.148261,0.153562
9429,0.05027,0.055614
9430,0.034709,0.035137
9431,0.049674,0.051806
9432,0.095065,0.06056
9433,0.046852,0.036332
9434,0.054853,0.043738
9435,0.159422,0.133394
9436,0.076246,0.071892
9437,0.088282,0.06786
9438,0.112931,0.09795
9439,0.084308,0.08028
9440,0.088328,0.072826
9441,0.052635,0.061986
9442,0.037952,0.036156
9443,0.050561,0.053707
9444,0.091282,0.071622
9445,0.090186,0.094725
9446,0.061778,0.064894
9447,0.348123,0.28247
9448,0.265493,0.225916
9449,0.240628,0.217124
9450,0.246959,0.216633
9451,0.130696,0.14428
9452,0.147793,0.138814
9453,0.09765,0.09826
9454,0.042283,0.041769
9455,0.069848,0.072577
9456,0.110434,0.104127
9457,0.065919,0.056907
9458,0.071265,0.058112
9459,0.076092,0.078147
9460,0.025043,0.03248
9461,0.054067,0.063747
9462,0.210729,0.184994
9463,0.15819,0.110972
9464,0.090684,0.068168
9465,0.073582,0.087859
9466,0.051499,0.074639
9467,0.062267,0.071485
9468,0.049606,0.042452
9469,0.031373,0.025256
9470,0.037625,0.034463
9471,0.082316,0.086494
9472,0.06628,0.061383
9473,0.051613,0.050286
9474,0.04367,0.03481
9475,0.039916,0.037542
9476,0.030536,0.025332
9477,0.050518,0.069276
9478,0.045249,0.044571
9479,0.060473,0.059402
9480,0.042753,0.037211
9481,0.031758,0.030473
9482,0.031871,0.029818
9483,0.068219,0.060175
9484,0.071859,0.04744
9485,0.042166,0.038193
9486,0.089456,0.083146
9487,0.21553,0.177015
9488,0.079571,0.069238
9489,0.053541,0.057211
9490,0.039094,0.051208
9491,0.050497,0.056515
9492,0.200664,0.09626
9493,0.110053,0.05789
9494,0.104736,0.074496
9495,0.258068,0.254038
9496,0.078901,0.103104
9497,0.126535,0.131559
9498,0.16866,0.212185
9499,0.172086,0.165126
9500,0.153596,0.156455
9501,0.100219,0.104848
9502,0.06957,0.086662
9503,0.076099,0.0901
9504,0.092361,0.060869
9505,0.063021,0.041855
9506,0.084457,0.06329
9507,0.136529,0.224281
9508,0.130917,0.180372
9509,0.088653,0.134817
9510,0.056039,0.064533
9511,0.054749,0.059274
9512,0.049809,0.05355
9513,0.099019,0.070469
9514,0.053427,0.046896
9515,0.084612,0.067547
9516,0.083076,0.07338
9517,0.06893,0.053939
9518,0.064626,0.047956
9519,0.334989,0.214612
9520,0.023078,0.013864
9521,0.164658,0.146856
9522,0.04093,0.022369
9523,0.032143,0.021956
9524,0.20449,0.378666
9525,0.016677,0.029756
9526,0.16823,0.276346
9527,0.023937,0.048642
9528,0.038157,0.05336
9529,0.327135,0.360463
9530,0.030584,0.027648
9531,0.217729,0.213389
9532,0.046233,0.051496
9533,0.037113,0.046374
9534,0.232466,0.275871
9535,0.019647,0.022814
9536,0.123228,0.170006
9537,0.038605,0.041784
9538,0.030544,0.036285
9539,0.315938,0.328495
9540,0.021698,0.023893
9541,0.279849,0.338749
9542,0.040575,0.048025
9543,0.037301,0.039328
9544,0.136688,0.200773
9545,0.013601,0.018407
9546,0.197406,0.226341
9547,0.029349,0.047815
9548,0.030504,0.03853
9549,0.433742,0.390385
9550,0.027181,0.021363
9551,0.204958,0.233524
9552,0.04257,0.039805
9553,0.036171,0.037329
9554,0.382611,0.440673
9555,0.085884,0.062377
9556,0.563271,0.501899
9557,0.116841,0.122889
9558,0.108807,0.128822
9559,0.126655,0.175669
9560,0.00963,0.015249
9561,0.132842,0.168359
9562,0.012533,0.015123
9563,0.013999,0.018136
9564,0.325289,0.511762
9565,0.035934,0.044916
9566,0.283891,0.413752
9567,0.085545,0.117082
9568,0.072897,0.081788
9569,0.377724,0.330646
9570,0.048472,0.048653
9571,0.325849,0.320623
9572,0.096962,0.093908
9573,0.065444,0.070331
9574,0.3195,0.372398
9575,0.028741,0.032141
9576,0.267477,0.271335
9577,0.040436,0.046021
9578,0.042571,0.043623
9579,0.249724,0.206687
9580,0.015719,0.013616
9581,0.27899,0.219625
9582,0.034331,0.025322
9583,0.034998,0.026615
9584,0.229446,0.196911
9585,0.02184,0.020231
9586,0.224166,0.201542
9587,0.023658,0.027311
9588,0.031328,0.02958
9589,0.28731,0.273562
9590,0.017029,0.014576
9591,0.279248,0.241301
9592,0.051584,0.040983
9593,0.051039,0.038775
9594,0.249706,0.29304
9595,0.022607,0.027685
9596,0.240466,0.275769
9597,0.030965,0.046108
9598,0.042439,0.049564
9599,0.621036,0.527445
9600,0.090778,0.061604
9601,0.392823,0.319569
9602,0.212052,0.138875
9603,0.120055,0.093224
9604,0.276942,0.353536
9605,0.045751,0.059284
9606,0.406135,0.426238
9607,0.049959,0.072655
9608,0.062418,0.071955
9609,0.286695,0.305959
9610,0.016955,0.021095
9611,0.299832,0.333665
9612,0.028998,0.031821
9613,0.02963,0.033406
9614,0.363774,0.425172
9615,0.026093,0.029535
9616,0.245719,0.23799
9617,0.039419,0.044496
9618,0.04165,0.039626
9619,0.4562,0.410653
9620,0.028828,0.023984
9621,0.264302,0.200442
9622,0.054199,0.048543
9623,0.048826,0.045328
9624,0.250756,0.330164
9625,0.035212,0.050473
9626,0.363833,0.414056
9627,0.036986,0.064004
9628,0.056425,0.069599
9629,0.468848,0.323018
9630,0.058818,0.028195
9631,0.355705,0.267206
9632,0.090971,0.047347
9633,0.08298,0.045149
9634,0.208115,0.340134
9635,0.022911,0.037277
9636,0.235418,0.237664
9637,0.033439,0.045741
9638,0.035489,0.043825
9639,0.276616,0.252591
9640,0.026848,0.029142
9641,0.242447,0.269489
9642,0.026631,0.031074
9643,0.031998,0.042419
9644,0.555767,0.602672
9645,0.070414,0.073135
9646,0.416943,0.402528
9647,0.088978,0.090265
9648,0.078885,0.071004
9649,0.162037,0.229636
9650,0.013375,0.018916
9651,0.161482,0.215094
9652,0.029915,0.047211
9653,0.028699,0.043329
9654,0.353166,0.336047
9655,0.021142,0.019878
9656,0.272713,0.234533
9657,0.029225,0.023595
9658,0.037676,0.030376
9659,0.435794,0.434295
9660,0.036153,0.028015
9661,0.362004,0.28354
9662,0.042439,0.041563
9663,0.057564,0.051953
9664,0.489841,0.498301
9665,0.033056,0.034116
9666,0.316567,0.314449
9667,0.079648,0.071809
9668,0.082629,0.090006
9669,0.518146,0.544679
9670,0.123826,0.119131
9671,0.582992,0.519007
9672,0.118935,0.116445
9673,0.07853,0.073816
9674,0.245438,0.243473
9675,0.012859,0.013487
9676,0.179493,0.189522
9677,0.021384,0.022957
