bb_idx,MT_ICERFIRE
9149,0.110971
9150,0.179111
9151,0.190122
9152,0.197146
9153,0.179111
9154,0.190122
9155,0.197146
9156,0.172454
9157,0.190122
9158,0.184231
9159,0.154986
9160,0.154986
9161,0.148403
9162,0.104461
9163,0.185015
9164,0.148403
9165,0.114627
9166,0.159223
9167,0.14382
9168,0.086098
9169,0.12714
9170,0.08223
9171,0.08443
9172,0.105143
9173,0.118263
9174,0.118791
9175,0.105143
9176,0.118263
9177,0.131071
9178,0.133892
9179,0.120732
9180,0.131071
9181,0.133892
9182,0.120732
9183,0.122093
9184,0.124908
9185,0.164894
9186,0.138454
9187,0.124908
9188,0.140193
9189,0.219891
9190,0.207089
9191,0.216378
9192,0.133502
9193,0.085886
9194,0.182618
9195,0.252352
9196,0.265017
9197,0.239953
9198,0.301539
9199,0.201027
9200,0.127168
9201,0.384279
9202,0.201027
9203,0.17352
9204,0.384279
9205,0.264961
9206,0.267804
9207,0.205129
9208,0.291121
9209,0.200842
9210,0.291588
9211,0.270037
9212,0.257103
9213,0.291588
9214,0.270037
9215,0.301666
9216,0.298115
9217,0.213704
9218,0.307557
9219,0.165432
9220,0.172355
9221,0.186784
9222,0.197578
9223,0.201108
9224,0.197578
9225,0.197578
9226,0.179238
9227,0.197578
9228,0.179132
9229,0.181515
9230,0.18485
9231,0.188438
9232,0.181515
9233,0.18485
9234,0.166055
9235,0.181515
9236,0.18485
9237,0.166055
9238,0.189652
9239,0.164282
9240,0.099215
9241,0.165434
9242,0.129808
9243,0.140206
9244,0.165434
9245,0.129808
9246,0.111437
9247,0.116402
9248,0.135391
9249,0.125201
9250,0.122381
9251,0.125609
9252,0.163372
9253,0.27738
9254,0.176842
9255,0.149638
9256,0.16666
9257,0.14208
9258,0.149638
9259,0.151546
9260,0.14208
9261,0.138735
9262,0.18169
9263,0.204176
9264,0.165894
9265,0.18169
9266,0.204176
9267,0.165894
9268,0.203614
9269,0.157437
9270,0.178926
9271,0.140656
9272,0.179838
9273,0.09223
9274,0.099622
9275,0.131706
9276,0.15786
9277,0.139444
9278,0.147315
9279,0.156311
9280,0.142394
9281,0.122652
9282,0.127633
9283,0.144562
9284,0.137833
9285,0.154031
9286,0.143286
9287,0.179942
9288,0.157347
9289,0.171235
9290,0.165583
9291,0.157347
9292,0.178619
9293,0.165583
9294,0.154848
9295,0.204626
9296,0.196919
9297,0.196919
9298,0.204626
9299,0.196919
9300,0.227333
9301,0.21182
9302,0.218628
9303,0.227667
9304,0.21182
9305,0.218628
9306,0.227667
9307,0.177389
9308,0.224448
9309,0.167749
9310,0.142212
9311,0.173516
9312,0.167749
9313,0.142212
9314,0.173516
9315,0.174858
9316,0.19352
9317,0.180349
9318,0.174858
9319,0.203119
9320,0.147656
9321,0.148774
9322,0.081499
9323,0.153443
9324,0.148774
9325,0.135431
9326,0.138989
9327,0.107919
9328,0.16939
9329,0.219236
9330,0.10209
9331,0.16939
9332,0.219236
9333,0.10209
9334,0.197749
9335,0.113102
9336,0.156983
9337,0.106346
9338,0.192025
9339,0.152067
9340,0.134484
9341,0.144869
9342,0.149625
9343,0.143032
9344,0.163943
9345,0.121534
9346,0.1915
9347,0.120277
9348,0.168421
9349,0.307852
9350,0.158869
9351,0.168421
9352,0.307852
9353,0.150412
9354,0.127094
9355,0.108076
9356,0.150412
9357,0.147529
9358,0.118648
9359,0.212622
9360,0.147529
9361,0.15008
9362,0.212622
9363,0.140777
9364,0.15008
9365,0.249802
9366,0.251475
9367,0.15008
9368,0.249802
9369,0.144228
9370,0.118366
9371,0.145113
9372,0.144228
9373,0.118366
9374,0.145113
9375,0.140504
9376,0.117931
9377,0.143626
9378,0.140504
9379,0.158694
9380,0.135761
9381,0.208709
9382,0.158694
9383,0.135761
9384,0.143389
9385,0.186665
9386,0.20683
9387,0.143389
9388,0.186665
9389,0.159366
9390,0.187656
9391,0.150783
9392,0.164228
9393,0.125043
9394,0.150783
9395,0.225449
9396,0.125043
9397,0.214428
9398,0.225449
9399,0.152067
9400,0.134484
9401,0.144869
9402,0.149625
9403,0.143032
9404,0.163943
9405,0.121534
9406,0.1915
9407,0.120277
9408,0.168421
9409,0.307852
9410,0.158869
9411,0.168421
9412,0.307852
9413,0.150412
9414,0.127094
9415,0.108076
9416,0.150412
9417,0.147529
9418,0.118648
9419,0.212622
9420,0.147529
9421,0.15008
9422,0.212622
9423,0.140777
9424,0.15008
9425,0.249802
9426,0.251475
9427,0.15008
9428,0.249802
9429,0.19907
9430,0.157849
9431,0.198499
9432,0.204296
9433,0.203181
9434,0.195264
9435,0.204296
9436,0.183659
9437,0.195264
9438,0.176975
9439,0.158999
9440,0.190299
9441,0.15184
9442,0.175195
9443,0.190299
9444,0.191312
9445,0.175195
9446,0.184185
9447,0.191312
9448,0.175195
9449,0.173648
9450,0.187493
9451,0.182807
9452,0.173648
9453,0.146254
9454,0.112664
9455,0.174514
9456,0.16381
9457,0.143721
9458,0.174514
9459,0.119286
9460,0.17352
9461,0.13436
9462,0.143654
9463,0.17352
9464,0.13436
9465,0.143654
9466,0.127168
9467,0.108264
9468,0.143349
9469,0.143825
9470,0.150685
9471,0.143349
9472,0.143825
9473,0.128217
9474,0.128217
9475,0.11029
9476,0.120624
9477,0.134586
9478,0.100768
9479,0.114944
9480,0.098087
9481,0.101995
9482,0.093223
9483,0.098087
9484,0.101995
9485,0.093223
9486,0.123581
9487,0.112427
9488,0.106852
9489,0.123336
9490,0.107058
9491,0.135894
9492,0.192717
9493,0.212039
9494,0.19195
9495,0.24447
9496,0.212039
9497,0.258828
9498,0.24447
9499,0.212039
9500,0.259642
9501,0.314271
9502,0.314287
9503,0.29996
9504,0.272156
9505,0.2342
9506,0.261818
9507,0.254094
9508,0.2342
9509,0.224081
9510,0.154274
9511,0.2342
9512,0.200597
9513,0.154274
9514,0.241571
9515,0.200597
9516,0.154274
9517,0.241571
9518,0.110278
9519,0.156153
9520,0.156153
9521,0.20054
9522,
9523,0.190689
9524,0.190607
9525,0.190607
9526,0.233888
9527,
9528,0.233034
9529,0.233888
9530,0.235696
9531,0.233888
9532,
9533,0.233034
9534,0.230225
9535,0.240047
9536,0.21197
9537,
9538,0.196045
9539,0.218725
9540,0.21867
9541,0.218342
9542,
9543,0.205706
9544,0.221376
9545,0.21867
9546,0.218342
9547,
9548,0.205706
9549,0.210126
9550,0.24111
9551,0.237102
9552,
9553,0.185221
9554,0.210126
9555,0.221622
9556,0.244044
9557,
9558,0.238992
9559,0.243795
9560,0.221622
9561,0.167908
9562,
9563,0.109618
9564,0.173871
9565,0.203343
9566,0.167908
9567,
9568,0.162934
9569,0.135146
9570,0.130472
9571,0.143382
9572,
9573,0.131176
9574,0.147767
9575,0.134476
9576,0.171103
9577,
9578,0.168173
9579,0.140833
9580,0.204259
9581,0.140833
9582,
9583,0.140833
9584,0.143763
9585,0.204259
9586,0.239588
9587,
9588,0.237807
9589,0.180973
9590,0.178075
9591,0.239588
9592,
9593,0.237807
9594,0.176951
9595,0.178075
9596,0.181869
9597,
9598,0.17535
9599,0.176951
9600,0.178075
9601,0.181869
9602,
9603,0.17535
9604,0.164144
9605,0.103107
9606,0.186494
9607,
9608,0.194222
9609,0.164144
9610,0.165366
9611,0.092291
9612,
9613,0.14065
9614,0.108727
9615,0.110743
9616,0.163381
9617,
9618,0.14065
9619,0.172811
9620,0.181619
9621,0.193087
9622,
9623,0.116139
9624,0.166297
9625,0.156339
9626,0.201478
9627,
9628,0.15378
9629,0.217012
9630,0.210172
9631,0.201478
9632,
9633,0.174118
9634,0.217012
9635,0.210172
9636,0.187729
9637,
9638,0.174118
9639,0.195583
9640,0.18648
9641,0.133787
9642,
9643,0.176267
9644,0.163401
9645,0.187514
9646,0.176267
9647,
9648,0.176267
9649,0.116629
9650,0.112902
9651,0.176507
9652,
9653,0.163401
9654,0.130502
9655,0.126534
9656,0.115526
9657,
9658,0.123452
9659,0.130502
9660,0.126534
9661,0.115526
9662,
9663,0.123452
9664,0.184238
9665,0.239933
9666,0.194885
9667,
9668,0.194866
9669,0.060933
9670,0.0651
9671,0.116518
9672,
9673,0.118542
9674,0.12392
9675,0.114795
9676,0.116423
9677,
9678,0.115328
9679,0.117483
9680,0.104792
9681,0.161428
9682,
9683,0.115328
9684,0.147988
9685,0.185552
9686,0.161428
9687,
9688,0.136216
9689,0.147988
9690,0.185552
9691,0.160181
9692,
9693,0.160706
9694,0.136473
9695,0.138717
9696,0.160181
9697,
9698,0.127776
9699,0.102986
9700,0.148297
9701,0.13631
9702,
9703,0.127776
9704,0.123387
9705,0.119394
9706,0.13631
9707,
9708,0.135887
9709,0.130598
9710,0.125199
9711,0.145003
9712,
9713,0.121443
9714,0.130598
9715,0.137519
9716,0.134593
9717,
9718,0.128731
9719,0.068415
9720,0.112994
9721,0.122566
9722,
9723,0.108078
9724,0.12272
9725,0.112994
9726,0.122566
9727,
9728,0.148242
9729,0.148748
9730,0.156817
9731,0.184905
9732,
9733,0.148242
9734,0.21456
9735,0.162929
9736,0.184905
9737,
9738,0.194153
9739,0.087841
9740,0.087841
9741,0.088866
9742,
9743,0.106809
9744,0.143883
9745,0.19174
9746,0.168223
9747,
9748,0.127335
9749,0.143883
9750,0.19174
9751,0.16425
9752,
9753,0.218954
9754,0.098896
9755,0.101125
9756,0.183913
9757,
9758,0.218954
9759,0.199368
9760,0.205068
9761,0.183913
9762,
9763,0.197939
9764,0.199368
9765,0.205068
9766,0.199368
9767,
9768,0.197939
9769,0.135131
9770,0.124508
9771,0.132225
9772,
9773,0.135131
9774,0.16092
9775,0.125495
9776,0.091458
9777,
9778,0.150311
9779,0.115236
9780,0.126955
9781,0.159213
9782,
9783,0.150311
9784,0.16648
9785,0.191695
9786,0.184769
9787,
9788,0.194973
9789,0.17411
9790,0.187931
9791,0.1697
9792,
9793,0.169689
9794,0.17411
9795,0.187931
9796,0.1697
9797,
9798,0.169689
9799,0.185191
9800,0.187745
9801,0.207409
9802,
9803,0.196781
9804,0.185191
9805,0.187745
9806,0.184778
9807,
9808,0.178774
9809,0.178499
9810,0.164473
9811,0.184778
9812,
9813,0.178774
9814,0.159097
9815,0.159376
9816,0.175352
9817,
9818,0.175377
9819,0.179645
9820,0.244108
9821,0.219937
9822,
9823,0.210944
9824,0.159397
9825,0.158861
9826,0.226937
9827,
9828,0.156303
9829,0.17626
9830,0.221188
9831,0.226937
9832,
9833,0.174018
9834,0.150511
9835,0.150511
9836,0.226937
9837,
9838,0.196642
9839,0.15847
9840,0.193036
9841,0.201365
9842,
9843,0.165426
9844,0.15847
9845,0.193036
9846,0.167248
9847,
9848,0.165426
9849,0.155749
9850,0.142047
9851,0.158421
9852,
9853,0.180871
9854,0.18255
9855,0.184097
9856,0.158421
9857,
9858,0.180871
9859,0.13608
9860,0.183689
9861,0.158421
9862,
9863,0.156434
9864,0.161143
9865,0.169292
9866,0.16366
9867,
9868,0.162023
9869,0.233164
9870,0.246903
9871,0.261147
9872,
9873,0.257277
9874,0.130233
9875,0.117051
9876,0.243569
9877,
9878,0.274057
9879,0.274057
9880,0.274507
9881,0.243569
9882,
9883,0.118581
9884,0.170019
9885,0.181427
9886,0.17101
9887,
9888,0.200671
9889,0.170019
9890,0.181427
9891,0.17101
9892,
9893,0.200671
9894,0.163388
9895,0.148701
9896,0.142763
9897,
9898,0.16183
9899,0.173652
9900,0.175908
9901,0.146082
9902,
9903,0.16183
9904,0.125033
9905,0.132526
9906,0.140423
9907,
9908,0.135777
9909,0.125033
9910,0.132526
9911,0.140423
9912,
9913,0.135801
9914,0.143236
9915,0.157635
9916,0.132542
9917,
9918,0.135801
9919,0.154238
9920,0.172063
9921,0.122294
9922,
9923,0.146501
9924,0.154238
9925,0.172063
9926,0.150614
9927,
9928,0.146501
9929,0.142698
9930,0.142698
9931,0.15741
9932,
9933,0.141778
9934,0.177962
9935,0.177962
9936,0.204527
9937,
9938,0.196745
9939,0.177962
9940,0.177962
9941,0.204527
9942,
9943,0.193122
9944,0.140511
9945,0.140511
9946,0.171544
9947,
9948,0.151699
9949,0.198127
9950,0.193119
9951,0.171544
9952,
9953,0.151699
9954,0.133136
9955,0.112218
9956,0.126824
9957,
9958,0.128253
9959,0.133136
9960,0.161956
9961,0.126824
9962,
9963,0.128253
9964,0.117542
9965,0.163228
9966,0.159558
9967,
9968,0.160138
9969,0.124305
9970,0.159507
9971,0.133995
9972,
9973,0.12055
9974,0.167143
9975,0.1206
9976,0.133995
9977,
9978,0.12055
9979,0.182708
9980,0.173244
9981,0.14756
9982,
9983,0.102812
9984,0.14622
9985,0.08368
9986,0.145027
9987,
9988,0.164354
9989,0.14622
9990,0.152984
9991,0.145027
9992,
9993,0.149423
9994,0.172025
9995,0.158661
9996,0.136286
9997,
9998,0.16409
9999,0.16643
10000,0.158661
10001,0.136286
10002,
10003,0.16409
10004,0.120184
10005,0.156287
10006,0.136286
10007,
10008,0.18137
10009,0.082967
10010,0.084234
10011,0.165723
10012,
10013,0.130001
10014,0.164767
10015,0.170002
10016,0.165723
10017,
10018,0.166253
10019,0.189749
10020,0.188456
10021,0.175335
10022,
10023,0.198361
10024,0.183933
10025,0.190465
10026,0.175335
10027,
10028,0.198361
10029,0.183933
10030,0.190465
10031,0.196899
10032,
10033,0.18598
10034,0.160073
10035,0.251712
10036,0.198828
10037,
10038,0.195941
10039,0.170978
10040,0.246023
10041,0.251365
10042,
10043,0.251365
10044,0.249896
10045,0.246023
10046,0.251365
10047,
10048,0.236634
10049,0.2455
10050,0.236677
10051,0.244091
10052,
10053,0.235756
10054,0.217116
10055,0.247785
10056,0.244091
10057,
10058,0.235756
10059,0.108399
10060,0.109353
10061,0.116601
10062,
10063,0.100388
10064,0.161968
10065,0.220296
10066,0.157187
10067,
10068,0.100388
10069,0.161382
10070,0.218243
10071,0.247541
10072,
10073,0.160995
10074,0.115195
10075,0.115195
10076,0.169214
10077,
10078,0.173472
10079,0.229256
10080,0.285777
10081,0.307854
10082,
10083,0.218025
10084,0.229256
10085,0.285777
10086,0.208506
10087,
10088,0.218025
10089,0.143287
10090,0.135298
10091,0.28584
10092,
10093,0.218025
10094,0.305342
10095,0.143279
10096,0.253781
10097,
10098,0.252074
10099,0.305342
10100,0.143279
10101,0.253781
10102,
10103,0.159541
10104,0.126543
10105,0.123954
10106,0.176995
10107,
10108,0.176995
10109,0.119137
10110,0.128966
10111,0.119518
10112,
10113,0.176995
10114,0.119137
10115,0.128966
10116,0.096828
10117,
10118,0.085282
10119,0.154998
10120,0.152364
10121,0.154998
10122,
10123,0.154998
10124,0.163157
10125,0.16926
10126,0.153732
10127,
10128,0.163157
10129,0.12705
10130,0.12923
10131,0.153732
10132,
10133,0.088901
10134,0.159642
10135,0.125911
10136,0.189736
10137,
10138,0.199415
10139,0.166935
10140,0.175932
10141,0.189736
10142,
10143,0.181008
10144,0.166935
10145,0.175932
10146,0.179947
10147,
10148,0.181008
10149,0.123712
10150,0.291071
10151,0.183413
10152,
10153,0.178372
10154,0.123712
10155,0.291071
10156,0.1668
10157,
10158,0.209107
10159,0.184302
10160,0.163535
10161,0.1668
10162,
10163,0.209107
10164,0.180736
10165,0.155195
10166,0.1668
10167,
10168,0.190762
10169,0.16721
10170,
10171,0.182493
10172,0.168976
10173,0.12972
10174,
10175,0.182493
10176,0.13513
10177,0.155651
10178,
10179,0.160101
10180,0.133053
10181,0.155651
10182,
10183,0.160101
10184,0.133053
10185,0.119233
10186,
10187,0.242043
10188,0.141043
10189,0.243398
10190,
10191,0.242043
10192,0.274743
10193,0.183136
10194,
10195,0.183136
10196,0.173175
10197,0.183136
10198,
10199,0.183136
10200,0.173175
10201,0.212624
10202,
10203,0.171221
10204,0.161241
10205,0.212624
10206,
10207,0.161575
10208,0.208692
10209,0.099481
10210,
10211,0.142051
10212,0.120121
10213,0.094227
10214,
10215,0.119166
10216,0.139962
10217,0.164839
10218,
10219,0.164839
10220,0.139962
10221,0.170873
10222,
10223,0.220585
10224,0.146478
10225,0.221806
10226,
10227,0.220585
10228,0.273447
10229,0.165761
10230,
10231,0.165397
10232,0.16999
10233,0.195646
10234,
10235,0.165397
10236,0.16999
10237,0.195646
10238,
10239,0.206742
10240,0.16999
10241,0.132587
10242,
10243,0.196695
10244,0.233378
10245,0.184232
10246,
10247,0.188024
10248,0.154838
10249,0.157144
10250,
10251,0.216189
10252,0.15407
10253,0.208587
10254,
10255,0.129159
10256,0.209996
10257,0.208587
10258,
10259,0.198659
10260,0.209996
10261,0.13982
10262,
10263,0.21767
10264,0.213245
10265,0.253181
10266,
10267,0.254595
10268,0.259598
10269,0.113455
10270,
10271,0.2334
10272,0.193919
10273,0.184261
10274,
10275,0.2334
10276,0.193919
10277,0.184261
10278,
10279,0.201393
10280,0.193919
10281,0.146839
10282,
10283,0.232237
10284,0.179377
10285,0.198869
10286,
10287,0.197054
10288,0.213969
10289,0.180762
10290,
10291,0.170761
10292,0.205941
10293,0.176552
10294,
10295,0.182165
10296,0.300401
10297,0.176552
10298,
10299,0.205831
10300,0.300401
10301,0.196356
10302,
10303,0.141667
10304,0.170501
10305,0.196356
10306,
10307,0.188718
10308,0.170501
10309,0.161078
10310,
10311,0.233934
10312,0.183231
10313,0.171409
10314,
10315,0.233934
10316,0.212416
10317,0.201793
10318,
10319,0.203306
10320,0.206876
10321,0.108609
10322,
10323,0.157571
10324,0.175386
10325,0.154312
10326,
10327,0.151617
10328,0.175386
10329,0.141833
10330,
10331,0.165161
10332,0.145466
10333,0.104263
10334,
10335,0.165161
10336,0.13741
10337,0.141367
10338,
10339,0.158912
10340,0.223637
10341,0.173723
10342,
10343,0.218046
10344,0.223637
10345,0.173723
10346,
10347,0.218046
10348,0.223637
10349,0.169871
10350,
10351,0.228757
10352,0.199734
10353,0.23779
10354,
10355,0.253143
10356,0.188231
10357,0.23779
10358,
10359,0.253143
10360,0.188231
10361,0.276071
10362,
10363,0.264695
10364,0.192955
10365,0.155165
10366,
10367,0.155742
10368,0.146583
10369,0.134943
10370,
10371,0.186075
10372,0.138668
10373,0.149621
10374,
10375,0.186075
10376,0.158021
10377,0.134838
10378,
10379,0.135696
10380,0.191668
10381,0.134838
10382,
10383,0.135696
10384,0.191668
10385,0.109263
10386,
10387,0.130155
10388,0.128053
10389,0.162195
10390,
10391,0.15196
10392,0.164062
10393,0.162195
10394,
10395,0.169666
10396,0.164062
10397,0.203044
10398,
10399,0.169666
10400,0.189897
10401,0.229879
10402,
10403,0.113116
10404,0.139418
10405,0.229879
10406,
10407,0.217738
10408,0.139418
10409,0.113171
10410,
10411,0.161596
10412,0.134227
10413,0.158533
10414,
10415,0.135324
10416,0.127857
10417,0.158533
10418,
10419,0.135324
10420,0.127857
10421,0.096731
10422,
10423,0.143018
10424,0.146421
10425,0.13007
10426,
10427,0.143018
10428,0.146421
10429,0.13007
10430,
10431,0.085793
10432,0.089028
10433,0.070358
10434,
10435,0.157016
10436,0.140097
10437,0.136506
10438,
10439,0.166026
10440,0.174181
10441,0.136506
10442,
10443,0.166026
10444,0.174181
10445,0.19057
10446,
10447,0.16799
10448,0.174181
10449,0.09473
10450,
10451,0.082332
10452,0.164444
10453,0.160583
10454,
10455,0.126361
10456,0.164444
10457,0.133687
10458,
10459,0.126361
10460,0.141167
10461,0.14005
10462,
10463,0.126361
10464,0.12239
10465,0.140862
10466,
10467,0.111416
10468,0.117192
10469,0.140862
10470,
10471,0.142408
10472,0.117192
10473,0.110189
10474,
10475,0.13171
10476,0.118508
10477,0.114793
10478,
10479,0.113643
10480,0.120791
10481,0.114793
10482,
10483,0.113643
10484,0.100267
10485,0.084547
10486,
10487,0.087643
10488,0.066863
10489,0.158806
10490,0.139655
10491,
10492,0.100928
10493,0.18491
10494,
10495,0.147012
10496,0.158674
10497,
10498,0.077244
10499,0.158674
10500,
10501,0.195039
10502,0.159709
10503,
10504,0.151062
10505,0.159709
10506,
10507,0.321143
10508,0.175707
10509,
10510,0.321143
10511,0.175707
10512,
10513,0.100398
10514,0.150864
10515,
10516,0.09155
10517,0.149636
10518,
10519,0.172831
10520,0.132524
10521,
10522,0.172831
10523,0.174957
10524,
10525,0.131056
10526,0.156823
10527,
10528,0.092496
10529,0.092496
10530,
10531,0.092496
10532,0.130112
10533,
10534,0.132147
10535,0.109928
10536,
10537,0.122134
10538,0.135812
10539,
10540,0.122134
10541,0.135812
10542,
10543,0.179159
10544,0.10192
10545,
10546,0.244142
10547,0.177165
10548,
10549,0.157597
10550,0.145583
10551,
10552,0.133131
10553,0.145583
10554,
10555,0.133131
10556,0.180622
10557,
10558,0.113818
10559,0.111793
10560,
10561,0.067041
10562,0.111793
10563,
10564,0.145627
10565,0.168427
10566,
10567,0.170945
10568,0.169613
10569,
10570,0.145249
10571,0.087124
10572,
10573,0.145249
10574,0.145684
10575,
10576,0.174085
10577,0.156512
10578,
10579,0.155283
10580,0.155283
10581,
10582,0.155283
10583,0.155283
10584,
10585,0.1438
10586,0.134956
10587,
10588,0.116899
10589,0.144517
10590,
10591,0.116899
10592,0.144517
10593,
10594,0.116899
10595,0.145175
10596,
10597,0.151802
10598,0.129417
10599,
10600,0.151802
10601,0.103658
10602,
10603,0.152309
10604,0.13636
10605,
10606,0.152309
10607,0.13636
10608,
10609,0.158806
10610,0.139655
10611,
10612,0.100928
10613,0.18491
10614,
10615,0.147012
10616,0.158674
10617,
10618,0.077244
10619,0.158674
10620,
10621,0.195039
10622,0.159709
10623,
10624,0.151062
10625,0.159709
10626,
10627,0.321143
10628,0.175707
10629,
10630,0.321143
10631,0.175707
10632,
10633,0.100398
10634,0.150864
10635,
10636,0.09155
10637,0.149636
10638,
10639,0.173769
10640,0.191445
10641,
10642,0.123687
10643,0.237184
10644,
10645,0.199359
10646,0.183265
10647,
10648,0.117742
10649,0.247707
10650,
10651,0.198281
10652,0.203548
10653,
10654,0.244412
10655,0.25737
10656,
10657,0.244412
10658,0.25737
10659,
10660,0.108606
10661,0.175751
10662,
10663,0.197471
10664,0.203092
10665,
10666,0.191061
10667,0.168364
10668,
10669,0.145521
10670,0.153494
10671,
10672,0.122652
10673,0.170702
10674,
10675,0.170702
10676,0.170702
10677,
10678,0.155622
10679,0.160961
10680,
10681,0.127217
10682,0.098012
10683,
10684,0.106496
10685,0.112873
10686,
10687,0.120992
10688,0.120143
10689,
10690,0.127079
10691,0.114528
10692,
10693,0.122491
10694,0.122491
10695,
10696,0.117178
10697,0.117178
10698,
10699,0.279606
10700,0.239019
10701,
10702,0.279606
10703,0.162543
10704,
10705,0.092295
10706,0.187661
10707,
10708,0.116896
10709,0.099153
10710,
10711,0.248339
10712,0.246445
10713,
10714,0.167536
10715,0.148384
10716,
10717,0.084459
10718,0.15487
10719,
10720,0.154424
10721,0.15487
10722,
10723,0.178918
10724,0.164278
10725,
10726,0.154421
10727,0.146451
10728,
10729,0.237471
10730,0.214029
10731,
10732,0.263393
10733,0.260503
10734,
10735,0.263393
10736,0.260503
10737,
10738,0.302098
10739,0.300551
10740,
10741,0.302098
10742,0.300551
10743,
10744,0.241965
10745,0.24182
10746,
10747,0.135788
10748,0.212972
10749,
10750,0.214822
10751,0.212972
10752,
10753,0.176283
10754,0.167039
10755,
10756,0.176283
10757,0.167039
10758,
10759,0.260711
10760,0.136286
10761,
10762,0.12394
10763,0.201649
10764,
10765,0.155117
10766,0.090463
10767,
10768,0.188882
10769,0.14484
10770,
10771,0.188882
10772,0.20626
10773,
10774,0.188882
10775,0.196156
10776,
10777,0.210413
10778,0.196156
10779,
10780,0.165202
10781,0.169154
10782,
10783,0.21536
10784,0.189811
10785,
10786,0.085825
10787,0.189811
10788,
10789,0.159068
10790,0.16088
10791,
10792,0.126556
10793,0.181674
10794,
10795,0.15801
10796,0.181674
10797,
10798,0.124392
10799,0.148591
10800,
10801,0.195315
10802,0.199033
10803,
10804,0.206461
10805,0.206915
10806,
10807,0.20332
10808,0.177672
10809,
10810,0.223658
10811,0.288114
10812,
10813,0.223658
10814,0.154219
10815,
10816,0.190217
10817,0.181759
10818,
10819,0.214052
10820,0.179098
10821,
10822,0.212168
10823,0.179098
10824,
10825,0.100036
10826,0.165538
10827,
10828,0.14843
10829,0.165538
10830,
10831,0.159597
10832,0.160148
10833,
10834,0.133894
10835,0.135987
10836,
10837,0.112855
10838,0.127917
10839,
10840,0.112855
10841,0.139896
10842,
10843,0.135697
10844,0.064672
10845,
10846,0.135697
10847,0.135297
10848,
10849,0.113627
10850,0.15845
10851,0.099236
10852,0.174838
10853,0.179511
10854,0.19252
10855,0.15845
10856,0.188726
10857,0.174838
10858,0.179511
10859,0.148105
10860,0.159443
10861,0.174676
10862,0.134111
10863,0.163573
10864,0.146307
10865,0.163937
10866,0.146196
10867,0.109398
10868,0.154558
10869,0.146307
10870,0.182517
10871,0.16662
10872,0.186566
10873,0.183363
10874,0.18547
10875,0.193232
10876,0.238194
10877,0.172015
10878,0.170877
10879,0.184539
10880,0.193232
10881,0.238194
10882,0.172015
10883,0.170877
10884,0.177662
10885,0.193232
10886,0.1974
10887,0.191986
10888,0.191571
10889,0.177662
10890,0.194025
10891,0.201486
10892,0.20513
10893,0.145606
10894,0.179112
10895,0.194025
10896,0.206486
10897,0.141023
10898,0.206486
10899,0.275818
10900,0.186926
10901,0.275818
10902,0.278323
10903,0.252341
10904,0.275818
10905,0.188385
10906,0.275818
10907,0.278323
10908,0.252341
10909,0.258917
10910,0.23865
10911,0.31092
10912,0.273279
10913,0.323313
10914,0.159375
10915,0.23865
10916,0.24546
10917,0.216355
10918,0.222125
10919,0.385452
10920,0.202341
10921,0.245383
10922,0.215378
10923,0.222776
10924,0.385452
10925,0.202341
10926,0.245383
10927,0.24409
10928,0.222776
10929,0.15367
10930,0.208947
10931,0.183179
10932,0.24409
10933,0.180975
10934,0.127852
10935,0.173905
10936,0.145828
10937,0.149395
10938,0.166141
10939,0.151311
10940,0.173905
10941,0.167665
10942,0.216863
10943,0.166141
10944,0.162395
10945,0.132733
10946,0.163641
10947,0.149748
10948,0.141621
10949,0.119669
10950,0.11611
10951,0.128396
10952,0.111561
10953,0.130733
10954,0.11544
10955,0.085271
10956,0.128396
10957,0.095262
10958,0.130733
10959,0.11544
10960,0.140346
10961,0.112793
10962,0.095262
10963,0.155996
10964,0.079008
10965,0.120745
10966,0.079027
10967,0.13819
10968,0.1063
10969,0.106319
10970,0.120745
10971,0.12276
10972,0.132782
10973,0.123025
10974,0.091847
10975,0.120745
10976,0.096918
10977,0.132782
10978,0.123025
10979,0.096282
10980,0.101255
10981,0.096282
10982,0.096176
10983,0.096282
10984,0.096211
10985,0.101255
10986,0.095708
10987,0.1016
10988,0.094296
10989,0.09217
10990,0.094211
10991,0.095708
10992,0.079244
10993,0.094296
10994,0.09217
10995,0.094211
10996,0.093325
10997,0.079244
10998,0.092897
10999,0.113627
11000,0.15845
11001,0.099236
11002,0.174838
11003,0.179511
11004,0.19252
11005,0.15845
11006,0.188726
11007,0.174838
11008,0.179511
11009,0.148105
11010,0.159443
11011,0.174676
11012,0.134111
11013,0.163573
11014,0.146307
11015,0.163937
11016,0.146196
11017,0.109398
11018,0.154558
11019,0.146307
11020,0.182517
11021,0.16662
11022,0.186566
11023,0.183363
11024,0.18547
11025,0.193232
11026,0.238194
11027,0.172015
11028,0.170877
11029,0.184539
11030,0.193232
11031,0.238194
11032,0.172015
11033,0.170877
11034,0.177662
11035,0.193232
11036,0.1974
11037,0.191986
11038,0.191571
11039,0.177662
11040,0.194025
11041,0.201486
11042,0.20513
11043,0.145606
11044,0.179112
11045,0.194025
11046,0.206486
11047,0.141023
11048,0.206486
11049,0.125463
11050,0.164388
11051,0.135508
11052,0.146226
11053,0.146829
11054,0.09815
11055,0.128626
11056,0.135508
11057,0.12005
11058,0.146829
11059,0.10568
11060,0.10801
