bb_idx,MT_HLAthena,WT_HLAthena
739,,
740,0.0260673406869399,0.0011073445891851
741,0.0061858863167193,0.0088335672851018
742,0.0111931156023881,0.0112747574446581
743,0.0120672818305643,0.0195987405187528
744,,
745,,
746,0.0008685924287426,0.0007993029316979
747,0.0270616374961618,0.0113573226598318
748,0.0265620470446366,0.0253190527967591
749,0.0130882563281274,0.0204680953643725
750,,
751,,
752,0.0008792663848049,0.0003935064638988
753,0.021577104749061,0.0065097030182692
754,0.0281480453193783,0.136226779970133
755,0.0052545528210531,0.0604642344160109
756,,
757,,
758,0.0005030680443825,0.0011542497031516
759,0.0052893602635271,0.0023209833174405
760,0.101544160557549,0.0453038210424388
761,0.0029946970198782,0.0048684537097061
762,,
763,,
764,0.0048101437607935,0.004614400440025
765,0.0197670871914145,0.0043461065732925
766,0.021397092718285,0.017285842303924
767,0.0044945785432598,0.0027261108728352
768,,
769,,
770,0.0006920713458485,0.0003991401810758
771,0.0676973982364871,0.0815720163854874
772,0.175315756273145,0.099491422102114
773,0.0222499611890978,0.0104162989019339
774,,
775,,
776,0.0380252359533592,0.0764015071106971
777,0.0575861986998158,0.0338019039426904
778,0.172362563500388,0.0920556917088106
779,0.0096724003642318,0.0135696101149531
780,,
781,,
782,0.0054648891396532,0.0047847145212977
783,0.0042721262723514,0.0033129696471506
784,0.146657348931896,0.080512344203372
785,0.0027043183652494,0.0026173686043977
786,,
787,,
788,0.0963366429036897,0.0145285617372994
789,0.0042061866915901,0.0048594715597573
790,0.0268084036740119,0.0212808559952666
791,0.0038347170718932,0.0060130669831778
792,,
793,,
794,0.0046854667043792,0.0042812223780654
795,0.0124650473243997,0.0056749193312296
796,0.0178214146891454,0.0141676047561406
797,0.0017218713047315,0.0016562009683386
798,,
799,,
800,0.0006596914543024,0.0002507069727964
801,0.0485932758698861,0.0313648610152692
802,0.0442387774268961,0.0546317419952377
803,0.0044954287651004,0.0066191026767935
804,,
805,,
806,0.0123576769491289,0.0137381193400264
807,0.010440147402955,0.0075301382936433
808,0.0115169194708465,0.0085550827056674
809,0.0056389351284047,0.0072916393506198
810,,
811,,
812,0.0001615862099249,0.0001866865716187
813,0.0126899383118952,0.0034537498759972
814,0.0197688575982789,0.0203393988076843
815,0.0156641918845708,0.0127310725860298
816,,
817,,
818,0.001273907240693,0.002009343283852
819,0.013641527067941,0.0102758171378203
820,0.0274669891592768,0.0338396078788921
821,0.007762622040981,0.0304019695406573
822,,
823,,
824,0.35308027813832,0.168017900212564
825,0.0122551105666692,0.021029527090852
826,0.0475353038371799,0.089534801366325
827,0.0687066305894405,0.0569204363842598
828,,
829,,
830,0.0007050261207041,0.0006464730648884
831,0.0160926066255342,0.0159058073786178
832,0.0921384650550964,0.113799889267991
833,0.0014267641308783,0.0015266219266878
834,,
835,,
836,0.0274527474959743,0.212576388407292
837,0.0336165676721268,0.0241910954610729
838,0.242183279390964,0.2615255977648
839,0.045542149967514,0.026041552360079
840,,
841,,
842,0.0044662127168016,0.0059500428636359
843,0.004232355691541,0.010017880692289
844,0.0057998330476241,0.0089316752465593
845,0.0018205339836868,0.002098253638927
846,,
847,,
848,0.0006025895531706,0.0017884291415005
849,0.0102802455376352,0.0333395418178043
850,0.0188431183615143,0.0176095665751038
851,0.0065297357406557,0.0048644236121617
852,,
853,,
854,0.0016161609013642,0.0022932092424576
855,0.212189771084943,0.224227078864351
856,0.0479293429186024,0.0581962796949988
857,0.0112863923814277,0.0076347831756316
858,,
859,,
860,0.00226161690692,0.0016726718707509
861,0.007146242668629,0.0304638261754816
862,0.1381280725395,0.132370346127492
863,0.266619789621068,0.470764702144596
864,,
865,,
866,0.0067875968308524,0.0005890270117182
867,0.157720409439773,0.0193922762626446
868,0.136555349754377,0.0277559314395249
869,0.574692071477572,0.0587468500456048
870,,
871,,
872,0.0013617233517783,0.000585251369297
873,0.0014123775608014,0.0012660398064478
874,0.0276160360676133,0.016718573475373
875,0.005015442692133,0.004106712473448
876,,
877,,
878,0.0007884239053232,0.0007962941962457
879,0.0026652434580885,0.0026336101768619
880,0.029049444580677,0.0387663872754072
881,0.315456984771623,0.114344097384148
882,,
883,,
884,0.0006435729507277,0.000664714105796
885,0.0075087526887525,0.003774400648884
886,0.0207090192262614,0.0119157944470418
887,0.0076390908060703,0.0142464515148377
888,,
889,,
890,0.0012878507009771,0.0009900891101892
891,0.010412259915635,0.0092175310673256
892,0.0271484785079439,0.0340184098607602
893,0.0082923856429665,0.0093179477225122
894,,
895,,
896,0.0052785093234787,0.001522261915655
897,0.003641958054949,0.0017607648304369
898,0.0136888386608108,0.011499030825669
899,0.0023677977509376,0.0021361306734939
900,,
901,,
902,0.0003970340287613,0.0003733773235934
903,0.0014625150436889,0.0013062479309761
904,0.0062430775284156,0.0050469042821229
905,0.0016826012626324,0.0017382174456239
906,,
907,,
908,0.0016287652426702,0.000576392845624
909,0.0072636202116377,0.0045718796456337
910,0.0514437263738526,0.0265982064863137
911,0.0195272320512837,0.0183276342926547
912,,
913,,
914,0.0046990221934518,0.0029461494201364
915,0.0204970349761425,0.0340682651168512
916,0.0647028935322952,0.058289388494773
917,0.0161554079027458,0.0069473248534551
918,,
919,,
920,0.0038840781397892,0.002940277502906
921,0.01948036353715,0.0105241315706937
922,0.106953028247355,0.0373113031106994
923,0.0027542359938201,0.0019335517706875
924,,
925,,
926,0.0102772379076972,0.0047253422241434
927,0.0098247187472427,0.0034098836957936
928,0.224561193202519,0.0238976255219313
929,0.0180117892347173,0.0071973776603246
930,,
931,,
932,0.29798187452058,0.012885548279155
933,0.834492745664385,0.935247876909044
934,0.684553286516004,0.572121237466733
935,0.478356963101154,0.597393122812112
936,,
937,,
938,0.002891502144866,0.0025262377202403
939,0.0059493377174173,0.0025462359293265
940,0.0575650595050926,0.06108602953027
941,0.0043299830395375,0.0063697517654671
