method,dataset,label_ratio,seed,dice_head,dice_mean,hd95_head,hd95_mean,n_labeled,n_unlabeled,n_test,epochs,train_time_min
fixmatch,hc18,0.05,0,0.70,0.8797,0.8797,15.78,15.78,31,593,155,5,0.35
freematch_sat,hc18,0.05,0,adaptive,0.8772,0.8772,16.22,16.22,31,593,155,5,0.35
fixmatch,psfhs,0.20,4,0.80,0.8806,0.9499,0.9153,2.87,1.99,2.43,217,870,271,100,12.31
fixmatch,psfhs,0.01,0,0.90,0.0130,0.8311,0.4220,31.39,13.84,22.62,10,1077,271,100,0.83
fixmatch,psfhs,0.01,1,0.90,0.6278,0.8107,0.7192,16.61,17.62,17.12,10,1077,271,100,0.89
fixmatch,psfhs,0.01,2,0.90,0.6230,0.7901,0.7065,18.90,21.50,20.20,10,1077,271,100,0.87
fixmatch,psfhs,0.01,3,0.90,0.6140,0.8358,0.7249,38.86,14.11,26.49,10,1077,271,100,0.91
fixmatch,psfhs,0.01,4,0.90,0.6240,0.8470,0.7355,19.81,13.15,16.48,10,1077,271,100,0.91
fixmatch,psfhs,0.02,0,0.90,0.6648,0.8804,0.7726,15.83,8.80,12.31,21,1066,271,100,1.54
fixmatch,psfhs,0.02,1,0.90,0.6676,0.8669,0.7672,16.25,10.68,13.47,21,1066,271,100,1.55
fixmatch,psfhs,0.02,2,0.90,0.7000,0.8550,0.7775,12.74,13.95,13.34,21,1066,271,100,1.55
fixmatch,psfhs,0.02,3,0.90,0.7572,0.8770,0.8171,11.71,11.17,11.44,21,1066,271,100,1.55
fixmatch,psfhs,0.02,4,0.90,0.7193,0.8730,0.7962,15.20,9.58,12.39,21,1066,271,100,1.55
fixmatch,psfhs,0.05,0,0.90,0.8046,0.9263,0.8654,6.34,3.97,5.16,54,1033,271,100,3.33
fixmatch,psfhs,0.05,1,0.90,0.8024,0.9177,0.8601,7.16,5.32,6.24,54,1033,271,100,3.31
fixmatch,psfhs,0.05,2,0.90,0.8039,0.9105,0.8572,7.43,6.50,6.96,54,1033,271,100,3.30
fixmatch,psfhs,0.05,3,0.90,0.8276,0.9251,0.8763,6.95,5.53,6.24,54,1033,271,100,3.32
fixmatch,psfhs,0.05,4,0.90,0.8226,0.9295,0.8760,8.47,3.59,6.03,54,1033,271,100,3.31
fixmatch,psfhs,0.10,0,0.90,0.8529,0.9443,0.8986,4.08,2.88,3.48,108,979,271,100,6.39
fixmatch,psfhs,0.10,1,0.90,0.8570,0.9427,0.8998,4.10,2.38,3.24,108,979,271,100,6.40
fixmatch,psfhs,0.10,2,0.90,0.8254,0.9453,0.8854,4.72,2.17,3.45,108,979,271,100,6.41
fixmatch,psfhs,0.10,3,0.90,0.8574,0.9408,0.8991,5.13,2.48,3.81,108,979,271,100,6.49
fixmatch,psfhs,0.10,4,0.90,0.8724,0.9427,0.9075,3.83,2.18,3.00,108,979,271,100,6.56
fixmatch,psfhs,0.20,0,0.90,0.8932,0.9498,0.9215,2.99,1.75,2.37,217,870,271,100,12.32
fixmatch,psfhs,0.20,1,0.90,0.8957,0.9536,0.9246,2.49,1.64,2.06,217,870,271,100,12.20
fixmatch,psfhs,0.20,2,0.90,0.8935,0.9507,0.9221,2.48,1.83,2.15,217,870,271,100,11.92
fixmatch,psfhs,0.20,3,0.90,0.8877,0.9487,0.9182,2.79,2.01,2.40,217,870,271,100,11.92
fixmatch,psfhs,0.20,4,0.90,0.8757,0.9493,0.9125,3.94,1.74,2.84,217,870,271,100,12.45
freematch_sat,hc18,0.01,0,adaptive,0.8465,0.8465,15.52,15.52,6,618,155,100,0.50
freematch_sat,hc18,0.01,1,adaptive,0.7998,0.7998,23.62,23.62,6,618,155,100,0.50
freematch_sat,hc18,0.01,2,adaptive,0.8485,0.8485,18.77,18.77,6,618,155,100,0.50
freematch_sat,hc18,0.01,3,adaptive,0.8599,0.8599,17.89,17.89,6,618,155,100,0.51
freematch_sat,hc18,0.01,4,adaptive,0.8035,0.8035,26.19,26.19,6,618,155,100,0.50
freematch_sat,hc18,0.02,0,adaptive,0.9168,0.9168,11.49,11.49,12,612,155,100,1.00
freematch_sat,hc18,0.02,1,adaptive,0.9254,0.9254,11.39,11.39,12,612,155,100,1.01
freematch_sat,hc18,0.02,2,adaptive,0.9125,0.9125,11.50,11.50,12,612,155,100,1.01
freematch_sat,hc18,0.02,3,adaptive,0.9269,0.9269,9.97,9.97,12,612,155,100,1.01
freematch_sat,hc18,0.02,4,adaptive,0.9181,0.9181,11.94,11.94,12,612,155,100,1.01
freematch_sat,hc18,0.05,1,adaptive,0.9621,0.9621,3.56,3.56,31,593,155,100,2.04
freematch_sat,hc18,0.05,2,adaptive,0.9531,0.9531,6.97,6.97,31,593,155,100,2.04
freematch_sat,hc18,0.05,3,adaptive,0.9548,0.9548,5.07,5.07,31,593,155,100,2.02
freematch_sat,hc18,0.05,4,adaptive,0.9581,0.9581,5.38,5.38,31,593,155,100,1.99
freematch_sat,hc18,0.10,0,adaptive,0.9712,0.9712,3.03,3.03,62,562,155,100,4.00
freematch_sat,hc18,0.10,1,adaptive,0.9697,0.9697,2.80,2.80,62,562,155,100,4.00
freematch_sat,hc18,0.10,2,adaptive,0.9651,0.9651,3.34,3.34,62,562,155,100,4.00
freematch_sat,hc18,0.10,3,adaptive,0.9675,0.9675,2.51,2.51,62,562,155,100,4.01
freematch_sat,hc18,0.10,4,adaptive,0.9684,0.9684,2.95,2.95,62,562,155,100,4.00
freematch_sat,hc18,0.20,0,adaptive,0.9752,0.9752,1.98,1.98,124,500,155,100,8.19
freematch_sat,hc18,0.20,1,adaptive,0.9751,0.9751,2.00,2.00,124,500,155,100,8.19
freematch_sat,hc18,0.20,2,adaptive,0.9716,0.9716,2.59,2.59,124,500,155,100,8.08
freematch_sat,hc18,0.20,3,adaptive,0.9745,0.9745,0.98,0.98,124,500,155,100,8.21
freematch_sat,hc18,0.20,4,adaptive,0.9732,0.9732,2.43,2.43,124,500,155,100,8.21
fixmatch,hc18,0.01,0,0.70,0.8417,0.8417,17.47,17.47,6,618,155,100,0.50
fixmatch,hc18,0.01,1,0.70,0.8212,0.8212,21.31,21.31,6,618,155,100,0.50
fixmatch,hc18,0.01,2,0.70,0.8537,0.8537,17.98,17.98,6,618,155,100,0.52
fixmatch,hc18,0.01,3,0.70,0.8590,0.8590,18.51,18.51,6,618,155,100,0.51
fixmatch,hc18,0.01,4,0.70,0.8124,0.8124,24.32,24.32,6,618,155,100,0.50
fixmatch,hc18,0.02,0,0.70,0.9227,0.9227,10.21,10.21,12,612,155,100,1.05
fixmatch,hc18,0.02,1,0.70,0.9285,0.9285,11.00,11.00,12,612,155,100,1.01
fixmatch,hc18,0.02,2,0.70,0.9033,0.9033,13.44,13.44,12,612,155,100,1.01
fixmatch,hc18,0.02,3,0.70,0.9240,0.9240,10.74,10.74,12,612,155,100,1.00
fixmatch,hc18,0.02,4,0.70,0.9267,0.9267,10.43,10.43,12,612,155,100,0.99
fixmatch,hc18,0.05,1,0.70,0.9622,0.9622,2.85,2.85,31,593,155,100,1.98
fixmatch,hc18,0.05,2,0.70,0.9572,0.9572,5.06,5.06,31,593,155,100,1.98
fixmatch,hc18,0.05,3,0.70,0.9524,0.9524,4.92,4.92,31,593,155,100,1.98
fixmatch,hc18,0.05,4,0.70,0.9596,0.9596,5.00,5.00,31,593,155,100,1.98
fixmatch,hc18,0.10,0,0.70,0.9708,0.9708,2.94,2.94,62,562,155,100,4.07
fixmatch,hc18,0.10,1,0.70,0.9689,0.9689,2.77,2.77,62,562,155,100,4.08
fixmatch,hc18,0.10,2,0.70,0.9672,0.9672,3.23,3.23,62,562,155,100,4.12
fixmatch,hc18,0.10,3,0.70,0.9682,0.9682,2.28,2.28,62,562,155,100,4.00
fixmatch,hc18,0.10,4,0.70,0.9695,0.9695,3.22,3.22,62,562,155,100,3.99
fixmatch,hc18,0.20,0,0.70,0.9755,0.9755,1.24,1.24,124,500,155,100,7.99
fixmatch,hc18,0.20,1,0.70,0.9749,0.9749,1.82,1.82,124,500,155,100,8.09
fixmatch,hc18,0.20,2,0.70,0.9715,0.9715,2.07,2.07,124,500,155,100,7.96
fixmatch,hc18,0.20,3,0.70,0.9741,0.9741,1.04,1.04,124,500,155,100,8.00
fixmatch,hc18,0.20,4,0.70,0.9735,0.9735,2.69,2.69,124,500,155,100,8.35
fixmatch,hc18,0.01,0,0.80,0.8513,0.8513,15.62,15.62,6,618,155,100,0.50
fixmatch,hc18,0.01,1,0.80,0.8282,0.8282,20.44,20.44,6,618,155,100,0.51
fixmatch,hc18,0.01,2,0.80,0.8543,0.8543,17.46,17.46,6,618,155,100,0.52
fixmatch,hc18,0.01,3,0.80,0.8523,0.8523,18.35,18.35,6,618,155,100,0.51
fixmatch,hc18,0.01,4,0.80,0.8033,0.8033,25.54,25.54,6,618,155,100,0.54
fixmatch,hc18,0.02,0,0.80,0.9180,0.9180,10.83,10.83,12,612,155,100,1.07
fixmatch,hc18,0.02,1,0.80,0.9297,0.9297,10.38,10.38,12,612,155,100,1.03
fixmatch,hc18,0.02,2,0.80,0.9065,0.9065,13.01,13.01,12,612,155,100,1.01
fixmatch,hc18,0.02,3,0.80,0.9264,0.9264,9.48,9.48,12,612,155,100,1.01
fixmatch,hc18,0.02,4,0.80,0.9275,0.9275,9.55,9.55,12,612,155,100,1.06
fixmatch,hc18,0.05,0,0.80,0.9597,0.9597,4.77,4.77,31,593,155,100,2.05
fixmatch,hc18,0.05,1,0.80,0.9595,0.9595,3.79,3.79,31,593,155,100,2.09
