sample_id,group,final_norm,is_monotone,max_rebound,K,trained_S,extrapolated,sim_k1,sim_k2,sim_k3,sim_k4,sim_k5,sim_k6,sim_k7,sim_k8,sim_k9,sim_k10,sim_k11,sim_k12,sim_k13,sim_k14,sim_k15,sim_k16
nih_506,medium,105.76964569091797,True,0.0,16,16,False,0.6563936471939087,0.8322166204452515,0.9403271079063416,0.9619503617286682,0.9714229106903076,0.9754035472869873,0.9790405035018921,0.9805071949958801,0.9942697882652283,0.995266854763031,0.99669349193573,0.9976235032081604,0.9985942244529724,0.9994537234306335,0.999722421169281,1.0
nih_11676,easy,109.74297332763672,True,0.0,16,16,False,0.6526992917060852,0.7450911402702332,0.903311550617218,0.9239213466644287,0.9711505174636841,0.9728477001190186,0.9760352373123169,0.9785668849945068,0.9794769287109375,0.9812376499176025,0.9820700883865356,0.9985323548316956,0.9991758465766907,0.9995757341384888,0.9998770356178284,1.0
nih_14882,medium,106.91670989990234,True,0.0,16,16,False,0.645147979259491,0.8334329724311829,0.870380163192749,0.9384431838989258,0.9865258932113647,0.9885011911392212,0.9907963275909424,0.9930137991905212,0.995466411113739,0.9967268705368042,0.997565507888794,0.9982490539550781,0.9989980459213257,0.9995449781417847,0.9998543858528137,1.0000001192092896
nih_21106,easy,110.16864013671875,True,0.0,16,16,False,0.7502214908599854,0.828527569770813,0.9095014929771423,0.9491614103317261,0.9716190099716187,0.9751110076904297,0.9907355308532715,0.9929304122924805,0.9958757758140564,0.9969073534011841,0.9979501366615295,0.9990534782409668,0.9993995428085327,0.9996693134307861,0.9998859167098999,1.0
nih_110,medium,99.8613510131836,True,0.0,16,16,False,0.7896373867988586,0.8927617073059082,0.933018684387207,0.955783486366272,0.9674649834632874,0.9711199402809143,0.9777852296829224,0.9918299913406372,0.9933041334152222,0.995323896408081,0.9965307712554932,0.9980473518371582,0.9990370869636536,0.9993953704833984,0.9998414516448975,1.0
nih_10089,medium,100.80137634277344,True,0.0,16,16,False,0.7062626481056213,0.8534367084503174,0.9206585884094238,0.9618737101554871,0.96677166223526,0.9778160452842712,0.9857110381126404,0.9911924600601196,0.9938787221908569,0.9951669573783875,0.9973529577255249,0.9984416961669922,0.9991439580917358,0.9995293617248535,0.9998377561569214,1.0000001192092896
nih_7710,medium,104.71813201904297,True,0.0,16,16,False,0.758364200592041,0.8375363349914551,0.9025008678436279,0.9432946443557739,0.9819982647895813,0.9886633157730103,0.992375373840332,0.9939138293266296,0.9960530996322632,0.9972347021102905,0.9980199933052063,0.9986840486526489,0.9990934729576111,0.9994462728500366,0.999825656414032,1.0
nih_14489,easy,114.6611328125,True,0.0,16,16,False,0.6714242696762085,0.807421088218689,0.8614286780357361,0.9209792017936707,0.9603341817855835,0.9830600619316101,0.9903346300125122,0.9930273294448853,0.9943442344665527,0.9960359930992126,0.9973530769348145,0.9985352754592896,0.9991432428359985,0.9996534585952759,0.9998896718025208,1.0
nih_8723,medium,105.31690979003906,True,0.0,16,16,False,0.7393226623535156,0.862533450126648,0.9136409759521484,0.9474598169326782,0.9594923257827759,0.9739230275154114,0.9842904210090637,0.9878522157669067,0.990542471408844,0.9946969747543335,0.9968607425689697,0.9976806640625,0.9986085295677185,0.9993613362312317,0.9997854232788086,1.0
nih_21862,hard,90.11273956298828,True,0.0,16,16,False,0.8078360557556152,0.8864359259605408,0.9271422624588013,0.9416394829750061,0.947370171546936,0.9539089202880859,0.9617761969566345,0.9768741726875305,0.980238139629364,0.9828795790672302,0.9847829937934875,0.9960848689079285,0.9979127645492554,0.9989542961120605,0.9997221827507019,1.0
nih_20166,medium,106.74282836914062,True,0.0,16,16,False,0.7355973124504089,0.9229821562767029,0.9434576630592346,0.9517767429351807,0.9653472900390625,0.9721181392669678,0.9780492782592773,0.9909992814064026,0.9935862421989441,0.9957115650177002,0.9971935153007507,0.9978916049003601,0.9986180663108826,0.9994581937789917,0.9998167753219604,1.0
nih_605,medium,101.5210189819336,True,0.0,16,16,False,0.6789413690567017,0.7989880442619324,0.8754085302352905,0.9111618399620056,0.928831160068512,0.9590704441070557,0.9809991121292114,0.989008903503418,0.9935803413391113,0.9953371286392212,0.9966270923614502,0.9976644515991211,0.998670220375061,0.9991819858551025,0.9997823238372803,1.0
nih_23382,medium,99.52843475341797,True,0.0,16,16,False,0.7512445449829102,0.8452078104019165,0.9088798761367798,0.9392057657241821,0.9467028379440308,0.9556130766868591,0.9595146775245667,0.963468074798584,0.989838182926178,0.9949395656585693,0.9961645007133484,0.9971773028373718,0.9985349774360657,0.9991375803947449,0.9997925758361816,0.9999998807907104
nih_2178,medium,99.27629852294922,True,0.0,16,16,False,0.6694806218147278,0.8172572255134583,0.8996338248252869,0.9617921113967896,0.9682039022445679,0.9744253158569336,0.9855974316596985,0.9893612861633301,0.9929486513137817,0.9945824146270752,0.9964395761489868,0.997700035572052,0.9989272356033325,0.9994534850120544,0.9998152256011963,0.9999998807907104
nih_23971,hard,97.1729507446289,True,0.0,16,16,False,0.6456030607223511,0.7451930046081543,0.8121018409729004,0.9269968867301941,0.951277494430542,0.9560627341270447,0.983948826789856,0.9866552352905273,0.9933809041976929,0.9953190088272095,0.9970425367355347,0.9982064962387085,0.9990448355674744,0.9994325041770935,0.9998506307601929,1.0000001192092896
nih_21883,medium,103.17333984375,True,0.0,16,16,False,0.5042577981948853,0.7278465032577515,0.8190879225730896,0.9641536474227905,0.9717947244644165,0.9779647588729858,0.9894475936889648,0.9916423559188843,0.9944804906845093,0.9967519640922546,0.9975569248199463,0.9983976483345032,0.999120831489563,0.999417245388031,0.9997786283493042,1.0000001192092896
nih_2158,easy,109.263671875,True,0.0,16,16,False,0.6805286407470703,0.8466109037399292,0.899987518787384,0.952938437461853,0.9632920026779175,0.9685240387916565,0.9788638353347778,0.9808298945426941,0.9922483563423157,0.9956024289131165,0.9967839121818542,0.9985690712928772,0.9991463422775269,0.9995731711387634,0.9998106956481934,1.0000001192092896
nih_25135,medium,101.486083984375,True,0.0,16,16,False,0.5833297967910767,0.7773516178131104,0.8402369618415833,0.9073218107223511,0.9455789923667908,0.9694654941558838,0.9732853770256042,0.9752616286277771,0.976951003074646,0.9789895415306091,0.9804743528366089,0.9815810918807983,0.9984350800514221,0.9991064071655273,0.9997996687889099,1.0
nih_17171,easy,110.28778839111328,True,0.0,16,16,False,0.7904304265975952,0.9039498567581177,0.9131321907043457,0.9363598823547363,0.9685217142105103,0.9873347282409668,0.9934579133987427,0.9951823949813843,0.9967405200004578,0.9978700280189514,0.9984883069992065,0.9991085529327393,0.9994571208953857,0.9996636509895325,0.999881386756897,1.0
nih_16791,medium,105.13605499267578,True,0.0,16,16,False,0.7713598012924194,0.8842364549636841,0.9529280662536621,0.9717967510223389,0.9869828820228577,0.9889965057373047,0.9926773309707642,0.9954991340637207,0.9964560270309448,0.9974740743637085,0.9979748725891113,0.9986339807510376,0.9991483092308044,0.9995027184486389,0.9998440146446228,0.9999998807907104
nih_16447,easy,115.77507781982422,True,0.0,16,16,False,0.8095935583114624,0.8798023462295532,0.9187036752700806,0.9533982276916504,0.9689159393310547,0.9761936068534851,0.9909108877182007,0.994636595249176,0.9961215257644653,0.9976968765258789,0.9983974099159241,0.9989506602287292,0.9993789196014404,0.9996763467788696,0.9999077320098877,1.0000001192092896
nih_274,medium,101.61697387695312,True,0.0,16,16,False,0.6905230283737183,0.8467981219291687,0.9145171046257019,0.9692473411560059,0.9791018962860107,0.9846271276473999,0.9890670776367188,0.9914230108261108,0.9942238330841064,0.9951418042182922,0.996199369430542,0.9974257946014404,0.998621940612793,0.9995341897010803,0.9998071193695068,1.0000001192092896
