bb_idx,MT_Seq2Neo
1459,0.823625
1460,0.909144
1461,0.451873
1462,0.841944
1463,0.91126
1464,0.532624
1465,0.886619
1466,0.934526
1467,0.671319
1468,0.902606
1469,0.942483
1470,0.75648
1471,0.925022
1472,0.962739
1473,0.598608
1474,0.850152
1475,0.91696
1476,0.536435
1477,0.887497
1478,0.942779
1479,0.649758
1480,0.882453
1481,0.950396
1482,0.641604
1483,0.905211
1484,0.949262
1485,0.343669
1486,0.695082
1487,0.81927
1488,0.686399
1489,0.878403
1490,0.937518
1491,0.781665
1492,0.940411
1493,0.97325
1494,0.737732
1495,0.841185
1496,0.909323
1497,0.641457
1498,0.820817
1499,0.881559
1500,0.667982
1501,0.790469
1502,0.877892
1503,0.455163
1504,0.826749
1505,0.888204
1506,0.518537
1507,0.788253
1508,0.901582
1509,0.678557
1510,0.848476
1511,0.916587
1512,0.559778
1513,0.819179
1514,0.919952
1515,0.742926
1516,0.890628
1517,0.954801
1518,0.57954
1519,0.804033
1520,0.874488
1521,0.224114
1522,0.715152
1523,0.870615
1524,0.712436
1525,0.862309
1526,0.929221
1527,0.613187
1528,0.848603
1529,0.921008
1530,0.284661
1531,0.792039
1532,0.890936
1533,0.638808
1534,0.885868
1535,0.930223
1536,0.279631
1537,0.823531
1538,0.919477
1539,0.477816
1540,0.813173
1541,0.91222
1542,0.229477
1543,0.810504
1544,0.870946
1545,0.413255
1546,0.833776
1547,0.87492
1548,0.297816
1549,0.830059
1550,0.920734
1551,0.4176
1552,0.850904
1553,0.918585
1554,0.51445
1555,0.873946
1556,0.932476
1557,0.385357
1558,0.872801
1559,0.944913
1560,0.176218
1561,0.825158
1562,0.942392
1563,0.177475
1564,0.830329
1565,0.924362
1566,0.559778
1567,0.819179
1568,0.919952
1569,0.742926
1570,0.890628
1571,0.954801
1572,0.57954
1573,0.804033
1574,0.874488
1575,0.224114
1576,0.715152
1577,0.870615
1578,0.712436
1579,0.862309
1580,0.929221
1581,0.613187
1582,0.848603
1583,0.921008
1584,0.284661
1585,0.792039
1586,0.890936
1587,0.638808
1588,0.885868
1589,0.930223
1590,0.279631
1591,0.823531
1592,0.919477
1593,0.496508
1594,0.800819
1595,0.880393
1596,0.504894
1597,0.815409
1598,0.896142
1599,0.235168
1600,0.78604
1601,0.920502
1602,0.055652
1603,0.393313
1604,0.785283
1605,0.02826
1606,0.317678
1607,0.90025
1608,0.078465
1609,0.746769
1610,0.935797
1611,0.164227
1612,0.830174
1613,0.916474
1614,0.224028
1615,0.79939
1616,0.890083
1617,0.233733
1618,0.840143
1619,0.919606
1620,0.229252
1621,0.729425
1622,0.849107
1623,0.341585
1624,0.762873
1625,0.853346
1626,0.485085
1627,0.862711
1628,0.914299
1629,0.547668
1630,0.863424
1631,0.93562
1632,0.284223
1633,0.725132
1634,0.837199
1635,0.423168
1636,0.730377
1637,0.814095
1638,0.531684
1639,0.775407
1640,0.860453
1641,0.327636
1642,0.765294
1643,0.918136
1644,0.519389
1645,0.832201
1646,0.908605
1647,0.312617
1648,0.83539
1649,0.928694
1650,0.277124
1651,0.726983
1652,0.863389
1653,0.176025
1654,0.708995
1655,0.879046
1656,0.513528
1657,0.828075
1658,0.89041
1659,0.470004
1660,0.817205
1661,0.910381
1662,0.469881
1663,0.868916
1664,0.957394
1665,0.399323
1666,0.890443
1667,0.960295
1668,0.548457
1669,0.809732
1670,0.885642
1671,0.362788
1672,0.756889
1673,0.862586
1674,0.736365
1675,0.751797
1676,0.891011
1677,0.770478
1678,0.885349
1679,0.74969
1680,0.748928
1681,0.881285
1682,0.740211
