bb_idx,MT_NeoTImmuML,WT_NeoTImmuML
257,0.135741446315195,0.1013299200034069
258,0.135741446315195,0.1013299200034069
259,0.135741446315195,0.1013299200034069
260,0.1834525193525351,0.1031738982986884
261,0.1834525193525351,0.1031738982986884
262,0.1834525193525351,0.1031738982986884
263,0.1834525193525351,0.1031738982986884
264,0.1424904316829479,0.10297598162144
265,0.1424904316829479,0.10297598162144
266,0.1424904316829479,0.10297598162144
267,0.1424904316829479,0.10297598162144
268,0.2730116880831417,0.106538336277773
269,0.2730116880831417,0.106538336277773
270,0.2730116880831417,0.106538336277773
271,0.2730116880831417,0.106538336277773
272,0.4700576459891816,0.2428055668353986
273,0.4700576459891816,0.2428055668353986
274,0.4700576459891816,0.2428055668353986
275,0.4700576459891816,0.2428055668353986
276,0.3290560553338956,0.1029385289148771
277,0.3290560553338956,0.1029385289148771
278,0.3290560553338956,0.1029385289148771
279,0.3290560553338956,0.1029385289148771
280,0.2553683857384665,0.118268214743319
281,0.2553683857384665,0.118268214743319
282,0.2553683857384665,0.118268214743319
283,0.2553683857384665,0.118268214743319
284,0.3709626421029937,0.3149590085328045
285,0.3709626421029937,0.3149590085328045
286,0.3709626421029937,0.3149590085328045
287,0.3709626421029937,0.3149590085328045
288,0.1042799817728674,0.0667497332011902
289,0.1042799817728674,0.0667497332011902
290,0.1042799817728674,0.0667497332011902
291,0.1042799817728674,0.0667497332011902
292,0.0523606294809347,0.0566409744459854
293,0.0523606294809347,0.0566409744459854
294,0.0523606294809347,0.0566409744459854
295,0.0523606294809347,0.0566409744459854
296,0.0707161652982747,0.032420416202154
297,0.0707161652982747,0.032420416202154
298,0.0707161652982747,0.032420416202154
299,0.0707161652982747,0.032420416202154
300,0.0514876587008531,0.0487193643934518
301,0.0514876587008531,0.0487193643934518
302,0.0514876587008531,0.0487193643934518
303,0.0514876587008531,0.0487193643934518
304,0.0983679030276591,0.125782089744433
305,0.0983679030276591,0.125782089744433
306,0.0983679030276591,0.125782089744433
307,0.0983679030276591,0.125782089744433
308,0.1422299723238356,0.1096903839769114
309,0.1422299723238356,0.1096903839769114
310,0.1422299723238356,0.1096903839769114
311,0.1422299723238356,0.1096903839769114
312,0.186037322024247,0.1190189357114615
313,0.186037322024247,0.1190189357114615
314,0.186037322024247,0.1190189357114615
315,0.186037322024247,0.1190189357114615
316,0.1322379767125295,0.1004438130995674
317,0.1322379767125295,0.1004438130995674
318,0.1322379767125295,0.1004438130995674
319,0.1322379767125295,0.1004438130995674
320,0.1627277544420563,0.1257962559410534
321,0.1627277544420563,0.1257962559410534
322,0.1627277544420563,0.1257962559410534
323,0.1627277544420563,0.1257962559410534
324,0.0639970426701851,0.0803641282420111
325,0.0639970426701851,0.0803641282420111
326,0.0639970426701851,0.0803641282420111
327,0.1004708240360388,0.0954732811749777
328,0.1004708240360388,0.0954732811749777
329,0.1004708240360388,0.0954732811749777
330,0.0773373735564548,0.0860518623000973
331,0.0773373735564548,0.0860518623000973
332,0.0773373735564548,0.0860518623000973
333,0.2446397174121011,0.1938464876304859
334,0.2446397174121011,0.1938464876304859
335,0.2446397174121011,0.1938464876304859
336,0.2939087104775346,0.3645352384594479
337,0.2939087104775346,0.3645352384594479
338,0.2939087104775346,0.3645352384594479
339,0.1104144441520023,0.1563657660798975
340,0.1104144441520023,0.1563657660798975
341,0.1104144441520023,0.1563657660798975
342,0.1016412671783659,0.1806801140600186
343,0.1016412671783659,0.1806801140600186
344,0.1016412671783659,0.1806801140600186
345,0.4393243278239418,0.3416897424077056
346,0.4393243278239418,0.3416897424077056
347,0.4393243278239418,0.3416897424077056
348,0.4342557993125317,0.3606582577692577
349,0.4342557993125317,0.3606582577692577
350,0.4342557993125317,0.3606582577692577
351,0.4400663253102403,0.3243704946803346
352,0.4400663253102403,0.3243704946803346
353,0.4400663253102403,0.3243704946803346
354,0.4244256552430698,0.3589053127003164
355,0.4244256552430698,0.3589053127003164
356,0.4244256552430698,0.3589053127003164
357,0.5549405446144432,0.4570257806473105
358,0.5549405446144432,0.4570257806473105
359,0.5549405446144432,0.4570257806473105
360,0.4922828011033224,0.3207464748982311
361,0.4922828011033224,0.3207464748982311
