bb_idx,MT_Repitope,WT_Repitope
2234,0.33496,0.32392
2235,0.33496,0.32392
2236,0.33496,0.32392
2237,0.33496,0.32392
2238,0.33496,0.32392
2239,0.33192,0.34288
2240,0.33192,0.34288
2241,0.33192,0.34288
2242,0.33192,0.34288
2243,0.33192,0.34288
2244,0.31448,0.32016
2245,0.31448,0.32016
2246,0.31448,0.32016
2247,0.31448,0.32016
2248,0.31448,0.32016
2249,0.27256,0.26096
2250,0.27256,0.26096
2251,0.27256,0.26096
2252,0.27256,0.26096
2253,0.27256,0.26096
2254,0.27336,0.2776
2255,0.27336,0.2776
2256,0.27336,0.2776
2257,0.27336,0.2776
2258,0.27336,0.2776
2259,0.26312,0.28376
2260,0.26312,0.28376
2261,0.26312,0.28376
2262,0.26312,0.28376
2263,0.39336,0.29632
2264,0.39336,0.29632
2265,0.39336,0.29632
2266,0.39336,0.29632
2267,0.37368,0.37424
2268,0.37368,0.37424
2269,0.37368,0.37424
2270,0.37368,0.37424
2271,0.428,0.44192
2272,0.428,0.44192
2273,0.428,0.44192
2274,0.428,0.44192
2275,0.4984,0.43144
2276,0.4984,0.43144
2277,0.4984,0.43144
2278,0.4984,0.43144
2279,0.48776,0.45712
2280,0.48776,0.45712
2281,0.48776,0.45712
2282,0.48776,0.45712
2283,0.53224,0.50624
2284,0.53224,0.50624
2285,0.53224,0.50624
2286,0.53224,0.50624
2287,0.5504,0.50056
2288,0.5504,0.50056
2289,0.5504,0.50056
2290,0.5504,0.50056
2291,0.43088,0.4416
2292,0.43088,0.4416
2293,0.43088,0.4416
2294,0.43088,0.4416
2295,0.36624,0.41136
2296,0.36624,0.41136
2297,0.36624,0.41136
2298,0.36624,0.41136
2299,0.4292,0.48192
2300,0.4292,0.48192
2301,0.4292,0.48192
2302,0.4292,0.48192
2303,0.34512,0.39024
2304,0.34512,0.39024
2305,0.34512,0.39024
2306,0.34512,0.39024
2307,0.3144,0.39592
2308,0.3144,0.39592
2309,0.3144,0.39592
2310,0.3144,0.39592
2311,0.37344,0.4116
2312,0.37344,0.4116
2313,0.37344,0.4116
2314,0.37344,0.4116
2315,0.36448,0.39752
2316,0.36448,0.39752
2317,0.36448,0.39752
2318,0.36448,0.39752
2319,0.38096,0.43104
2320,0.38096,0.43104
2321,0.38096,0.43104
2322,0.38096,0.43104
2323,0.3612,0.39928
2324,0.3612,0.39928
2325,0.3612,0.39928
2326,0.3612,0.39928
2327,0.34592,0.3716
2328,0.34592,0.3716
2329,0.34592,0.3716
2330,0.34592,0.3716
2331,0.41496,0.42128
2332,0.41496,0.42128
2333,0.41496,0.42128
2334,0.41496,0.42128
2335,0.3732,0.32824
2336,0.3732,0.32824
2337,0.3732,0.32824
2338,0.3732,0.32824
2339,0.34968,0.31384
2340,0.34968,0.31384
2341,0.34968,0.31384
2342,0.34968,0.31384
2343,0.38168,0.33
2344,0.38168,0.33
2345,0.38168,0.33
2346,0.38168,0.33
2347,0.28912,0.27144
2348,0.28912,0.27144
2349,0.28912,0.27144
2350,0.28912,0.27144
2351,0.29024,0.28176
2352,0.29024,0.28176
2353,0.29024,0.28176
2354,0.29024,0.28176
2355,0.29464,0.29056
2356,0.29464,0.29056
2357,0.29464,0.29056
2358,0.29464,0.29056
2359,0.27392,0.25272
2360,0.27392,0.25272
2361,0.27392,0.25272
2362,0.27392,0.25272
2363,0.25152,0.22872
2364,0.25152,0.22872
2365,0.25152,0.22872
2366,0.25152,0.22872
2367,0.39624,0.35144
2368,0.39624,0.35144
2369,0.39624,0.35144
2370,0.39624,0.35144
2371,0.45392,0.34672
2372,0.45392,0.34672
2373,0.45392,0.34672
2374,0.45392,0.34672
2375,0.3664,0.30944
2376,0.3664,0.30944
2377,0.3664,0.30944
2378,0.3664,0.30944
2379,0.4404,0.41648
2380,0.4404,0.41648
2381,0.4404,0.41648
2382,0.4404,0.41648
2383,0.43264,0.37192
2384,0.43264,0.37192
2385,0.43264,0.37192
2386,0.43264,0.37192
2387,0.36992,0.32224
2388,0.36992,0.32224
2389,0.36992,0.32224
2390,0.36992,0.32224
2391,0.45352,0.33208
2392,0.45352,0.33208
2393,0.45352,0.33208
2394,0.45352,0.33208
2395,0.44544,0.34184
2396,0.44544,0.34184
2397,0.44544,0.34184
2398,0.44544,0.34184
2399,0.4496,0.39744
2400,0.4496,0.39744
2401,0.4496,0.39744
2402,0.4496,0.39744
2403,0.43736,0.37536
2404,0.43736,0.37536
2405,0.43736,0.37536
2406,0.43736,0.37536
2407,0.44168,0.36952
2408,0.44168,0.36952
2409,0.44168,0.36952
2410,0.44168,0.36952
2411,0.40248,0.26328
2412,0.40248,0.26328
2413,0.40248,0.26328
2414,0.40248,0.26328
2415,0.30328,0.2364
2416,0.30328,0.2364
2417,0.30328,0.2364
2418,0.30328,0.2364
2419,0.25512,0.2108
2420,0.25512,0.2108
2421,0.25512,0.2108
2422,0.25512,0.2108
2423,0.23688,0.26672
2424,0.23688,0.26672
2425,0.23688,0.26672
2426,0.23688,0.26672
2427,0.20848,0.25624
2428,0.20848,0.25624
2429,0.20848,0.25624
2430,0.20848,0.25624
2431,0.19016,0.2248
2432,0.19016,0.2248
2433,0.19016,0.2248
2434,0.19016,0.2248
2435,0.10552,0.1292
2436,0.10552,0.1292
2437,0.10552,0.1292
2438,0.10552,0.1292
2439,0.36592,0.41776
2440,0.36592,0.41776
2441,0.36592,0.41776
2442,0.36592,0.41776
2443,0.34344,0.39624
2444,0.34344,0.39624
2445,0.34344,0.39624
2446,0.34344,0.39624
2447,0.24304,0.29472
2448,0.24304,0.29472
2449,0.24304,0.29472
2450,0.24304,0.29472
2451,0.20112,0.26824
2452,0.20112,0.26824
2453,0.20112,0.26824
2454,0.20112,0.26824
2455,0.21632,0.23032
2456,0.21632,0.23032
2457,0.21632,0.23032
2458,0.21632,0.23032
2459,0.22248,0.27256
2460,0.22248,0.27256
2461,0.22248,0.27256
2462,0.22248,0.27256
2463,0.25288,0.32048
2464,0.25288,0.32048
2465,0.25288,0.32048
2466,0.25288,0.32048
2467,0.21448,0.32024
2468,0.21448,0.32024
2469,0.21448,0.32024
2470,0.21448,0.32024
2471,0.25016,0.30024
2472,0.25016,0.30024
2473,0.25016,0.30024
2474,0.25016,0.30024
2475,0.30632,0.36544
2476,0.30632,0.36544
2477,0.30632,0.36544
2478,0.30632,0.36544
2479,0.3192,0.35072
2480,0.3192,0.35072
2481,0.3192,0.35072
2482,0.3192,0.35072
2483,0.3368,0.31672
2484,0.3368,0.31672
2485,0.3368,0.31672
2486,0.3368,0.31672
2487,0.19488,0.19384
2488,0.19488,0.19384
2489,0.19488,0.19384
2490,0.19488,0.19384
2491,0.10336,0.16608
2492,0.10336,0.16608
2493,0.10336,0.16608
2494,0.10336,0.16608
2495,0.13848,0.1616
2496,0.13848,0.1616
2497,0.13848,0.1616
2498,0.13848,0.1616
2499,0.13992,0.126
2500,0.13992,0.126
2501,0.13992,0.126
2502,0.13992,0.126
2503,0.19992,0.17248
2504,0.19992,0.17248
2505,0.19992,0.17248
2506,0.19992,0.17248
2507,0.26136,0.28928
2508,0.26136,0.28928
2509,0.26136,0.28928
2510,0.26136,0.28928
2511,0.28176,0.21192
2512,0.28176,0.21192
2513,0.28176,0.21192
2514,0.28176,0.21192
2515,0.2208,0.16824
2516,0.2208,0.16824
2517,0.2208,0.16824
2518,0.2208,0.16824
2519,0.15536,0.16048
2520,0.15536,0.16048
2521,0.15536,0.16048
2522,0.15536,0.16048
2523,0.17784,0.16544
2524,0.17784,0.16544
2525,0.17784,0.16544
2526,0.17784,0.16544
2527,0.2444,0.2308
2528,0.2444,0.2308
2529,0.2444,0.2308
2530,0.2444,0.2308
2531,0.3136,0.31416
2532,0.3136,0.31416
2533,0.3136,0.31416
2534,0.3136,0.31416
2535,0.25504,0.26416
2536,0.25504,0.26416
2537,0.25504,0.26416
2538,0.25504,0.26416
2539,0.22384,0.22952
2540,0.22384,0.22952
2541,0.22384,0.22952
2542,0.22384,0.22952
2543,0.22536,0.22296
2544,0.22536,0.22296
2545,0.22536,0.22296
2546,0.22536,0.22296
2547,0.52992,0.49776
2548,0.52992,0.49776
2549,0.52992,0.49776
2550,0.47272,0.4236
2551,0.47272,0.4236
2552,0.47272,0.4236
2553,0.43368,0.42608
2554,0.43368,0.42608
2555,0.43368,0.42608
2556,0.44872,0.45656
2557,0.44872,0.45656
2558,0.44872,0.45656
2559,0.43336,0.44856
2560,0.43336,0.44856
2561,0.43336,0.44856
2562,0.43888,0.45472
2563,0.43888,0.45472
2564,0.43888,0.45472
2565,0.45752,0.49152
2566,0.45752,0.49152
2567,0.45752,0.49152
2568,0.42656,0.45528
2569,0.42656,0.45528
2570,0.42656,0.45528
2571,0.36872,0.47816
2572,0.36872,0.47816
2573,0.36872,0.47816
2574,0.4004,0.37016
2575,0.4004,0.37016
2576,0.4004,0.37016
2577,0.34832,0.374
2578,0.34832,0.374
2579,0.34832,0.374
2580,0.3128,0.37864
2581,0.3128,0.37864
2582,0.3128,0.37864
2583,0.27136,0.358
2584,0.27136,0.358
2585,0.27136,0.358
2586,0.218,0.188
2587,0.218,0.188
2588,0.218,0.188
2589,0.21288,0.21168
2590,0.21288,0.21168
2591,0.21288,0.21168
2592,0.22608,0.25784
2593,0.22608,0.25784
2594,0.22608,0.25784
2595,0.3288,0.33256
2596,0.3288,0.33256
2597,0.3288,0.33256
2598,0.35536,0.38008
2599,0.35536,0.38008
2600,0.35536,0.38008
2601,0.2784,0.2772
2602,0.2784,0.2772
2603,0.2784,0.2772
2604,0.25552,0.2476
2605,0.25552,0.2476
2606,0.25552,0.2476
2607,0.28928,0.28824
2608,0.28928,0.28824
2609,0.28928,0.28824
2610,0.2668,0.26632
2611,0.2668,0.26632
2612,0.2668,0.26632
2613,0.30144,0.30248
2614,0.30144,0.30248
2615,0.30144,0.30248
2616,0.2884,0.31592
2617,0.2884,0.31592
2618,0.2884,0.31592
2619,0.23896,0.21112
2620,0.23896,0.21112
2621,0.23896,0.21112
2622,0.3004,0.27024
2623,0.3004,0.27024
2624,0.3004,0.27024
2625,0.43,0.37488
2626,0.43,0.37488
2627,0.43,0.37488
2628,0.47352,0.47632
2629,0.47352,0.47632
2630,0.47352,0.47632
2631,0.47592,0.48904
2632,0.47592,0.48904
2633,0.47592,0.48904
2634,0.45888,0.44344
2635,0.45888,0.44344
2636,0.45888,0.44344
2637,0.41064,0.43784
2638,0.41064,0.43784
2639,0.41064,0.43784
2640,0.40408,0.44472
2641,0.40408,0.44472
2642,0.40408,0.44472
2643,0.44352,0.41272
2644,0.44352,0.41272
2645,0.44352,0.41272
2646,0.40984,0.4384
2647,0.40984,0.4384
2648,0.40984,0.4384
2649,0.36968,0.44168
2650,0.36968,0.44168
2651,0.36968,0.44168
2652,0.44288,0.45104
2653,0.44288,0.45104
2654,0.44288,0.45104
2655,0.52992,0.49776
2656,0.52992,0.49776
2657,0.52992,0.49776
2658,0.47272,0.4236
2659,0.47272,0.4236
2660,0.47272,0.4236
2661,0.43368,0.42608
2662,0.43368,0.42608
2663,0.43368,0.42608
2664,0.44872,0.45656
2665,0.44872,0.45656
2666,0.44872,0.45656
2667,0.43336,0.44856
2668,0.43336,0.44856
2669,0.43336,0.44856
2670,0.43888,0.45472
2671,0.43888,0.45472
2672,0.43888,0.45472
2673,0.45752,0.49152
2674,0.45752,0.49152
2675,0.45752,0.49152
2676,0.42656,0.45528
2677,0.42656,0.45528
2678,0.42656,0.45528
2679,0.36872,0.47816
2680,0.36872,0.47816
2681,0.36872,0.47816
2682,0.35776,0.33112
2683,0.35776,0.33112
2684,0.35776,0.33112
2685,0.41096,0.33992
2686,0.41096,0.33992
2687,0.41096,0.33992
2688,0.468,0.4472
2689,0.468,0.4472
2690,0.468,0.4472
2691,0.47696,0.41536
2692,0.47696,0.41536
2693,0.47696,0.41536
2694,0.50392,0.41488
2695,0.50392,0.41488
2696,0.50392,0.41488
2697,0.49936,0.44048
2698,0.49936,0.44048
2699,0.49936,0.44048
2700,0.4936,0.45072
2701,0.4936,0.45072
2702,0.4936,0.45072
2703,0.51968,0.4616
2704,0.51968,0.4616
2705,0.51968,0.4616
2706,0.48976,0.50432
2707,0.48976,0.50432
2708,0.48976,0.50432
2709,0.29848,0.30712
2710,0.29848,0.30712
2711,0.29848,0.30712
2712,0.32336,0.30784
2713,0.32336,0.30784
2714,0.32336,0.30784
2715,0.35168,0.34896
2716,0.35168,0.34896
2717,0.35168,0.34896
2718,0.30824,0.34312
2719,0.30824,0.34312
2720,0.30824,0.34312
2721,0.31528,0.34488
2722,0.31528,0.34488
2723,0.31528,0.34488
2724,0.31368,0.34672
2725,0.31368,0.34672
2726,0.31368,0.34672
2727,0.2468,0.2748
2728,0.2468,0.2748
2729,0.2468,0.2748
2730,0.25288,0.3404
2731,0.25288,0.3404
2732,0.25288,0.3404
2733,0.3168,0.32568
2734,0.3168,0.32568
2735,0.3168,0.32568
2736,0.34344,0.35864
2737,0.34344,0.35864
2738,0.34344,0.35864
2739,0.37712,0.30696
2740,0.37712,0.30696
2741,0.37712,0.30696
2742,0.19424,0.17576
2743,0.19424,0.17576
2744,0.19424,0.17576
2745,0.15768,0.15112
2746,0.15768,0.15112
2747,0.15768,0.15112
2748,0.2832,0.31816
2749,0.2832,0.31816
2750,0.2832,0.31816
2751,0.23816,0.2488
2752,0.23816,0.2488
2753,0.23816,0.2488
2754,0.22824,0.21344
2755,0.22824,0.21344
2756,0.22824,0.21344
2757,0.25264,0.21168
2758,0.25264,0.21168
2759,0.25264,0.21168
2760,0.22768,0.25728
2761,0.22768,0.25728
2762,0.22768,0.25728
2763,0.20568,0.22032
2764,0.20568,0.22032
2765,0.20568,0.22032
2766,0.23568,0.19976
2767,0.23568,0.19976
2768,0.23568,0.19976
2769,0.1824,0.14528
2770,0.1824,0.14528
2771,0.1824,0.14528
2772,0.25448,0.20024
2773,0.25448,0.20024
2774,0.25448,0.20024
2775,0.26544,0.20528
2776,0.26544,0.20528
2777,0.26544,0.20528
2778,0.25736,0.19472
2779,0.25736,0.19472
2780,0.25736,0.19472
2781,0.26888,0.24808
2782,0.26888,0.24808
2783,0.26888,0.24808
2784,0.3084,0.2824
2785,0.3084,0.2824
2786,0.3084,0.2824
2787,0.31472,0.34616
2788,0.31472,0.34616
2789,0.31472,0.34616
2790,0.348,0.30576
2791,0.348,0.30576
2792,0.348,0.30576
2793,0.35104,0.2684
2794,0.35104,0.2684
2795,0.35104,0.2684
2796,0.29016,0.36768
2797,0.29016,0.36768
2798,0.29016,0.36768
2799,0.36232,0.3764
2800,0.36232,0.3764
2801,0.36232,0.3764
2802,0.40328,0.41384
2803,0.40328,0.41384
2804,0.40328,0.41384
2805,0.34344,0.3856
2806,0.34344,0.3856
2807,0.34344,0.3856
2808,0.30928,0.31904
2809,0.30928,0.31904
2810,0.30928,0.31904
2811,0.22056,0.2288
2812,0.22056,0.2288
2813,0.22056,0.2288
2814,0.19792,0.21384
2815,0.19792,0.21384
2816,0.19792,0.21384
2817,0.26584,0.21968
2818,0.26584,0.21968
2819,0.26584,0.21968
2820,0.21184,0.18664
2821,0.21184,0.18664
2822,0.21184,0.18664
2823,0.21616,0.20528
2824,0.21616,0.20528
2825,0.21616,0.20528
2826,0.26464,0.25288
2827,0.26464,0.25288
2828,0.26464,0.25288
2829,0.27296,0.28152
2830,0.27296,0.28152
2831,0.27296,0.28152
2832,0.35712,0.34872
2833,0.35712,0.34872
2834,0.35712,0.34872
2835,0.43232,0.4128
2836,0.43232,0.4128
2837,0.43232,0.4128
2838,0.4156,0.4176
2839,0.4156,0.4176
2840,0.4156,0.4176
2841,0.46936,0.48304
2842,0.46936,0.48304
2843,0.46936,0.48304
2844,0.35664,0.39184
2845,0.35664,0.39184
2846,0.35664,0.39184
2847,0.35048,0.42976
2848,0.35048,0.42976
2849,0.35048,0.42976
2850,0.38984,0.41184
2851,0.38984,0.41184
2852,0.38984,0.41184
2853,0.40208,0.41264
2854,0.40208,0.41264
2855,0.40208,0.41264
2856,0.36832,0.38328
2857,0.36832,0.38328
2858,0.36832,0.38328
2859,0.40448,0.3716
2860,0.40448,0.3716
2861,0.40448,0.3716
2862,0.47168,0.45288
2863,0.47168,0.45288
2864,0.47168,0.45288
2865,0.44024,0.46056
2866,0.44024,0.46056
2867,0.44024,0.46056
2868,0.46328,0.45376
2869,0.46328,0.45376
2870,0.46328,0.45376
2871,0.3204,0.28144
2872,0.3204,0.28144
2873,0.3204,0.28144
2874,0.3204,0.28144
2875,0.3204,0.28144
2876,0.39048,0.3228
2877,0.39048,0.3228
2878,0.39048,0.3228
2879,0.39048,0.3228
2880,0.39048,0.3228
2881,0.35808,0.3008
2882,0.35808,0.3008
2883,0.35808,0.3008
2884,0.35808,0.3008
2885,0.35808,0.3008
2886,0.402,0.32032
2887,0.402,0.32032
2888,0.402,0.32032
2889,0.402,0.32032
2890,0.402,0.32032
2891,0.4044,0.37808
2892,0.4044,0.37808
2893,0.4044,0.37808
2894,0.4044,0.37808
2895,0.4044,0.37808
2896,0.42896,0.42264
2897,0.42896,0.42264
2898,0.42896,0.42264
2899,0.42896,0.42264
2900,0.42896,0.42264
2901,0.53168,0.51608
2902,0.53168,0.51608
2903,0.53168,0.51608
2904,0.53168,0.51608
2905,0.53168,0.51608
2906,0.56912,0.57208
2907,0.56912,0.57208
2908,0.56912,0.57208
2909,0.56912,0.57208
2910,0.56912,0.57208
2911,0.47384,0.45864
2912,0.47384,0.45864
2913,0.47384,0.45864
2914,0.47384,0.45864
2915,0.47384,0.45864
2916,0.3364,0.306
2917,0.3364,0.306
2918,0.3364,0.306
2919,0.3364,0.306
2920,0.3364,0.306
2921,0.29408,0.28416
2922,0.29408,0.28416
2923,0.29408,0.28416
2924,0.29408,0.28416
2925,0.29408,0.28416
2926,0.31656,0.29272
2927,0.31656,0.29272
2928,0.31656,0.29272
2929,0.31656,0.29272
2930,0.31656,0.29272
2931,0.31648,0.34752
2932,0.31648,0.34752
2933,0.31648,0.34752
2934,0.31648,0.34752
2935,0.31648,0.34752
2936,0.3368,0.5504
2937,0.3368,0.5504
2938,0.3368,0.5504
2939,0.3368,0.5504
2940,0.3368,0.5504
2941,0.33232,0.34128
2942,0.33232,0.34128
2943,0.33232,0.34128
2944,0.33232,0.34128
2945,0.33232,0.34128
2946,0.30672,0.27048
2947,0.30672,0.27048
2948,0.30672,0.27048
2949,0.30672,0.27048
2950,0.30672,0.27048
2951,0.29008,0.2672
2952,0.29008,0.2672
2953,0.29008,0.2672
2954,0.29008,0.2672
2955,0.29008,0.2672
2956,0.3432,0.37328
2957,0.3432,0.37328
2958,0.3432,0.37328
2959,0.3432,0.37328
2960,0.3432,0.37328
2961,0.46984,0.46864
2962,0.46984,0.46864
2963,0.46984,0.46864
2964,0.46984,0.46864
2965,0.46984,0.46864
2966,0.5096,0.54464
2967,0.5096,0.54464
2968,0.5096,0.54464
2969,0.5096,0.54464
2970,0.5096,0.54464
2971,0.53416,0.51072
2972,0.53416,0.51072
2973,0.53416,0.51072
2974,0.53416,0.51072
2975,0.53416,0.51072
2976,0.53096,0.53664
2977,0.53096,0.53664
2978,0.53096,0.53664
2979,0.53096,0.53664
2980,0.53096,0.53664
2981,0.41808,0.44336
2982,0.41808,0.44336
2983,0.41808,0.44336
2984,0.41808,0.44336
2985,0.41808,0.44336
2986,0.35696,0.38
2987,0.35696,0.38
2988,0.35696,0.38
2989,0.35696,0.38
2990,0.35696,0.38
2991,0.32904,0.36208
2992,0.32904,0.36208
2993,0.32904,0.36208
2994,0.32904,0.36208
2995,0.32904,0.36208
2996,0.314,0.29816
2997,0.314,0.29816
2998,0.314,0.29816
2999,0.314,0.29816
3000,0.314,0.29816
3001,0.27112,0.2356
3002,0.27112,0.2356
3003,0.27112,0.2356
3004,0.27112,0.2356
3005,0.27112,0.2356
3006,0.3204,0.28144
3007,0.3204,0.28144
3008,0.3204,0.28144
3009,0.3204,0.28144
3010,0.3204,0.28144
3011,0.39048,0.3228
3012,0.39048,0.3228
3013,0.39048,0.3228
3014,0.39048,0.3228
3015,0.39048,0.3228
3016,0.35808,0.3008
3017,0.35808,0.3008
3018,0.35808,0.3008
3019,0.35808,0.3008
3020,0.35808,0.3008
3021,0.402,0.32032
3022,0.402,0.32032
3023,0.402,0.32032
3024,0.402,0.32032
3025,0.402,0.32032
3026,0.4044,0.37808
3027,0.4044,0.37808
3028,0.4044,0.37808
3029,0.4044,0.37808
3030,0.4044,0.37808
3031,0.42896,0.42264
3032,0.42896,0.42264
3033,0.42896,0.42264
3034,0.42896,0.42264
3035,0.42896,0.42264
3036,0.53168,0.51608
3037,0.53168,0.51608
3038,0.53168,0.51608
3039,0.53168,0.51608
3040,0.53168,0.51608
3041,0.56912,0.57208
3042,0.56912,0.57208
3043,0.56912,0.57208
3044,0.56912,0.57208
3045,0.56912,0.57208
3046,0.47384,0.45864
3047,0.47384,0.45864
3048,0.47384,0.45864
3049,0.47384,0.45864
3050,0.47384,0.45864
3051,0.25192,0.21912
3052,0.25192,0.21912
3053,0.25192,0.21912
3054,0.25192,0.21912
3055,0.25192,0.21912
3056,0.15592,0.14032
3057,0.15592,0.14032
3058,0.15592,0.14032
3059,0.15592,0.14032
3060,0.15592,0.14032
3061,0.15152,0.14816
3062,0.15152,0.14816
3063,0.15152,0.14816
3064,0.15152,0.14816
3065,0.15152,0.14816
3066,0.19936,0.22448
3067,0.19936,0.22448
3068,0.19936,0.22448
3069,0.19936,0.22448
3070,0.19936,0.22448
3071,0.22856,0.21464
3072,0.22856,0.21464
3073,0.22856,0.21464
3074,0.22856,0.21464
3075,0.22856,0.21464
3076,0.25864,0.26048
3077,0.25864,0.26048
3078,0.25864,0.26048
3079,0.25864,0.26048
3080,0.25864,0.26048
3081,0.26656,0.23992
3082,0.26656,0.23992
3083,0.26656,0.23992
3084,0.26656,0.23992
3085,0.26656,0.23992
3086,0.26576,0.25248
3087,0.26576,0.25248
3088,0.26576,0.25248
3089,0.26576,0.25248
3090,0.26576,0.25248
3091,0.29544,0.28856
3092,0.29544,0.28856
3093,0.29544,0.28856
3094,0.29544,0.28856
3095,0.29544,0.28856
3096,0.3204,0.28144
3097,0.3204,0.28144
3098,0.3204,0.28144
3099,0.3204,0.28144
3100,0.3204,0.28144
3101,0.39048,0.3228
3102,0.39048,0.3228
3103,0.39048,0.3228
3104,0.39048,0.3228
3105,0.39048,0.3228
3106,0.35808,0.3008
3107,0.35808,0.3008
3108,0.35808,0.3008
3109,0.35808,0.3008
3110,0.35808,0.3008
3111,0.402,0.32032
3112,0.402,0.32032
3113,0.402,0.32032
3114,0.402,0.32032
3115,0.402,0.32032
3116,0.4044,0.37808
3117,0.4044,0.37808
3118,0.4044,0.37808
3119,0.4044,0.37808
3120,0.4044,0.37808
3121,0.42896,0.42264
3122,0.42896,0.42264
3123,0.42896,0.42264
3124,0.42896,0.42264
3125,0.42896,0.42264
3126,0.53168,0.51608
3127,0.53168,0.51608
3128,0.53168,0.51608
3129,0.53168,0.51608
3130,0.53168,0.51608
3131,0.56912,0.57208
3132,0.56912,0.57208
3133,0.56912,0.57208
3134,0.56912,0.57208
3135,0.56912,0.57208
3136,0.47384,0.45864
3137,0.47384,0.45864
3138,0.47384,0.45864
3139,0.47384,0.45864
3140,0.47384,0.45864
3141,0.25192,0.21912
3142,0.25192,0.21912
3143,0.25192,0.21912
3144,0.25192,0.21912
3145,0.25192,0.21912
3146,0.15592,0.14032
3147,0.15592,0.14032
3148,0.15592,0.14032
3149,0.15592,0.14032
3150,0.15592,0.14032
3151,0.15152,0.14816
3152,0.15152,0.14816
3153,0.15152,0.14816
3154,0.15152,0.14816
3155,0.15152,0.14816
3156,0.19936,0.22448
3157,0.19936,0.22448
3158,0.19936,0.22448
3159,0.19936,0.22448
3160,0.19936,0.22448
3161,0.22856,0.21464
3162,0.22856,0.21464
3163,0.22856,0.21464
3164,0.22856,0.21464
3165,0.22856,0.21464
3166,0.25864,0.26048
3167,0.25864,0.26048
3168,0.25864,0.26048
3169,0.25864,0.26048
3170,0.25864,0.26048
3171,0.26656,0.23992
3172,0.26656,0.23992
3173,0.26656,0.23992
3174,0.26656,0.23992
3175,0.26656,0.23992
3176,0.26576,0.25248
3177,0.26576,0.25248
3178,0.26576,0.25248
3179,0.26576,0.25248
3180,0.26576,0.25248
3181,0.29544,0.28856
3182,0.29544,0.28856
3183,0.29544,0.28856
3184,0.29544,0.28856
3185,0.29544,0.28856
3186,0.42824,0.40944
3187,0.42824,0.40944
3188,0.42824,0.40944
3189,0.42824,0.40944
3190,0.42824,0.40944
3191,0.41272,0.3504
3192,0.41272,0.3504
3193,0.41272,0.3504
3194,0.41272,0.3504
3195,0.41272,0.3504
3196,0.3508,0.3172
3197,0.3508,0.3172
3198,0.3508,0.3172
3199,0.3508,0.3172
3200,0.3508,0.3172
3201,0.44936,0.42128
3202,0.44936,0.42128
3203,0.44936,0.42128
3204,0.44936,0.42128
3205,0.44936,0.42128
3206,0.43152,0.40368
3207,0.43152,0.40368
3208,0.43152,0.40368
3209,0.43152,0.40368
3210,0.43152,0.40368
3211,0.40144,0.37784
3212,0.40144,0.37784
3213,0.40144,0.37784
3214,0.40144,0.37784
3215,0.40144,0.37784
3216,0.4028,0.3888
3217,0.4028,0.3888
3218,0.4028,0.3888
3219,0.4028,0.3888
3220,0.4028,0.3888
3221,0.41488,0.36552
3222,0.41488,0.36552
3223,0.41488,0.36552
3224,0.41488,0.36552
3225,0.41488,0.36552
3226,0.40808,0.38496
3227,0.40808,0.38496
3228,0.40808,0.38496
3229,0.40808,0.38496
3230,0.40808,0.38496
3231,0.34824,0.33432
3232,0.34824,0.33432
3233,0.34824,0.33432
3234,0.34824,0.33432
3235,0.34824,0.33432
3236,0.36392,0.32176
3237,0.36392,0.32176
3238,0.36392,0.32176
3239,0.36392,0.32176
3240,0.36392,0.32176
3241,0.30736,0.3248
3242,0.30736,0.3248
3243,0.30736,0.3248
3244,0.30736,0.3248
3245,0.30736,0.3248
3246,0.35128,0.394
3247,0.35128,0.394
3248,0.35128,0.394
3249,0.35128,0.394
3250,0.35128,0.394
3251,0.20824,0.19232
3252,0.20824,0.19232
3253,0.20824,0.19232
3254,0.20824,0.19232
3255,0.20824,0.19232
3256,0.18392,0.16808
3257,0.18392,0.16808
3258,0.18392,0.16808
3259,0.18392,0.16808
3260,0.18392,0.16808
3261,0.12976,0.13368
3262,0.12976,0.13368
3263,0.12976,0.13368
3264,0.12976,0.13368
3265,0.12976,0.13368
3266,0.11856,0.12432
3267,0.11856,0.12432
3268,0.11856,0.12432
3269,0.11856,0.12432
3270,0.11856,0.12432
3271,0.09096,0.09928
3272,0.09096,0.09928
3273,0.09096,0.09928
3274,0.09096,0.09928
3275,0.09096,0.09928
3276,0.30136,0.25344
3277,0.30136,0.25344
3278,0.30136,0.25344
3279,0.30136,0.25344
3280,0.30136,0.25344
3281,0.35384,0.35528
3282,0.35384,0.35528
3283,0.35384,0.35528
3284,0.35384,0.35528
3285,0.35384,0.35528
3286,0.4568,0.40896
3287,0.4568,0.40896
3288,0.4568,0.40896
3289,0.4568,0.40896
3290,0.4568,0.40896
3291,0.44728,0.45272
3292,0.44728,0.45272
3293,0.44728,0.45272
3294,0.44728,0.45272
3295,0.44728,0.45272
3296,0.51728,0.48712
3297,0.51728,0.48712
3298,0.51728,0.48712
3299,0.51728,0.48712
3300,0.51728,0.48712
3301,0.4936,0.47952
3302,0.4936,0.47952
3303,0.4936,0.47952
3304,0.4936,0.47952
3305,0.4936,0.47952
3306,0.48576,0.51608
3307,0.48576,0.51608
3308,0.48576,0.51608
3309,0.48576,0.51608
3310,0.48576,0.51608
3311,0.48888,0.47936
3312,0.48888,0.47936
3313,0.48888,0.47936
