bb_idx,MT_DeepNetBim,WT_DeepNetBim
864,0.0512923,0.055476427
865,0.051296175,0.05548066
866,0.051146388,0.05531931
867,0.051162213,0.055336416
868,1.0,1.0
869,1.0,1.0
870,0.9416318,0.03779477
871,0.96244466,0.03779483
872,0.90040517,0.03779456
873,0.94899946,0.03779462
874,1.0,1.0
875,1.0,1.0
876,0.066233724,0.07131764
877,0.06667921,0.07179472
878,0.052853763,0.056973338
879,0.05422905,0.05844924
880,1.0,1.0
881,1.0,1.0
882,0.058556437,0.06304565
883,0.05856079,0.06305027
884,0.05840692,0.06288546
885,0.05842325,0.06290293
886,1.0,1.0
887,1.0,1.0
888,0.94181657,0.9460298
889,0.9624661,0.9652393
890,0.9116266,0.91783524
891,0.95152426,0.9550681
892,1.0,1.0
893,1.0,1.0
894,0.002529472,0.0027380884
895,0.0025294125,0.0027380884
896,0.0025293827,0.0027381182
897,0.0025293827,0.0027381182
898,1.0,1.0
899,1.0,1.0
900,0.06416547,0.068950176
901,0.06417447,0.06895986
902,0.06385794,0.06862143
903,0.06389153,0.06865725
904,1.0,1.0
905,1.0,1.0
906,0.05844271,0.06611031
907,0.05844769,0.066115856
908,0.05827287,0.06591973
909,0.058291346,0.0659405
910,1.0,1.0
911,1.0,1.0
912,0.9433832,0.94912016
913,0.96348095,0.96725214
914,0.9171107,0.92529905
915,0.9535966,0.95834434
916,1.0,1.0
917,1.0,1.0
918,0.043591857,0.03888136
919,0.043591917,0.03888142
920,0.04359162,0.038881212
921,0.04359162,0.038881212
922,1.0,1.0
923,1.0,1.0
924,0.039491504,0.038065016
925,0.039491564,0.038064927
926,0.039491326,0.03806472
927,0.039491326,0.03806472
928,1.0,1.0
929,1.0,1.0
930,0.19653758,0.06524441
931,0.20923191,0.06524441
932,0.20286894,0.06524438
933,0.20947635,0.06524438
934,1.0,1.0
935,1.0,1.0
936,0.16399354,0.94823384
937,0.16399473,0.9666692
938,0.16396809,0.92432904
939,0.16397095,0.9576838
940,1.0,1.0
941,1.0,1.0
942,0.0668467,0.06605518
943,0.06685221,0.06606057
944,0.066655904,0.06586641
945,0.06667665,0.065886974
946,1.0,1.0
947,1.0,1.0
948,0.94811714,0.94622636
949,0.96629834,0.9650457
950,0.90574366,0.90246737
951,0.9501527,0.94833195
952,1.0,1.0
953,1.0,1.0
954,0.117545515,0.16581848
955,0.11754641,0.16581967
956,0.1175212,0.16579324
957,0.11752394,0.1657961
958,1.0,1.0
959,1.0,1.0
960,0.0045888126,0.004170984
961,0.0045888126,0.004170984
962,0.004588723,0.0041710734
963,0.004588723,0.0041710734
964,1.0,1.0
965,1.0,1.0
966,0.044647932,0.041660517
967,0.04464796,0.041660517
968,0.044647694,0.04166022
969,0.044647783,0.04166034
970,1.0,1.0
971,1.0,1.0
972,0.9439004,0.06706807
973,0.9638388,0.06707287
974,0.9146938,0.066904634
975,0.9532777,0.066922426
976,1.0,1.0
977,1.0,1.0
978,0.94357073,0.18128312
979,0.96362907,0.19322908
980,0.9128884,0.18723753
981,0.95269245,0.19345939
982,1.0,1.0
983,1.0,1.0
984,0.9303672,0.93075013
985,0.95487505,0.95515466
986,0.89670897,0.8929454
987,0.9422991,0.9415964
988,1.0,1.0
989,1.0,1.0
990,0.051634252,0.07709509
991,0.051636845,0.07709569
992,0.051552147,0.07707983
993,0.051561147,0.07708153
994,1.0,1.0
995,1.0,1.0
996,0.106666595,0.92090636
997,0.10666743,0.9485874
998,0.10664889,0.8785888
999,0.10665089,0.933222
1000,1.0,1.0
1001,1.0,1.0
1002,0.110459775,0.13224185
1003,0.11046052,0.14151478
1004,0.11044341,0.13685471
1005,0.11044526,0.1416943
1006,1.0,1.0
1007,1.0,1.0
1008,0.109549075,0.044976562
1009,0.10954988,0.044979602
1010,0.109530926,0.04487139
1011,0.10953304,0.044882864
1012,1.0,1.0
1013,1.0,1.0
1014,0.044478714,0.043729186
1015,0.044481367,0.043732524
1016,0.04439023,0.04361576
1017,0.044399858,0.043628186
1018,1.0,1.0
1019,1.0,1.0
1020,0.005423993,0.92318714
1021,0.0054240227,0.9500805
1022,0.005423367,0.88755095
1023,0.005423367,0.93652683
1024,1.0,1.0
1025,1.0,1.0
1026,0.9449697,0.9462627
1027,0.9645273,0.9653776
1028,0.9190144,0.92086613
1029,0.9548243,0.9558966
1030,1.0,1.0
1031,1.0,1.0
1032,0.1980426,0.19462755
1033,0.2108086,0.20723033
1034,0.2044101,0.20091274
1035,0.21105444,0.20747307
1036,1.0,1.0
1037,1.0,1.0
1038,0.035333216,0.040005714
1039,0.035333216,0.040005684
1040,0.035333037,0.040005535
1041,0.035333067,0.040005535
1042,1.0,1.0
1043,1.0,1.0
1044,0.004078597,0.004027188
1045,0.004078597,0.004027188
1046,0.004078567,0.004027158
1047,0.0040786266,0.0040272474
1048,1.0,1.0
1049,1.0,1.0
1050,0.20993003,0.20880666
1051,0.22324899,0.22207442
1052,0.21657649,0.21542725
1053,0.2235052,0.22232965
1054,1.0,1.0
1055,1.0,1.0
1056,0.95594937,0.040605128
1057,0.97172207,0.040605217
1058,0.9347241,0.04060495
1059,0.96389115,0.04060495
1060,1.0,1.0
1061,1.0,1.0
