run_id,dataset,ur,fire_rate,clip_norm,seed,step,dice_proxy,fg_ratio,diverged,sigma_t,dfront_t,rho_t
hippo_045_clip1,hippo,0.45,0.55,1.0,42,218,0.12863207,0.0267334,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,219,0.00883412,0.06835938,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,220,0.16574997,0.01904297,0,0.99999846,3.60555124,4.19463494
hippo_045_clip1,hippo,0.45,0.55,1.0,42,221,0.2025131,0.21972656,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,222,0.48059231,0.20617676,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,223,0.00536543,0.02203369,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,224,0.25109565,0.03662109,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,225,0.01933813,0.01342773,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,226,0.27295953,0.09222412,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,227,0.29200643,0.12341309,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,228,0.26327139,0.03845215,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,229,0.20093346,0.09204102,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,230,0.06083399,0.04309082,0,0.9999977,3.60555124,3.35684466
hippo_045_clip1,hippo,0.45,0.55,1.0,42,231,0.10747766,0.1027832,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,232,0.46990871,0.1550293,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,233,0.54860073,0.12646484,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,234,0.4643665,0.15899658,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,235,0.19599247,0.01031494,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,236,0.2199558,0.03649902,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,237,0.01164633,0.00469971,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,238,0.21529043,0.01605225,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,239,0.34833539,0.03637695,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,240,0.17939258,0.10870361,0,0.99999903,1.41421354,4.37843063
hippo_045_clip1,hippo,0.45,0.55,1.0,42,241,0.06798345,0.18078613,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,242,0.13134563,0.38861084,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,243,0.34040332,0.26940918,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,244,0.37631184,0.11462402,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,245,0.10654879,0.02001953,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,246,0.00703675,0.00671387,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,247,0.10227042,0.00909424,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,248,0.44773138,0.13372803,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,249,0.41050845,0.12908936,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,250,0.15129399,0.02923584,0,0.99999732,2.0,3.35683942
hippo_045_clip1,hippo,0.45,0.55,1.0,42,251,0.36070013,0.03619385,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,252,0.45803559,0.03326416,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,253,0.26575267,0.08538818,0,nan,nan,nan
