# ICERFIRE 1.0 benchmark scores — QuantImmuBench §Tier-2
# icerfire_rank: 原始 ICERFIRE %Rank（0=最强免疫原，100=最弱）
# icerfire_score: 翻转方向 = 100 - icerfire_rank（越高越强，与其他工具一致）
# pending_DTU_consent: True = ICERFIRE binary 使用条款待 DTU 书面确认
# join_strategy: content join on (MT_Subpeptide, WT_Subpeptide, HLA_icerfire) — 非行序
bb_idx,icerfire_rank,icerfire_score,pending_DTU_consent
19360,44.4368,55.5632,True
19361,23.8456,76.1544,True
19363,40.3527,59.6473,True
19364,36.7355,63.2645,True
19365,3.2416,96.7584,True
19367,40.3527,59.6473,True
19368,23.8862,76.1138,True
19369,3.2416,96.7584,True
19371,28.4991,71.5009,True
19372,65.9977,34.0023,True
19373,44.6305,55.3695,True
19375,28.4991,71.5009,True
19376,32.7538,67.2462,True
19377,44.6305,55.3695,True
19379,51.4081,48.5919,True
19380,13.5625,86.4375,True
19381,36.0868,63.9132,True
19383,43.9172,56.0828,True
19384,13.5625,86.4375,True
19385,21.0414,78.9586,True
19387,25.7548,74.2452,True
19388,25.0757,74.9243,True
19389,23.4433,76.5567,True
19391,87.6942,12.3058,True
19392,53.9918,46.0082,True
19393,41.1656,58.8344,True
19395,56.4592,43.5408,True
19396,58.4708,41.5292,True
19397,41.1656,58.8344,True
19399,75.9467,24.0533,True
19400,58.4708,41.5292,True
19401,69.5549,30.4451,True
19403,37.6601,62.3399,True
19404,44.4368,55.5632,True
19405,23.8456,76.1544,True
19407,40.3527,59.6473,True
19408,44.4368,55.5632,True
19409,3.2416,96.7584,True
19411,40.3527,59.6473,True
19412,36.7355,63.2645,True
19413,3.2416,96.7584,True
19415,40.3527,59.6473,True
19416,65.9977,34.0023,True
19417,3.2416,96.7584,True
19419,28.4991,71.5009,True
19420,65.9977,34.0023,True
19421,44.6305,55.3695,True
19423,28.4991,71.5009,True
19424,32.7538,67.2462,True
19425,44.6305,55.3695,True
19427,43.9172,56.0828,True
19428,13.5625,86.4375,True
19429,36.0868,63.9132,True
19431,25.7548,74.2452,True
19432,13.5625,86.4375,True
19433,23.4433,76.5567,True
19435,87.6942,12.3058,True
19436,53.9918,46.0082,True
19437,41.1656,58.8344,True
19439,87.6942,12.3058,True
19440,58.4708,41.5292,True
19441,41.1656,58.8344,True
19443,56.4592,43.5408,True
19444,58.4708,41.5292,True
19445,41.1656,58.8344,True
19447,40.3527,59.6473,True
19448,44.4368,55.5632,True
19449,3.2416,96.7584,True
19451,40.3527,59.6473,True
19452,44.4368,55.5632,True
19453,3.2416,96.7584,True
19455,40.3527,59.6473,True
19456,65.9977,34.0023,True
19457,3.2416,96.7584,True
19459,40.3527,59.6473,True
19460,65.9977,34.0023,True
19461,3.2416,96.7584,True
19463,28.4991,71.5009,True
19464,65.9977,34.0023,True
19465,44.6305,55.3695,True
19467,28.4991,71.5009,True
19468,32.7538,67.2462,True
19469,44.6305,55.3695,True
19471,25.7548,74.2452,True
19472,13.5625,86.4375,True
19473,36.0868,63.9132,True
19475,87.6942,12.3058,True
19476,53.9918,46.0082,True
19477,41.1656,58.8344,True
19479,87.6942,12.3058,True
19480,58.4708,41.5292,True
19481,41.1656,58.8344,True
19483,87.6942,12.3058,True
19484,58.4708,41.5292,True
19485,41.1656,58.8344,True
19487,40.3527,59.6473,True
19488,44.4368,55.5632,True
19489,3.2416,96.7584,True
19491,40.3527,59.6473,True
19492,65.9977,34.0023,True
19493,3.2416,96.7584,True
19495,40.3527,59.6473,True
19496,65.9977,34.0023,True
19497,3.2416,96.7584,True
19499,40.3527,59.6473,True
19500,65.9977,34.0023,True
19501,3.2416,96.7584,True
19503,28.4991,71.5009,True
19504,65.9977,34.0023,True
19505,44.6305,55.3695,True
19507,28.4991,71.5009,True
19508,32.7538,67.2462,True
19509,44.6305,55.3695,True
19511,87.6942,12.3058,True
19512,53.9918,46.0082,True
19513,41.1656,58.8344,True
19515,87.6942,12.3058,True
19516,58.4708,41.5292,True
19517,41.1656,58.8344,True
19519,87.6942,12.3058,True
19520,58.4708,41.5292,True
19521,41.1656,58.8344,True
19523,40.3527,59.6473,True
19524,65.9977,34.0023,True
19525,3.2416,96.7584,True
19527,40.3527,59.6473,True
19528,65.9977,34.0023,True
19529,3.2416,96.7584,True
19531,40.3527,59.6473,True
19532,65.9977,34.0023,True
19533,3.2416,96.7584,True
19535,40.3527,59.6473,True
19536,65.9977,34.0023,True
19537,3.2416,96.7584,True
19539,28.4991,71.5009,True
19540,65.9977,34.0023,True
19541,44.6305,55.3695,True
19543,87.6942,12.3058,True
19544,32.7538,67.2462,True
19545,41.1656,58.8344,True
19547,87.6942,12.3058,True
19548,58.4708,41.5292,True
19549,41.1656,58.8344,True
19551,87.6942,12.3058,True
19552,58.4708,41.5292,True
19553,41.1656,58.8344,True
19555,65.5594,34.4406,True
19556,41.7506,58.2494,True
19557,54.5731,45.4269,True
19559,69.7892,30.2108,True
19560,54.9284,45.0716,True
19561,67.1363,32.8637,True
19563,84.5108,15.4892,True
19564,58.6129,41.3871,True
19565,63.9021,36.0979,True
19567,89.8498,10.1502,True
19568,65.5068,34.4932,True
19569,69.1784,30.8216,True
19571,48.0179,51.9821,True
19572,52.9832,47.0168,True
19573,52.8291,47.1709,True
19575,16.842,83.158,True
19576,20.9196,79.0804,True
19577,12.8151,87.1849,True
19579,42.2831,57.7169,True
19580,15.6987,84.3013,True
19581,16.7922,83.2078,True
19583,8.8925,91.1075,True
19584,15.11,84.89,True
19585,13.462,86.538,True
19587,34.2764,65.7236,True
19588,12.3731,87.6269,True
19589,14.3367,85.6633,True
19591,45.0651,54.9349,True
19592,7.8526,92.1474,True
19593,26.8077,73.1923,True
19595,37.7533,62.2467,True
19596,23.4239,76.5761,True
19597,30.3316,69.6684,True
19599,35.5682,64.4318,True
19600,4.6147,95.3853,True
19601,3.1318,96.8682,True
19603,78.5886,21.4114,True
19604,41.0946,58.9054,True
19605,49.6411,50.3589,True
19607,67.8229,32.1771,True
19608,55.3492,44.6508,True
19609,63.6198,36.3802,True
19611,53.6513,46.3487,True
19612,37.3879,62.6121,True
19613,39.9347,60.0653,True
19615,65.5594,34.4406,True
19616,31.6419,68.3581,True
19617,47.4634,52.5366,True
19619,53.6513,46.3487,True
19620,46.6218,53.3782,True
19621,47.1579,52.8421,True
19623,87.41,12.59,True
19624,50.311,49.689,True
19625,49.2221,50.7779,True
19627,49.2258,50.7742,True
19628,54.9284,45.0716,True
19629,57.3691,42.6309,True
19631,84.5108,15.4892,True
19632,50.9735,49.0265,True
19633,63.9021,36.0979,True
19635,65.8611,34.1389,True
19636,55.6961,44.3039,True
19637,63.1372,36.8628,True
19639,89.8498,10.1502,True
19640,48.4452,51.5548,True
19641,69.1784,30.8216,True
19643,19.1018,80.8982,True
19644,52.9832,47.0168,True
19645,52.8291,47.1709,True
19647,42.2831,57.7169,True
19648,15.6987,84.3013,True
19649,16.7922,83.2078,True
19651,42.2831,57.7169,True
19652,18.8213,81.1787,True
19653,16.7922,83.2078,True
19655,8.8925,91.1075,True
19656,15.11,84.89,True
19657,13.462,86.538,True
19659,45.0651,54.9349,True
19660,7.8526,92.1474,True
19661,26.8077,73.1923,True
19663,12.5521,87.4479,True
19664,9.0116,90.9884,True
19665,33.0556,66.9444,True
19667,37.7533,62.2467,True
19668,4.6147,95.3853,True
19669,30.3316,69.6684,True
19671,5.4977,94.5023,True
19672,7.0396,92.9604,True
19673,3.4308,96.5692,True
19675,46.1079,53.8921,True
19676,55.3492,44.6508,True
19677,73.1619,26.8381,True
19679,43.5565,56.4435,True
19680,2.4527,97.5473,True
19681,52.5929,47.4071,True
19683,53.6513,46.3487,True
19684,37.3879,62.6121,True
19685,39.9347,60.0653,True
19687,34.9205,65.0795,True
19688,39.3727,60.6273,True
19689,46.9706,53.0294,True
19691,53.6513,46.3487,True
19692,46.6218,53.3782,True
19693,47.1579,52.8421,True
19695,84.5108,15.4892,True
19696,50.9735,49.0265,True
19697,63.9021,36.0979,True
19699,65.8611,34.1389,True
19700,55.6961,44.3039,True
19701,63.1372,36.8628,True
19703,65.8611,34.1389,True
19704,48.4452,51.5548,True
19705,63.1372,36.8628,True
19707,89.8498,10.1502,True
19708,48.4452,51.5548,True
19709,69.1784,30.8216,True
19711,66.1942,33.8058,True
19712,52.9832,47.0168,True
19713,16.7922,83.2078,True
19715,42.2831,57.7169,True
19716,18.8213,81.1787,True
19717,16.7922,83.2078,True
19719,42.2831,57.7169,True
19720,18.8213,81.1787,True
19721,16.7922,83.2078,True
19723,45.0651,54.9349,True
19724,15.11,84.89,True
19725,26.8077,73.1923,True
19727,12.5521,87.4479,True
19728,9.0116,90.9884,True
19729,33.0556,66.9444,True
19731,12.5521,87.4479,True
19732,9.0116,90.9884,True
19733,33.0556,66.9444,True
19735,5.4977,94.5023,True
19736,7.0396,92.9604,True
19737,30.3316,69.6684,True
19739,55.8299,44.1701,True
19740,55.3492,44.6508,True
19741,62.2965,37.7035,True
19743,43.5565,56.4435,True
19744,2.4527,97.5473,True
19745,52.5929,47.4071,True
19747,43.5565,56.4435,True
19748,2.4527,97.5473,True
19749,52.5929,47.4071,True
19751,34.9205,65.0795,True
19752,37.3879,62.6121,True
19753,39.9347,60.0653,True
19755,34.9205,65.0795,True
19756,39.3727,60.6273,True
19757,46.9706,53.0294,True
19759,65.8611,34.1389,True
19760,55.6961,44.3039,True
19761,63.1372,36.8628,True
19763,65.8611,34.1389,True
19764,48.4452,51.5548,True
19765,63.1372,36.8628,True
19767,65.8611,34.1389,True
19768,48.4452,51.5548,True
19769,63.1372,36.8628,True
19771,69.6453,30.3547,True
19772,48.4452,51.5548,True
19773,69.1784,30.8216,True
19775,66.1942,33.8058,True
19776,52.9832,47.0168,True
19777,16.7922,83.2078,True
19779,42.2831,57.7169,True
19780,18.8213,81.1787,True
19781,16.7922,83.2078,True
19783,42.2831,57.7169,True
19784,18.8213,81.1787,True
19785,16.7922,83.2078,True
19787,12.5521,87.4479,True
19788,9.0116,90.9884,True
19789,33.0556,66.9444,True
19791,12.5521,87.4479,True
19792,9.0116,90.9884,True
19793,33.0556,66.9444,True
19795,12.5521,87.4479,True
19796,7.0396,92.9604,True
19797,33.0556,66.9444,True
19799,55.8299,44.1701,True
19800,55.3492,44.6508,True
19801,62.2965,37.7035,True
19803,43.5565,56.4435,True
19804,2.4527,97.5473,True
19805,52.5929,47.4071,True
19807,43.5565,56.4435,True
19808,2.4527,97.5473,True
19809,52.5929,47.4071,True
19811,43.5565,56.4435,True
19812,2.4527,97.5473,True
19813,52.5929,47.4071,True
19815,34.9205,65.0795,True
19816,37.3879,62.6121,True
19817,39.9347,60.0653,True
19819,65.8611,34.1389,True
19820,48.4452,51.5548,True
19821,63.1372,36.8628,True
19823,65.8611,34.1389,True
19824,48.4452,51.5548,True
19825,63.1372,36.8628,True
19827,69.6453,30.3547,True
19828,48.4452,51.5548,True
19829,63.1372,36.8628,True
19831,69.6453,30.3547,True
19832,48.4452,51.5548,True
19833,69.1784,30.8216,True
19835,66.1942,33.8058,True
19836,52.9832,47.0168,True
19837,16.7922,83.2078,True
19839,42.2831,57.7169,True
19840,18.8213,81.1787,True
19841,16.7922,83.2078,True
19843,12.5521,87.4479,True
19844,9.0116,90.9884,True
19845,33.0556,66.9444,True
19847,12.5521,87.4479,True
19848,9.0116,90.9884,True
19849,33.0556,66.9444,True
19851,12.5521,87.4479,True
19852,7.0396,92.9604,True
19853,33.0556,66.9444,True
19855,65.9368,34.0632,True
19856,55.3492,44.6508,True
19857,62.2965,37.7035,True
19859,43.5565,56.4435,True
19860,2.4527,97.5473,True
19861,52.5929,47.4071,True
19863,43.5565,56.4435,True
19864,2.4527,97.5473,True
19865,52.5929,47.4071,True
19867,43.5565,56.4435,True
19868,2.4527,97.5473,True
19869,52.5929,47.4071,True
19871,43.5565,56.4435,True
19872,2.4527,97.5473,True
19873,52.5929,47.4071,True
19875,65.8611,34.1389,True
19876,48.4452,51.5548,True
19877,63.1372,36.8628,True
19879,69.6453,30.3547,True
19880,48.4452,51.5548,True
19881,63.1372,36.8628,True
19883,69.6453,30.3547,True
19884,48.4452,51.5548,True
19885,63.1372,36.8628,True
19887,69.6453,30.3547,True
19888,48.4452,51.5548,True
19889,69.1784,30.8216,True
19891,66.1942,33.8058,True
19892,52.9832,47.0168,True
19893,16.7922,83.2078,True
19895,12.5521,87.4479,True
19896,9.0116,90.9884,True
19897,33.0556,66.9444,True
19899,12.5521,87.4479,True
19900,9.0116,90.9884,True
19901,33.0556,66.9444,True
19903,12.5521,87.4479,True
19904,7.0396,92.9604,True
19905,33.0556,66.9444,True
19907,65.9368,34.0632,True
19908,55.3492,44.6508,True
19909,62.2965,37.7035,True
19911,65.9368,34.0632,True
19912,2.4527,97.5473,True
19913,52.5929,47.4071,True
19915,43.5565,56.4435,True
19916,2.4527,97.5473,True
19917,52.5929,47.4071,True
19919,43.5565,56.4435,True
19920,2.4527,97.5473,True
19921,52.5929,47.4071,True
19923,43.5565,56.4435,True
19924,2.4527,97.5473,True
19925,52.5929,47.4071,True
19927,69.6453,30.3547,True
19928,48.4452,51.5548,True
19929,63.1372,36.8628,True
19931,69.6453,30.3547,True
19932,48.4452,51.5548,True
19933,63.1372,36.8628,True
19935,69.6453,30.3547,True
19936,48.4452,51.5548,True
19937,63.1372,36.8628,True
19939,69.6453,30.3547,True
19940,48.4452,51.5548,True
19941,69.1784,30.8216,True
19943,66.1942,33.8058,True
19944,9.0116,90.9884,True
19945,33.0556,66.9444,True
19947,12.5521,87.4479,True
19948,9.0116,90.9884,True
19949,33.0556,66.9444,True
19951,12.5521,87.4479,True
19952,7.0396,92.9604,True
19953,33.0556,66.9444,True
19955,65.9368,34.0632,True
19956,55.3492,44.6508,True
19957,62.2965,37.7035,True
19959,65.9368,34.0632,True
19960,2.4527,97.5473,True
19961,52.5929,47.4071,True
19963,65.9368,34.0632,True
19964,2.4527,97.5473,True
19965,52.5929,47.4071,True
19967,43.5565,56.4435,True
19968,2.4527,97.5473,True
19969,52.5929,47.4071,True
19971,43.5565,56.4435,True
19972,2.4527,97.5473,True
19973,52.5929,47.4071,True
19975,60.463,39.537,True
19976,8.8316,91.1684,True
19977,11.0499,88.9501,True
19979,65.8362,34.1638,True
19980,56.4196,43.5804,True
19981,49.2517,50.7483,True
19983,82.8304,17.1696,True
19984,49.3651,50.6349,True
19985,53.7196,46.2804,True
19987,71.0174,28.9826,True
19988,52.0107,47.9893,True
19989,68.2289,31.7711,True
19991,71.0894,28.9106,True
19992,38.6419,61.3581,True
19993,53.6495,46.3505,True
19995,87.375,12.625,True
19996,74.3956,25.6044,True
19997,75.8462,24.1538,True
19999,20.1371,79.8629,True
20000,24.905,75.095,True
20001,26.2346,73.7654,True
20003,84.1952,15.8048,True
20004,48.2837,51.7163,True
20005,51.4506,48.5494,True
20007,28.5369,71.4631,True
20008,58.2189,41.7811,True
20009,63.056,36.944,True
20011,14.1365,85.8635,True
20012,14.1365,85.8635,True
20013,11.0499,88.9501,True
20015,65.8362,34.1638,True
20016,56.4196,43.5804,True
20017,53.7196,46.2804,True
20019,71.0174,28.9826,True
20020,34.3317,65.6683,True
20021,68.2289,31.7711,True
20023,60.0192,39.9808,True
20024,59.7405,40.2595,True
20025,53.6495,46.3505,True
20027,71.0885,28.9115,True
20028,70.4693,29.5307,True
20029,31.0532,68.9468,True
20031,87.375,12.625,True
20032,74.3956,25.6044,True
20033,75.8462,24.1538,True
20035,36.9348,63.0652,True
20036,36.9348,63.0652,True
20037,41.8651,58.1349,True
20039,50.5407,49.4593,True
20040,58.2189,41.7811,True
20041,49.2111,50.7889,True
20043,14.1365,85.8635,True
20044,14.1365,85.8635,True
20045,11.0499,88.9501,True
20047,71.0174,28.9826,True
20048,34.3317,65.6683,True
20049,68.2289,31.7711,True
20051,60.0192,39.9808,True
20052,34.3317,65.6683,True
20053,53.6495,46.3505,True
20055,71.0885,28.9115,True
20056,70.4693,29.5307,True
20057,31.0532,68.9468,True
20059,71.0885,28.9115,True
20060,70.4693,29.5307,True
20061,31.0532,68.9468,True
20063,87.375,12.625,True
20064,74.3956,25.6044,True
20065,75.8462,24.1538,True
20067,50.5407,49.4593,True
20068,58.2189,41.7811,True
20069,49.2111,50.7889,True
20071,14.1365,85.8635,True
20072,34.3317,65.6683,True
20073,11.0499,88.9501,True
20075,60.0192,39.9808,True
20076,34.3317,65.6683,True
20077,53.6495,46.3505,True
20079,71.0885,28.9115,True
20080,70.4693,29.5307,True
20081,31.0532,68.9468,True
20083,71.0885,28.9115,True
20084,70.4693,29.5307,True
20085,31.0532,68.9468,True
20087,71.0885,28.9115,True
20088,70.4693,29.5307,True
20089,31.0532,68.9468,True
20091,87.375,12.625,True
20092,58.2189,41.7811,True
20093,75.8462,24.1538,True
20095,60.0192,39.9808,True
20096,34.3317,65.6683,True
20097,53.6495,46.3505,True
20099,71.0885,28.9115,True
20100,70.4693,29.5307,True
20101,31.0532,68.9468,True
20103,71.0885,28.9115,True
20104,70.4693,29.5307,True
20105,31.0532,68.9468,True
20107,71.0885,28.9115,True
20108,70.4693,29.5307,True
20109,31.0532,68.9468,True
20111,71.0885,28.9115,True
20112,70.4693,29.5307,True
20113,31.0532,68.9468,True
20115,71.0885,28.9115,True
20116,70.4693,29.5307,True
20117,31.0532,68.9468,True
20119,71.0885,28.9115,True
20120,70.4693,29.5307,True
20121,31.0532,68.9468,True
20123,71.0885,28.9115,True
20124,70.4693,29.5307,True
20125,31.0532,68.9468,True
20127,71.0885,28.9115,True
20128,70.4693,29.5307,True
20129,31.0532,68.9468,True
20131,71.0885,28.9115,True
20132,70.4693,29.5307,True
20133,31.0532,68.9468,True
20135,71.0885,28.9115,True
20136,70.4693,29.5307,True
20137,31.0532,68.9468,True
20139,71.0885,28.9115,True
20140,70.4693,29.5307,True
20141,31.0532,68.9468,True
20143,54.635,45.365,True
20144,9.819,90.181,True
20145,9.6243,90.3757,True
20147,78.2084,21.7916,True
20148,36.2557,63.7443,True
20149,32.9024,67.0976,True
20151,48.0918,51.9082,True
20152,35.1004,64.8996,True
20153,37.5115,62.4885,True
20155,85.834,14.166,True
20156,34.5255,65.4745,True
20157,51.4561,48.5439,True
20159,60.4824,39.5176,True
20160,51.0178,48.9822,True
20161,71.5517,28.4483,True
20163,79.3775,20.6225,True
20164,69.1369,30.8631,True
20165,59.4249,40.5751,True
20167,81.8034,18.1966,True
20168,37.4636,62.5364,True
20169,43.9828,56.0172,True
20171,93.0406,6.9594,True
20172,96.6107,3.3893,True
20173,95.7461,4.2539,True
20175,32.5315,67.4685,True
20176,55.112,44.888,True
20177,58.7661,41.2339,True
20179,96.4225,3.5775,True
20180,76.2522,23.7478,True
20181,75.2233,24.7767,True
20183,29.1394,70.8606,True
20184,69.8474,30.1526,True
20185,69.171,30.829,True
20187,69.8732,30.1268,True
20188,38.2534,61.7466,True
20189,41.9573,58.0427,True
20191,71.0792,28.9208,True
20192,40.6009,59.3991,True
20193,68.4863,31.5137,True
20195,48.806,51.194,True
20196,68.1523,31.8477,True
20197,62.9369,37.0631,True
20199,67.6798,32.3202,True
20200,8.7476,91.2524,True
20201,8.7366,91.2634,True
20203,22.7024,77.2976,True
20204,19.1018,80.8982,True
20205,25.5333,74.4667,True
20207,78.2084,21.7916,True
20208,36.2557,63.7443,True
20209,32.9024,67.0976,True
20211,52.9731,47.0269,True
20212,52.9731,47.0269,True
20213,37.5115,62.4885,True
20215,60.4824,39.5176,True
20216,51.0178,48.9822,True
20217,71.5517,28.4483,True
20219,53.2674,46.7326,True
20220,70.7221,29.2779,True
20221,75.9633,24.0367,True
20223,75.9421,24.0579,True
20224,69.1369,30.8631,True
20225,40.8122,59.1878,True
20227,93.0406,6.9594,True
20228,64.9642,35.0358,True
20229,62.4156,37.5844,True
20231,74.45,25.55,True
20232,96.6107,3.3893,True
20233,95.7461,4.2539,True
20235,54.2345,45.7655,True
20236,54.4052,45.5948,True
20237,62.1507,37.8493,True
20239,74.6973,25.3027,True
20240,75.048,24.952,True
20241,67.1511,32.8489,True
20243,69.8732,30.1268,True
20244,47.8002,52.1998,True
20245,41.9573,58.0427,True
20247,69.8732,30.1268,True
20248,46.3764,53.6236,True
20249,41.9573,58.0427,True
20251,31.6927,68.3073,True
20252,40.6009,59.3991,True
20253,68.4863,31.5137,True
20255,64.5305,35.4695,True
20256,79.7374,20.2626,True
20257,24.3845,75.6155,True
20259,22.7024,77.2976,True
20260,19.1018,80.8982,True
20261,25.5333,74.4667,True
20263,78.2084,21.7916,True
20264,36.2557,63.7443,True
20265,32.9024,67.0976,True
20267,85.2157,14.7843,True
20268,51.0178,48.9822,True
20269,71.5517,28.4483,True
20271,53.2674,46.7326,True
20272,70.7221,29.2779,True
20273,75.9633,24.0367,True
20275,53.2674,46.7326,True
20276,70.7221,29.2779,True
20277,75.9633,24.0367,True
20279,93.0406,6.9594,True
20280,64.9642,35.0358,True
20281,62.4156,37.5844,True
20283,74.45,25.55,True
20284,64.9642,35.0358,True
20285,62.4156,37.5844,True
20287,74.45,25.55,True
20288,96.6107,3.3893,True
20289,95.7461,4.2539,True
20291,99.295,0.705,True
20292,54.4052,45.5948,True
20293,67.1511,32.8489,True
20295,69.8732,30.1268,True
20296,47.8002,52.1998,True
20297,41.9573,58.0427,True
20299,69.8732,30.1268,True
20300,47.8002,52.1998,True
20301,41.9573,58.0427,True
20303,31.6927,68.3073,True
20304,46.3764,53.6236,True
20305,41.9573,58.0427,True
20307,64.5305,35.4695,True
20308,79.7374,20.2626,True
20309,24.3845,75.6155,True
20311,22.7024,77.2976,True
20312,19.1018,80.8982,True
20313,25.5333,74.4667,True
20315,78.2084,21.7916,True
20316,51.0178,48.9822,True
20317,32.9024,67.0976,True
20319,53.2674,46.7326,True
20320,70.7221,29.2779,True
20321,75.9633,24.0367,True
20323,53.2674,46.7326,True
20324,70.7221,29.2779,True
20325,75.9633,24.0367,True
20327,93.0406,6.9594,True
20328,94.7154,5.2846,True
20329,62.4156,37.5844,True
20331,74.45,25.55,True
20332,64.9642,35.0358,True
20333,62.4156,37.5844,True
20335,74.45,25.55,True
20336,64.9642,35.0358,True
20337,62.4156,37.5844,True
20339,99.8634,0.1366,True
20340,96.6107,3.3893,True
20341,98.5005,1.4995,True
20343,99.295,0.705,True
20344,47.8002,52.1998,True
20345,41.9573,58.0427,True
20347,69.8732,30.1268,True
20348,47.8002,52.1998,True
20349,41.9573,58.0427,True
20351,31.6927,68.3073,True
20352,47.8002,52.1998,True
20353,41.9573,58.0427,True
20355,64.5305,35.4695,True
20356,79.7374,20.2626,True
20357,41.9573,58.0427,True
20359,22.7024,77.2976,True
20360,51.0178,48.9822,True
20361,25.5333,74.4667,True
20363,78.2084,21.7916,True
20364,70.7221,29.2779,True
20365,32.9024,67.0976,True
20367,53.2674,46.7326,True
20368,70.7221,29.2779,True
20369,75.9633,24.0367,True
20371,93.0406,6.9594,True
20372,94.7154,5.2846,True
20373,62.4156,37.5844,True
20375,74.45,25.55,True
20376,94.7154,5.2846,True
20377,62.4156,37.5844,True
20379,74.45,25.55,True
20380,64.9642,35.0358,True
20381,62.4156,37.5844,True
20383,99.8634,0.1366,True
20384,64.9642,35.0358,True
20385,62.4156,37.5844,True
20387,99.8634,0.1366,True
20388,47.8002,52.1998,True
20389,41.9573,58.0427,True
20391,99.295,0.705,True
20392,47.8002,52.1998,True
20393,41.9573,58.0427,True
20395,31.6927,68.3073,True
20396,47.8002,52.1998,True
20397,41.9573,58.0427,True
20399,64.5305,35.4695,True
20400,79.7374,20.2626,True
20401,41.9573,58.0427,True
20403,22.7024,77.2976,True
20404,70.7221,29.2779,True
20405,25.5333,74.4667,True
20407,78.2084,21.7916,True
20408,70.7221,29.2779,True
20409,32.9024,67.0976,True
20411,93.0406,6.9594,True
20412,94.7154,5.2846,True
20413,62.4156,37.5844,True
20415,74.45,25.55,True
20416,94.7154,5.2846,True
20417,62.4156,37.5844,True
20419,74.45,25.55,True
20420,94.7154,5.2846,True
20421,62.4156,37.5844,True
20423,99.8634,0.1366,True
20424,64.9642,35.0358,True
20425,62.4156,37.5844,True
20427,99.8634,0.1366,True
20428,64.9642,35.0358,True
20429,41.9573,58.0427,True
20431,99.8634,0.1366,True
20432,47.8002,52.1998,True
20433,41.9573,58.0427,True
20435,99.295,0.705,True
20436,47.8002,52.1998,True
20437,41.9573,58.0427,True
20439,64.5305,35.4695,True
20440,79.7374,20.2626,True
20441,41.9573,58.0427,True
20443,22.7024,77.2976,True
20444,70.7221,29.2779,True
20445,25.5333,74.4667,True
20447,93.0406,6.9594,True
20448,94.7154,5.2846,True
20449,62.4156,37.5844,True
20451,74.45,25.55,True
20452,94.7154,5.2846,True
20453,62.4156,37.5844,True
20455,74.45,25.55,True
20456,94.7154,5.2846,True
20457,62.4156,37.5844,True
20459,99.8634,0.1366,True
20460,94.7154,5.2846,True
20461,62.4156,37.5844,True
20463,99.8634,0.1366,True
20464,64.9642,35.0358,True
20465,41.9573,58.0427,True
20467,99.8634,0.1366,True
20468,64.9642,35.0358,True
20469,41.9573,58.0427,True
20471,99.8634,0.1366,True
20472,47.8002,52.1998,True
20473,41.9573,58.0427,True
20475,99.295,0.705,True
20476,79.7374,20.2626,True
20477,41.9573,58.0427,True
20479,71.9439,28.0561,True
20480,62.5872,37.4128,True
20481,70.5607,29.4393,True
20483,74.2424,25.7576,True
20484,76.9747,23.0253,True
20485,73.0207,26.9793,True
20487,88.581,11.419,True
20488,81.4472,18.5528,True
20489,80.9711,19.0289,True
20491,67.1816,32.8184,True
20492,78.105,21.895,True
20493,79.6027,20.3973,True
20495,86.8896,13.1104,True
20496,78.2591,21.7409,True
20497,82.011,17.989,True
20499,54.7835,45.2165,True
20500,71.1152,28.8848,True
20501,73.5541,26.4459,True
20503,91.4295,8.5705,True
20504,84.1989,15.8011,True
20505,79.002,20.998,True
20507,45.7489,54.2511,True
20508,69.7357,30.2643,True
20509,74.4307,25.5693,True
20511,95.9325,4.0675,True
20512,88.6899,11.3101,True
20513,88.6567,11.3433,True
20515,88.1298,11.8702,True
20516,84.3179,15.6821,True
20517,91.6178,8.3822,True
20519,71.1115,28.8885,True
20520,90.4643,9.5357,True
20521,76.9129,23.0871,True
20523,92.6208,7.3792,True
20524,71.5757,28.4243,True
20525,83.0011,16.9989,True
20527,71.9439,28.0561,True
20528,76.9747,23.0253,True
20529,66.3345,33.6655,True
20531,74.2424,25.7576,True
20532,76.9747,23.0253,True
20533,73.0207,26.9793,True
20535,67.1816,32.8184,True
20536,81.4472,18.5528,True
20537,79.6027,20.3973,True
20539,66.5827,33.4173,True
20540,65.4256,34.5744,True
20541,82.8157,17.1843,True
20543,86.8896,13.1104,True
20544,78.2591,21.7409,True
20545,82.011,17.989,True
20547,91.4295,8.5705,True
20548,73.3224,26.6776,True
20549,79.002,20.998,True
20551,84.3004,15.6996,True
20552,84.9564,15.0436,True
20553,80.6278,19.3722,True
20555,75.9652,24.0348,True
20556,76.2845,23.7155,True
20557,91.6178,8.3822,True
20559,93.0517,6.9483,True
20560,96.1374,3.8626,True
20561,89.4262,10.5738,True
20563,71.1115,28.8885,True
20564,84.1324,15.8676,True
20565,76.9129,23.0871,True
20567,90.1635,9.8365,True
20568,93.1606,6.8394,True
20569,83.2272,16.7728,True
20571,71.9439,28.0561,True
20572,76.9747,23.0253,True
20573,66.3345,33.6655,True
20575,67.1816,32.8184,True
20576,76.9747,23.0253,True
20577,79.6027,20.3973,True
20579,66.5827,33.4173,True
20580,86.1754,13.8246,True
20581,82.8157,17.1843,True
20583,66.5827,33.4173,True
20584,65.4256,34.5744,True
20585,82.8157,17.1843,True
20587,86.8896,13.1104,True
20588,73.3224,26.6776,True
20589,82.011,17.989,True
