# WS5 退化审计覆盖统计: 每 工具×变体 一行 (共 30×51)
# n_patients_valid=能算出有效 ρ 的患者数(<=9); n_degenerate=中招退化的患者数
# smallk_or_softmax=该变体是否属小 k topk(k<=5)/softmax 类
tool,pooling,non_null_total,n_patients_valid,n_degenerate,smallk_or_softmax
Seq2Neo,rankdecay_g5,130,9,0,False
Seq2Neo,rankdecay_g10,130,9,0,False
Seq2Neo,rankdecay_g20,130,9,0,False
TSCAPE,max,130,9,0,False
TSCAPE,topk_k1_a0,130,9,0,True
TSCAPE,topk_k1_a0p5,130,9,0,True
TSCAPE,topk_k1_a1,130,9,0,True
TSCAPE,topk_k1_a2,130,9,0,True
TSCAPE,topk_k2_a0,130,9,0,True
TSCAPE,topk_k2_a0p5,130,9,0,True
TSCAPE,topk_k2_a1,130,9,0,True
TSCAPE,topk_k2_a2,130,9,0,True
TSCAPE,topk_k3_a0,130,9,0,True
TSCAPE,topk_k3_a0p5,130,9,0,True
TSCAPE,topk_k3_a1,130,9,0,True
TSCAPE,topk_k3_a2,130,9,0,True
TSCAPE,topk_k5_a0,130,9,0,True
TSCAPE,topk_k5_a0p5,130,9,0,True
TSCAPE,topk_k5_a1,130,9,0,True
TSCAPE,topk_k5_a2,130,9,0,True
TSCAPE,topk_k8_a0,130,9,0,False
TSCAPE,topk_k8_a0p5,130,9,0,False
TSCAPE,topk_k8_a1,130,9,0,False
TSCAPE,topk_k8_a2,130,9,0,False
TSCAPE,topk_k10_a0,130,9,0,False
TSCAPE,topk_k10_a0p5,130,9,0,False
TSCAPE,topk_k10_a1,130,9,0,False
TSCAPE,topk_k10_a2,130,9,0,False
TSCAPE,topk_k20_a0,130,9,0,False
TSCAPE,topk_k20_a0p5,130,9,0,False
TSCAPE,topk_k20_a1,130,9,0,False
TSCAPE,topk_k20_a2,130,9,0,False
TSCAPE,topk_k50_a0,130,9,0,False
TSCAPE,topk_k50_a0p5,130,9,0,False
TSCAPE,topk_k50_a1,130,9,0,False
TSCAPE,topk_k50_a2,130,9,0,False
TSCAPE,topk_k100_a0,130,9,0,False
TSCAPE,topk_k100_a0p5,130,9,0,False
TSCAPE,topk_k100_a1,130,9,0,False
TSCAPE,topk_k100_a2,130,9,0,False
TSCAPE,softmax_T0p03,130,9,0,True
TSCAPE,softmax_T0p05,130,9,0,True
TSCAPE,softmax_T0p1,130,9,0,True
TSCAPE,softmax_T0p2,130,9,0,True
TSCAPE,softmax_T0p5,130,9,0,True
TSCAPE,softmax_T1,130,9,0,True
TSCAPE,softmax_T2,130,9,0,True
TSCAPE,rankdecay_g1,130,9,0,False
TSCAPE,rankdecay_g1p5,130,9,0,False
TSCAPE,rankdecay_g2,130,9,0,False
TSCAPE,rankdecay_g3,130,9,0,False
TSCAPE,rankdecay_g5,130,9,0,False
TSCAPE,rankdecay_g10,130,9,0,False
TSCAPE,rankdecay_g20,130,9,0,False
TransHLA,max,130,9,0,False
TransHLA,topk_k1_a0,130,9,0,True
TransHLA,topk_k1_a0p5,130,9,0,True
TransHLA,topk_k1_a1,130,9,0,True
TransHLA,topk_k1_a2,130,9,0,True
TransHLA,topk_k2_a0,130,9,0,True
TransHLA,topk_k2_a0p5,130,9,0,True
TransHLA,topk_k2_a1,130,9,0,True
TransHLA,topk_k2_a2,130,9,0,True
TransHLA,topk_k3_a0,130,9,0,True
TransHLA,topk_k3_a0p5,130,9,0,True
TransHLA,topk_k3_a1,130,9,0,True
TransHLA,topk_k3_a2,130,9,0,True
TransHLA,topk_k5_a0,130,9,0,True
TransHLA,topk_k5_a0p5,130,9,0,True
TransHLA,topk_k5_a1,130,9,0,True
TransHLA,topk_k5_a2,130,9,0,True
TransHLA,topk_k8_a0,130,9,0,False
TransHLA,topk_k8_a0p5,130,9,0,False
TransHLA,topk_k8_a1,130,9,0,False
TransHLA,topk_k8_a2,130,9,0,False
TransHLA,topk_k10_a0,130,9,0,False
TransHLA,topk_k10_a0p5,130,9,0,False
TransHLA,topk_k10_a1,130,9,0,False
TransHLA,topk_k10_a2,130,9,0,False
TransHLA,topk_k20_a0,130,9,0,False
TransHLA,topk_k20_a0p5,130,9,0,False
TransHLA,topk_k20_a1,130,9,0,False
TransHLA,topk_k20_a2,130,9,0,False
TransHLA,topk_k50_a0,130,9,0,False
TransHLA,topk_k50_a0p5,130,9,0,False
TransHLA,topk_k50_a1,130,9,0,False
TransHLA,topk_k50_a2,130,9,0,False
TransHLA,topk_k100_a0,130,9,0,False
TransHLA,topk_k100_a0p5,130,9,0,False
TransHLA,topk_k100_a1,130,9,0,False
TransHLA,topk_k100_a2,130,9,0,False
TransHLA,softmax_T0p03,130,9,0,True
TransHLA,softmax_T0p05,130,9,0,True
TransHLA,softmax_T0p1,130,9,0,True
TransHLA,softmax_T0p2,130,9,0,True
TransHLA,softmax_T0p5,130,9,0,True
TransHLA,softmax_T1,130,9,0,True
TransHLA,softmax_T2,130,9,0,True
TransHLA,rankdecay_g1,130,9,0,False
TransHLA,rankdecay_g1p5,130,9,0,False
TransHLA,rankdecay_g2,130,9,0,False
TransHLA,rankdecay_g3,130,9,0,False
TransHLA,rankdecay_g5,130,9,0,False
TransHLA,rankdecay_g10,130,9,0,False
TransHLA,rankdecay_g20,130,9,0,False
andy90,max,130,9,0,False
andy90,topk_k1_a0,130,9,0,True
andy90,topk_k1_a0p5,130,9,0,True
andy90,topk_k1_a1,130,9,0,True
andy90,topk_k1_a2,130,9,0,True
andy90,topk_k2_a0,130,9,0,True
andy90,topk_k2_a0p5,130,9,0,True
andy90,topk_k2_a1,130,9,0,True
andy90,topk_k2_a2,130,9,0,True
andy90,topk_k3_a0,130,9,0,True
andy90,topk_k3_a0p5,130,9,0,True
andy90,topk_k3_a1,130,9,0,True
andy90,topk_k3_a2,130,9,0,True
andy90,topk_k5_a0,130,9,0,True
andy90,topk_k5_a0p5,130,9,0,True
andy90,topk_k5_a1,130,9,0,True
andy90,topk_k5_a2,130,9,0,True
andy90,topk_k8_a0,130,9,0,False
andy90,topk_k8_a0p5,130,9,0,False
andy90,topk_k8_a1,130,9,0,False
andy90,topk_k8_a2,130,9,0,False
andy90,topk_k10_a0,130,9,0,False
andy90,topk_k10_a0p5,130,9,0,False
andy90,topk_k10_a1,130,9,0,False
andy90,topk_k10_a2,130,9,0,False
andy90,topk_k20_a0,130,9,0,False
andy90,topk_k20_a0p5,130,9,0,False
andy90,topk_k20_a1,130,9,0,False
andy90,topk_k20_a2,130,9,0,False
andy90,topk_k50_a0,130,9,0,False
andy90,topk_k50_a0p5,130,9,0,False
andy90,topk_k50_a1,130,9,0,False
andy90,topk_k50_a2,130,9,0,False
andy90,topk_k100_a0,130,9,0,False
andy90,topk_k100_a0p5,130,9,0,False
andy90,topk_k100_a1,130,9,0,False
andy90,topk_k100_a2,130,9,0,False
andy90,softmax_T0p03,130,9,0,True
andy90,softmax_T0p05,130,9,0,True
andy90,softmax_T0p1,130,9,0,True
andy90,softmax_T0p2,130,9,0,True
andy90,softmax_T0p5,130,9,0,True
andy90,softmax_T1,130,9,0,True
andy90,softmax_T2,130,9,0,True
andy90,rankdecay_g1,130,9,0,False
andy90,rankdecay_g1p5,130,9,0,False
andy90,rankdecay_g2,130,9,0,False
andy90,rankdecay_g3,130,9,0,False
andy90,rankdecay_g5,130,9,0,False
andy90,rankdecay_g10,130,9,0,False
andy90,rankdecay_g20,130,9,0,False
deepHLApan,max,130,9,0,False
deepHLApan,topk_k1_a0,130,9,0,True
deepHLApan,topk_k1_a0p5,130,9,0,True
deepHLApan,topk_k1_a1,130,9,0,True
deepHLApan,topk_k1_a2,130,9,0,True
deepHLApan,topk_k2_a0,130,9,0,True
deepHLApan,topk_k2_a0p5,130,9,0,True
deepHLApan,topk_k2_a1,130,9,0,True
deepHLApan,topk_k2_a2,130,9,0,True
deepHLApan,topk_k3_a0,130,9,0,True
deepHLApan,topk_k3_a0p5,130,9,0,True
deepHLApan,topk_k3_a1,130,9,0,True
deepHLApan,topk_k3_a2,130,9,0,True
deepHLApan,topk_k5_a0,130,9,0,True
deepHLApan,topk_k5_a0p5,130,9,0,True
deepHLApan,topk_k5_a1,130,9,0,True
deepHLApan,topk_k5_a2,130,9,0,True
deepHLApan,topk_k8_a0,130,9,0,False
deepHLApan,topk_k8_a0p5,130,9,0,False
deepHLApan,topk_k8_a1,130,9,0,False
deepHLApan,topk_k8_a2,130,9,0,False
deepHLApan,topk_k10_a0,130,9,0,False
deepHLApan,topk_k10_a0p5,130,9,0,False
deepHLApan,topk_k10_a1,130,9,0,False
deepHLApan,topk_k10_a2,130,9,0,False
deepHLApan,topk_k20_a0,130,9,0,False
deepHLApan,topk_k20_a0p5,130,9,0,False
deepHLApan,topk_k20_a1,130,9,0,False
deepHLApan,topk_k20_a2,130,9,0,False
deepHLApan,topk_k50_a0,130,9,0,False
deepHLApan,topk_k50_a0p5,130,9,0,False
deepHLApan,topk_k50_a1,130,9,0,False
deepHLApan,topk_k50_a2,130,9,0,False
deepHLApan,topk_k100_a0,130,9,0,False
deepHLApan,topk_k100_a0p5,130,9,0,False
deepHLApan,topk_k100_a1,130,9,0,False
deepHLApan,topk_k100_a2,130,9,0,False
deepHLApan,softmax_T0p03,130,9,0,True
deepHLApan,softmax_T0p05,130,9,0,True
deepHLApan,softmax_T0p1,130,9,0,True
deepHLApan,softmax_T0p2,130,9,0,True
deepHLApan,softmax_T0p5,130,9,0,True
deepHLApan,softmax_T1,130,9,0,True
deepHLApan,softmax_T2,130,9,0,True
deepHLApan,rankdecay_g1,130,9,0,False
deepHLApan,rankdecay_g1p5,130,9,0,False
deepHLApan,rankdecay_g2,130,9,0,False
deepHLApan,rankdecay_g3,130,9,0,False
deepHLApan,rankdecay_g5,130,9,0,False
deepHLApan,rankdecay_g10,130,9,0,False
deepHLApan,rankdecay_g20,130,9,0,False
netMHCpan_BA,max,130,9,0,False
netMHCpan_BA,topk_k1_a0,130,9,0,True
netMHCpan_BA,topk_k1_a0p5,130,9,0,True
netMHCpan_BA,topk_k1_a1,130,9,0,True
netMHCpan_BA,topk_k1_a2,130,9,0,True
netMHCpan_BA,topk_k2_a0,130,9,0,True
netMHCpan_BA,topk_k2_a0p5,130,9,0,True
netMHCpan_BA,topk_k2_a1,130,9,0,True
netMHCpan_BA,topk_k2_a2,130,9,0,True
netMHCpan_BA,topk_k3_a0,130,9,0,True
netMHCpan_BA,topk_k3_a0p5,130,9,0,True
netMHCpan_BA,topk_k3_a1,130,9,0,True
netMHCpan_BA,topk_k3_a2,130,9,0,True
netMHCpan_BA,topk_k5_a0,130,9,0,True
netMHCpan_BA,topk_k5_a0p5,130,9,0,True
netMHCpan_BA,topk_k5_a1,130,9,0,True
netMHCpan_BA,topk_k5_a2,130,9,0,True
netMHCpan_BA,topk_k8_a0,130,9,0,False
netMHCpan_BA,topk_k8_a0p5,130,9,0,False
netMHCpan_BA,topk_k8_a1,130,9,0,False
netMHCpan_BA,topk_k8_a2,130,9,0,False
netMHCpan_BA,topk_k10_a0,130,9,0,False
netMHCpan_BA,topk_k10_a0p5,130,9,0,False
netMHCpan_BA,topk_k10_a1,130,9,0,False
netMHCpan_BA,topk_k10_a2,130,9,0,False
netMHCpan_BA,topk_k20_a0,130,9,0,False
netMHCpan_BA,topk_k20_a0p5,130,9,0,False
netMHCpan_BA,topk_k20_a1,130,9,0,False
netMHCpan_BA,topk_k20_a2,130,9,0,False
netMHCpan_BA,topk_k50_a0,130,9,0,False
netMHCpan_BA,topk_k50_a0p5,130,9,0,False
netMHCpan_BA,topk_k50_a1,130,9,0,False
netMHCpan_BA,topk_k50_a2,130,9,0,False
netMHCpan_BA,topk_k100_a0,130,9,0,False
netMHCpan_BA,topk_k100_a0p5,130,9,0,False
netMHCpan_BA,topk_k100_a1,130,9,0,False
netMHCpan_BA,topk_k100_a2,130,9,0,False
netMHCpan_BA,softmax_T0p03,130,9,0,True
netMHCpan_BA,softmax_T0p05,130,9,0,True
netMHCpan_BA,softmax_T0p1,130,9,0,True
netMHCpan_BA,softmax_T0p2,130,9,0,True
netMHCpan_BA,softmax_T0p5,130,9,0,True
netMHCpan_BA,softmax_T1,130,9,0,True
netMHCpan_BA,softmax_T2,130,9,0,True
netMHCpan_BA,rankdecay_g1,130,9,0,False
netMHCpan_BA,rankdecay_g1p5,130,9,0,False
netMHCpan_BA,rankdecay_g2,130,9,0,False
netMHCpan_BA,rankdecay_g3,130,9,0,False
netMHCpan_BA,rankdecay_g5,130,9,0,False
netMHCpan_BA,rankdecay_g10,130,9,0,False
netMHCpan_BA,rankdecay_g20,130,9,0,False
netMHCpan_EL,max,130,9,0,False
netMHCpan_EL,topk_k1_a0,130,9,0,True
netMHCpan_EL,topk_k1_a0p5,130,9,0,True
netMHCpan_EL,topk_k1_a1,130,9,0,True
netMHCpan_EL,topk_k1_a2,130,9,0,True
netMHCpan_EL,topk_k2_a0,130,9,0,True
netMHCpan_EL,topk_k2_a0p5,130,9,0,True
netMHCpan_EL,topk_k2_a1,130,9,0,True
netMHCpan_EL,topk_k2_a2,130,9,0,True
netMHCpan_EL,topk_k3_a0,130,9,0,True
netMHCpan_EL,topk_k3_a0p5,130,9,0,True
netMHCpan_EL,topk_k3_a1,130,9,0,True
netMHCpan_EL,topk_k3_a2,130,9,0,True
netMHCpan_EL,topk_k5_a0,130,9,0,True
netMHCpan_EL,topk_k5_a0p5,130,9,0,True
netMHCpan_EL,topk_k5_a1,130,9,0,True
netMHCpan_EL,topk_k5_a2,130,9,0,True
netMHCpan_EL,topk_k8_a0,130,9,0,False
netMHCpan_EL,topk_k8_a0p5,130,9,0,False
netMHCpan_EL,topk_k8_a1,130,9,0,False
netMHCpan_EL,topk_k8_a2,130,9,0,False
netMHCpan_EL,topk_k10_a0,130,9,0,False
netMHCpan_EL,topk_k10_a0p5,130,9,0,False
netMHCpan_EL,topk_k10_a1,130,9,0,False
netMHCpan_EL,topk_k10_a2,130,9,0,False
netMHCpan_EL,topk_k20_a0,130,9,0,False
netMHCpan_EL,topk_k20_a0p5,130,9,0,False
netMHCpan_EL,topk_k20_a1,130,9,0,False
netMHCpan_EL,topk_k20_a2,130,9,0,False
netMHCpan_EL,topk_k50_a0,130,9,0,False
netMHCpan_EL,topk_k50_a0p5,130,9,0,False
netMHCpan_EL,topk_k50_a1,130,9,0,False
netMHCpan_EL,topk_k50_a2,130,9,0,False
netMHCpan_EL,topk_k100_a0,130,9,0,False
netMHCpan_EL,topk_k100_a0p5,130,9,0,False
netMHCpan_EL,topk_k100_a1,130,9,0,False
netMHCpan_EL,topk_k100_a2,130,9,0,False
netMHCpan_EL,softmax_T0p03,130,9,0,True
netMHCpan_EL,softmax_T0p05,130,9,0,True
netMHCpan_EL,softmax_T0p1,130,9,0,True
netMHCpan_EL,softmax_T0p2,130,9,0,True
netMHCpan_EL,softmax_T0p5,130,9,0,True
netMHCpan_EL,softmax_T1,130,9,0,True
netMHCpan_EL,softmax_T2,130,9,0,True
netMHCpan_EL,rankdecay_g1,130,9,0,False
netMHCpan_EL,rankdecay_g1p5,130,9,0,False
netMHCpan_EL,rankdecay_g2,130,9,0,False
netMHCpan_EL,rankdecay_g3,130,9,0,False
netMHCpan_EL,rankdecay_g5,130,9,0,False
netMHCpan_EL,rankdecay_g10,130,9,0,False
netMHCpan_EL,rankdecay_g20,130,9,0,False
netMHCstabpan,max,130,9,0,False
netMHCstabpan,topk_k1_a0,130,9,0,True
netMHCstabpan,topk_k1_a0p5,130,9,0,True
netMHCstabpan,topk_k1_a1,130,9,0,True
netMHCstabpan,topk_k1_a2,130,9,0,True
netMHCstabpan,topk_k2_a0,130,9,0,True
netMHCstabpan,topk_k2_a0p5,130,9,0,True
netMHCstabpan,topk_k2_a1,130,9,0,True
netMHCstabpan,topk_k2_a2,130,9,0,True
netMHCstabpan,topk_k3_a0,130,9,0,True
netMHCstabpan,topk_k3_a0p5,130,9,0,True
netMHCstabpan,topk_k3_a1,130,9,0,True
netMHCstabpan,topk_k3_a2,130,9,0,True
netMHCstabpan,topk_k5_a0,130,9,0,True
netMHCstabpan,topk_k5_a0p5,130,9,0,True
netMHCstabpan,topk_k5_a1,130,9,0,True
netMHCstabpan,topk_k5_a2,130,9,0,True
netMHCstabpan,topk_k8_a0,130,9,0,False
netMHCstabpan,topk_k8_a0p5,130,9,0,False
netMHCstabpan,topk_k8_a1,130,9,0,False
netMHCstabpan,topk_k8_a2,130,9,0,False
netMHCstabpan,topk_k10_a0,130,9,0,False
netMHCstabpan,topk_k10_a0p5,130,9,0,False
netMHCstabpan,topk_k10_a1,130,9,0,False
netMHCstabpan,topk_k10_a2,130,9,0,False
netMHCstabpan,topk_k20_a0,130,9,0,False
netMHCstabpan,topk_k20_a0p5,130,9,0,False
netMHCstabpan,topk_k20_a1,130,9,0,False
netMHCstabpan,topk_k20_a2,130,9,0,False
netMHCstabpan,topk_k50_a0,130,9,0,False
netMHCstabpan,topk_k50_a0p5,130,9,0,False
netMHCstabpan,topk_k50_a1,130,9,0,False
netMHCstabpan,topk_k50_a2,130,9,0,False
netMHCstabpan,topk_k100_a0,130,9,0,False
netMHCstabpan,topk_k100_a0p5,130,9,0,False
netMHCstabpan,topk_k100_a1,130,9,0,False
netMHCstabpan,topk_k100_a2,130,9,0,False
netMHCstabpan,softmax_T0p03,130,9,0,True
netMHCstabpan,softmax_T0p05,130,9,0,True
netMHCstabpan,softmax_T0p1,130,9,0,True
netMHCstabpan,softmax_T0p2,130,9,0,True
netMHCstabpan,softmax_T0p5,130,9,0,True
netMHCstabpan,softmax_T1,130,9,0,True
netMHCstabpan,softmax_T2,130,9,0,True
netMHCstabpan,rankdecay_g1,130,9,0,False
netMHCstabpan,rankdecay_g1p5,130,9,0,False
netMHCstabpan,rankdecay_g2,130,9,0,False
netMHCstabpan,rankdecay_g3,130,9,0,False
netMHCstabpan,rankdecay_g5,130,9,0,False
netMHCstabpan,rankdecay_g10,130,9,0,False
netMHCstabpan,rankdecay_g20,130,9,0,False
pTuneos,max,102,9,0,False
pTuneos,topk_k1_a0,102,9,0,True
pTuneos,topk_k1_a0p5,102,9,0,True
pTuneos,topk_k1_a1,102,9,0,True
pTuneos,topk_k1_a2,102,9,0,True
pTuneos,topk_k2_a0,102,9,0,True
pTuneos,topk_k2_a0p5,102,9,0,True
pTuneos,topk_k2_a1,102,9,0,True
pTuneos,topk_k2_a2,102,9,0,True
pTuneos,topk_k3_a0,102,9,0,True
pTuneos,topk_k3_a0p5,102,9,0,True
pTuneos,topk_k3_a1,102,9,0,True
pTuneos,topk_k3_a2,102,9,0,True
pTuneos,topk_k5_a0,102,9,0,True
pTuneos,topk_k5_a0p5,102,9,0,True
pTuneos,topk_k5_a1,102,9,0,True
pTuneos,topk_k5_a2,102,9,0,True
pTuneos,topk_k8_a0,102,9,0,False
pTuneos,topk_k8_a0p5,102,9,0,False
pTuneos,topk_k8_a1,102,9,0,False
pTuneos,topk_k8_a2,102,9,0,False
pTuneos,topk_k10_a0,102,9,0,False
pTuneos,topk_k10_a0p5,102,9,0,False
pTuneos,topk_k10_a1,102,9,0,False
pTuneos,topk_k10_a2,102,9,0,False
pTuneos,topk_k20_a0,102,9,0,False
pTuneos,topk_k20_a0p5,102,9,0,False
pTuneos,topk_k20_a1,102,9,0,False
pTuneos,topk_k20_a2,102,9,0,False
pTuneos,topk_k50_a0,102,9,0,False
pTuneos,topk_k50_a0p5,102,9,0,False
pTuneos,topk_k50_a1,102,9,0,False
pTuneos,topk_k50_a2,102,9,0,False
pTuneos,topk_k100_a0,102,9,0,False
pTuneos,topk_k100_a0p5,102,9,0,False
pTuneos,topk_k100_a1,102,9,0,False
pTuneos,topk_k100_a2,102,9,0,False
pTuneos,softmax_T0p03,102,9,0,True
pTuneos,softmax_T0p05,102,9,0,True
pTuneos,softmax_T0p1,102,9,0,True
pTuneos,softmax_T0p2,102,9,0,True
pTuneos,softmax_T0p5,102,9,0,True
pTuneos,softmax_T1,102,9,0,True
pTuneos,softmax_T2,102,9,0,True
pTuneos,rankdecay_g1,102,9,0,False
pTuneos,rankdecay_g1p5,102,9,0,False
pTuneos,rankdecay_g2,102,9,0,False
pTuneos,rankdecay_g3,102,9,0,False
pTuneos,rankdecay_g5,102,9,0,False
pTuneos,rankdecay_g10,102,9,0,False
pTuneos,rankdecay_g20,102,9,0,False
