bb_idx,MT_Repitope,WT_Repitope
1594,0.29008,0.29008
1595,0.29008,0.29008
1596,0.29008,0.29008
1597,0.29008,0.29008
1598,0.29008,0.29008
1599,0.3616,0.3616
1600,0.3616,0.3616
1601,0.3616,0.3616
1602,0.3616,0.3616
1603,0.3616,0.3616
1604,0.3616,0.3616
1605,0.26192,0.26192
1606,0.26192,0.26192
1607,0.26192,0.26192
1608,0.26192,0.26192
1609,0.26192,0.26192
1610,0.26192,0.26192
1611,0.25448,0.25448
1612,0.25448,0.25448
1613,0.25448,0.25448
1614,0.25448,0.25448
1615,0.25448,0.25448
1616,0.25448,0.25448
1617,0.22272,0.2268
1618,0.22272,0.2268
1619,0.22272,0.2268
1620,0.22272,0.2268
1621,0.22272,0.2268
1622,0.22272,0.2268
1623,0.33768,0.32232
1624,0.33768,0.32232
1625,0.33768,0.32232
1626,0.33768,0.32232
1627,0.33768,0.32232
1628,0.33768,0.32232
1629,0.22968,0.22168
1630,0.22968,0.22168
1631,0.22968,0.22168
1632,0.22968,0.22168
1633,0.22968,0.22168
1634,0.22968,0.22168
1635,0.14808,0.16144
1636,0.14808,0.16144
1637,0.14808,0.16144
1638,0.14808,0.16144
1639,0.14808,0.16144
1640,0.14808,0.16144
1641,0.0768,0.08488
1642,0.0768,0.08488
1643,0.0768,0.08488
1644,0.0768,0.08488
1645,0.0768,0.08488
1646,0.0768,0.08488
1647,0.12456,0.12784
1648,0.12456,0.12784
1649,0.12456,0.12784
1650,0.12456,0.12784
1651,0.12456,0.12784
1652,0.12456,0.12784
1653,0.19136,0.1704
1654,0.19136,0.1704
1655,0.19136,0.1704
1656,0.19136,0.1704
1657,0.19136,0.1704
1658,0.19136,0.1704
1659,0.25648,0.18872
1660,0.25648,0.18872
1661,0.25648,0.18872
1662,0.25648,0.18872
1663,0.25648,0.18872
1664,0.25648,0.18872
1665,0.31744,0.2584
1666,0.31744,0.2584
1667,0.31744,0.2584
1668,0.31744,0.2584
1669,0.31744,0.2584
1670,0.31744,0.2584
1671,0.34096,
1672,0.34096,
1673,0.34096,
1674,0.34096,
1675,0.34096,
1676,0.34096,
1677,0.35368,
1678,0.35368,
1679,0.35368,
1680,0.35368,
1681,0.35368,
1682,0.35368,
1683,0.32168,
1684,0.32168,
1685,0.32168,
1686,0.32168,
1687,0.32168,
1688,0.32168,
1689,0.32768,
1690,0.32768,
1691,0.32768,
1692,0.32768,
1693,0.32768,
1694,0.32768,
1695,0.3608,
1696,0.3608,
1697,0.3608,
1698,0.3608,
1699,0.3608,
1700,0.3608,
1701,0.35848,
1702,0.35848,
1703,0.35848,
1704,0.35848,
1705,0.35848,
1706,0.35848,
1707,0.31192,
1708,0.31192,
1709,0.31192,
1710,0.31192,
1711,0.31192,
1712,0.31192,
1713,0.3928,
1714,0.3928,
1715,0.3928,
1716,0.3928,
1717,0.3928,
1718,0.3928,
1719,0.39264,
1720,0.39264,
1721,0.39264,
1722,0.39264,
1723,0.39264,
1724,0.39264,
1725,0.36176,
1726,0.36176,
1727,0.36176,
1728,0.36176,
1729,0.36176,
1730,0.36176,
1731,0.35208,
1732,0.35208,
1733,0.35208,
1734,0.35208,
1735,0.35208,
1736,0.35208,
1737,0.30904,
1738,0.30904,
1739,0.30904,
1740,0.30904,
1741,0.30904,
1742,0.30904,
1743,0.2532,
1744,0.2532,
1745,0.2532,
1746,0.2532,
1747,0.2532,
1748,0.2532,
1749,0.21888,
1750,0.21888,
1751,0.21888,
1752,0.21888,
1753,0.21888,
1754,0.21888,
1755,0.23488,
1756,0.23488,
1757,0.23488,
1758,0.23488,
1759,0.23488,
1760,0.23488,
