bb_idx,MT_PredIG,WT_PredIG
1587,0.75106,0.75106
1588,0.627869,0.627869
1589,0.536224,0.536224
1590,0.469823,0.469823
1591,0.926026,0.926026
1592,0.75106,0.75106
1593,0.126027,0.126027
1594,0.063323,0.063323
1595,0.058926,0.058926
1596,0.033969,0.033969
1597,0.06317,0.06317
1598,0.028985,0.028985
1599,0.007153,0.007153
1600,0.003461,0.003461
1601,0.018119,0.018119
1602,0.012045,0.012045
1603,0.012045,0.012045
1604,0.005412,0.005412
1605,0.009062,0.009062
1606,0.005453,0.005453
1607,0.012611,0.012611
1608,0.004447,0.004447
1609,0.027822,0.027822
1610,0.004065,0.004065
1611,0.012549,0.026582
1612,0.002607,0.003461
1613,0.057763,0.086833
1614,0.009092,0.014033
1615,0.008499,0.018087
1616,0.009166,0.01949
1617,0.035679,0.043679
1618,0.000708,0.00492
1619,0.0023,0.036946
1620,0.000994,0.024622
1621,0.008838,0.107414
1622,0.003406,0.090996
1623,0.097121,0.06828
1624,0.007972,0.005445
1625,0.033285,0.022919
1626,0.016538,0.011327
1627,0.033546,0.06828
1628,0.045455,0.01036
1629,0.001138,0.000361
1630,0.000422,0.000535
1631,0.000562,0.001047
1632,0.000671,0.00085
1633,0.002068,0.00085
1634,0.000485,0.000485
1635,0.118382,0.048941
1636,0.00808,0.019844
1637,0.012549,0.012549
1638,0.072163,0.072163
1639,0.009646,0.032096
1640,0.006527,0.012099
1641,0.006329,0.006329
1642,0.003458,0.003458
1643,0.000627,0.000627
1644,0.022254,0.0207
1645,0.027732,0.009727
1646,0.004089,0.004089
1647,0.118382,0.118382
1648,0.019844,0.019844
1649,0.032096,0.032096
1650,0.004136,0.004136
1651,0.120948,0.192463
1652,0.021002,0.027228
1653,0.21559,0.571011
1654,0.017457,0.066989
1655,0.143207,0.155489
1656,0.143207,0.155489
1657,0.218149,0.218149
1658,0.571011,0.689631
1659,0.163016,0.070744
1660,0.017457,0.017457
1661,0.070744,0.163016
1662,0.067136,0.163016
1663,0.143207,0.235095
1664,0.070744,0.163016
1665,0.12579,0.12579
1666,0.020493,0.046152
1667,0.031033,0.092451
1668,0.142159,0.192001
1669,0.3021,0.114841
1670,0.07288,0.05999
1671,0.181783,
1672,0.039657,
1673,0.181783,
1674,0.320387,
1675,0.511262,
1676,0.145502,
1677,0.001086,
1678,0.028752,
1679,0.005487,
1680,0.003647,
1681,0.001516,
1682,0.03439,
1683,0.227378,
1684,0.529028,
1685,0.485436,
1686,0.267387,
1687,0.485436,
1688,0.133738,
1689,0.000917,
1690,0.002953,
1691,0.012859,
1692,0.002051,
1693,0.001003,
1694,0.022899,
1695,0.062664,
1696,0.038215,
1697,0.189596,
1698,0.055164,
1699,0.109551,
1700,0.024801,
1701,0.012163,
1702,0.130135,
1703,0.032867,
1704,0.007266,
1705,0.004834,
1706,0.013842,
1707,0.040022,
1708,0.05833,
1709,0.052687,
1710,0.080961,
1711,0.028985,
1712,0.098115,
1713,0.03426,
1714,0.157897,
1715,0.040113,
1716,0.074191,
1717,0.040113,
1718,0.062,
1719,0.048535,
1720,0.046856,
1721,0.094565,
1722,0.109551,
1723,0.109551,
1724,0.190888,
1725,0.006466,
1726,0.022805,
1727,0.01026,
1728,0.002689,
1729,0.023511,
1730,0.002689,
1731,0.243909,
1732,0.112116,
1733,0.20847,
1734,0.03193,
1735,0.084465,
1736,0.045005,
1737,0.006236,
1738,0.005611,
1739,0.001101,
1740,0.001101,
1741,0.003143,
1742,0.007692,
1743,0.000993,
1744,0.000141,
1745,0.001123,
1746,0.000848,
1747,0.00137,
1748,0.000432,
1749,0.001067,
1750,0.000273,
1751,0.002594,
1752,0.000538,
1753,0.002594,
1754,0.000213,
1755,0.004477,
1756,0.000187,
1757,0.000481,
1758,0.00147,
1759,0.002141,
1760,0.004477,
