bb_idx,MT_TransHLA,WT_TransHLA
642,0.0131556838750839,
643,0.0196103919297456,
644,0.0196103919297456,
645,0.0196103919297456,
646,0.2184909135103225,
647,0.2184909135103225,
648,0.2184909135103225,
649,0.0441312566399574,
650,0.0441312566399574,
651,0.0441312566399574,
652,0.0717903822660446,
653,0.0717903822660446,
654,0.0717903822660446,
655,0.0564322173595428,
656,0.0564322173595428,
657,0.0564322173595428,
658,0.9059434533119202,
659,0.9059434533119202,
660,0.9059434533119202,
661,0.1783253252506256,
662,0.1783253252506256,
663,0.1783253252506256,
664,0.5655485987663269,
665,0.5655485987663269,
666,0.5655485987663269,
667,0.3059519827365875,
668,0.3059519827365875,
669,0.3059519827365875,
670,0.5404155254364014,
671,0.5404155254364014,
672,0.5404155254364014,
673,0.8824802041053772,
674,0.8824802041053772,
675,0.8824802041053772,
676,0.0564322173595428,
677,0.0564322173595428,
678,0.0564322173595428,
679,0.9059434533119202,
680,0.9059434533119202,
681,0.9059434533119202,
682,0.1783253252506256,
683,0.1783253252506256,
684,0.1783253252506256,
685,0.5655485987663269,
686,0.5655485987663269,
687,0.5655485987663269,
688,0.3059519827365875,
689,0.3059519827365875,
690,0.3059519827365875,
691,0.5404155254364014,
692,0.5404155254364014,
693,0.5404155254364014,
694,0.8824802041053772,
695,0.8824802041053772,
696,0.8824802041053772,
697,0.2027329802513122,
698,0.2027329802513122,
699,0.2027329802513122,
700,0.015941135585308,
701,0.015941135585308,
702,0.015941135585308,
703,0.0461130142211914,
704,0.0461130142211914,
705,0.0461130142211914,
706,0.8655838966369629,
707,0.8655838966369629,
708,0.8655838966369629,
709,0.0898290649056434,
710,0.0898290649056434,
711,0.0898290649056434,
712,0.0204490702599287,
713,0.0204490702599287,
714,0.0204490702599287,
715,0.0465879514813423,
716,0.0465879514813423,
717,0.0465879514813423,
718,0.2045989036560058,
719,0.2045989036560058,
720,0.2045989036560058,
721,0.575793981552124,
722,0.575793981552124,
723,0.575793981552124,
724,0.575793981552124,
725,0.575793981552124,
726,0.8995677828788757,
727,0.8995677828788757,
728,0.8995677828788757,
729,0.8995677828788757,
730,0.8995677828788757,
731,0.4392181038856506,
732,0.4392181038856506,
733,0.4392181038856506,
734,0.4392181038856506,
735,0.4392181038856506,
736,0.9775450229644777,
737,0.9775450229644777,
738,0.9775450229644777,
739,0.9775450229644777,
740,0.9775450229644777,
741,0.4268144369125366,
742,0.4268144369125366,
743,0.4268144369125366,
744,0.4268144369125366,
745,0.4268144369125366,
746,0.2154888212680816,
747,0.2154888212680816,
748,0.2154888212680816,
749,0.2154888212680816,
750,0.2154888212680816,
751,0.9661325216293336,
752,0.9661325216293336,
753,0.9661325216293336,
754,0.9661325216293336,
755,0.9661325216293336,
756,0.2809008359909057,
757,0.2809008359909057,
758,0.2809008359909057,
759,0.2809008359909057,
760,0.2809008359909057,
761,0.6154913306236267,
762,0.6154913306236267,
763,0.6154913306236267,
764,0.6154913306236267,
765,0.6154913306236267,
766,0.9686281085014344,
767,0.9686281085014344,
768,0.9686281085014344,
769,0.9686281085014344,
770,0.9686281085014344,
771,0.9929043650627136,
772,0.9929043650627136,
773,0.9929043650627136,
774,0.9929043650627136,
775,0.9929043650627136,
776,0.4726258218288421,
777,0.4726258218288421,
778,0.4726258218288421,
779,0.4726258218288421,
780,0.4726258218288421,
781,0.26580610871315,
782,0.26580610871315,
783,0.26580610871315,
784,0.26580610871315,
785,0.26580610871315,
786,0.4731465280056,
787,0.4731465280056,
788,0.4731465280056,
789,0.4731465280056,
790,0.4731465280056,
791,0.8125376105308533,
792,0.8125376105308533,
793,0.8125376105308533,
794,0.8125376105308533,
795,0.8125376105308533,
796,0.9901782274246216,
797,0.9901782274246216,
798,0.9901782274246216,
799,0.9901782274246216,
800,0.9901782274246216,
801,0.2909607589244842,
802,0.2909607589244842,
803,0.2909607589244842,
804,0.2909607589244842,
805,0.2909607589244842,
806,0.7228593826293945,
807,0.7228593826293945,
808,0.7228593826293945,
809,0.7228593826293945,
810,0.7228593826293945,
811,0.4960142374038696,
812,0.4960142374038696,
813,0.4960142374038696,
814,0.4960142374038696,
815,0.4960142374038696,
816,0.9890398979187012,
817,0.9890398979187012,
818,0.9890398979187012,
819,0.9890398979187012,
820,0.9890398979187012,
821,0.8472940921783447,
822,0.8472940921783447,
823,0.8472940921783447,
824,0.8472940921783447,
825,0.8472940921783447,
826,0.4626811444759369,
827,0.4626811444759369,
828,0.4626811444759369,
829,0.4626811444759369,
830,0.4626811444759369,
831,0.7857514023780823,
832,0.7857514023780823,
833,0.7857514023780823,
834,0.7857514023780823,
835,0.7857514023780823,
836,0.2828421890735626,
837,0.2828421890735626,
838,0.2828421890735626,
839,0.2828421890735626,
840,0.2828421890735626,
841,0.1470246165990829,
842,0.1470246165990829,
843,0.1470246165990829,
844,0.1470246165990829,
845,0.4133636951446533,
846,0.4133636951446533,
847,0.4133636951446533,
848,0.4133636951446533,
849,0.0679702088236808,
850,0.0679702088236808,
851,0.0679702088236808,
852,0.0679702088236808,
853,0.1852365434169769,
854,0.1852365434169769,
855,0.1852365434169769,
856,0.1852365434169769,
857,0.2432841658592224,
858,0.2432841658592224,
859,0.2432841658592224,
860,0.2432841658592224,
861,0.7055006623268127,
862,0.7055006623268127,
863,0.7055006623268127,
864,0.7055006623268127,
865,0.0824725553393364,
866,0.0824725553393364,
867,0.0824725553393364,
868,0.0824725553393364,
869,0.6205936670303345,
870,0.6205936670303345,
871,0.6205936670303345,
872,0.6205936670303345,
873,0.0497910194098949,
874,0.0497910194098949,
875,0.0497910194098949,
876,0.0497910194098949,
877,0.8910661339759827,
878,0.8910661339759827,
879,0.8910661339759827,
880,0.8910661339759827,
881,0.9855906963348388,
882,0.9855906963348388,
883,0.9855906963348388,
