bb_idx,MT_DeepNetBim,WT_DeepNetBim
423,0.0029850006103515,0.0029850006103515
424,0.0028252601623535,0.0039416253566741
425,0.1371127367019653,0.1662815511226654
426,0.0220785439014434,0.0340629816055297
427,0.0044203400611877,0.0070751905441284
428,0.0716921985149383,0.0343962311744689
429,0.941224992275238,0.9612985849380492
430,0.0355610251426696,0.0560130476951599
431,0.2325306236743927,
432,0.232532262802124,
433,0.2324964106082916,
434,0.232500284910202,
435,1.0,
436,1.0,
437,0.2785875797271728,
438,0.2946380972862243,
439,0.2866192162036896,
440,0.2949451208114624,
441,1.0,
442,1.0,
443,0.114954650402069,
444,0.1149612367153167,
445,0.1147351264953613,
446,0.1147590577602386,
447,1.0,
448,1.0,
449,0.0779916048049926,
450,0.0779972672462463,
451,0.0777992010116577,
452,0.077820211648941,
453,1.0,
454,1.0,
455,0.2875750660896301,
456,0.3039252161979675,
457,0.2957595586776733,
458,0.3042377531528473,
459,1.0,
460,1.0,
461,0.0793361067771911,
462,0.0793416500091552,
463,0.0791463851928711,
464,0.0791670382022857,
465,1.0,
466,1.0,
467,0.263848066329956,
468,0.279377818107605,
469,0.271614670753479,
470,0.2796751856803894,
471,1.0,
472,1.0,
473,0.0987732112407684,
474,0.0987808108329773,
475,0.0985133349895477,
476,0.0985417068004608,
477,1.0,
478,1.0,
479,0.1842235326766967,
480,0.184224933385849,
481,0.1841937005519867,
482,0.1841970682144165,
483,1.0,
484,1.0,
485,0.0685010850429534,
486,0.0685067772865295,
487,0.0683040618896484,
488,0.0683255195617675,
489,1.0,
490,1.0,
491,0.0040174424648284,
492,0.0040174424648284,
493,0.0040174126625061,
494,0.0040174126625061,
495,1.0,
496,1.0,
497,0.1529903709888458,
498,0.1529915928840637,
499,0.1529646515846252,
500,0.1529675722122192,
501,1.0,
502,1.0,
503,0.9469093084335328,
504,0.9658018946647644,
505,0.9219204783439636,
506,0.95646333694458,
507,1.0,
508,1.0,
509,0.193344384431839,
510,0.1933457851409912,
511,0.1933158636093139,
512,0.193319022655487,
513,1.0,
514,1.0,
515,0.0679624676704406,0.0679624676704406
516,0.0799958407878875,0.0799958407878875
517,0.1514449119567871,0.1514449119567871
518,0.1914216876029968,0.1914216876029968
519,0.1022166311740875,0.1022166311740875
520,0.1815374195575714,0.0688623785972595
521,0.0037256777286529,0.1507192552089691
522,0.1595969498157501,0.159597247838974
523,0.1037592887878418,0.0030567049980163
524,0.0483541786670684,0.0426335632801055
525,0.0428289771080017,0.0706689059734344
526,0.0289273262023925,
527,0.028930515050888,
528,0.0288166999816894,
529,0.0288287699222564,
530,1.0,
531,1.0,
532,0.0316953361034393,
