bb_idx,MT_MUNIS,WT_MUNIS
801,0.0326645113527774,
802,0.0104696936905384,
803,0.0006591055425815,
804,0.0077026686631143,
805,0.006586774252355,
806,0.005207329057157,
807,0.0155191849917173,
808,0.0035215157549828,
809,0.0151123013347387,
810,0.0206818338483572,
811,0.0030849748291075,
812,0.0031516081653535,
813,0.0146786989644169,
814,0.0077931089326739,
815,0.0288366135209798,
816,0.0292878802865743,
817,0.015611907467246,
818,0.0086884181946516,
819,0.0049911383539438,
820,0.0391878560185432,
821,0.0062055946327745,
822,0.0092316847294569,
823,0.0396905206143856,
824,0.0106431255117058,
825,0.0398258343338966,
826,0.0303729064762592,
827,0.0300391428172588,
828,0.0011368484701961,
829,0.0260765552520751,
830,0.0190531257539987,
831,0.2211570292711258,
832,0.0225879047065973,
833,0.0006707425927743,
834,0.0250019878149032,
835,0.1445270627737045,
836,0.0045678745955228,
837,0.0041494476608932,
838,0.000271562981652,
839,0.2385097295045852,
840,0.0040027648210525,
841,0.0376250557601451,
842,0.0021776817739009,
843,0.0017271398101001,
844,0.2206238508224487,
845,0.0911532044410705,
846,0.0013320834841579,
847,0.0184994768351316,
848,0.0063999174162745,
849,0.0266566481441259,
850,0.0022554970346391,
851,0.0013803250622004,
852,0.0024805259890854,
853,0.4607178270816803,
854,0.0099745653569698,
855,0.0003059994196519,
856,0.003313036635518,
857,0.0656290650367736,
858,0.0273188948631286,
859,0.0020913896150887,
860,0.031045064330101,
861,0.0485377833247184,
862,0.0023228041827678,
863,0.0513786002993583,
864,0.0022916772868484,
865,0.0146002676337957,
866,0.0018353344639763,
867,0.0021507763303816,
868,0.00239914143458,
869,0.2060843408107757,
870,0.012893465347588,
871,0.0025009433738887,
872,0.1160989627242088,
873,0.1653846353292465,
874,0.0105314441025257,
875,0.0040531032718718,
876,0.0139287877827882,
877,0.300801932811737,
878,0.1330699473619461,
879,0.0049064410850405,
880,0.0078753791749477,
881,0.4472185969352722,
882,0.0845511183142662,
883,0.1331648677587509,
884,0.9391418695449828,
885,0.2134768962860107,
886,0.3210761845111847,
887,0.5786649584770203,
888,0.0562727339565753,
889,0.061847798526287,
890,0.2547567784786224,
891,0.1194197311997413,
892,0.0031211890745908,
893,0.0333506427705287,
894,0.0483523420989513,
895,0.0071057500317692,
896,0.0067374249920248,
897,0.0280627161264419,
898,0.0225742850452661,
899,0.0009735277853906,
900,0.0032813474535942,
901,0.0208237078040838,
902,0.0056055788882076,
903,0.0012915892293676,
904,0.0073636583983898,
905,0.0122384019196033,
906,0.0031080350745469,
907,0.0003964736533816,
908,0.0009835090022534,
909,0.3448254466056824,
910,0.0460095666348934,
911,0.0116427829489111,
912,0.0208926610648632,
913,0.2364643365144729,
914,0.0489326454699039,
915,0.0019530889112502,
916,0.0186462104320526,
917,0.056436251848936,
918,0.0209228582680225,
919,0.0013293722877278,
920,0.0026136278174817,
921,0.0247519239783287,
922,0.0021515737753361,
923,0.0006369851180352,
924,0.0009721188107505,
925,0.0872095972299575,
926,0.0372812263667583,
927,0.0004605653812177,
928,0.0036984651815146,
929,0.0825072079896926,
930,0.9231410026550292,
931,0.3966061770915985,
932,0.0077507384121418,
933,0.0091993724927306,
934,0.0127471834421157,
935,0.0025316537357866,
936,0.0013970793224871,
937,0.0561646744608879,
938,0.0014771833084523,
939,0.0005942182615399,
940,0.0231278799474239,
941,0.0337676703929901,
942,0.0016173586482182,
943,0.0021347559522837,
944,0.0049790246412158,
945,0.029591578990221,
946,0.0021002669818699,
947,0.0016040152404457,
948,0.0060754111036658,
949,0.1015111654996872,
