bb_idx,MT_DeepImmuno,WT_DeepImmuno
3148,0.602496,0.7806059
3311,0.7336042,0.7336042
3312,0.92938703,0.92938703
3313,0.9246092,0.9246092
3314,0.61762446,0.61762446
3315,0.8771082,0.8771082
3316,0.97134674,0.97134674
3317,0.628832,0.628832
3318,0.7840649,0.7840649
3319,0.7416359,0.7416359
3320,0.64409125,0.64409125
3321,0.8847711,0.8847711
3322,0.7154076,0.7154076
3323,0.55442077,0.55442077
3324,0.86059105,0.86059105
3325,0.7660099,0.7660099
3326,0.6194575,0.6194575
3327,0.9061613,0.9061613
3328,0.893564,0.893564
3329,0.3989191,0.3989191
3330,0.922639,0.922639
3331,0.84255445,0.84255445
3332,0.6129406,0.6129406
3333,0.93344843,0.93344843
3334,0.8519988,0.8519988
3335,0.46963394,0.46963394
3336,0.75829446,0.75829446
3337,0.45792955,0.45792955
3338,0.47229752,0.47229752
3339,0.5892169,0.5892169
3340,0.57075566,0.57075566
3341,0.6371633,0.690963
3342,0.85567254,0.87391293
3343,0.7396597,0.77880526
3344,0.54096687,0.5503971
3345,0.90674835,0.93397105
3346,0.70890665,0.71075934
3347,0.50419146,0.5058357
3348,0.93828917,0.93594694
3349,0.7982525,0.67063034
3350,0.21954378,0.31446263
3351,0.8512614,0.86374384
3352,0.6928029,0.621441
3353,0.27364165,0.40583822
3354,0.7812637,0.8477186
3355,0.4571131,0.64419633
3356,0.42168933,0.6847099
3357,0.9472674,0.9541521
3358,0.59572476,0.6607844
3359,0.4908022,0.70462024
3360,0.98293173,0.9804312
3361,0.82568514,0.87773967
3362,0.6353526,0.5901786
3363,0.9797548,0.9680805
3364,0.9310781,0.9125657
3365,0.8821765,0.8919581
3366,0.9839114,0.9854282
3367,0.95535374,0.9511899
3368,0.6648896,0.6648896
3369,0.92448306,0.92448306
3370,0.94212216,0.94212216
3371,0.46294087,0.46294087
3372,0.6465604,0.6465604
3373,0.7830134,0.7830134
3374,0.55475885,0.55475885
3375,0.7629364,0.7629364
3376,0.60351634,0.60351634
3377,0.5946575,0.5946575
3378,0.8504669,0.8504669
3379,0.87002814,0.87002814
3380,0.37208092,0.37208092
3381,0.81163377,0.81163377
3382,0.8834568,0.8834568
3383,0.3996098,0.3996098
3384,0.856115,0.856115
3385,0.8306422,0.8306422
3386,0.41224104,0.41224104
3387,0.9008052,0.9008052
3388,0.9252848,0.9252848
3389,0.44930437,0.44930437
3390,0.8979205,0.8979205
3391,0.8305104,0.8305104
3392,0.18655756,0.18655756
3393,0.354979,0.354979
3394,0.30618298,0.30618298
3395,0.34190357,0.4313251
3396,0.42784938,0.49997175
3397,0.49693924,0.5559878
3398,0.66826963,0.6437694
3399,0.9416646,0.9514235
3400,0.85525644,0.8517153
3401,0.5223428,0.5426626
3402,0.905697,0.888819
3403,0.68848777,0.5165278
3404,0.44777003,0.5739139
3405,0.9332162,0.9468932
3406,0.71936595,0.67275965
3407,0.49968252,0.43374503
3408,0.83832324,0.80256116
3409,0.649744,0.6251378
3410,0.24979118,0.4639277
3411,0.91449165,0.93027663
3412,0.4900957,0.64297307
3413,0.33213302,0.5652791
3414,0.9780008,0.9816306
3415,0.7303935,0.8390276
3416,0.5391236,0.73998857
3417,0.9627023,0.9450002
3418,0.85359037,0.9015328
3419,0.88806474,0.9022833
3420,0.97689277,0.9671086
3421,0.95427537,0.9382605
3647,0.15938246,0.15938246
3648,0.6968713,0.6968713
3649,0.29433763,0.29433763
3650,0.13132408,0.13132408
3651,0.7886021,0.7886021
3652,0.48987582,0.48987582
3653,0.36877966,0.36877966
3654,0.88836837,0.88836837
3655,0.75174546,0.75174546
3656,0.4997794,0.4997794
3657,0.85235655,0.85235655
3658,0.8540162,0.8540162
3659,0.806358,0.806358
3660,0.9448965,0.9448965
3661,0.85773826,0.85773826
3662,0.5469895,0.5469895
3663,0.9028259,0.9028259
3664,0.80942816,0.80942816
3665,0.6844378,0.6844378
3666,0.89812016,0.89812016
3667,0.76079214,0.76079214
3668,0.70828164,0.70828164
3669,0.8289672,0.8289672
3670,0.72717124,0.72717124
3671,0.33077127,0.33077127
3672,0.8789649,0.8789649
3673,0.74761045,0.74761045
3674,0.4215034,0.4215034
3675,0.96642697,0.96642697
3676,0.8604493,0.8604493
3677,0.814675,0.814675
3678,0.8959857,0.8959857
3679,0.7601095,0.7601095
3680,0.67793393,0.71191466
3681,0.6432426,0.68044364
3682,0.7122161,0.77707803
3683,0.32281464,0.32281464
3684,0.76822793,0.76822793
3685,0.67577326,0.67577326
3686,0.061832845,0.061832845
3687,0.73003453,0.73003453
3688,0.6192311,0.6192311
3689,0.12912908,0.12912908
3690,0.7458271,0.7458271
3691,0.75365365,0.75365365
3692,0.7626143,0.7626143
3693,0.8484423,0.8484423
3694,0.8645228,0.8645228
3695,0.46272385,0.46272385
3696,0.8513664,0.8513664
3697,0.73849183,0.73849183
3698,0.5116834,0.5116834
3699,0.92612374,0.92612374
3700,0.85248435,0.85248435
3701,0.3885233,0.3885233
3702,0.75015044,0.75015044
3703,0.6879449,0.6879449
3704,0.78913033,0.78913033
3705,0.85309523,0.85309523
3706,0.8834219,0.8834219
3707,0.4475879,0.4475879
3708,0.86034167,0.86034167
3709,0.8743788,0.8743788
3710,0.41547436,0.41547436
3711,0.9526903,0.9526903
3712,0.71158546,0.71158546
3713,0.72582126,0.73922616
3714,0.8770249,0.881886
3715,0.7193946,0.78455144
3848,0.77555203,0.6915114
3849,0.8884311,0.8565626
3850,0.75688314,0.6036092
3851,0.7505314,0.45803258
3852,0.890664,0.77393264
3853,0.5815428,0.452767
3854,0.15179262,0.09363401
3855,0.5846245,0.62483
3856,0.54999965,0.6154073
3857,0.2896049,0.42732382
3858,0.6244739,0.69926727
3859,0.43678206,0.6318532
3860,0.35803014,0.4805534
3861,0.8058624,0.8052975
3862,0.42082274,0.6328092
3863,0.50731945,0.43015394
3864,0.9140197,0.81610036
3865,0.82952315,0.829955
3866,0.5819948,0.5215464
3867,0.85350937,0.7679046
3868,0.79527426,0.77849495
3869,0.36365616,0.31115228
3870,0.8372983,0.8197554
3871,0.75127053,0.73006976
3872,0.8982397,0.8982397
3873,0.91863793,0.91863793
3874,0.7454339,0.7454339
3875,0.8180977,0.61045456
3876,0.8455111,0.7472153
3877,0.7004333,0.5129403
3878,0.23432738,0.16172782
3879,0.5944234,0.5033603
3880,0.52029216,0.3399365
3881,0.5541292,0.36773238
3882,0.8437106,0.80700517
3883,0.85930544,0.7219389
3884,0.3298415,0.4621935
3885,0.7385604,0.7419485
3886,0.37736723,0.5675068
3887,0.35527074,0.47934943
3888,0.749403,0.7327031
3889,0.49395832,0.7238124
3890,0.580962,0.5526065
3891,0.8230225,0.7199603
3892,0.8385819,0.8711904
3893,0.6541326,0.5850357
3894,0.93030393,0.8787068
3895,0.8877994,0.83432806
3896,0.6563261,0.65419334
3897,0.87083596,0.86557573
3898,0.79589176,0.7803432
3998,0.63878775,0.66841125
3999,0.8742868,0.85870385
4000,0.8005738,0.77654487
4001,0.74810606,0.7456048
4002,0.96588993,0.9370048
4003,0.85671204,0.7714915
4004,0.5353781,0.61411
4005,0.8729081,0.88010687
4006,0.59649694,0.6688464
4007,0.39441007,0.31757176
4008,0.5377619,0.5571237
4009,0.68564916,0.81267923
4010,0.43720505,0.5387077
4011,0.7344878,0.7719916
4012,0.75133085,0.8309175
4013,0.5818465,0.6160269
4014,0.8596468,0.90394676
4015,0.5844407,0.7513207
4016,0.6150854,0.40136302
4017,0.92222154,0.86269987
4018,0.75821966,0.57895553
4019,0.35713658,0.24820295
4020,0.8389535,0.750606
4021,0.7294591,0.57268465
4022,0.44463414,0.37581044
4023,0.8993989,0.8703284
4024,0.74598616,0.7154528
4025,0.53480184,0.53480184
4026,0.9883725,0.9883725
4027,0.96447235,0.96447235
4028,0.3831771,0.4232324
4029,0.86070234,0.76768136
4030,0.6825831,0.65229195
4031,0.57122284,0.5630751
4032,0.94306993,0.8985933
4033,0.7656735,0.8001002
4034,0.47250825,0.51148415
4035,0.84553623,0.855934
4036,0.7985445,0.8480177
4037,0.3317916,0.35102773
4038,0.5943659,0.5472469
4039,0.8790597,0.9049125
4040,0.23737797,0.3259499
4041,0.69794005,0.79544944
4042,0.6900241,0.69113827
4043,0.38440815,0.30694264
4044,0.85065305,0.8822291
4045,0.73021847,0.6979699
4046,0.29091263,0.13037002
4047,0.75241256,0.7116244
4048,0.6121118,0.3637549
4049,0.3017076,0.19433513
4050,0.7935269,0.5568981
4051,0.71080196,0.49743173
4052,0.4515998,0.3665018
4053,0.948032,0.92764294
4054,0.85258615,0.8452097
4172,0.32496428,0.30232197
4173,0.66512924,0.67458254
4174,0.6479899,0.6547956
4175,0.34265125,0.43644488
4176,0.792385,0.7847847
4177,0.7147174,0.82065344
4178,0.4891532,0.46252286
4179,0.92805827,0.89132965
4180,0.89329135,0.8936885
4181,0.6119136,0.67595166
4182,0.8701227,0.8982438
4183,0.69591755,0.73279166
4184,0.7823563,0.8220645
4185,0.88782483,0.85028017
4186,0.7027426,0.7153797
4187,0.7842258,0.81939256
4188,0.7910983,0.75915843
4189,0.64017546,0.68214893
4190,0.6879163,0.68348014
4191,0.8376627,0.8660817
4192,0.71704763,0.72394234
4193,0.6008173,0.6008173
4194,0.7917074,0.7917074
4195,0.7568948,0.7568948
4196,0.56525016,0.56525016
4197,0.9145409,0.9145409
4198,0.9321223,0.9321223
4199,0.45833668,0.45833668
4200,0.8795159,0.8795159
4201,0.6581807,0.6581807
4202,0.6403203,0.6403203
4203,0.96077216,0.96077216
4204,0.7956599,0.7956599
4205,0.64032114,0.64032114
4206,0.9468908,0.9468908
4207,0.5700802,0.5700802
4208,0.25009507,0.20584941
4209,0.53937364,0.5474744
4210,0.57036966,0.65465724
4211,0.38676572,0.34637555
4212,0.862523,0.8385884
4213,0.85241246,0.8350785
4214,0.46701443,0.44991595
4215,0.8807864,0.905257
4216,0.8315052,0.8454765
4217,0.57927704,0.6673038
4218,0.8517835,0.8752891
4219,0.8280047,0.85393953
4220,0.6773024,0.7453573
4221,0.7427344,0.72194433
4222,0.7848865,0.78858155
4223,0.8917507,0.91385263
4224,0.8866211,0.8740417
4225,0.8121439,0.86381876
4226,0.71187544,0.6949642
4227,0.8529531,0.8580446
4228,0.78520024,0.78013015
4229,0.20129341,0.20129341
4230,0.6271245,0.6271245
4231,0.7871086,0.7871086
4232,0.4058663,0.4058663
4233,0.85661036,0.85661036
4234,0.83112204,0.83112204
4235,0.69056344,0.69056344
4236,0.93972194,0.93972194
4237,0.8014611,0.8014611
4238,0.5470666,0.5470666
4239,0.9368935,0.9368935
4240,0.52286303,0.52286303
