bb_idx,MT_MHCflurry_presentation,WT_MHCflurry_presentation,MT_MHCflurry_affinity_neg,WT_MHCflurry_affinity_neg
1271,0.017106598131161405,0.017651833591494293,-22374.328794946345,-18387.690079047825
1272,0.025031266144625808,0.025184921247735127,-14994.635346728737,-12652.68087696428
1273,0.012249260374619179,0.016862941672255882,-24896.106872662036,-17201.25847178591
1274,0.009533577552599481,0.009701805647912311,-32316.419637718212,-30617.253564159997
1275,0.6428913000817721,0.678015160543536,-148.08111721445482,-121.58081784093595
1276,0.014047058661859244,0.017010521383895544,-21581.7854894141,-17045.008007631866
1277,0.003331444154693364,0.0034229163213415543,-32226.83856700678,-31433.92780615588
1278,0.003162712971842728,0.003249076241788483,-34004.14457011941,-33172.68300955656
1279,0.007596636842352545,0.006381221711469915,-13732.6311047005,-16503.810045204682
1280,0.004222094771421418,0.004414054311911002,-25228.300227242777,-24168.81092273311
1281,0.0032469416548216064,0.0032469416548216064,-32362.989432025068,-32362.989432025068
1282,0.0032214837187885892,0.0032214837187885892,-32627.170537056085,-32627.170537056085
1283,0.004305730536742059,0.004305730536742059,-24176.099381070846,-24176.099381070846
1284,0.005107168875823835,0.005107168875823835,-20263.129940636885,-20263.129940636885
1285,0.005920008384653822,0.003418335694532768,-25682.117794855887,-31556.94146822342
1286,0.0048052426598249945,0.00336582685280171,-31872.1293022006,-32065.62212188141
1287,0.013529121159289711,0.006830259187144897,-10880.833414909583,-15419.605188121972
1288,0.02650535821982523,0.006443040535763555,-5371.113511471868,-16381.035859800586
1289,0.0284431802444959,0.015949624785780714,-8201.34804752973,-8540.914787706086
1290,0.007825964165744183,0.004597421860042665,-31640.43377737915,-31102.927715445396
1291,0.017937050828802818,0.01270089817986499,-13329.880503623206,-10834.559096192548
1292,0.03438702592618327,0.03381176102510891,-6703.389829259561,-3866.991713573642
1293,0.00373866436753757,0.00371891855497007,-29534.867481631212,-28681.93320378514
1294,0.0037412830226225624,0.0038993040938070434,-29513.505684122683,-27311.80275594559
1295,0.005151751112137377,0.006019032047085701,-21200.96617142871,-17430.02559618895
1296,0.015106245767722903,0.01950024398881688,-6932.329481351283,-5124.167258305485
1297,0.004992793293290356,0.004665507374906729,-25029.319607480804,-22606.457136111272
1298,0.004323330257223678,0.0038773398816163993,-29048.178500644568,-27372.94403575537
1299,0.006945562898190489,0.007337171357987422,-17781.926895879693,-14144.971487883362
1300,0.018481786197346486,0.028742493265740212,-6414.797730262239,-3391.3399564526885
1301,0.00366090607725178,0.0037984874751756984,-29482.401674885226,-28338.96901688349
1302,0.003494316135531544,0.0036023912643703593,-30935.740142179053,-29934.41369491329
1303,0.004653527143083289,0.005119362899270835,-23006.507748627857,-20814.373873522178
1304,0.006485919284689583,0.00735034174703929,-16314.928813034856,-14309.851218117003
1305,0.003349104102661338,0.003484125104613318,-31138.69098354454,-30191.526453089413
1306,0.0032922377010586937,0.0034133907331819376,-31694.409692393416,-30838.073921468233
1307,0.005212675822715728,0.00602271041869004,-19709.028146022207,-17141.00568047779
1308,0.005550252809322288,0.006126069993876973,-18469.609215598906,-16841.543428529178
1309,0.0058765381075784814,0.0057888975665303455,-32774.190159507285,-32117.900881115835
1310,0.006001932945604818,0.006020451701069736,-32065.318782226394,-30839.50947772931
1311,0.008577048806969282,0.009777568751740535,-22144.019096196193,-18646.678490699036
1312,0.008097519197472848,0.008342297291384328,-23506.903142175684,-21990.119220702647
1313,0.036796661688481336,0.030581202913367658,-31253.09352188182,-29338.45011706529
1314,0.11565333448382994,0.17268371346991906,-8804.12485244016,-4193.711987518909
1315,0.5832080263689922,0.6243259916505575,-767.2907070164922,-495.4565842372806
1316,0.05698045459495028,0.05271079406337744,-19494.227202001213,-16356.652128000454
1317,0.0032606628207434295,0.003691819912689579,-31931.79825063801,-28060.00780694257
1318,0.0030835936633130663,0.0031728749566590953,-33827.24882623284,-32813.18140635897
1319,0.0037539435685924262,0.004197836024624172,-27606.786366016422,-24571.43385865343
1320,0.004156007911359457,0.004919681379402459,-24850.982160976462,-20852.708209317218
1321,0.007199807811806521,0.003578614324075621,-21812.405415326706,-30137.93132758748
1322,0.005130388724406177,0.0034244658775346533,-30984.569915489043,-31540.501474089422
1323,0.009222508017244542,0.004913472308486863,-16869.119104670986,-21716.0205253659
1324,0.049426604127453595,0.008818218384428,-2870.4960701326613,-11845.11747680965
1325,0.004604222007137775,0.003586296232891858,-32158.95189623127,-31470.15399315296
1326,0.004571923287017681,0.003543924913949233,-32393.94797867636,-31858.97166368264
1327,0.006466337780273166,0.005445357258399565,-22626.245268275852,-20433.111052091026
1328,0.007420452712906594,0.006402439807123616,-19617.70201144976,-17278.700695700507
1329,0.0053453257043555875,0.004847195671909005,-26512.88193732232,-25158.23442098505
1330,0.004425332860996664,0.003906876235953689,-32234.256878957363,-31443.112881628396
1331,0.006465516037212743,0.006825607417221822,-21771.44428246232,-17650.447096340708
1332,0.009238273202569687,0.011006397324645083,-15034.163916665659,-10745.982967333664
1333,0.005927157334927106,0.004644701877245466,-25617.59799024428,-24014.032542015306
1334,0.005570269252537517,0.004385302892559328,-27318.984886551658,-25484.48759361538
1335,0.007987674733307063,0.007378886334244155,-18802.49278139325,-14868.716428945634
1336,0.049421139496287195,0.06299748208230234,-2756.165594997294,-1540.6121693894618
1337,0.0032763427103758317,0.0033046375555513285,-31665.525667996422,-31219.845357633
1338,0.0033642287810402016,0.003430312642898695,-30811.442923442544,-30039.06724782322
1339,0.004282749399249667,0.004599155340874078,-24008.820905842404,-22185.119893417548
1340,0.005722579294266286,0.006515093019842964,-17788.634199687185,-15470.254042797993
1341,0.0044250686060858385,0.003992253949445308,-31055.58909527093,-30197.25408533123
1342,0.004375992291154485,0.003938958583547578,-31415.79920325333,-30619.65240886047
1343,0.005606822714594865,0.00548924428860562,-24309.738355096946,-21723.111642225344
1344,0.006360641747882713,0.006162332158959607,-21332.484508081066,-19271.04866886356
1345,0.00409197577988051,0.004301698813566384,-32855.128897173214,-32419.64736167179
1346,0.004156700361807343,0.004393386773421031,-32326.40780469832,-31720.31917649396
1347,0.004732759618422164,0.005191018104178772,-28266.41278879279,-26692.505757526105
1348,0.005373643984928489,0.005880323638777908,-24785.727143494376,-23460.31408721204
1349,0.012396305155958113,0.012210917011522457,-32274.95589219753,-31623.439279501392
1350,0.01224297184263748,0.012068952242485442,-32696.396424416555,-32011.191826773007
1351,0.356265962648059,0.45564034698086237,-654.655156351737,-412.4469065654881
1352,0.01595795234672667,0.01625713229638903,-24793.08931694041,-23453.76475733744
1353,0.003998102628341566,0.004003186152455077,-32263.20777558955,-30926.363843449002
1354,0.004467518885589917,0.004932486380894064,-28764.87253986089,-24921.70110358329
1355,0.004709000089509945,0.005087452543295087,-27240.64847745451,-24136.670844148037
1356,0.006012741966491513,0.0066950228530297555,-21152.279345417403,-18162.923077699827
1357,0.004541745876606496,0.0035742705756768656,-32084.053546521285,-31449.894685364445
1358,0.004457008364873307,0.0034831377911382585,-32715.07306098582,-32300.38185887255
1359,0.005367740696953979,0.004396719078056763,-26990.39402985825,-25389.61998291624
1360,0.0075466944492739605,0.006965328681288154,-18962.679582784967,-15768.686088350809
1361,0.0032602922364059223,0.003200953956217269,-33188.73445461087,-32777.530206650255
1362,0.003236089656601532,0.0031843348119797335,-33445.13608866105,-32954.22136775828
1363,0.0037855589202836185,0.0039502508016408975,-28442.53563554095,-26375.509119505587
1364,0.004296953380187718,0.004527506970183256,-24950.839599805942,-22906.58160688652
1365,0.018669846533540792,0.014742815662735123,-11543.828231476704,-9326.698614886815
1366,0.007414388146478645,0.004967672267237491,-30223.325355134624,-28873.67828009777
1367,0.014537063289501315,0.01376160804654157,-15000.218253090432,-10022.276223460292
1368,0.06220766188129727,0.08449406374001396,-3191.109275021964,-1433.1492230208787
1369,0.003414480933943854,0.0034438001061273637,-30925.870590227092,-30194.808554547388
1370,0.0034872733631623964,0.003549402385387033,-30259.22453051002,-29267.17117852746
1371,0.004318183875814749,0.004686547344277166,-24262.325804773132,-21959.016378109
1372,0.0067349635851111055,0.007708000644077242,-15315.065937591615,-13115.71653854572
1373,0.003266232774202034,0.003326503898401353,-32578.629222084346,-32217.053678927237
1374,0.0032855648791783967,0.0033939010430234662,-32380.655448264723,-31556.406486464664
1375,0.003979132326790419,0.004354123477731404,-26567.030394727528,-24392.928970810564
1376,0.004741250235437913,0.005201111605538485,-22164.18859178677,-20296.043912654535
1377,0.00912415002059845,0.006735683048887983,-33080.84211536534,-32637.780362850335
1378,0.00924225514707281,0.006866136125508456,-32641.71730877427,-31995.244718422065
1379,0.01015918522278209,0.007646072456078443,-29584.658102182435,-28617.39853049567
1380,0.01099477027026345,0.008364789788559633,-27248.92172373932,-26069.874062462713
1381,0.0058569226453787804,0.007850268144679493,-33282.88309093398,-32826.576073534656
1382,0.005727117423901199,0.007625092411763624,-34064.3234590461,-33832.89678488728
1383,0.013932174108997802,0.0267609489517269,-13524.643364539892,-9105.350450901342
1384,0.007110298639850985,0.009690560337603984,-27224.17996767853,-26377.502743910627
1385,0.0031519966862681545,0.0031616863986408737,-34290.675948934964,-33909.01318970978
1386,0.0031464130645250227,0.003144953034181852,-34353.52251563538,-34095.35764070406
1387,0.003620447669695178,0.0038046263515577367,-29717.663766196274,-28006.738798449216
1388,0.0037961254636648427,0.003916244413110404,-28297.66863704432,-27182.18207716314
1389,0.003177808466500414,0.003155704141923724,-32019.178040773993,-32169.147024761634
1390,0.0030278030401984586,0.0030241247468961816,-33658.66441829147,-33615.58154162537
1391,0.004126624789447743,0.003973948773620813,-24443.917519439154,-25350.909059784077
1392,0.003822367306424901,0.00388022457662798,-26457.62873437539,-25984.041525611658
1393,0.004225125899260916,0.004124932807695304,-23973.678673446255,-24665.684073288605
1394,0.003024291352975146,0.0030306735151632517,-33866.647636664835,-33916.43218290328
1395,0.003908586701208601,0.0038963844113512613,-25983.287037183352,-26162.600464705538
1396,0.005043495220673316,0.005168838863975917,-19962.156470297818,-19532.537432129226
1397,0.003643523346834343,0.0035768440223450364,-27709.371090017776,-28252.28556358627
1398,0.0029962001518104397,0.0030048294148236157,-33913.53966853571,-33823.79165541914
1399,0.0043181543702117235,0.004397215955453719,-23247.242005963013,-22822.47783064156
1400,0.005525530080961111,0.006117626664039787,-18013.384780561846,-16216.42453327597
1401,0.003250022637098632,0.003123018607975042,-31492.08369245694,-32861.421776583426
1402,0.0031190720234531492,0.0031009031218185187,-32858.509839838785,-33103.48097446901
1403,0.004413679148200923,0.0036020592957972464,-22953.287224385098,-28357.46345140948
1404,0.00481092135768063,0.004474522514997694,-20995.93234677206,-22662.190858435417
1405,0.0034800233180950707,0.00362867346811727,-30826.42165177728,-31107.57400088143
1406,0.0033214955512177644,0.003441724189016476,-32347.436832903528,-32854.837688059255
1407,0.004320518981406535,0.0043018054302761625,-24650.24527816746,-26090.45167414543
1408,0.018383671694809735,0.011798653769656275,-5470.383473506397,-9162.165801241239
1409,0.0032907978416813737,0.0032907978416813737,-33747.082499540076,-33747.082499540076
1410,0.0032752045832076227,0.0032752045832076227,-33913.04866480967,-33913.04866480967
1411,0.0038491717011935695,0.0038491717011935695,-28702.00463997781,-28702.00463997781
1412,0.004812372496627666,0.004812372496627666,-22783.860238707824,-22783.860238707824
1413,0.011607171382039991,0.011607171382039991,-11331.4575130148,-11331.4575130148
1414,0.0041392039222946575,0.0041392039222946575,-33011.665013500344,-33011.665013500344
1415,0.005726406334243552,0.005726406334243552,-23595.63325112861,-23595.63325112861
1416,0.02454247112774537,0.02454247112774537,-5171.463991973224,-5171.463991973224
1417,0.0029752211207627307,0.0029752211207627307,-34442.11962426871,-34442.11962426871
1418,0.003049969722349546,0.003049969722349546,-33570.84401501352,-33570.84401501352
1419,0.003246225920794943,0.003246225920794943,-31476.924755073233,-31476.924755073233
1420,0.003985805832376574,0.003985805832376574,-25462.100395828584,-25462.100395828584
1421,0.027691242283107778,0.021720994593581497,-3352.387323948146,-4329.396299200352
1422,0.003156410592759078,0.003174789202652879,-32170.67060797586,-31960.923741153892
1423,0.008435171502629112,0.008094434300327864,-11630.43078168434,-12132.440291557066
1424,0.01039818481089863,0.011537854735406299,-9357.642745094598,-8392.95467511493
1425,0.053971177415821206,0.04390210240437722,-1652.3133871219054,-2091.355765033807
1426,0.003220524272038319,0.0032768424625701583,-31753.85215686353,-31571.902115938552
1427,0.005502885258307185,0.005575380549669024,-18249.290618695777,-18223.941934429313
1428,0.017710507830952564,0.01928018925912365,-5408.938892398195,-5008.523594328612
1429,0.004492028406288063,0.004302419831204519,-22369.648114451178,-23461.55173493361
1430,0.0033088596936958784,0.0033332473345778963,-30681.019772466578,-30542.59706847948
1431,0.007503656845356988,0.007859885729182663,-13149.293581306762,-12569.990477450165
1432,0.010034706694795467,0.010539774114208688,-9723.134147028173,-9267.29295677455
1433,0.057597733885319566,0.00881167675864876,-1868.8684465883816,-12073.882934026049
1434,0.004300109001066026,0.003776184866774313,-28598.03994610004,-29038.286239889334
1435,0.2719536650413276,0.010948979919036381,-289.8855670686417,-9633.524934132429
1436,0.34197919956697875,0.13642012033373282,-206.3348618196984,-624.192513792537
1437,0.004391656331156829,0.004195050392062487,-32028.9811287466,-32253.425690240078
1438,0.004546198511288907,0.004261275081217963,-30903.71596771831,-31735.336812588794
1439,0.005059225106546151,0.004704509668022655,-27667.833451651593,-28648.49802425541
1440,0.008223555585813965,0.006857052102650144,-16724.5050781501,-19394.798139979473
1441,0.15018910048639925,0.15018910048639925,-616.6078406396362,-616.6078406396362
1442,0.00392535717712594,0.00392535717712594,-30934.990876329586,-30934.990876329586
1443,0.007451730781663928,0.007451730781663928,-15932.228706760607,-15932.228706760607
1444,0.062088716596122494,0.062088716596122494,-1694.538267602116,-1694.538267602116
1445,0.0032688566524397447,0.0032688566524397447,-31321.735708193948,-31321.735708193948
1446,0.003133945987270848,0.003133945987270848,-32715.271385103104,-32715.271385103104
1447,0.004091119574044276,0.004091119574044276,-24840.291197860657,-24840.291197860657
1448,0.0046390929577162406,0.0046390929577162406,-21812.71541942698,-21812.71541942698
1449,0.010352654548461026,0.008883023645659193,-9394.494758863626,-11017.523967630814
1450,0.0031169198406397563,0.0031703066577838403,-32571.01730909693,-32011.756969666523
1451,0.007259815405927078,0.007241040231096237,-13581.261219598042,-13620.769192027137
1452,0.009564035805225727,0.010431891487309972,-10201.285900923725,-9322.318260515369
1453,0.008580156365379454,0.008653452326324099,-11708.915229581955,-12230.626363439726
1454,0.0033448765882130066,0.0035018855559923925,-31049.31169338329,-31206.165190335392
1455,0.00579721696147703,0.005978938585303484,-17581.95972541117,-17945.43274559584
1456,0.008417962451349592,0.008894291376815256,-11943.248037939304,-11886.842856489537
1457,0.014293001554348156,0.010457230824482673,-6987.961478152867,-9771.730750677845
1458,0.003313369877506753,0.00334676976185316,-31833.14446952137,-31809.419052025674
1459,0.06884827014989614,0.05114757624664372,-1306.1357201290296,-1825.818771742834
1460,0.06109094468068437,0.08023815340129892,-1489.858159577254,-1112.2756797563595
1461,0.005946048942904055,0.0038707660775325788,-28794.379840630936,-31802.292838934412
1462,0.005268452131720463,0.0037566803939727703,-32636.793470933088,-32800.87948097188
1463,0.008710026352934861,0.004522430575152284,-19381.277223878027,-27076.83926663122
1464,0.008606392539558711,0.005657473860553423,-19623.693790992835,-21476.77984339533
1465,0.02823016936360046,0.030345875774255425,-7435.564478351529,-8383.284994469022
1466,0.00721788851377731,0.008578581006971285,-30949.22329484551,-31492.40407691447
1467,0.009542959021129718,0.011060796153798612,-23160.71715270393,-24180.153675993308
1468,0.06384900190278128,0.051166329277865984,-3088.33573122648,-4787.774461673898
1469,0.0032083901349804892,0.0032083901349804892,-31690.620340829726,-31690.620340829726
1470,0.0030584297217006763,0.0030584297217006763,-33296.58987932403,-33296.58987932403
1471,0.0038345408196094498,0.0038345408196094498,-26359.68295096721,-26359.68295096721
1472,0.0046362111706942915,0.0046362111706942915,-21662.012763166418,-21662.012763166418
1473,0.0040534614577914735,0.004012169364357363,-25143.08352603087,-25408.534384303726
1474,0.0033044307583828853,0.003350073379871818,-31052.80469802888,-30613.402292011964
1475,0.008020175076960248,0.0077749709310049615,-12403.274916020988,-12808.381421947937
1476,0.007308726882472211,0.007482859749313589,-13658.052765008368,-13327.46369231421
1477,0.05738786268800122,0.06421785924736059,-1846.1771775618029,-1872.1549767895044
1478,0.004059314924423765,0.004589245652814662,-29865.663293767022,-30176.574035905927
1479,0.04035281893834232,0.03540000717102845,-2702.3285135098113,-3566.0163170297888
1480,0.048907039007704864,0.057941460962276425,-2196.720847507056,-2095.628125099282
1481,0.003807225142377848,0.003791547706752101,-31454.866782396806,-31753.70752887184
1482,0.0036193729740521285,0.0036167002817334435,-33143.27783574866,-33341.229155763
1483,0.00579959056461412,0.005491491547702625,-20352.28851192013,-21647.743152654104
1484,0.0057959280700462905,0.0058779467740491444,-20365.60593484738,-20175.879698900062
1485,0.24584965481696316,0.03517430087665753,-988.5773194901296,-5804.175897318845
1486,0.010941173158511792,0.006874883638100756,-32189.52829572704,-32102.17285625809
1487,0.025593800065726965,0.010556656020660814,-13215.57271086634,-20564.57173062266
1488,0.09673475438532883,0.066077356068901,-3109.658002441026,-2932.802865823836
1489,0.0031774413277831054,0.003184671471528613,-32990.4419944644,-33089.95377862783
1490,0.0032031291999081116,0.0032149560939503156,-32717.232933392,-32768.07624175868
1491,0.003521994068936542,0.0034910365437193914,-29662.23588948029,-30094.875768143836
1492,0.004525468480757373,0.004372607677225944,-22891.14919170577,-23846.621540298198
1493,0.00725162385831501,0.006806883797176452,-14890.422146588904,-16170.985561236188
1494,0.0035792960826996757,0.0036195201409898953,-30919.946806132844,-31085.355866951253
1495,0.09783973123760556,0.07110598882231157,-926.2284889858832,-1348.3516230219388
1496,0.015697512268061337,0.017957150586023513,-6664.99859540036,-5888.098192948843
1497,0.007112525615264676,0.006419308088817546,-28288.116790973992,-28540.456171313184
1498,0.006286840034544228,0.00567696002441646,-32147.5309425647,-32414.644006824237
1499,0.008508555496197166,0.007459925307195335,-23488.082948696905,-24424.288455454578
1500,0.011558139960335063,0.010488599455575405,-17081.060537341204,-17143.84578841415
1501,0.011643874224715056,0.01112714800589075,-11895.399198617462,-13618.310508757988
1502,0.004487214596955727,0.004871974893909466,-31984.42593753944,-32077.412845055558
1503,0.009102161985789182,0.009589516310513817,-15368.60675629634,-15896.805054845197
1504,0.02543156521266219,0.029591002485013927,-5245.8589314107585,-4879.699215211723
1505,0.0033217476850878488,0.0032052983878564684,-31453.558773392477,-32034.393206530076
1506,0.003177341813639298,0.0031148609478778306,-32931.12258032064,-32995.40329366131
1507,0.0042335319817264115,0.003586881562343244,-24480.36259779302,-28520.43333079326
1508,0.00484086341421245,0.004796988251564964,-21311.208814024347,-21117.2722964097
1509,0.0042569762061720065,0.004019934730471965,-32329.936191707104,-32608.721914540623
1510,0.004179134344332412,0.003979965481636089,-32952.70424160071,-32947.26736186354
1511,0.005522441186131651,0.005119450660080178,-24698.635796676106,-25394.450361664596
1512,0.00603374795957752,0.00576447046922155,-22534.75467337105,-22459.129104854048
1513,0.04202150005830889,0.0366605813402037,-8559.017976851192,-8290.898021254277
1514,0.012419847153801612,0.010413674276794042,-30973.98925871398,-31141.21496935562
1515,0.01840466332280207,0.015174276002871172,-20531.95426807518,-21030.689079602354
1516,0.05075123333635733,0.04725832061432877,-6981.332824839196,-6311.382258791965
1517,0.003129038822012234,0.0031397665180687975,-32521.62489193145,-32425.141723622135
1518,0.003066195252898326,0.00308605401770095,-33210.19460079325,-33008.12142983549
1519,0.003734975328788895,0.0037877369153685213,-27086.717740201784,-26711.954492611476
1520,0.004535487117088157,0.004951092498309765,-22160.194882650656,-20250.302328774706
1521,0.009827868256359595,0.009653746020972567,-16935.043589304343,-15058.904751545637
1522,0.005289228448868729,0.004631916755663325,-32198.321456853224,-32240.060417232708
1523,0.008292427203310615,0.006905246381081435,-20203.777394248074,-21322.627379078447
1524,0.017116255336997527,0.016331370961636813,-9493.530116296017,-8703.781781479684
1525,0.003291352432970385,0.0033506727162176593,-31713.862414154697,-31264.968317147683
1526,0.003190249060425874,0.0032299227187473755,-32752.457553193897,-32472.978825750524
1527,0.003808463289149835,0.0039005609055512334,-27275.497807408326,-26722.05711024573
1528,0.0049121890901088735,0.00531285062839037,-20964.870074570637,-19412.30902119744
1529,0.00306541624954921,0.00306541624954921,-33102.83911765579,-33102.83911765579
1530,0.003017750293598176,0.003017750293598176,-33642.905732364365,-33642.905732364365
1531,0.0037925504266493526,0.0037925504266493526,-26568.733501133975,-26568.733501133975
1532,0.004534855535657176,0.004534855535657176,-22085.94525132183,-22085.94525132183
1533,0.0030035837109915436,0.0030035837109915436,-33850.0463381658,-33850.0463381658
1534,0.0034499271184732136,0.0034499271184732136,-29336.909781571114,-29336.909781571114
1535,0.003599956773188443,0.003599956773188443,-28074.65718534383,-28074.65718534383
1536,0.009589128472375351,0.009589128472375351,-10176.276814222494,-10176.276814222494
1537,0.003904555516491468,0.003904555516491468,-32991.69616224894,-32991.69616224894
1538,0.022584942810584974,0.022584942810584974,-5311.448182312856,-5311.448182312856
1539,0.005196821687441094,0.005196821687441094,-24546.871738445334,-24546.871738445334
1540,0.006973010029070164,0.006973010029070164,-18102.94026302796,-18102.94026302796
1541,0.004228324762840745,0.004228324762840745,-28818.636349940378,-28818.636349940378
1542,0.013632877990406128,0.013632877990406128,-8551.00968430034,-8551.00968430034
1543,0.005903728503240011,0.005903728503240011,-20402.690898130546,-20402.690898130546
1544,0.013253637878449225,0.013253637878449225,-8806.49432917485,-8806.49432917485
1545,0.00413942984658464,0.00413942984658464,-32665.217559108005,-32665.217559108005
1546,0.004467881663943633,0.004467881663943633,-30185.540630968408,-30185.540630968408
1547,0.004997500642011158,0.004997500642011158,-26882.833378721414,-26882.833378721414
1548,0.005435819882219449,0.005435819882219449,-24642.742361730918,-24642.742361730918
1549,0.04492928124763887,0.04492928124763887,-2975.9950019332446,-2975.9950019332446
1550,0.004547645072448386,0.004547645072448386,-32826.68437229113,-32826.68437229113
1551,0.00707491198456964,0.00707491198456964,-20772.82356776876,-20772.82356776876
1552,0.04172177521585258,0.04172177521585258,-3222.898056765771,-3222.898056765771
1553,0.0048596394568298385,0.007522461176198053,-33954.62303471464,-32812.77841418744
1554,0.0058849477025587175,0.012660925125560354,-27851.434714115243,-19096.266244101702
1555,0.005566432734158065,0.008667302615557393,-29503.20023427659,-28326.21325866365
1556,0.006266211005712304,0.010686797357937334,-26098.145430644316,-22784.027653587447
1557,0.0057079413794276805,0.028734129394477174,-29624.617561121828,-23616.093339097755
1558,0.0051161135663378935,0.021496282674841664,-33178.75908053423,-32083.308151234232
1559,0.006029502232403218,0.026234859118073394,-27990.08512875501,-26004.10204491392
1560,0.007149667096921913,0.04149564496144461,-23459.200184439193,-15958.172324889001
1561,0.0035356034093348755,0.004164565728795155,-33786.58152325274,-33554.805634282515
1562,0.0035148906687730995,0.004125381030186552,-33992.2978764215,-33884.34195900323
1563,0.0041141893036075105,0.004829867999189626,-28888.34665876593,-28786.71723817998
1564,0.004338166580068797,0.0052223796557982136,-27347.725576620483,-26551.058485707334
1565,0.0033081669917060168,0.0034194939501384614,-32804.702090173836,-32902.88592585817
1566,0.003216370107304303,0.0033239066506563575,-33772.181203297776,-33880.75078906407
1567,0.0040887683749286285,0.004117276661143377,-26355.26162015493,-27157.77436059469
1568,0.0043339917757864365,0.00445136788976545,-24815.078136452932,-25053.098443709205
1569,0.003663147627127426,0.003847795646867616,-31130.015299436443,-31015.06693075214
1570,0.0034629158124523988,0.0036483298209247198,-32991.46717317184,-32768.90503967519
1571,0.004438153277707318,0.004688666162886809,-25528.510728325455,-25282.869521385906
1572,0.005214478773179882,0.005437899213550614,-21607.445526484986,-21687.480851755157
1573,0.003383019799463908,0.0032871647841474635,-31834.757999441765,-32732.313550834962
1574,0.0034566376717017244,0.0033184543409303506,-31134.613551395425,-32413.57671917116
1575,0.005338907833093852,0.004434058670331858,-19862.396973776504,-24024.18477984093
1576,0.008847187449501656,0.006088561411405986,-11766.031838682424,-17303.357257986227
1577,0.0031160050916389107,0.003305963782754231,-32948.77460927222,-33189.62292133167
1578,0.0032918134637972803,0.005235307022745965,-31132.95607457955,-20634.983066705852
1579,0.004169585623942553,0.004092950491043823,-24386.03632737718,-26618.019830788715
1580,0.005200349217866859,0.0053457827211591214,-19404.79975226786,-20193.790640010422
1581,0.003666101976055197,0.003666101976055197,-27554.171508252395,-27554.171508252395
1582,0.0038712800510132964,0.0038712800510132964,-26046.402550452836,-26046.402550452836
1583,0.00921371794321844,0.00921371794321844,-10608.576554422569,-10608.576554422569
1584,0.01853839910727662,0.01853839910727662,-5114.901390173069,-5114.901390173069
1585,0.004367301853971677,0.004367301853971677,-28674.318901761046,-28674.318901761046
1586,0.02483537320474904,0.02483537320474904,-4689.0667331651,-4689.0667331651
1587,0.009164936688390518,0.009164936688390518,-13302.196987959158,-13302.196987959158
1588,0.2762358250417971,0.2762358250417971,-288.8838486421721,-288.8838486421721
1589,0.005032854820756867,0.005032854820756867,-27853.309860406636,-27853.309860406636
1590,0.4647549161946566,0.4647549161946566,-139.41429342244544,-139.41429342244544
1591,0.0137664857263879,0.0137664857263879,-9795.759923237474,-9795.759923237474
1592,0.03215304404437424,0.03215304404437424,-4011.9946467975456,-4011.9946467975456
1593,0.006159117013871867,0.006159117013871867,-25046.572887762763,-25046.572887762763
1594,0.008388602811798335,0.008388602811798335,-18180.930127591986,-18180.930127591986
1595,0.008123113522758798,0.008123113522758798,-18798.13690573922,-18798.13690573922
1596,0.01701523138866627,0.01701523138866627,-8699.67329596292,-8699.67329596292
1597,0.4244705434203579,0.4244705434203579,-152.6542570705665,-152.6542570705665
1598,0.0049229037004190285,0.0049229037004190285,-26376.781908821333,-26376.781908821333
1599,0.008999208292959485,0.008999208292959485,-14114.881738906133,-14114.881738906133
1600,0.09277680417258502,0.09277680417258502,-1166.9951880135077,-1166.9951880135077
1601,0.0034386584558687406,0.003991899916094668,-29556.76952103026,-25520.529615531505
1602,0.0031615732038228193,0.003180929822823043,-32236.143849819793,-32269.16714318652
1603,0.004611584068537257,0.0049033909453378875,-21822.79172003609,-20631.43130119412
1604,0.004590378173743436,0.005548722292402521,-21927.066275077643,-18153.453186612078
1605,0.02890836382252231,0.07588646543673684,-32521.74430995904,-30748.599270743067
1606,0.9204094081456894,0.9793780329632753,-70.21882559795475,-44.07404536967049
1607,0.036236438299915366,0.10100176697608482,-25572.390877190148,-22267.910760108876
1608,0.06934348500772576,0.3510061772862613,-12646.486126321914,-4416.185141243981
1609,0.006719887788449916,0.010650385536702386,-24323.50529662681,-21997.9906342651
1610,0.005243432899777453,0.007623273342100185,-31449.531380380326,-31135.48561940661
1611,0.006600331712477101,0.009695028373758996,-24780.277014817253,-24256.85691693555
1612,0.006827059413518773,0.01038498014993726,-23927.84577746434,-22583.217325055808
1613,0.003529903010807444,0.003478210120586216,-30605.031476913988,-31087.572605469908
1614,0.0033532526094196503,0.003331512193230547,-32272.019632758882,-32502.663439374006
1615,0.005006025915183165,0.004900722675057388,-21326.762494517967,-21809.83543472946
1616,0.005438774336232539,0.005266584107244389,-19573.142402583922,-20244.02701930976
1617,0.004089395417016215,0.003924099537831307,-28510.54738171964,-29280.258020153666
1618,0.003651062889278558,0.0035791319524476665,-32054.886911330424,-32201.09006798514
1619,0.005494314566471595,0.005064629663191991,-21005.718714094997,-22489.877418314096
1620,0.006758848422293581,0.006187731063088817,-16949.483064593624,-18278.185505723646
1621,0.05841796347322052,0.07105162119082342,-12448.886695270092,-12889.49066586711
1622,0.026616222335136906,0.033555322787223896,-28936.788310849908,-29063.593062298045
1623,0.18506756078306516,0.23662299798208433,-3273.3387185026445,-3051.9484577904814
