bb_idx,MT_PredIG,WT_PredIG
1444,0.050461,0.050461
1445,0.007551,0.007551
1446,0.214936,0.214936
1447,0.057063,0.057063
1448,0.057063,0.057063
1449,0.009747,0.009747
1450,0.028866,0.026873
1451,0.006619,0.00532
1452,0.024612,0.024612
1453,0.014242,0.014242
1454,0.035715,0.035715
1455,0.002808,0.00256
1456,0.035715,0.035715
1457,0.00076,0.00076
1458,0.000708,0.000708
1459,0.000409,0.000272
1460,0.00316,0.00316
1461,0.00035,0.000243
1462,0.000634,0.000634
1463,0.00028,0.001652
1464,0.001215,0.000634
1465,0.002551,0.002551
1466,0.056695,0.061716
1467,0.119537,0.119537
1468,0.097596,0.114586
1469,0.007551,0.007551
1470,0.328847,0.328847
1471,0.066118,0.066118
1472,0.057063,0.057063
1473,0.014658,0.014658
1474,0.035715,0.035715
1475,0.003702,0.004793
1476,0.035715,0.035715
1477,0.00076,0.00076
1478,0.002004,0.002004
1479,0.000272,0.000278
1480,0.000158,0.000278
1481,0.000465,0.000243
1482,0.001652,0.001652
1483,0.000254,0.000589
1484,0.000634,0.000634
1485,0.002551,0.002551
1486,0.119537,0.119537
1487,0.03721,0.056695
1488,0.225011,0.225011
1489,0.029122,0.029122
1490,0.066118,0.066118
1491,0.099599,0.068567
1492,0.086156,0.11658
1493,0.002344,0.003824
1494,0.002004,0.002004
1495,8.2e-05,0.000272
1496,0.003419,0.001961
1497,0.00035,0.00035
1498,0.001215,0.001215
1499,0.000258,0.001215
1500,0.001215,0.001215
1501,0.002551,0.007834
1502,0.061716,0.119537
1503,0.01676,0.056695
1504,0.225011,0.225011
1505,0.007551,0.004747
1506,0.066118,0.066118
1507,0.011806,0.115865
1508,0.066118,0.066118
1509,0.000243,0.000633
1510,0.000634,0.000634
1511,0.000134,0.000349
1512,0.000634,0.000634
1513,0.002551,0.002551
1514,0.056695,0.056695
1515,0.01676,0.061716
1516,0.114289,0.186353
1517,0.012293,0.012293
1518,0.155936,0.066118
1519,0.022973,0.066118
1520,0.066118,0.066118
1521,0.007834,0.007834
1522,0.119537,0.119537
1523,0.01676,0.020644
1524,0.056695,0.056695
1525,0.007551,0.007551
1526,0.066118,0.066118
1527,0.022973,0.066118
1528,0.066118,0.119537
1529,0.016281,0.016281
1530,0.039353,0.039353
1531,0.001013,0.001013
1532,0.039353,0.039353
1533,0.005435,0.005435
1534,0.003263,0.003263
1535,0.006074,0.006074
1536,0.001319,0.001319
1537,0.006485,0.006485
1538,0.000229,0.000229
1539,0.012563,0.012563
1540,0.001307,0.001307
1541,0.002937,0.002937
1542,0.004638,0.004638
1543,0.061811,0.061811
1544,0.061811,0.061811
1545,0.047923,0.047923
1546,0.093469,0.093469
1547,0.579213,0.579213
1548,0.695056,0.695056
1549,0.000426,0.000426
1550,0.323466,0.294861
1551,0.078165,0.078165
1552,0.292995,0.292995
1553,0.050626,0.019784
1554,0.02071,0.010889
1555,0.180374,0.117108
1556,0.137524,0.048373
1557,0.002754,0.004956
1558,0.002222,0.001814
1559,0.002222,0.001416
1560,0.001413,0.000472
1561,0.47637,0.636415
1562,0.496303,0.654672
1563,0.472033,0.632381
1564,0.109397,0.654672
1565,0.030159,0.030159
1566,0.071467,0.061004
1567,0.028651,0.071467
1568,0.018187,0.071467
1569,0.000187,0.000221
1570,0.004824,0.001824
1571,0.000465,0.000465
1572,0.000465,0.000465
1573,9.8e-05,9.8e-05
1574,0.002141,0.004824
1575,0.000395,0.000892
1576,0.00082,0.001249
1577,0.000614,0.000614
1578,0.000395,5.1e-05
1579,0.001249,0.000465
1580,0.000892,0.000465
1581,0.005294,0.005294
1582,0.042444,0.042444
1583,0.042444,0.042444
1584,0.042444,0.042444
1585,0.001899,0.001899
1586,0.000855,0.000855
1587,0.017251,0.017251
1588,0.00159,0.00159
1589,0.005367,0.005367
1590,0.017999,0.017999
1591,0.115732,0.115732
1592,0.115732,0.115732
1593,0.002133,0.002133
1594,0.289135,0.289135
1595,0.361166,0.361166
1596,0.162958,0.162958
1597,0.000426,0.000426
1598,0.292995,0.292995
1599,0.282937,0.282937
1600,0.08779,0.08779
1601,0.005356,0.002133
1602,0.340983,0.340983
1603,0.431648,0.109423
1604,0.468215,0.372605
1605,0.005193,0.005297
1606,0.001745,0.004618
1607,0.000611,0.00102
1608,0.000321,0.002432
1609,0.005517,0.006026
1610,0.006137,0.002815
1611,0.005895,0.002714
1612,0.022425,0.004018
1613,0.007634,0.006506
1614,0.002764,0.014781
1615,0.002238,0.002238
1616,0.00542,0.00542
1617,0.000141,0.000141
1618,0.000789,0.001628
1619,0.000402,0.004477
1620,0.004824,0.004824
1621,0.000117,0.000117
1622,0.000685,0.000685
1623,0.000783,0.000783
1624,0.000618,0.001906
1625,9.8e-05,0.000614
1626,0.00044,0.00083
1627,0.000789,0.001628
1628,0.002343,0.004477
1629,0.003859,0.003859
1630,0.000855,0.000855
1631,0.001735,0.001735
1632,0.001254,0.001254
1633,0.00156,0.00156
1634,7.4e-05,7.4e-05
1635,0.001898,0.001898
1636,0.000122,0.000122
1637,0.000687,0.000687
1638,0.044694,0.044694
1639,0.08155,0.08155
1640,0.239169,0.239169
1641,0.000426,0.000426
1642,0.24357,0.24357
1643,0.155254,0.155254
1644,0.114212,0.114212
1645,0.003472,0.003425
1646,0.106023,0.106023
1647,0.074757,0.204492
1648,0.206116,0.056877
1649,0.000577,0.00756
1650,0.01435,0.020172
1651,0.007115,0.020531
1652,0.012321,0.011258
1653,0.210384,0.210384
1654,0.004737,0.005766
1655,0.351108,0.351108
1656,0.215344,0.215344
1657,0.009834,0.009834
1658,0.024622,0.072553
1659,0.028651,0.028651
1660,0.071467,0.071467
1661,0.000291,0.000221
1662,0.00083,0.011599
1663,0.000892,0.000892
1664,0.000465,0.000465
1665,0.000115,0.000115
1666,0.001546,0.001546
1667,0.001906,0.001906
1668,0.000427,0.000553
1669,0.000291,0.000291
1670,0.002343,0.002343
1671,0.000395,0.000395
1672,0.000432,0.000892
1673,0.001386,0.001386
1674,0.000341,0.000341
1675,0.000693,0.000693
1676,0.000337,0.000337
1677,0.001562,0.001562
1678,0.005975,0.005975
1679,0.140249,0.140249
1680,0.01907,0.01907
1681,0.00037,0.00037
1682,0.034175,0.034175
1683,0.075652,0.075652
1684,0.040863,0.040863
1685,0.003512,0.001397
1686,0.054717,0.054717
1687,0.075568,0.206396
1688,0.057506,0.082197
1689,0.000286,0.002323
1690,0.000327,0.000155
1691,0.000456,0.00067
1692,0.000533,0.0015
1693,0.021859,0.015875
1694,0.353686,0.163013
1695,0.405673,0.330072
1696,0.447906,0.369326
1697,0.191435,0.191435
1698,0.281636,0.135811
1699,0.429823,0.429823
1700,0.331583,0.331583
1701,0.000291,0.000291
1702,0.011599,0.01249
1703,0.000465,0.000465
1704,0.000465,0.000465
1705,0.000115,0.000287
1706,0.004477,0.004477
1707,0.000783,0.002666
1708,0.000571,0.00103
1709,0.000221,0.000187
1710,0.004824,0.004824
1711,0.000432,0.000892
1712,0.000892,0.000892
1713,0.013605,0.013605
1714,0.001915,0.001915
1715,0.005159,0.005159
1716,0.00241,0.00241
1717,0.0014,0.0014
1718,0.000831,0.000831
1719,0.001898,0.001898
1720,0.000337,0.000337
1721,0.008908,0.019844
1722,0.00256,0.005492
1723,0.072163,0.072163
1724,0.072163,0.072163
1725,0.000852,0.003601
1726,0.000327,0.000357
1727,0.000456,0.00067
1728,0.001309,0.003042
1729,0.002138,0.0014
1730,0.024142,0.024142
1731,0.086874,0.06426
1732,0.071858,0.052926
1733,0.004787,0.001932
1734,0.040632,0.040632
1735,0.11623,0.110422
1736,0.123136,0.117029
1737,0.000187,9.8e-05
1738,0.000395,0.000395
1739,0.000465,0.000465
1740,0.000892,0.000892
1741,5.2e-05,0.000115
1742,0.004477,0.01249
1743,0.000395,0.000395
1744,0.000892,0.000465
1745,0.000291,0.000221
1746,0.002343,0.004824
1747,0.000432,0.000892
1748,0.000432,0.000892
1749,0.000278,0.000278
1750,0.000383,0.000383
1751,0.009102,0.009102
1752,0.000337,0.000337
1753,0.008908,0.00808
1754,0.002808,0.006022
1755,0.056718,0.038978
1756,0.003865,0.007571
1757,0.000286,0.003157
1758,0.00019,0.000609
1759,0.000533,0.000783
1760,0.000312,0.001754
1761,0.002163,0.001562
1762,0.024419,0.024419
1763,0.12488,0.093385
1764,0.039244,0.02864
1765,0.00486,0.00486
1766,0.024419,0.024419
1767,0.133422,0.133422
1768,0.076631,0.076631
1769,3.3e-05,2.5e-05
1770,0.000272,0.000272
1771,0.000614,0.00032
1772,0.000901,0.000614
1773,0.000291,0.000187
1774,0.000847,0.001205
1775,0.000432,0.000892
1776,0.000892,0.000465
1777,0.000187,9.8e-05
1778,0.005279,0.004824
1779,0.000465,0.001213
1780,0.000465,0.000465
1781,0.009979,0.008908
1782,0.002808,0.002967
1783,0.024483,0.072163
1784,0.007945,0.008279
1785,0.000747,0.003157
1786,0.000751,0.002089
1787,0.001389,0.002041
1788,0.000118,0.00199
1789,0.012738,0.017604
1790,0.000994,0.00191
1791,0.028651,0.096571
1792,0.028651,0.039353
1793,0.040075,0.016519
1794,0.074361,0.074361
1795,0.330728,0.330728
1796,0.210339,0.200898
1797,0.000221,0.000187
1798,0.000395,0.000395
1799,0.000465,0.000465
1800,0.000892,0.000892
1801,0.000187,9.8e-05
1802,0.000465,0.000465
1803,0.000892,0.000465
1804,0.000465,0.000465
1805,9.8e-05,0.000255
1806,0.000625,0.000672
1807,0.000465,0.001213
1808,0.000465,0.000465
1809,0.008335,0.008335
1810,0.024679,0.024679
1811,0.014282,0.014282
1812,0.001888,0.001888
1813,0.001212,0.00354
1814,0.0014,0.004089
1815,0.0015,0.00438
1816,0.001665,0.003318
1817,0.04676,0.04676
1818,0.108186,0.108186
1819,0.660657,0.660657
1820,0.410193,0.410193
1821,0.000324,0.009834
1822,0.000856,0.019508
1823,0.000302,0.028651
1824,0.010621,0.024622
1825,0.00808,0.004881
1826,0.118382,0.036585
1827,0.056718,0.01134
1828,0.056718,0.021522
1829,0.008908,0.003768
1830,0.135621,0.061937
1831,0.02086,0.001079
1832,0.056718,0.016781
1833,0.001355,0.001001
1834,0.000175,5.2e-05
1835,0.000709,0.000856
1836,0.00085,0.001026
1837,0.009979,0.008908
1838,0.135621,0.042122
1839,0.056718,0.038978
1840,0.293848,0.033546
1841,0.001084,0.001084
1842,0.021628,0.021628
1843,0.000159,0.000722
1844,0.000699,0.010839
1845,0.001067,9.8e-05
1846,0.000311,0.000312
1847,0.000636,0.000465
1848,0.000652,0.000465
1849,0.000518,0.000255
1850,0.000589,0.001879
1851,5.1e-05,0.000524
1852,0.001213,0.004746
1853,0.00057,0.00057
1854,0.000165,0.000165
1855,0.00073,0.00073
1856,0.003543,0.003543
1857,0.001184,0.003458
1858,0.00095,0.002775
1859,0.002226,0.006488
1860,0.002989,0.007321
1861,0.003199,0.003199
1862,0.148803,0.148803
1863,0.058339,0.058339
1864,0.124542,0.124542
1865,0.000548,0.001932
1866,0.044056,0.136868
1867,0.021115,0.053823
1868,0.256017,0.291044
1869,0.023531,0.004196
1870,0.005393,0.004136
1871,0.015134,0.006979
1872,0.00378,0.004136
1873,0.019844,0.004111
1874,0.020416,0.004136
1875,0.049532,0.019645
1876,0.072163,0.007027
1877,0.000269,0.000324
1878,0.001047,0.000382
1879,0.002068,0.000809
1880,0.000299,0.004389
1881,0.019844,0.009713
1882,0.063932,0.004874
1883,0.0029,0.015134
1884,0.027833,0.015134
1885,0.002095,0.000679
1886,0.00156,0.007493
1887,0.016634,0.016634
1888,0.00156,0.00156
1889,0.000117,0.000115
1890,0.001906,0.001768
1891,0.000783,0.000783
1892,0.002105,0.000395
1893,0.000187,0.000141
1894,0.00044,0.000783
1895,0.001709,0.001709
1896,0.002141,0.002141
1897,0.000614,9.8e-05
1898,0.000432,0.000395
1899,0.004477,0.000993
1900,0.01249,0.001826
1901,0.007972,0.007972
1902,0.072163,0.072163
1903,0.142606,0.142606
1904,0.006104,0.002846
1905,0.00042,0.002163
1906,0.01583,0.046892
1907,0.023908,0.02984
1908,0.027764,0.143194
1909,0.009713,0.001712
1910,0.033285,0.006979
1911,0.036312,0.007633
1912,0.036312,0.006979
1913,0.019581,0.008335
1914,0.012099,0.007027
1915,0.038978,0.015609
1916,0.056718,0.031692
1917,0.00083,0.000324
1918,0.001146,0.000382
1919,0.000709,0.000856
1920,0.001632,0.001026
1921,0.025628,0.009979
1922,0.038978,0.002695
1923,0.033285,0.033285
1924,0.056718,0.033546
1925,0.001737,0.0007
1926,0.000384,0.000234
1927,0.00242,0.009473
1928,0.003489,0.003489
1929,5.2e-05,0.000117
1930,0.00082,0.004295
1931,0.000892,0.000432
1932,0.000652,0.000892
1933,0.000115,0.000287
1934,0.000395,0.000892
1935,0.004877,0.003029
1936,0.001249,0.000892
1937,0.001067,9.8e-05
1938,0.001024,0.001276
1939,0.001024,0.000465
1940,0.004746,0.003443
1941,0.000324,0.008461
1942,0.000856,0.013166
1943,0.00023,0.001022
1944,0.000485,0.001688
1945,0.019844,0.001712
1946,0.115987,0.032837
1947,0.036312,0.006979
1948,0.018856,0.001565
1949,0.00808,0.008448
1950,0.036312,0.014282
1951,0.072163,0.015609
1952,0.072163,0.015609
1953,0.000269,0.000324
1954,0.001047,0.000382
1955,0.000709,0.001111
1956,0.00092,0.000361
1957,0.009979,0.00808
1958,0.038978,0.002695
1959,0.072163,0.036312
1960,0.072163,0.049532
1961,0.001215,0.001084
1962,0.010839,0.000235
1963,8.4e-05,0.000384
1964,0.010839,0.010839
1965,0.000291,0.000141
1966,0.001208,0.001208
1967,0.000432,0.000395
1968,0.000605,0.000395
1969,0.000115,0.000117
1970,0.000892,0.000892
1971,0.000218,0.001043
1972,0.000652,0.000892
1973,9.8e-05,0.000187
1974,0.001024,0.002737
1975,0.001504,0.000395
1976,0.001698,0.001213
1977,0.007744,0.001363
1978,0.036312,0.006979
1979,0.069061,0.002951
1980,0.002706,0.001876
1981,0.019844,0.004111
1982,0.033285,0.065414
1983,0.036312,0.014282
1984,0.00548,0.024365
1985,0.001342,0.001619
1986,0.000709,0.002495
1987,0.000709,0.001111
1988,0.001632,0.002495
1989,0.019844,0.009713
1990,0.033285,0.002463
1991,0.072163,0.036312
1992,0.036312,0.015134
1993,0.001084,0.002437
1994,0.003817,0.000215
1995,0.003489,0.003489
1996,0.010839,0.010839
1997,0.000614,9.8e-05
1998,0.000308,0.000571
1999,0.000432,0.000553
2000,0.001698,0.000465
2001,0.000187,0.000141
2002,0.000847,0.000213
2003,0.000524,5.1e-05
2004,0.001249,0.000432
2005,9.8e-05,0.000287
2006,0.001213,0.001051
2007,0.001213,0.000465
2008,0.001698,0.000465
2009,0.019581,0.00337
2010,0.072163,0.015609
2011,0.002173,0.001863
2012,0.001381,0.001184
2013,0.001342,0.001619
2014,0.002068,0.002495
2015,0.000709,0.000856
2016,0.000135,0.000207
2017,0.008908,0.008908
2018,0.033285,0.002463
2019,0.072163,0.036312
2020,0.072163,0.016538
2021,0.001084,0.002437
2022,0.003817,0.000215
2023,0.010839,0.003817
2024,0.008401,0.014929
2025,0.000614,9.8e-05
2026,0.000892,0.000625
2027,0.001213,0.000465
2028,0.002515,0.001213
2029,9.8e-05,0.000187
2030,0.000465,0.000625
2031,6.7e-05,0.000139
2032,0.001698,0.001213
2033,9.8e-05,0.000221
2034,0.000231,0.00052
2035,0.001213,0.000892
2036,0.000652,0.000892
2037,0.000269,0.000324
2038,0.000709,0.000856
2039,0.000709,0.001129
2040,0.000417,0.000207
2041,0.00808,0.019844
2042,0.033285,0.002463
2043,0.072163,0.036312
2044,0.036312,0.033285
2045,0.003164,0.001215
2046,0.010839,0.000235
2047,0.000588,0.010839
2048,0.008401,0.005682
2049,0.000614,0.000255
2050,0.000465,0.000625
2051,0.001024,0.001213
2052,0.001506,0.001458
2053,0.000614,0.000614
2054,0.001024,0.001753
2055,0.000646,0.00052
2056,0.001506,0.001024
2057,0.001267,0.001067
2058,0.005662,0.00148
2059,0.001024,0.001213
2060,0.00729,0.001076
2061,0.269398,0.269398
2062,0.018416,0.018416
2063,0.004774,0.004774
2064,0.007637,0.007637
2065,0.028153,0.028153
2066,0.201583,0.201583
2067,0.142639,0.142639
2068,0.102289,0.102289
2069,0.010207,0.010207
2070,0.153489,0.153489
2071,0.469828,0.469828
2072,0.266806,0.266806
2073,0.898531,0.913964
2074,0.1716,0.19904
2075,0.051131,0.060719
2076,0.1716,0.19904
2077,0.004388,0.004388
2078,0.330821,0.330821
2079,0.173542,0.173542
2080,0.330821,0.330821
2081,0.329844,0.184573
2082,0.318901,0.006745
2083,0.063368,0.024
2084,0.17507,0.060297
2085,0.032556,0.050456
2086,0.055802,0.05969
2087,0.025782,0.040113
2088,0.009686,0.074191
2089,0.061012,0.051741
2090,0.018329,0.02599
2091,0.046456,0.02599
2092,0.046456,0.02599
2093,0.012621,0.141135
2094,0.040035,0.303193
2095,0.045099,0.153066
2096,0.05008,0.088882
2097,0.022417,0.008711
2098,0.047029,0.018561
2099,0.007404,0.004738
2100,0.043473,0.017119
2101,0.000719,0.000719
2102,0.002495,0.002495
2103,0.000896,0.000896
2104,0.000896,0.000896
2105,0.016627,0.010477
2106,0.033422,0.033422
2107,0.009007,0.039353
2108,0.028988,0.020881
2109,0.002047,0.002047
2110,0.00019,0.000276
2111,0.005893,0.005893
2112,0.005893,0.005893
2113,0.000187,0.000187
2114,0.000156,0.000156
2115,0.000465,0.000465
2116,0.000892,0.000892
2117,1.1e-05,1.1e-05
2118,0.000272,0.000272
2119,0.00032,0.00032
2120,0.00032,0.00032
2121,5.9e-05,5.9e-05
2122,0.009423,0.009423
2123,0.004512,0.004512
2124,0.024014,0.024014
2125,0.016707,0.016707
2126,0.176939,0.176939
2127,0.053844,0.053844
2128,0.176939,0.176939
2129,0.041232,0.041232
2130,0.356509,0.356509
2131,0.266806,0.266806
2132,0.141256,0.141256
2133,0.097506,0.180059
2134,0.001927,0.003909
2135,0.005948,0.012016
2136,0.020738,0.041268
2137,0.005443,0.005443
2138,0.296829,0.296829
2139,0.673536,0.673536
2140,0.54661,0.54661
2141,0.072327,0.034092
2142,0.045005,0.032576
2143,0.03193,0.011745
2144,0.079245,0.032867
2145,0.047794,0.073438
2146,0.03193,0.03193
2147,0.021973,0.03426
2148,0.022147,0.05969
2149,0.115887,0.099159
2150,0.010512,0.010515
2151,0.067602,0.022326
2152,0.011311,0.007244
2153,0.002561,0.004374
2154,0.00289,0.009162
2155,0.016883,0.005399
2156,0.021646,0.021387
2157,0.014156,0.014156
2158,0.0422,0.0422
2159,0.071243,0.028273
2160,0.037663,0.03479
2161,0.000794,0.000794
2162,0.000994,0.000994
2163,0.002224,0.002224
2164,0.00172,0.00172
2165,0.0414,0.0414
2166,0.120948,0.045237
2167,0.083814,0.083814
2168,0.039353,0.039353
2169,0.000833,0.002068
2170,0.011697,0.011697
2171,0.011697,0.011697
2172,0.002674,0.001092
2173,0.000291,0.000187
2174,5.1e-05,0.000927
2175,0.004824,0.004824
2176,0.000395,0.000395
2177,0.000228,0.000228
2178,0.013065,0.013065
2179,0.003462,0.003462
2180,0.003462,0.003462
2181,0.000115,0.000115
2182,0.001906,0.001906
2183,0.002174,0.002174
2184,0.002343,0.002343
2185,0.108247,0.108247
2186,0.031776,0.031776
2187,0.004837,0.004837
2188,0.061123,0.061123
2189,0.192643,0.326594
2190,0.0213,0.042363
2191,0.008858,0.017841
2192,0.008858,0.017841
2193,0.005472,0.005472
2194,0.101452,0.101452
2195,0.266028,0.266028
2196,0.266028,0.266028
2197,0.077227,0.114021
2198,0.482525,0.13179
2199,0.347565,0.172118
2200,0.46769,0.13179
2201,0.048417,0.053941
2202,0.022147,0.89608
2203,0.025782,0.463018
2204,0.055802,0.72954
2205,0.14497,0.124635
2206,0.07983,0.079848
2207,0.018329,0.02599
2208,0.039499,0.047889
2209,0.003167,0.004824
2210,0.067862,0.128171
2211,0.038073,0.021387
2212,0.021646,0.024901
2213,0.021954,0.021954
2214,0.045124,0.052823
2215,0.020847,0.020847
2216,0.052633,0.045389
2217,0.00299,0.00299
2218,0.003833,0.003833
2219,0.005376,0.005376
2220,0.002335,0.002335
2221,0.017604,0.00682
2222,0.083814,0.083814
2223,0.096571,0.096571
2224,0.096571,0.096571
2225,0.005325,0.001447
2226,0.00079,0.002444
2227,0.015232,0.005893
2228,0.003983,0.007609
2229,0.000291,0.000255
2230,8.9e-05,8.9e-05
2231,0.001276,0.000297
2232,0.000465,0.000465
2233,0.000141,0.000291
2234,5.1e-05,0.000256
2235,0.001123,0.001228
2236,0.000395,0.000395
2237,5.2e-05,5.2e-05
2238,0.000432,0.000432
2239,0.000395,0.000395
2240,0.001824,0.001824
2241,0.22702,0.373807
2242,0.035215,0.069065
2243,0.001918,0.003892
2244,0.035215,0.069065
2245,0.005472,0.005472
2246,0.102521,0.102521
2247,0.309895,0.309895
2248,0.266028,0.266028
2249,0.059281,0.392468
2250,0.114838,0.002268
2251,0.217188,0.032587
2252,0.114838,0.007905
2253,0.024057,0.005569
2254,0.022322,0.196203
2255,0.021973,0.097555
2256,0.023997,0.283616
2257,0.19362,0.124635
2258,0.067602,0.04536
2259,0.046456,0.065095
2260,0.024736,0.047889
2261,0.008222,0.005407
2262,0.024457,0.041134
2263,0.027822,0.046683
2264,0.054581,0.031383
2265,0.021954,0.021954
2266,0.045389,0.045389
2267,0.052633,0.020847
2268,0.052633,0.020847
2269,0.000794,0.000794
2270,0.000994,0.000994
2271,0.001161,0.001161
2272,0.00172,0.00172
2273,0.026886,0.042256
2274,0.083814,0.083814
2275,0.052715,0.08276
2276,0.08276,0.096571
2277,0.001016,0.001016
2278,0.002444,0.002444
2279,0.002444,0.002444
2280,0.007609,0.007609
2281,0.001067,0.000614
2282,0.000414,0.000343
2283,0.001213,0.001213
2284,0.000465,0.000432
2285,0.000291,0.000187
2286,0.000156,0.000343
2287,0.001504,0.000395
2288,0.000465,0.000892
2289,0.000287,0.000141
2290,5.1e-05,0.000256
2291,0.002343,0.002343
2292,0.000395,0.000395
2293,0.22609,0.22609
2294,0.154353,0.154353
2295,0.105278,0.105278
2296,0.261373,0.261373
2297,0.115102,0.182241
2298,0.059137,0.009161
2299,0.054314,0.020297
2300,0.114838,0.007259
2301,0.047794,0.068984
2302,0.010854,0.376111
2303,0.097903,0.703251
2304,0.021973,0.490908
2305,0.060795,0.056584
2306,0.024728,0.016345
2307,0.018329,0.02599
2308,0.034566,0.066091
2309,0.003167,0.004824
2310,0.004447,0.006935
2311,0.021646,0.024901
2312,0.021646,0.031383
2313,0.021954,0.021954
2314,0.059224,0.059224
2315,0.052633,0.020847
2316,0.052633,0.045389
2317,0.000641,0.000641
2318,0.000348,0.000348
2319,0.002224,0.002224
2320,0.000779,0.000779
2321,0.017604,0.00682
2322,0.023102,0.023102
2323,0.039353,0.039353
2324,0.039353,0.039353
2325,0.004498,0.005325
2326,0.002674,0.002674
2327,0.015232,0.015232
2328,0.015232,0.015232
2329,0.000187,0.000221
2330,8.9e-05,8.9e-05
2331,0.000432,0.000432
2332,0.000465,0.000465
2333,9.8e-05,0.000187
2334,0.000156,0.000343
2335,0.000892,0.000892
2336,0.000432,0.000432
2337,0.000141,0.000291
2338,0.000156,0.000343
2339,0.000395,0.000395
2340,0.000465,0.000892
2341,0.072327,0.091676
2342,0.063368,0.02048
2343,0.00427,0.001058
2344,0.063368,0.010786
2345,0.048417,0.074369
2346,0.021973,0.04677
2347,0.021973,0.037373
2348,0.023997,0.037373
2349,0.061012,0.051741
2350,0.015728,0.022326
2351,0.034566,0.048678
2352,0.018329,0.048678
2353,0.002561,0.010801
2354,0.01545,0.006935
2355,0.027822,0.046683
2356,0.009909,0.023136
2357,0.009228,0.009228
2358,0.016013,0.016013
2359,0.052633,0.052633
2360,0.052633,0.045389
2361,0.000794,0.000794
2362,0.000348,0.000348
2363,0.00172,0.00172
2364,0.001161,0.001161
2365,0.00682,0.00682
2366,0.023102,0.023102
2367,0.096571,0.039353
2368,0.026889,0.026889
2369,0.00129,0.001447
2370,0.002444,0.002444
2371,0.003983,0.003983
2372,0.003983,0.007609
2373,0.000518,0.000614
2374,8.3e-05,0.000181
2375,0.001024,0.001458
2376,0.001458,0.001213
2377,0.000221,0.000291
2378,0.000156,0.000343
2379,0.000892,0.000432
2380,0.000892,0.000892
2381,9.8e-05,9.8e-05
2382,0.000158,0.000168
2383,0.001213,0.000465
2384,0.000892,0.000892
2385,0.029705,0.050456
2386,0.025782,0.040113
2387,0.010756,0.007127
2388,0.012181,0.03223
2389,0.14497,0.051741
2390,0.018329,0.02599
2391,0.003585,0.00381
2392,0.018329,0.02599
2393,0.002825,0.004824
2394,0.004447,0.006935
2395,0.027822,0.046683
2396,0.009909,0.016836
2397,0.003172,0.003172
2398,0.005412,0.005412
2399,0.014158,0.014158
2400,0.026801,0.012141
2401,0.002927,0.002927
2402,0.001472,0.000994
2403,0.005376,0.004476
2404,0.004476,0.004476
2405,0.035172,0.035172
2406,0.071683,0.083814
2407,0.052715,0.053013
2408,0.113868,0.096571
2409,0.001447,0.00129
2410,0.002674,0.002674
2411,0.005893,0.003983
2412,0.007609,0.007609
2413,0.000614,0.000518
2414,0.000158,0.000347
2415,0.001213,0.001213
2416,0.001458,0.001213
2417,0.000518,0.000518
2418,0.000215,0.000473
2419,0.000636,0.001024
2420,0.001024,0.001213
2421,9.8e-05,9.8e-05
2422,0.000158,0.000347
2423,0.001213,0.000465
2424,0.000465,0.000465
2425,2.9e-05,0.000173
2426,0.000193,0.001157
2427,0.000271,0.000901
2428,0.000345,0.002068
2429,0.009979,0.009979
2430,0.116949,0.116949
2431,0.135621,0.135621
2432,0.004476,0.009581
2433,0.002837,0.000244
2434,0.015337,0.000357
2435,0.006312,0.000146
2436,0.003791,0.001647
2437,0.014051,0.008908
2438,0.031163,0.049532
2439,0.005458,0.019033
2440,0.016733,0.038978
2441,0.015435,0.000621
2442,0.019019,0.001157
2443,0.005773,0.000901
2444,0.035391,0.002216
2445,0.477926,0.16667
2446,0.030263,0.11278
2447,0.058502,0.085435
2448,0.058502,0.085435
2449,0.920225,0.09893
2450,0.48342,0.279938
2451,0.634196,0.427196
2452,0.504284,0.221891
2453,0.285749,0.039301
2454,0.612015,0.107453
2455,0.562949,0.018373
2456,0.418066,0.006446
2457,0.017808,0.053705
2458,0.309553,0.305508
2459,0.34507,0.387125
2460,0.390451,0.348241
2461,0.293511,0.293511
2462,0.129689,0.008929
2463,0.02468,0.036385
2464,0.01057,0.008646
2465,0.235907,0.409921
2466,0.045253,0.045253
2467,0.053168,0.053168
2468,0.018865,0.006679
2469,0.022917,0.022917
2470,0.119537,0.119537
2471,0.068567,0.068567
2472,0.004748,0.004748
2473,0.019011,0.019011
2474,0.115865,0.115865
2475,0.03833,0.03833
2476,0.155936,0.155936
2477,0.000614,0.000614
2478,0.001213,0.001213
2479,0.001213,0.001213
2480,0.000465,0.000465
2481,0.023531,0.023531
2482,0.012099,0.012099
2483,0.033285,0.033285
2484,0.033285,0.033285
2485,0.002756,8e-05
2486,0.0064,0.000549
2487,0.004491,0.000419
2488,0.027457,0.000392
2489,0.010623,0.019581
2490,0.14668,0.015134
2491,0.124053,0.00378
2492,0.328631,0.015134
2493,0.00364,0.001317
2494,0.014216,0.00172
2495,0.016588,0.000282
2496,0.019345,0.000709
2497,0.71768,0.06083
2498,0.250025,0.01437
2499,0.250891,0.026972
2500,0.880478,0.060464
2501,0.976945,0.074849
2502,0.763739,0.096352
2503,0.791484,0.094565
2504,0.831792,0.215531
2505,0.51116,0.111602
2506,0.14627,0.016615
2507,0.720467,0.006101
2508,0.14627,0.013153
2509,0.003111,0.074369
2510,0.363705,0.01241
