bb_idx,MT_BigMHC,WT_BigMHC
2525,0.003297,0.003297
2526,0.008363,0.008363
2527,0.017253,0.017253
2528,0.109763,0.109763
2529,0.000636,0.000636
2530,0.025178,0.025178
2531,0.011293,0.011293
2532,0.025693,0.025693
2533,0.004946,0.004946
2534,0.052298,0.052298
2535,0.089684,0.089684
2536,0.070803,0.070803
2537,0.003417,0.004635
2538,0.406054,0.028939
2539,0.087413,0.042151
2540,0.011754,0.006099
2541,0.014181,0.011364
2542,0.345857,0.292927
2543,0.443123,0.406658
2544,0.004268,0.004248
2545,0.009191,0.007459
2546,0.068772,0.070413
2547,0.121506,0.106828
2548,0.00715,0.008653
2549,0.001565,0.001323
2550,0.008674,0.01215
2551,0.041178,0.042326
2552,0.0015,0.001997
2553,0.002414,0.001656
2554,0.217682,0.282149
2555,0.47532,0.266018
2556,0.014906,0.013468
2557,0.0051,0.003669
2558,0.007745,0.007708
2559,0.014476,0.012664
2560,0.001861,0.001329
2561,0.001229,0.000917
2562,0.017002,0.011789
2563,0.009548,0.00576
2564,0.003278,0.003466
2565,0.003011,0.003477
2566,0.020015,0.018667
2567,0.040831,0.027429
2568,0.006435,0.00619
2569,0.000385,0.000335
2570,0.159068,0.244756
2571,0.036903,0.007773
2572,0.002523,0.002688
2573,0.003736,0.003108
2574,0.016786,0.01633
2575,0.025039,0.022701
2576,0.009737,0.011495
2577,0.00095,0.00095
2578,0.010945,0.010945
2579,0.007906,0.007906
2580,0.040128,0.040128
2581,0.003525,0.005119
2582,0.438318,0.088786
2583,0.145163,0.210491
2584,0.008579,0.00689
2585,0.002407,0.002057
2586,0.098047,0.063236
2587,0.465161,0.443676
2588,0.020445,0.015276
2589,0.023465,0.020131
2590,0.297937,0.179993
2591,0.219178,0.222188
2592,0.029597,0.03238
2593,0.00192,0.001682
2594,0.012026,0.024376
2595,0.071386,0.079135
2596,0.003242,0.004332
2597,0.004286,0.003204
2598,0.10643,0.088479
2599,0.120933,0.068741
2600,0.006947,0.006861
2601,0.002258,0.002121
2602,0.03088,0.048447
2603,0.198303,0.1825
2604,0.005343,0.007274
2605,0.00155,0.001398
2606,0.006046,0.007059
2607,0.012299,0.011955
2608,0.001711,0.001877
2609,0.002218,0.001365
2610,0.028707,0.023775
2611,0.038945,0.018932
2612,0.002677,0.002635
2613,0.00076,0.000959
2614,0.021565,0.019416
2615,0.006325,0.006196
2616,0.002715,0.003984
2617,0.000697,0.000542
2618,0.021002,0.027484
2619,0.008016,0.00432
2620,0.007211,0.007467
2621,0.001719,0.0015
2622,0.018007,0.017823
2623,0.051259,0.038563
2624,0.005431,0.00635
2625,0.003791,0.004181
2626,0.105088,0.095467
2627,0.401192,0.435943
2628,0.017811,0.015233
2629,0.007816,0.007456
2630,0.081738,0.063648
2631,0.129105,0.143226
2632,0.133242,0.15062
2633,0.007398,0.005883
2634,0.027748,0.031865
2635,0.170747,0.140118
2636,0.011635,0.011659
2637,0.004156,0.003771
2638,0.09,0.127348
2639,0.094667,0.061713
2640,0.013365,0.022428
2641,0.007699,0.006726
2642,0.022085,0.023486
2643,0.051031,0.044475
2644,0.007478,0.011683
2645,0.002276,0.002726
2646,0.020603,0.024786
2647,0.171551,0.107575
2648,0.018854,0.02439
2649,0.00588,0.005048
2650,0.019567,0.023036
2651,0.04671,0.039471
2652,0.004425,0.006957
2653,0.001082,0.000758
2654,0.024072,0.026851
2655,0.003945,0.003572
2656,0.00223,0.003333
2657,0.001533,0.002016
2658,0.009511,0.009049
2659,0.017594,0.021361
2660,0.015763,0.020024
2661,0.000704,0.000506
2662,0.028324,0.025584
2663,0.015722,0.005866
2664,0.007034,0.007029
2665,0.054762,0.05095
2666,0.230491,0.140851
2667,0.297084,0.306011
2668,0.10357,0.097641
2669,0.002202,0.00189
2670,0.025801,0.028606
2671,0.153479,0.188134
2672,0.058323,0.046922
2673,0.011456,0.011987
2674,0.095081,0.122666
2675,0.105966,0.088072
2676,0.031937,0.034297
2677,0.009167,0.00911
2678,0.018002,0.035754
2679,0.044886,0.053085
2680,0.019994,0.026277
2681,0.003543,0.003641
2682,0.014471,0.013476
2683,0.118002,0.065575
2684,0.012571,0.015966
2685,0.007261,0.016441
2686,0.039186,0.069481
2687,0.169956,0.145146
2688,0.031428,0.03311
2689,0.002068,0.00191
2690,0.01076,0.012293
2691,0.007663,0.007255
2692,0.004522,0.005358
2693,0.003103,0.002439
2694,0.007017,0.006599
2695,0.008005,0.006236
2696,0.013195,0.018219
2697,0.000945,0.001358
2698,0.012369,0.012826
2699,0.023674,0.026956
2700,0.02218,0.028654
2701,0.006277,0.005681
2702,0.042584,0.06485
2703,0.285279,0.311965
2704,0.033733,0.026231
2705,0.004156,0.005641
2706,0.074695,0.122599
2707,0.151288,0.13791
2708,0.132987,0.17639
2709,0.026546,0.013313
2710,0.026087,0.03505
2711,0.13114,0.11951
2712,0.024847,0.032409
2713,0.0062,0.004509
2714,0.014093,0.016529
2715,0.100251,0.05441
2716,0.030039,0.037108
2717,0.009542,0.009185
2718,0.043748,0.046166
2719,0.243059,0.166398
2720,0.026309,0.02399
2721,0.003104,0.004738
2722,0.026444,0.03674
2723,0.065286,0.0683
2724,0.012785,0.014313
2725,0.007499,0.006274
2726,0.00628,0.006398
2727,0.049827,0.044621
2728,0.017827,0.019417
2729,0.002862,0.002828
2730,0.008396,0.008978
2731,0.007584,0.00692
2732,0.021105,0.021514
2733,0.0071,0.0071
2734,0.045545,0.045545
2735,0.025179,0.025179
2736,0.020921,0.020921
2737,0.005093,0.005093
2738,0.099161,0.099161
2739,0.007593,0.007593
2740,0.002073,0.002073
2741,0.088634,0.088634
2742,0.006955,0.006955
2743,0.023454,0.023454
2744,0.010434,0.010434
2745,0.0155,0.0155
2746,0.045377,0.045377
2747,0.015394,0.015394
2748,0.011608,0.011608
2749,0.001021,0.01071
2750,0.012181,0.020022
2751,0.01658,0.037635
2752,0.017713,0.032421
2753,0.001568,0.001464
2754,0.067182,0.052885
2755,0.032554,0.026476
2756,0.005428,0.002862
2757,0.001317,0.001507
2758,0.02211,0.023814
2759,0.015708,0.039257
2760,0.002875,0.013904
2761,0.001126,0.000886
2762,0.050842,0.023936
2763,0.007906,0.017616
2764,0.002432,0.002203
2765,0.004546,0.004592
2766,0.053252,0.051322
2767,0.005429,0.003124
2768,0.00436,0.003094
2769,0.002166,0.001488
2770,0.017151,0.027733
2771,0.002602,0.002751
2772,0.004245,0.00317
2773,0.013862,0.014041
2774,0.199169,0.114601
2775,0.010115,0.014063
2776,0.010156,0.02731
2777,0.017391,0.005656
2778,0.029825,0.029902
2779,0.038236,0.039519
2780,0.037382,0.0379
2781,0.004019,0.004019
2782,0.089366,0.089366
2783,0.015365,0.015365
2784,0.009744,0.009744
2785,0.007661,0.007661
2786,0.127014,0.127014
2787,0.019349,0.019349
2788,0.016973,0.016973
2789,0.007051,0.007051
2790,0.298324,0.298324
2791,0.009045,0.009045
2792,0.020104,0.020104
2793,0.058948,0.058948
2794,0.092178,0.092178
2795,0.035302,0.035302
2796,0.027441,0.027441
2797,0.008773,0.008773
2798,0.001789,0.001789
2799,0.001869,0.001869
2800,0.004384,0.004384
2801,0.005964,0.11436
2802,0.009803,0.019147
2803,0.015739,0.028453
2804,0.005578,0.014068
2805,0.000522,0.000803
2806,0.012328,0.009973
2807,0.014028,0.009132
2808,0.007361,0.003636
2809,0.00141,0.001417
2810,0.019457,0.018459
2811,0.007206,0.018542
2812,0.005644,0.009674
2813,0.002161,0.001449
2814,0.04764,0.037913
2815,0.013864,0.023896
2816,0.002174,0.002899
2817,0.001083,0.000797
2818,0.148135,0.071145
2819,0.004257,0.005643
2820,0.00694,0.010001
2821,0.00347,0.002531
2822,0.013072,0.013279
2823,0.007388,0.008957
2824,0.003625,0.002535
2825,0.00287,0.002703
2826,0.262546,0.389087
2827,0.00227,0.004954
2828,0.003084,0.004647
2829,0.012345,0.004119
2830,0.009861,0.00764
2831,0.017161,0.015937
2832,0.018078,0.030978
2833,0.009159,0.004663
2834,0.026856,0.035127
2835,0.023258,0.022484
2836,0.023499,0.035984
2837,0.002988,0.002988
2838,0.033842,0.033842
2839,0.023443,0.023443
2840,0.007735,0.007735
2841,0.006561,0.006561
2842,0.113124,0.113124
2843,0.102092,0.102092
2844,0.125332,0.125332
2845,0.010341,0.010341
2846,0.05591,0.05591
2847,0.010597,0.010597
2848,0.006195,0.006195
2849,0.00443,0.015431
2850,0.001696,0.003338
2851,0.002981,0.007932
2852,0.003115,0.003009
2853,0.001104,0.001246
2854,0.018155,0.015623
2855,0.014653,0.010258
2856,0.003586,0.001612
2857,0.000761,0.000822
2858,0.010454,0.006595
2859,0.009879,0.021871
2860,0.007835,0.011655
2861,0.001722,0.001207
2862,0.088965,0.060421
2863,0.018236,0.023483
2864,0.002777,0.002922
2865,0.001853,0.001381
2866,0.205856,0.143997
2867,0.012699,0.009529
2868,0.004875,0.00413
2869,0.001175,0.000892
2870,0.15534,0.052997
2871,0.0049,0.007218
2872,0.005328,0.002135
2873,0.006795,0.00364
2874,0.21451,0.215482
2875,0.006374,0.008988
2876,0.003774,0.003531
2877,0.00619,0.002451
2878,0.007141,0.01009
2879,0.005935,0.005871
2880,0.021079,0.009763
2881,0.010195,0.003464
2882,0.020498,0.013723
2883,0.012049,0.015865
2884,0.014808,0.022607
2885,0.006931,0.002591
2886,0.046917,0.044929
2887,0.02222,0.029958
2888,0.015627,0.020294
2889,0.003905,0.003905
2890,0.110774,0.110774
2891,0.065837,0.065837
2892,0.022688,0.022688
2893,0.004796,0.029546
2894,0.035715,0.093829
2895,0.017279,0.037279
2896,0.006888,0.006671
2897,0.001621,0.001488
2898,0.00251,0.001623
2899,0.002539,0.00183
2900,0.001327,0.000697
2901,0.001909,0.001907
2902,0.010052,0.007576
2903,0.013423,0.018176
2904,0.006025,0.006907
2905,0.00081,0.000777
2906,0.032935,0.013515
2907,0.017643,0.020852
2908,0.006389,0.007726
2909,0.002028,0.001417
2910,0.289666,0.191464
2911,0.010192,0.008622
2912,0.006824,0.005063
2913,0.001843,0.001537
2914,0.185493,0.136181
2915,0.036083,0.034641
2916,0.004486,0.00208
2917,0.001879,0.000916
2918,0.420558,0.414831
2919,0.007009,0.008402
2920,0.003486,0.001661
2921,0.008276,0.002907
2922,0.015293,0.009736
2923,0.02118,0.010504
2924,0.022465,0.00966
2925,0.00545,0.002133
2926,0.016622,0.022495
2927,0.008225,0.004903
2928,0.009373,0.008117
2929,0.005004,0.001498
2930,0.02306,0.014602
2931,0.019984,0.013855
2932,0.007982,0.015935
2933,0.003272,0.010446
2934,0.092769,0.108076
2935,0.082681,0.095597
2936,0.04812,0.055532
2937,0.001915,0.001706
2938,0.031955,0.029327
2939,0.015712,0.010102
2940,0.002572,0.0011
2941,0.005089,0.003321
2942,0.002572,0.001331
2943,0.001891,0.003711
2944,0.00263,0.002344
2945,0.005764,0.004281
2946,0.029817,0.021147
2947,0.038528,0.032076
2948,0.005721,0.004688
2949,0.001938,0.001913
2950,0.116385,0.042303
2951,0.010615,0.005395
2952,0.01717,0.010279
2953,0.002268,0.001588
2954,0.173759,0.122409
2955,0.021235,0.016137
2956,0.006164,0.003687
2957,0.004995,0.001828
2958,0.392299,0.374962
2959,0.04592,0.087221
2960,0.005592,0.00217
2961,0.003517,0.001404
2962,0.148615,0.084239
2963,0.014782,0.009159
2964,0.052441,0.015526
2965,0.007094,0.002532
2966,0.028397,0.018147
2967,0.019787,0.009744
2968,0.012736,0.010574
2969,0.003905,0.002272
2970,0.030604,0.04144
2971,0.017343,0.005332
2972,0.010172,0.01324
2973,0.001273,0.001139
2974,0.064703,0.049234
2975,0.074279,0.030255
2976,0.012949,0.008448
2977,0.004231,0.003781
2978,0.014275,0.010484
2979,0.006869,0.013051
2980,0.003752,0.002753
2981,0.006818,0.003182
2982,0.003764,0.00244
2983,0.004378,0.002779
2984,0.003017,0.001365
2985,0.010896,0.0056
2986,0.086869,0.037801
2987,0.033689,0.015068
2988,0.012527,0.005866
2989,0.001423,0.001477
2990,0.066411,0.02132
2991,0.028272,0.011439
2992,0.015881,0.008512
2993,0.005951,0.002616
2994,0.51166,0.400228
2995,0.028303,0.016489
2996,0.008256,0.003335
2997,0.008509,0.002597
2998,0.17157,0.114031
2999,0.111314,0.026473
3000,0.047093,0.015371
3001,0.001431,0.00065
3002,0.194727,0.10865
3003,0.041926,0.010096
3004,0.017121,0.007856
3005,0.003023,0.001329
3006,0.015945,0.01261
3007,0.021893,0.005663
3008,0.008963,0.00886
3009,0.004422,0.003324
3010,0.031344,0.015964
3011,0.017286,0.013013
3012,0.022012,0.037124
3013,0.005224,0.00288
3014,0.031399,0.016906
3015,0.021332,0.013693
3016,0.002806,0.002426
3017,0.010219,0.004789
3018,0.007712,0.003967
3019,0.002242,0.000948
3020,0.004878,0.002278
3021,0.012736,0.005927
3022,0.032138,0.018232
3023,0.060032,0.014495
3024,0.013245,0.007423
3025,0.004373,0.003743
3026,0.223083,0.126399
3027,0.036784,0.016172
3028,0.017608,0.007837
3029,0.010591,0.00291
3030,0.105311,0.063025
3031,0.071888,0.019378
3032,0.058056,0.017882
3033,0.004857,0.001977
3034,0.222254,0.17694
3035,0.175838,0.057211
3036,0.018491,0.019498
3037,0.001151,0.000388
3038,0.138738,0.07631
3039,0.042012,0.006302
3040,0.012259,0.011151
3041,0.061922,0.061922
3042,0.144627,0.144627
3043,0.008194,0.008194
3044,0.039332,0.039332
3045,0.067713,0.067713
3046,0.001161,0.001161
3047,0.206444,0.206444
3048,0.20483,0.20483
3049,0.066516,0.066516
3050,0.088118,0.088118
3051,0.085328,0.085328
3052,0.007719,0.007719
3053,0.123687,0.123687
3054,0.301009,0.301009
3055,0.083796,0.083796
3056,0.01232,0.01232
3057,0.020546,0.020546
3058,0.003301,0.003301
3059,0.093342,0.093342
3060,0.083708,0.083708
3061,0.005979,0.005979
3062,0.266039,0.125622
3063,0.027039,0.043576
3064,0.007545,0.00612
3065,0.088894,0.078767
3066,0.087411,0.072996
3067,0.005719,0.004249
3068,0.291063,0.254284
3069,0.091487,0.09409
3070,0.015129,0.009926
3071,0.327802,0.250703
3072,0.018998,0.01809
3073,0.020563,0.014603
3074,0.073407,0.080809
3075,0.40135,0.331278
3076,0.015441,0.008063
3077,0.042251,0.04441
3078,0.057997,0.044252
3079,0.010857,0.006876
3080,0.054605,0.054605
3081,0.107199,0.107199
3082,0.003652,0.003652
3083,0.045905,0.045905
3084,0.094855,0.094855
3085,0.002297,0.002297
3086,0.16616,0.16616
3087,0.079335,0.079335
3088,0.040764,0.040764
3089,0.052821,0.052821
3090,0.049312,0.049312
3091,0.003463,0.003463
3092,0.028576,0.028576
3093,0.04391,0.04391
3094,0.047597,0.047597
3095,0.036383,0.036383
3096,0.0523,0.0523
3097,0.004825,0.004825
3098,0.107578,0.069678
3099,0.122911,0.200434
3100,0.005749,0.00458
3101,0.086229,0.076646
3102,0.059434,0.055605
3103,0.00665,0.005625
3104,0.102511,0.090865
3105,0.074048,0.075108
3106,0.009969,0.00631
3107,0.294775,0.229492
3108,0.05072,0.043472
3109,0.029202,0.025662
3110,0.092123,0.070689
3111,0.024195,0.027099
3112,0.009292,0.006235
3113,0.037284,0.040857
3114,0.059025,0.045837
3115,0.005637,0.002849
3116,0.079917,0.079917
3117,0.123037,0.123037
3118,0.002726,0.002726
3119,0.061121,0.061121
3120,0.15898,0.15898
3121,0.00811,0.00811
3122,0.107491,0.107491
3123,0.057949,0.057949
3124,0.010917,0.010917
3125,0.017286,0.017286
3126,0.017537,0.017537
3127,0.002905,0.002905
3128,0.084727,0.084727
3129,0.065038,0.065038
3130,0.026672,0.026672
3131,0.049561,0.021695
3132,0.050739,0.064557
3133,0.001252,0.001067
3134,0.043869,0.046277
3135,0.143665,0.122433
3136,0.003143,0.002566
3137,0.088136,0.078649
3138,0.03745,0.051816
3139,0.006666,0.003009
3140,0.185259,0.139523
3141,0.054167,0.063171
3142,0.015067,0.01245
3143,0.071092,0.070508
3144,0.036243,0.039645
3145,0.008592,0.007611
3146,0.040433,0.029078
3147,0.015121,0.009808
3148,0.002725,0.00199
3149,0.079794,0.079794
3150,0.256514,0.256514
3151,0.022169,0.022169
3152,0.030544,0.030544
3153,0.0659,0.0659
3154,0.00519,0.00519
3155,0.045131,0.045131
3156,0.035953,0.035953
3157,0.014353,0.014353
3158,0.026335,0.026335
3159,0.034692,0.034692
3160,0.003588,0.003588
3161,0.143542,0.072536
3162,0.174342,0.221794
3163,0.038952,0.031905
3164,0.020372,0.018319
3165,0.08875,0.056337
3166,0.002983,0.001658
3167,0.034247,0.036007
3168,0.189904,0.204296
3169,0.017992,0.009448
3170,0.163144,0.135528
3171,0.018963,0.020343
3172,0.006263,0.005624
3173,0.047461,0.048264
3174,0.067846,0.062231
3175,0.008078,0.007934
3176,0.028773,0.021235
3177,0.018115,0.012056
3178,0.003568,0.003645
3179,0.050138,0.050138
3180,0.233173,0.233173
3181,0.038516,0.038516
3182,0.011214,0.011214
3183,0.063576,0.063576
3184,0.010318,0.010318
3185,0.058173,0.058173
3186,0.084234,0.084234
3187,0.151281,0.151281
3188,0.048703,0.022524
3189,0.079387,0.08609
3190,0.009141,0.009563
3191,0.047247,0.043162
3192,0.376715,0.298049
3193,0.102882,0.07642
3194,0.021227,0.018361
3195,0.221397,0.186177
3196,0.02379,0.013383
3197,0.040992,0.037465
3198,0.326366,0.253118
3199,0.104777,0.061882
3200,0.044107,0.047012
3201,0.049203,0.049716
3202,0.010431,0.008756
3203,0.018805,0.015879
3204,0.066397,0.037448
3205,0.022593,0.014725
3206,0.018555,0.018555
3207,0.102256,0.102256
3208,0.042809,0.042809
3209,0.025502,0.025502
3210,0.182871,0.182871
3211,0.020974,0.020974
3212,0.086781,0.042446
3213,0.104429,0.070145
3214,0.09248,0.065393
3215,0.020472,0.01828
3216,0.128939,0.101332
3217,0.018868,0.013143
3218,0.041448,0.040334
3219,0.229952,0.262341
3220,0.048045,0.034231
3221,0.038086,0.031197
3222,0.108129,0.101674
3223,0.0202,0.007368
3224,0.013509,0.013343
3225,0.332911,0.275836
3226,0.042152,0.024347
3227,0.027915,0.028442
3228,0.043316,0.034962
3229,0.021993,0.016718
3230,0.043104,0.043104
3231,0.18003,0.18003
3232,0.053528,0.053528
3233,0.039712,0.020879
3234,0.203842,0.213496
3235,0.016845,0.013528
3236,0.036996,0.034311
3237,0.160039,0.129247
3238,0.092736,0.068835
3239,0.023882,0.022898
3240,0.136778,0.115843
3241,0.023516,0.013599
3242,0.090678,0.071333
3243,0.167529,0.15593
3244,0.136885,0.074882
3245,0.016481,0.016255
3246,0.165599,0.124709
3247,0.020872,0.01136
3248,0.009313,0.01101
3249,0.161941,0.101054
3250,0.092671,0.059015
3251,0.146717,0.146717
3252,0.095818,0.095818
3253,0.005491,0.005491
3254,0.423544,0.423544
3255,0.034121,0.034121
3256,0.009514,0.009514
3257,0.050694,0.050694
3258,0.101449,0.101449
3259,0.032542,0.032542
3260,0.122058,0.122058
3261,0.073241,0.073241
3262,0.004674,0.004674
3263,0.333407,0.333407
3264,0.079522,0.079522
3265,0.013445,0.013445
3266,0.136555,0.136555
3267,0.042393,0.042393
3268,0.004784,0.004784
3269,0.147799,0.147799
3270,0.099893,0.099893
3271,0.004283,0.004283
3272,0.079762,0.079762
3273,0.025585,0.025585
3274,0.010134,0.010134
3275,0.053757,0.053757
3276,0.163929,0.163929
3277,0.013328,0.013328
3278,0.063429,0.063429
3279,0.051616,0.051616
3280,0.012947,0.012947
3281,0.481103,0.481103
3282,0.141481,0.141481
3283,0.012523,0.012523
3284,0.107823,0.095531
3285,0.598333,0.390071
3286,0.123376,0.010854
3287,0.167211,0.171791
3288,0.016683,0.013497
3289,0.008021,0.004391
3290,0.333658,0.334141
3291,0.120595,0.068849
3292,0.033052,0.03312
3293,0.154984,0.118729
3294,0.313119,0.37985
3295,0.013056,0.012346
3296,0.180103,0.16446
3297,0.317631,0.263129
3298,0.262566,0.157031
3299,0.404516,0.293536
3300,0.09791,0.111934
3301,0.009716,0.009809
3302,0.322684,0.205408
3303,0.102609,0.100174
3304,0.015945,0.015685
3305,0.159941,0.112224
3306,0.154669,0.16375
3307,0.119768,0.095057
3308,0.145644,0.145644
3309,0.114425,0.114425
3310,0.00604,0.00604
3311,0.205394,0.205394
3312,0.030733,0.030733
3313,0.006048,0.006048
3314,0.10103,0.10103
3315,0.027701,0.027701
3316,0.011822,0.011822
3317,0.054149,0.054149
3318,0.079957,0.079957
3319,0.002513,0.002513
3320,0.173572,0.173572
3321,0.118885,0.118885
3322,0.013563,0.013563
3323,0.17605,0.17605
3324,0.052252,0.052252
3325,0.005488,0.005488
3326,0.144942,0.144942
3327,0.061222,0.061222
3328,0.003804,0.003804
3329,0.049279,0.049279
3330,0.03929,0.03929
3331,0.02547,0.02547
3332,0.042359,0.042359
3333,0.022708,0.022708
3334,0.0031,0.0031
3335,0.02858,0.02858
3336,0.292704,0.292704
3337,0.04226,0.04226
3338,0.26651,0.26651
3339,0.072957,0.072957
3340,0.026823,0.026823
3341,0.211022,0.195014
3342,0.316334,0.178772
3343,0.050668,0.003961
3344,0.146659,0.130047
3345,0.111934,0.08481
3346,0.012181,0.00741
3347,0.351459,0.363224
3348,0.07481,0.048995
3349,0.037099,0.028497
3350,0.120195,0.081174
3351,0.14598,0.128631
3352,0.008285,0.005117
3353,0.138201,0.120509
3354,0.365948,0.391353
3355,0.1274,0.099281
3356,0.138747,0.116715
3357,0.141009,0.114046
3358,0.049073,0.019324
3359,0.336824,0.216927
3360,0.107743,0.166512
3361,0.026415,0.026159
3362,0.143087,0.075965
3363,0.066901,0.069792
3364,0.09003,0.117353
3365,0.08294,0.053601
3366,0.097533,0.134986
3367,0.019585,0.017636
3368,0.067346,0.067346
3369,0.020233,0.020233
3370,0.004313,0.004313
3371,0.106049,0.106049
3372,0.053799,0.053799
3373,0.00129,0.00129
3374,0.064272,0.064272
3375,0.184961,0.184961
3376,0.008677,0.008677
3377,0.132107,0.132107
3378,0.050945,0.050945
3379,0.003601,0.003601
3380,0.12732,0.12732
3381,0.065741,0.065741
3382,0.002042,0.002042
3383,0.049824,0.049824
3384,0.01558,0.01558
3385,0.010403,0.010403
3386,0.03592,0.03592
3387,0.028037,0.028037
3388,0.005286,0.005286
3389,0.025153,0.025153
3390,0.03343,0.03343
3391,0.005152,0.005152
3392,0.066713,0.066713
3393,0.26701,0.26701
3394,0.024393,0.024393
3395,0.057509,0.054663
3396,0.138336,0.08586
3397,0.048016,0.003054
3398,0.13109,0.136496
3399,0.03458,0.023348
3400,0.004716,0.002221
3401,0.173765,0.139994
3402,0.245889,0.149509
3403,0.016694,0.010503
3404,0.121838,0.079999
3405,0.11273,0.086104
3406,0.004036,0.002542
3407,0.083911,0.081018
3408,0.204028,0.169865
3409,0.208901,0.147993
3410,0.128994,0.100792
3411,0.215433,0.171687
3412,0.020926,0.014152
3413,0.111231,0.089593
3414,0.115519,0.091966
3415,0.104437,0.055804
3416,0.214373,0.121808
3417,0.055761,0.103985
3418,0.094436,0.142945
3419,0.069647,0.03202
3420,0.048165,0.066517
3421,0.009392,0.013037
3422,0.066288,0.066288
3423,0.041613,0.041613
3424,0.001716,0.001716
3425,0.084555,0.084555
3426,0.069627,0.069627
3427,0.00634,0.00634
3428,0.05658,0.05658
3429,0.052677,0.052677
3430,0.002484,0.002484
3431,0.142452,0.142452
3432,0.107648,0.107648
3433,0.002022,0.002022
3434,0.060046,0.060046
3435,0.025221,0.025221
3436,0.014313,0.014313
3437,0.037231,0.037231
3438,0.011311,0.011311
3439,0.002829,0.002829
3440,0.018407,0.018407
3441,0.041472,0.041472
3442,0.023264,0.023264
3443,0.083243,0.083243
3444,0.051255,0.051255
3445,0.004752,0.004752
3446,0.031217,0.028356
3447,0.303569,0.270615
3448,0.02207,0.002642
3449,0.056064,0.076122
3450,0.022558,0.01739
3451,0.008475,0.004227
3452,0.296091,0.264554
3453,0.082035,0.045541
3454,0.019638,0.01215
3455,0.075908,0.048804
3456,0.235922,0.224937
3457,0.00352,0.002448
3458,0.092009,0.085621
3459,0.10713,0.092022
3460,0.062482,0.055375
3461,0.067226,0.051105
3462,0.09874,0.095138
3463,0.040991,0.020268
3464,0.124083,0.108377
3465,0.20864,0.220147
3466,0.07968,0.083102
3467,0.131579,0.108081
3468,0.12159,0.093335
3469,0.309327,0.258929
3470,0.102732,0.072583
3471,0.055594,0.074735
3472,0.032525,0.037587
3473,0.061487,0.061487
3474,0.085661,0.085661
3475,0.034637,0.034637
3476,0.05232,0.05232
3477,0.07259,0.07259
3478,0.010221,0.010221
3479,0.067629,0.067629
3480,0.201569,0.201569
3481,0.003492,0.003492
3482,0.05981,0.05981
3483,0.069779,0.069779
3484,0.03302,0.03302
3485,0.043067,0.043067
3486,0.034152,0.034152
3487,0.008582,0.008582
3488,0.022587,0.022587
3489,0.026186,0.026186
3490,0.007897,0.007897
3491,0.04833,0.04833
3492,0.085604,0.085604
3493,0.009543,0.009543
3494,0.039462,0.041136
3495,0.104566,0.145863
3496,0.011912,0.003344
3497,0.02408,0.023222
3498,0.128323,0.147818
3499,0.007212,0.006769
3500,0.128673,0.122062
3501,0.059602,0.043794
3502,0.026302,0.032996
3503,0.115781,0.064046
3504,0.116955,0.115974
3505,0.004901,0.00297
3506,0.072672,0.045712
3507,0.215426,0.238132
3508,0.020678,0.025213
3509,0.093551,0.064482
3510,0.062073,0.055609
3511,0.012862,0.009077
3512,0.070437,0.053233
3513,0.152992,0.139203
3514,0.119917,0.073984
3515,0.146547,0.109719
3516,0.116841,0.098589
3517,0.231746,0.254032
3518,0.045919,0.043572
3519,0.107825,0.095313
3520,0.126915,0.101524
3521,0.047416,0.047416
3522,0.082899,0.082899
3523,0.019701,0.019701
3524,0.058631,0.058631
3525,0.169213,0.169213
3526,0.007932,0.007932
3527,0.038645,0.038645
3528,0.115141,0.115141
3529,0.019038,0.019038
3530,0.044976,0.044976
3531,0.066743,0.066743
3532,0.049127,0.049127
3533,0.025941,0.025941
3534,0.047557,0.047557
3535,0.014928,0.014928
3536,0.066049,0.066049
3537,0.047307,0.047307
3538,0.004906,0.004906
3539,0.025533,0.030206
3540,0.176463,0.212864
3541,0.014209,0.007162
3542,0.029163,0.027762
3543,0.020324,0.02277
3544,0.004435,0.004169
3545,0.061273,0.05202
3546,0.208893,0.207278
3547,0.016143,0.028519
3548,0.050804,0.031071
3549,0.078963,0.082104
3550,0.006729,0.004107
3551,0.102258,0.0755
3552,0.095651,0.119332
3553,0.025699,0.02257
3554,0.071198,0.043042
3555,0.103915,0.132754
3556,0.003423,0.005812
3557,0.10929,0.076928
3558,0.092726,0.075812
3559,0.039413,0.033846
3560,0.095632,0.080334
3561,0.164481,0.183043
3562,0.382738,0.399688
3563,0.06231,0.051565
3564,0.249452,0.280814
3565,0.102475,0.118312
3566,0.0499,0.0499
3567,0.14277,0.14277
3568,0.014487,0.014487
3569,0.030556,0.030556
3570,0.068694,0.068694
3571,0.021841,0.021841
3572,0.047679,0.047679
3573,0.103809,0.103809
3574,0.02845,0.02845
3575,0.02627,0.02627
3576,0.108302,0.108302
3577,0.04625,0.04625
3578,0.081094,0.081094
3579,0.08806,0.08806
3580,0.011654,0.011654
3581,0.034382,0.035867
3582,0.060066,0.08698
3583,0.009286,0.00639
3584,0.020431,0.021691
3585,0.027072,0.023773
3586,0.004953,0.005922
3587,0.077185,0.079001
3588,0.051086,0.05435
3589,0.009532,0.015705
3590,0.032316,0.021454
3591,0.200808,0.240679
3592,0.007766,0.006243
3593,0.05012,0.041275
3594,0.09017,0.111028
3595,0.032734,0.029623
3596,0.100047,0.065982
3597,0.06116,0.076177
3598,0.006377,0.0057
3599,0.080276,0.048124
