bb_idx,MT_TSCAPE
773,0.082796
774,0.339711
775,0.467893
776,0.086497
777,0.064717
778,0.268071
779,0.347862
780,0.080065
781,0.028577
782,0.217048
783,0.246270
784,0.037490
785,0.049238
786,0.273396
787,0.378434
788,0.049054
789,0.130154
790,0.591140
791,0.636868
792,0.150821
793,0.049561
794,0.252725
795,0.393817
796,0.061438
797,0.027917
798,0.252332
799,0.211289
800,0.053271
801,0.047458
802,0.274782
803,0.396781
804,0.062658
805,0.066546
806,0.272358
807,0.370682
808,0.071465
809,0.051440
810,0.305794
811,0.385208
812,0.065340
813,0.038619
814,0.274280
815,0.320723
816,0.048497
817,0.067950
818,0.485619
819,0.540489
820,0.099333
821,0.075637
822,0.344536
823,0.373228
824,0.072485
825,0.042557
826,0.239655
827,0.266084
828,0.047153
829,0.034530
830,0.151196
831,0.174845
832,0.031219
833,0.041080
834,0.296405
835,0.260796
836,0.043431
837,0.049554
838,0.250303
839,0.350591
840,0.068503
841,0.065309
842,0.262478
843,0.299341
844,0.069945
845,0.028487
846,0.216492
847,0.259004
848,0.037140
849,0.055090
850,0.299462
851,0.382746
852,0.060184
853,0.143521
854,0.627336
855,0.622931
856,0.169300
857,0.036407
858,0.244081
859,0.310775
860,0.050922
861,0.023887
862,0.241041
863,0.247502
864,0.049178
865,0.032757
866,0.223529
867,0.277767
868,0.049522
869,0.057738
870,0.246048
871,0.323138
872,0.064993
873,0.055733
874,0.298459
875,0.361022
876,0.065116
877,0.043544
878,0.279798
879,0.323748
880,0.054996
881,0.080234
882,0.343688
883,0.406103
884,0.077300
885,0.054967
886,0.292723
887,0.334342
888,0.056601
889,0.033716
890,0.152212
891,0.183631
892,0.031226
893,0.051566
894,0.334822
895,0.338614
896,0.059804
897,0.055233
898,0.213342
899,0.407709
900,0.059241
901,0.065451
902,0.267240
903,0.317595
904,0.069065
905,0.037431
906,0.236387
907,0.293359
908,0.042453
909,0.055491
910,0.268985
911,0.367066
912,0.051195
913,0.122171
914,0.597870
915,0.601911
916,0.173308
917,0.034816
918,0.221993
919,0.281402
920,0.057432
921,0.024026
922,0.253425
923,0.262626
924,0.053588
925,0.035930
926,0.242583
927,0.310662
928,0.054727
929,0.070384
930,0.275408
931,0.343580
932,0.071868
933,0.071177
934,0.320008
935,0.444769
936,0.071148
937,0.074288
938,0.337230
939,0.359976
940,0.061892
941,0.059020
942,0.307081
943,0.316449
944,0.060143
945,0.028450
946,0.154663
947,0.173969
948,0.027872
949,0.064526
950,0.336747
951,0.362010
952,0.070750
953,0.054431
954,0.205380
955,0.381718
956,0.056033
957,0.063367
958,0.259748
959,0.324211
960,0.076562
961,0.036448
962,0.215184
963,0.275201
964,0.045573
965,0.053630
966,0.237006
967,0.307455
968,0.055009
969,0.111466
970,0.591368
971,0.574278
972,0.170164
973,0.037294
974,0.240150
975,0.265418
976,0.057491
977,0.025168
978,0.270525
979,0.257368
980,0.058896
981,0.029039
982,0.218197
983,0.272388
984,0.049147
985,0.061813
986,0.244969
987,0.317444
988,0.067344
989,0.068150
990,0.367361
991,0.330686
992,0.058706
993,0.062337
994,0.364672
995,0.363348
996,0.074026
997,0.025913
998,0.155065
999,0.156715
1000,0.027916
1001,0.064409
1002,0.337097
1003,0.362391
1004,0.070528
1005,0.054044
1006,0.204345
1007,0.338676
1008,0.056974
1009,0.057678
1010,0.247315
1011,0.288481
1012,0.074773
1013,0.030003
1014,0.186737
1015,0.249763
1016,0.044858
1017,0.054844
1018,0.212415
1019,0.312325
1020,0.060896
1021,0.093121
1022,0.561671
1023,0.548406
1024,0.162408
1025,0.032513
1026,0.241398
1027,0.263061
1028,0.053790
1029,0.026117
1030,0.280547
1031,0.242114
1032,0.067391
1033,0.027139
1034,0.206416
1035,0.253769
1036,0.048527
1037,0.060093
1038,0.329007
1039,0.346156
1040,0.057341
1041,0.063648
1042,0.340709
1043,0.383993
1044,0.073829
1045,0.024626
1046,0.149276
1047,0.159598
1048,0.027952
